GMfasMMM1			GMextMMM		
t	x	y	t	x	y
4.47093889700	14.49924179000	0.58360768580	4.47093889700	4.44525764400	13.62222793000
4.53055141600	14.52961859000	0.57296197080	4.53055141600	4.44810429000	13.62189279000
4.59016393400	14.55514191000	0.56607656570	4.59016393400	4.44520090600	13.62247017000
4.64977645300	14.61195246000	0.56317528980	4.64977645300	4.44641435900	13.62212245000
4.70938897200	14.63365102000	0.55818380170	4.70938897200	4.44769299400	13.62214943000
4.76900149000	14.67474374000	0.55878099240	4.76900149000	4.44652858000	13.62238640000
4.82861400900	14.69729502000	0.55961420820	4.82861400900	4.44798961000	13.62215469000
4.88822652800	14.76087604000	0.54809407480	4.88822652800	4.44661084800	13.62228951000
4.94783904600	14.82180584000	0.54099343210	4.94783904600	4.44865565400	13.62201150000
5.00745156500	14.87047425000	0.53806019320	5.00745156500	4.45029587000	13.62169964000
5.06706408300	14.90953904000	0.54248199890	5.06706408300	4.45120529600	13.62154509000
5.12667660200	14.92333044000	0.54266914970	5.12667660200	4.45357847400	13.62102030000
5.18628912100	14.94817274000	0.53835685750	5.18628912100	4.46033492600	13.61975683000
5.24590163900	14.95610285000	0.53737340810	5.24590163900	4.46452925100	13.61899879000
5.30551415800	14.98844234000	0.54504537060	5.30551415800	4.47044474300	13.61824529000
5.36512667700	14.98712068000	0.53592928990	5.36512667700	4.47713789700	13.61723250000
5.42473919500	15.02189635000	0.51928622410	5.42473919500	4.48995673900	13.61628414000
5.48435171400	15.04023740000	0.51570265540	5.48435171400	4.49695847400	13.61506655000
5.54396423200	15.04956625000	0.51586571790	5.54396423200	4.50358539800	13.61467421000
5.60357675100	15.07083979000	0.51475065120	5.60357675100	4.51675837800	13.61265247000
5.66318927000	15.13376939000	0.50709711920	5.66318927000	4.51631177700	13.61312029000
5.72280178800	15.16685250000	0.50449635680	5.72280178800	4.52023790800	13.61283150000
5.78241430700	15.19127271000	0.50149876200	5.78241430700	4.52620591600	13.61207399000
5.84202682600	15.20315479000	0.49939767430	5.84202682600	4.52923386500	13.61128921000
5.90163934400	15.25795463000	0.49010737170	5.90163934400	4.52005303600	13.61251917000
5.96125186300	15.27092565000	0.48768052460	5.96125186300	4.52263484000	13.61221188000
6.02086438200	15.31695930000	0.48705121500	6.02086438200	4.52388645200	13.61170351000
6.08047690000	15.34265989000	0.48104970270	6.08047690000	4.53114202200	13.61121471000
6.14008941900	15.39918466000	0.47322255880	6.14008941900	4.53489139400	13.61089169000
6.19970193700	15.50955641000	0.45927495490	6.19970193700	4.54856516000	13.60898132000
6.25931445600	15.58705564000	0.44779784770	6.25931445600	4.55344787500	13.60810233000
6.31892697500	15.61287511000	0.44565851930	6.31892697500	4.56061550100	13.60784551000
6.37853949300	15.63997025000	0.44109705480	6.37853949300	4.56702656300	13.60691789000
6.43815201200	15.68901721000	0.43376215990	6.43815201200	4.58737728100	13.60448619000
6.49776453100	15.73592052000	0.43313230870	6.49776453100	4.59738229200	13.60306610000
6.55737704900	15.76323043000	0.42978086780	6.55737704900	4.60099849500	13.60281770000
6.61698956800	15.79205991000	0.42401403130	6.61698956800	4.60444012300	13.60224367000
6.67660208600	15.80288636000	0.42614229050	6.67660208600	4.60817434100	13.60226787000
6.73621460500	15.84887728000	0.42320718820	6.73621460500	4.61046313300	13.60221187000
6.79582712400	15.90363925000	0.41641036250	6.79582712400	4.61317904200	13.60219760000
6.85543964200	15.93115128000	0.41541811530	6.85543964200	4.61593585000	13.60155165000
6.91505216100	15.91956765000	0.41568525820	6.91505216100	4.60842430700	13.60260161000
6.97466468000	15.94520892000	0.41416649180	6.97466468000	4.60782275300	13.60236815000
7.03427719800	16.04335718000	0.39961094000	7.03427719800	4.61082602300	13.60288804000
7.09388971700	16.03333633000	0.40087929640	7.09388971700	4.60622689600	13.60336392000
7.15350223500	16.05423650000	0.39956841690	7.15350223500	4.60543205100	13.60330188000
7.21311475400	16.06126094000	0.39771095600	7.21311475400	4.60465933800	13.60362074000
7.27272727300	16.05128456000	0.39777515250	7.27272727300	4.61021463500	13.60214201000
7.33233979100	16.05502564000	0.39959194390	7.33233979100	4.60403590700	13.60310412000
7.39195231000	16.08502611000	0.39932927290	7.39195231000	4.60098528700	13.60365638000
7.45156482900	16.12128405000	0.39277818760	7.45156482900	4.60172576500	13.60359807000
7.51117734700	16.17138444000	0.38651491650	7.51117734700	4.60348007000	13.60344050000
7.57078986600	16.22375602000	0.38102019640	7.57078986600	4.60174398200	13.60380745000
7.63040238500	16.27783372000	0.37578862140	7.63040238500	4.59883645900	13.60411960000
7.69001490300	16.30951599000	0.37476304150	7.69001490300	4.59588754800	13.60408489000
7.74962742200	16.33178591000	0.37154838230	7.74962742200	4.59811687600	13.60430061000
7.80923994000	16.37690945000	0.36821125710	7.80923994000	4.59969186300	13.60442484000
7.86885245900	16.42267153000	0.36168154830	7.86885245900	4.60158224900	13.60392071000
7.92846497800	16.45755836000	0.35931078530	7.92846497800	4.60168034200	13.60370835000
7.98807749600	16.48292388000	0.35737784410	7.98807749600	4.59822101000	13.60387051000
8.04769001500	16.52296496000	0.35205580860	8.04769001500	4.59837208600	13.60411149000
8.10730253400	16.54387176000	0.34502182810	8.10730253400	4.60002711800	13.60394730000
8.16691505200	16.57561087000	0.34120028500	8.16691505200	4.60002933000	13.60404954000
8.22652757100	16.66294457000	0.33557277160	8.22652757100	4.60157129400	13.60365555000
8.28614008900	16.71732446000	0.33066228010	8.28614008900	4.60539982800	13.60340811000
8.34575260800	16.75561044000	0.32299755470	8.34575260800	4.61314090000	13.60205000000
8.40536512700	16.80182971000	0.31813626880	8.40536512700	4.61988631700	13.60147431000
8.46497764500	16.83188878000	0.32053718200	8.46497764500	4.62251122300	13.60118334000
8.52459016400	16.89816620000	0.31458363540	8.52459016400	4.62428933300	13.60087314000
8.58420268300	16.90798866000	0.30690095960	8.58420268300	4.62215014900	13.60156330000
8.64381520100	16.90965491000	0.31216162300	8.64381520100	4.62419445400	13.60093894000
8.70342772000	16.88220567000	0.31810426810	8.70342772000	4.62411244100	13.60138615000
8.76304023800	16.88881752000	0.31604204500	8.76304023800	4.62258023000	13.60145227000
8.82265275700	16.85571467000	0.31468607000	8.82265275700	4.61625333800	13.60264308000
8.88226527600	16.83964266000	0.31014633050	8.88226527600	4.61352575400	13.60296693000
8.94187779400	16.83654304000	0.31468000060	8.94187779400	4.61068189700	13.60307118000
9.00149031300	16.85305641000	0.32068750450	9.00149031300	4.61243299300	13.60248080000
9.06110283200	16.85961375000	0.31894120100	9.06110283200	4.61076742300	13.60328774000
9.12071535000	16.86957372000	0.31336903260	9.12071535000	4.60864323400	13.60302787000
9.18032786900	16.88970890000	0.30876271580	9.18032786900	4.60546740700	13.60349721000
9.23994038700	16.90396446000	0.30591369350	9.23994038700	4.60785421600	13.60327569000
9.29955290600	16.91503015000	0.30189098520	9.29955290600	4.60675199200	13.60345366000
9.35916542500	16.91189570000	0.29701628510	9.35916542500	4.60600996600	13.60340188000
9.41877794300	16.90958054000	0.30023884370	9.41877794300	4.60322160100	13.60368330000
9.47839046200	16.93658091000	0.29357276050	9.47839046200	4.60354316300	13.60352808000
9.53800298100	16.93495287000	0.29129928380	9.53800298100	4.60304772700	13.60361927000
9.59761549900	16.95673417000	0.28583930610	9.59761549900	4.60403375900	13.60323231000
9.65722801800	16.94843117000	0.28990607560	9.65722801800	4.60453395600	13.60353407000
9.71684053700	16.95001387000	0.29108405390	9.71684053700	4.60401450400	13.60375480000
9.77645305500	16.95621485000	0.29312340070	9.77645305500	4.60435890000	13.60367152000
9.83606557400	16.95213398000	0.29086553000	9.83606557400	4.60251365700	13.60374891000
9.89567809200	16.93806857000	0.29265574010	9.89567809200	4.60287621000	13.60386899000
9.95529061100	16.93603162000	0.29512004570	9.95529061100	4.60324955000	13.60349871000
10.01490313000	16.93061039000	0.29081311360	10.01490313000	4.60328131700	13.60372452000
10.07451565000	16.92577532000	0.28591009090	10.07451565000	4.60403553100	13.60359284000
10.13412817000	16.87617888000	0.29098517060	10.13412817000	4.60277768100	13.60407803000
10.19374069000	16.83970286000	0.29720962790	10.19374069000	4.60300879500	13.60401749000
10.25335320000	16.81153085000	0.30505945060	10.25335320000	4.60198263600	13.60416737000
10.31296572000	16.79539770000	0.29805240660	10.31296572000	4.60208256600	13.60403163000
10.37257824000	16.80456790000	0.29769633280	10.37257824000	4.60297779600	13.60384900000
10.43219076000	16.80278384000	0.29758360300	10.43219076000	4.60327570800	13.60368479000
10.49180328000	16.72274272000	0.29729367830	10.49180328000	4.60063088900	13.60432882000
10.55141580000	16.73080470000	0.30234563830	10.55141580000	4.60059579100	13.60434544000
10.61102832000	16.71434824000	0.30798154590	10.61102832000	4.60242709400	13.60395938000
10.67064083000	16.66652724000	0.31389771920	10.67064083000	4.60168010800	13.60396347000
10.73025335000	16.65462648000	0.32137256790	10.73025335000	4.60238302500	13.60411268000
10.78986587000	16.65307505000	0.31660782700	10.78986587000	4.60134462100	13.60422921000
10.84947839000	16.64300529000	0.30769192520	10.84947839000	4.60147202000	13.60426300000
10.90909091000	16.61657958000	0.31186588270	10.90909091000	4.59902715700	13.60443622000
10.96870343000	16.54505995000	0.31952935690	10.96870343000	4.60218969500	13.60418572000
11.02831595000	16.51981343000	0.32285383270	11.02831595000	4.60047943500	13.60426331000
11.08792846000	16.51042312000	0.33426359700	11.08792846000	4.60184016600	13.60395741000
11.14754098000	16.47720075000	0.33508679090	11.14754098000	4.60106015700	13.60417342000
11.20715350000	16.49822445000	0.33309709860	11.20715350000	4.60032578100	13.60428641000
11.26676602000	16.47947699000	0.34429261070	11.26676602000	4.60150704500	13.60412610000
11.32637854000	16.48833424000	0.34662532600	11.32637854000	4.60132549400	13.60408414000
11.38599106000	16.44885199000	0.35436844990	11.38599106000	4.60418071100	13.60352662000
11.44560358000	16.49172560000	0.34937169340	11.44560358000	4.60591888000	13.60286169000
11.50521610000	16.49140026000	0.34839585900	11.50521610000	4.61025610700	13.60212702000
11.56482861000	16.39665653000	0.35085178460	11.56482861000	4.61209240300	13.60205648000
11.62444113000	16.37344739000	0.35318592440	11.62444113000	4.61263540300	13.60210849000
11.68405365000	16.32859007000	0.36433413050	11.68405365000	4.61075272200	13.60266410000
11.74366617000	16.23733160000	0.37680747230	11.74366617000	4.61263308800	13.60234476000
11.80327869000	16.18735557000	0.38434521780	11.80327869000	4.61175249000	13.60239622000
11.86289121000	16.13445429000	0.39811789090	11.86289121000	4.61086437800	13.60274104000
11.92250373000	16.10163508000	0.40339616610	11.92250373000	4.60931932300	13.60279818000
11.98211624000	16.07005307000	0.40933465200	11.98211624000	4.60907496800	13.60272496000
12.04172876000	16.04524578000	0.40931995230	12.04172876000	4.60874996200	13.60257688000
12.10134128000	16.04703422000	0.40321010020	12.10134128000	4.60753630900	13.60272902000
12.16095380000	16.04008631000	0.39719718220	12.16095380000	4.60826128300	13.60255127000
12.22056632000	16.03485537000	0.38811347000	12.22056632000	4.60988787600	13.60262643000
12.28017884000	16.03786481000	0.38172648330	12.28017884000	4.60896106100	13.60227854000
12.33979136000	16.01746252000	0.38393865040	12.33979136000	4.61009363400	13.60229355000
12.39940387000	15.94967863000	0.39900517200	12.39940387000	4.60991067600	13.60257073000
12.45901639000	15.94038982000	0.39731433240	12.45901639000	4.61064247200	13.60256501000
12.51862891000	15.88327080000	0.39264665010	12.51862891000	4.60807054000	13.60281779000
12.57824143000	15.86537139000	0.40639242480	12.57824143000	4.60748372100	13.60268491000
12.63785395000	15.77018813000	0.42619614390	12.63785395000	4.60729232600	13.60299653000
12.69746647000	15.69454417000	0.43226264590	12.69746647000	4.60743929100	13.60280887000
12.75707899000	15.63321879000	0.44703929870	12.75707899000	4.60704082000	13.60295431000
12.81669151000	15.58334423000	0.45453545920	12.81669151000	4.60817818200	13.60278356000
12.87630402000	15.48926626000	0.46573475270	12.87630402000	4.60693973200	13.60321570000
12.93591654000	15.41730892000	0.47411217500	12.93591654000	4.60403377900	13.60318571000
12.99552906000	15.33803565000	0.48376386710	12.99552906000	4.60729865200	13.60277098000
13.05514158000	15.28577581000	0.48648261420	13.05514158000	4.60944042500	13.60255140000
13.11475410000	15.20447647000	0.49732382460	13.11475410000	4.60689164300	13.60283748000
13.17436662000	15.18007912000	0.50123172330	13.17436662000	4.60704203500	13.60291118000
13.23397914000	15.12842448000	0.50294686790	13.23397914000	4.60527921900	13.60324989000
13.29359165000	15.04259112000	0.50808142880	13.29359165000	4.60565161200	13.60312085000
13.35320417000	14.97943520000	0.52066523620	13.35320417000	4.60633583000	13.60331193000
13.41281669000	14.88577686000	0.53612981960	13.41281669000	4.60462147200	13.60330203000
13.47242921000	14.85320677000	0.53746551420	13.47242921000	4.60650727300	13.60306397000
13.53204173000	14.82494195000	0.53849404710	13.53204173000	4.60516210700	13.60318309000
13.59165425000	14.81880989000	0.53937653070	13.59165425000	4.60696434100	13.60286328000
13.65126677000	14.79739410000	0.54145186990	13.65126677000	4.60548740000	13.60319254000
13.71087928000	14.77430979000	0.54164860710	13.71087928000	4.60746264600	13.60303792000
13.77049180000	14.67281438000	0.56152402070	13.77049180000	4.60631717500	13.60320524000
13.83010432000	14.63278552000	0.55853312260	13.83010432000	4.60447666200	13.60343449000
13.88971684000	14.57813639000	0.55561754460	13.88971684000	4.60630115800	13.60322420000
13.94932936000	14.54189586000	0.56282949320	13.94932936000	4.60720272100	13.60315721000
14.00894188000	14.50913983000	0.57362819520	14.00894188000	4.60514199100	13.60324956000
14.06855440000	14.43625553000	0.57536438940	14.06855440000	4.60817698700	13.60301079000
14.12816692000	14.37165236000	0.58262459140	14.12816692000	4.60735247000	13.60331327000
14.18777943000	14.32731054000	0.59057408440	14.18777943000	4.60619984900	13.60322178000
14.24739195000	14.28694517000	0.58948643950	14.24739195000	4.60837748700	13.60305325000
14.30700447000	14.22218738000	0.60122196200	14.30700447000	4.60504569500	13.60325197000
14.36661699000	14.17079231000	0.60401304250	14.36661699000	4.60551274700	13.60328372000
14.42622951000	14.03630760000	0.61038739200	14.42622951000	4.60595728600	13.60317444000
14.48584203000	13.94472437000	0.62200277930	14.48584203000	4.60645307800	13.60315495000
14.54545455000	13.82142013000	0.64497153050	14.54545455000	4.60821044700	13.60297283000
14.60506706000	13.64313080000	0.67408311300	14.60506706000	4.60733313100	13.60313093000
14.66467958000	13.59236367000	0.68367558660	14.66467958000	4.60894104100	13.60286281000
14.72429210000	13.51727308000	0.69252790840	14.72429210000	4.60888825100	13.60266016000
14.78390462000	13.47035554000	0.69960865770	14.78390462000	4.60930006500	13.60278785000
14.84351714000	13.42212547000	0.70757358920	14.84351714000	4.60428367200	13.60356348000
14.90312966000	13.33785265000	0.70838857990	14.90312966000	4.60457054200	13.60363589000
14.96274218000	13.25587291000	0.71874890710	14.96274218000	4.60499840400	13.60333738000
15.02235469000	13.19639719000	0.72375676890	15.02235469000	4.60551100600	13.60342191000
15.08196721000	13.17091053000	0.70092718780	15.08196721000	4.60482916600	13.60331183000
15.14157973000	13.12951807000	0.70842384820	15.14157973000	4.60247474500	13.60362944000
15.20119225000	13.05206645000	0.71570849110	15.20119225000	4.60472586900	13.60318984000
15.26080477000	12.95485217000	0.72034544660	15.26080477000	4.60733818800	13.60317184000
15.32041729000	12.87956576000	0.73953772880	15.32041729000	4.60180064600	13.60381524000
15.38002981000	12.75513685000	0.75468068700	15.38002981000	4.60416201400	13.60363906000
15.43964232000	12.58179793000	0.77282609610	15.43964232000	4.60173349100	13.60380376000
15.49925484000	12.47220773000	0.80310959670	15.49925484000	4.60227863100	13.60362963000
15.55886736000	12.45329104000	0.76768374690	15.55886736000	4.59898053900	13.60440324000
15.61847988000	12.42604378000	0.76489357010	15.61847988000	4.60073190300	13.60432933000
15.67809240000	12.38920756000	0.77230493880	15.67809240000	4.60201020400	13.60416809000
15.73770492000	12.29365417000	0.76777204690	15.73770492000	4.60114636700	13.60423002000
15.79731744000	12.23061611000	0.76342983570	15.79731744000	4.59736675800	13.60450108000
15.85692996000	12.22238254000	0.75741847840	15.85692996000	4.60259339100	13.60418585000
15.91654247000	12.11975170000	0.77792425070	15.91654247000	4.59869695400	13.60448226000
15.97615499000	12.03508827000	0.78797748040	15.97615499000	4.59632350800	13.60465837000
16.03576751000	11.93113831000	0.81208323540	16.03576751000	4.59675753100	13.60466559000
16.09538003000	11.77618920000	0.83166279580	16.09538003000	4.59461953200	13.60524435000
16.15499255000	11.78421038000	0.81914275630	16.15499255000	4.59665109500	13.60490973000
16.21460507000	11.67980746000	0.83712035090	16.21460507000	4.59569688200	13.60504601000
16.27421759000	11.62621682000	0.84022865500	16.27421759000	4.59512848800	13.60515630000
16.33383010000	11.61244143000	0.83328859370	16.33383010000	4.59491659100	13.60505967000
16.39344262000	11.56456099000	0.81968290160	16.39344262000	4.59337108700	13.60538461000
16.45305514000	11.54915371000	0.81496347370	16.45305514000	4.59238789500	13.60511579000
16.51266766000	11.50680149000	0.83255787720	16.51266766000	4.59199766000	13.60531001000
16.57228018000	11.45130144000	0.86009590090	16.57228018000	4.59420962700	13.60525004000
16.63189270000	11.42624481000	0.84747499190	16.63189270000	4.59414462000	13.60477990000
16.69150522000	11.35380989000	0.86160490720	16.69150522000	4.59426090700	13.60497660000
16.75111773000	11.31553000000	0.87558207690	16.75111773000	4.59418340000	13.60501415000
16.81073025000	11.24259676000	0.87560288500	16.81073025000	4.59222514800	13.60512710000
16.87034277000	11.15920912000	0.86638201090	16.87034277000	4.59227549000	13.60508909000
16.92995529000	11.09339465000	0.87558744840	16.92995529000	4.59174826000	13.60516138000
16.98956781000	10.96180516000	0.90266311790	16.98956781000	4.59181804500	13.60527500000
17.04918033000	10.90282621000	0.89521656280	17.04918033000	4.58993972800	13.60554644000
17.10879285000	10.80116857000	0.89737571450	17.10879285000	4.59160245000	13.60540725000
17.16840537000	10.72340201000	0.90915740080	17.16840537000	4.59196655100	13.60518438000
17.22801788000	10.65895345000	0.94065310060	17.22801788000	4.59168246900	13.60513033000
17.28763040000	10.61600704000	0.93051898610	17.28763040000	4.58745416200	13.60525499000
17.34724292000	10.59979903000	0.93657118360	17.34724292000	4.59018053300	13.60479093000
17.40685544000	10.56758450000	0.96437851400	17.40685544000	4.59031546100	13.60450997000
17.46646796000	10.50819263000	0.95634230880	17.46646796000	4.59266887900	13.60426800000
17.52608048000	10.52545360000	0.94498492270	17.52608048000	4.59616688100	13.60394753000
17.58569300000	10.45232732000	0.96646568280	17.58569300000	4.59997612800	13.60333148000
17.64530551000	10.39737785000	0.96886958140	17.64530551000	4.59691831700	13.60343358000
17.70491803000	10.24529394000	0.99263279940	17.70491803000	4.59460522900	13.60372246000
17.76453055000	10.16507818000	1.00125777600	17.76453055000	4.59514042300	13.60306663000
17.82414307000	10.04802152000	1.02464644500	17.82414307000	4.59384160500	13.60274080000
17.88375559000	10.02008388000	1.03309494000	17.88375559000	4.59746608400	13.60250283000
17.94336811000	9.94811859600	1.02305568500	17.94336811000	4.60306440100	13.60226606000
18.00298063000	9.87813284300	1.04289773600	18.00298063000	4.59570270000	13.60219894000
18.06259314000	9.85244261500	1.04401190300	18.06259314000	4.59252661200	13.60089527000
18.12220566000	9.87843749100	1.04499382300	18.12220566000	4.58815363600	13.60114929000
18.18181818000	9.86801640200	1.06034870300	18.18181818000	4.57889733200	13.60285105000
18.24143070000	9.88078791400	1.06090110500	18.24143070000	4.58533482600	13.60372187000
18.30104322000	9.85871022100	1.04385908100	18.30104322000	4.59007595400	13.60466418000
18.36065574000	9.84862610800	1.05074117700	18.36065574000	4.59690434100	13.60361851000
18.42026826000	9.63242807900	1.08518765400	18.42026826000	4.60280959800	13.60354925000
18.47988077000	9.48934074700	1.09855539900	18.47988077000	4.60150162900	13.60358296000
18.53949329000	9.38854089400	1.11506675500	18.53949329000	4.60302561300	13.60415159000
18.59910581000	9.27642221500	1.14023922000	18.59910581000	4.60686616900	13.60389516000
18.65871833000	9.19889834300	1.13456220100	18.65871833000	4.60445530800	13.60399617000
18.71833085000	9.19207246500	1.11198918500	18.71833085000	4.60571333800	13.60361517000
18.77794337000	9.14399687300	1.13279774400	18.77794337000	4.59856130900	13.60493496000
18.83755589000	8.98373355900	1.14376245800	18.83755589000	4.59903931800	13.60488701000
18.89716841000	8.84883145700	1.15860604400	18.89716841000	4.59767645700	13.60526710000
18.95678092000	8.66151696000	1.20218473800	18.95678092000	4.59972664900	13.60484391000
19.01639344000	8.50552269800	1.21262323700	19.01639344000	4.59702949700	13.60514167000
19.07600596000	8.38237190000	1.23150455200	19.07600596000	4.60484323300	13.60409974000
19.13561848000	8.29289306700	1.24116659700	19.13561848000	4.59968121200	13.60526664000
19.19523100000	8.24309590900	1.24343088100	19.19523100000	4.59837174000	13.60487978000
19.25484352000	8.20427788300	1.25631015700	19.25484352000	4.60181055000	13.60463443000
19.31445604000	8.17362948600	1.24956974000	19.31445604000	4.60021224800	13.60502156000
19.37406855000	8.07277185400	1.25750251300	19.37406855000	4.59916190900	13.60511520000
19.43368107000	7.93916822100	1.28669903300	19.43368107000	4.60164517300	13.60440592000
19.49329359000	7.94973283300	1.28147548700	19.49329359000	4.60238870100	13.60442718000
19.55290611000	7.87431762600	1.28425737900	19.55290611000	4.60255815200	13.60485320000
19.61251863000	7.78249985200	1.28890306300	19.61251863000	4.60283049400	13.60408420000
19.67213115000	7.76013834600	1.28984868400	19.67213115000	4.60016584800	13.60470250000
