CALbumpMM			CALext		
t	x	y	t	x	y
0.000000000000	11.274681180000	8.415052662000	0.000000000000	-8.120123746000	14.278179750000
0.018659849600	11.275263070000	8.415159811000	0.018659849600	-8.119889235000	14.277091690000
0.037319699200	11.275245870000	8.415192364000	0.037319699200	-8.119999606000	14.277504240000
0.055979548800	11.275947350000	8.415358795000	0.055979548800	-8.119632267000	14.277583230000
0.074639398410	11.275163810000	8.415114297000	0.074639398410	-8.119254390000	14.277228850000
0.093299248010	11.274922930000	8.415045331000	0.093299248010	-8.119818254000	14.277387300000
0.111959097600	11.275244900000	8.415280438000	0.111959097600	-8.120031173000	14.277374790000
0.130618947200	11.275344650000	8.415224549000	0.130618947200	-8.119273520000	14.277771780000
0.149278796800	11.276358200000	8.414793935000	0.149278796800	-8.119114087000	14.277572560000
0.167938646400	11.275129940000	8.414810255000	0.167938646400	-8.119683305000	14.277579800000
0.186598496000	11.275597290000	8.415131305000	0.186598496000	-8.120355643000	14.277461160000
0.205258345600	11.276172170000	8.414629682000	0.205258345600	-8.118939366000	14.277318110000
0.223918195200	11.275882790000	8.414333784000	0.223918195200	-8.120303266000	14.277554590000
0.242578044800	11.276333230000	8.413869743000	0.242578044800	-8.118560514000	14.277642160000
0.261237894400	11.276746150000	8.414266397000	0.261237894400	-8.120334346000	14.277485840000
0.279897744000	11.275451480000	8.414992793000	0.279897744000	-8.119717311000	14.277613630000
0.298557593600	11.275902640000	8.414935736000	0.298557593600	-8.119758311000	14.277530930000
0.317217443200	11.275613680000	8.414576560000	0.317217443200	-8.119192945000	14.277579700000
0.335877292800	11.275999820000	8.414351495000	0.335877292800	-8.119435602000	14.277260360000
0.354537142400	11.276849990000	8.414251949000	0.354537142400	-8.119709431000	14.277502980000
0.373196992000	11.276348160000	8.414460543000	0.373196992000	-8.119455673000	14.277554280000
0.391856841600	11.276271060000	8.414434484000	0.391856841600	-8.119552464000	14.277533770000
0.410516691200	11.275736730000	8.414285625000	0.410516691200	-8.118957966000	14.277711900000
0.429176540800	11.276317260000	8.413851657000	0.429176540800	-8.119076269000	14.277319980000
0.447836390400	11.275693800000	8.413955927000	0.447836390400	-8.119608181000	14.277451090000
0.466496240000	11.276812320000	8.414184404000	0.466496240000	-8.119022387000	14.277033830000
0.485156089600	11.276060450000	8.413889865000	0.485156089600	-8.118057695000	14.277190620000
0.503815939200	11.276772480000	8.413283849000	0.503815939200	-8.119024323000	14.277362060000
0.522475788800	11.277463080000	8.412677083000	0.522475788800	-8.118429836000	14.277345770000
0.541135638400	11.277251440000	8.412742629000	0.541135638400	-8.118924624000	14.277160610000
0.559795488000	11.277780060000	8.412349975000	0.559795488000	-8.118018871000	14.277081430000
0.578455337600	11.277822600000	8.412145707000	0.578455337600	-8.117934404000	14.276970550000
0.597115187300	11.278522470000	8.412508747000	0.597115187300	-8.116582371000	14.277146180000
0.615775036900	11.278590420000	8.413290573000	0.615775036900	-8.118427076000	14.276867690000
0.634434886500	11.277254230000	8.413628468000	0.634434886500	-8.118221375000	14.276975460000
0.653094736100	11.278010030000	8.413249354000	0.653094736100	-8.118065611000	14.276768730000
0.671754585700	11.279179510000	8.412616361000	0.671754585700	-8.117499554000	14.276754910000
0.690414435300	11.278485340000	8.412402681000	0.690414435300	-8.116460262000	14.276834830000
0.709074284900	11.278497510000	8.412389041000	0.709074284900	-8.117457188000	14.277146480000
0.727734134500	11.277426760000	8.412481543000	0.727734134500	-8.117695331000	14.276683970000
0.746393984100	11.277103180000	8.411517338000	0.746393984100	-8.116330056000	14.276532580000
0.765053833700	11.278441800000	8.411707996000	0.765053833700	-8.117055534000	14.276827290000
0.783713683300	11.278852740000	8.411633820000	0.783713683300	-8.115943434000	14.276357870000
0.802373532900	11.278281560000	8.412264101000	0.802373532900	-8.117039376000	14.276982880000
0.821033382500	11.278664560000	8.412624741000	0.821033382500	-8.115474444000	14.277053250000
0.839693232100	11.277197350000	8.412847708000	0.839693232100	-8.115804296000	14.277066590000
0.858353081700	11.276759290000	8.412574902000	0.858353081700	-8.116998688000	14.277002410000
0.877012931300	11.276482040000	8.413195157000	0.877012931300	-8.116555446000	14.276665660000
0.895672780900	11.277292120000	8.413819192000	0.895672780900	-8.114120090000	14.276879350000
0.914332630500	11.277268230000	8.415306125000	0.914332630500	-8.116321996000	14.276500530000
0.932992480100	11.276912610000	8.416391667000	0.932992480100	-8.116723388000	14.276496040000
0.951652329700	11.279196230000	8.416197258000	0.951652329700	-8.115137486000	14.277049490000
0.970312179300	11.278420640000	8.416175433000	0.970312179300	-8.116646069000	14.277293030000
0.988972028900	11.278248420000	8.415837694000	0.988972028900	-8.118241880000	14.277243730000
1.007631878000	11.278029280000	8.415404942000	1.007631878000	-8.117788565000	14.276728530000
1.026291728000	11.277273060000	8.415020041000	1.026291728000	-8.116964792000	14.276828130000
1.044951578000	11.277370390000	8.415034892000	1.044951578000	-8.117165873000	14.277027350000
1.063611427000	11.278622100000	8.414289385000	1.063611427000	-8.117936816000	14.277388280000
1.082271277000	11.277419360000	8.413985177000	1.082271277000	-8.117594857000	14.276769670000
1.100931126000	11.277943220000	8.413776580000	1.100931126000	-8.116882758000	14.276851090000
1.119590976000	11.277070530000	8.413984405000	1.119590976000	-8.117351987000	14.276392190000
1.138250826000	11.276261980000	8.414169486000	1.138250826000	-8.115761064000	14.276987000000
1.156910675000	11.275589000000	8.413317640000	1.156910675000	-8.117295502000	14.276868190000
1.175570525000	11.276399130000	8.413445037000	1.175570525000	-8.117306597000	14.276673010000
1.194230375000	11.275695630000	8.413675453000	1.194230375000	-8.117757229000	14.276389710000
1.212890224000	11.275354680000	8.413853107000	1.212890224000	-8.116695247000	14.276010520000
1.231550074000	11.275401910000	8.413209412000	1.231550074000	-8.116388331000	14.275965110000
1.250209923000	11.275315110000	8.413801795000	1.250209923000	-8.117785387000	14.276263450000
1.268869773000	11.275259880000	8.413882245000	1.268869773000	-8.117331920000	14.276481410000
1.287529623000	11.274904280000	8.413831041000	1.287529623000	-8.117526112000	14.276569600000
1.306189472000	11.274500360000	8.413579109000	1.306189472000	-8.116708053000	14.275985690000
1.324849322000	11.273950780000	8.413081052000	1.324849322000	-8.117491780000	14.276227910000
1.343509171000	11.271962100000	8.411234937000	1.343509171000	-8.118102690000	14.276124810000
1.362169021000	11.270646380000	8.409381215000	1.362169021000	-8.118309999000	14.275562600000
1.380828871000	11.270725570000	8.409143041000	1.380828871000	-8.118511700000	14.275530420000
1.399488720000	11.270433250000	8.409012328000	1.399488720000	-8.118632679000	14.275558980000
1.418148570000	11.267976390000	8.407335973000	1.418148570000	-8.118841850000	14.274731370000
1.436808419000	11.266399700000	8.406700966000	1.436808419000	-8.118299102000	14.274795330000
1.455468269000	11.267393000000	8.407446207000	1.455468269000	-8.119029921000	14.274707720000
1.474128119000	11.263144900000	8.407079037000	1.474128119000	-8.118712442000	14.275462990000
1.492787968000	11.251738810000	8.404548557000	1.492787968000	-8.118433742000	14.275621850000
1.511447818000	11.200464080000	8.402050114000	1.511447818000	-8.121004112000	14.275910000000
1.530107667000	11.152765410000	8.402968185000	1.530107667000	-8.120273513000	14.276620530000
1.548767517000	11.101978960000	8.381438534000	1.548767517000	-8.120614924000	14.277528220000
1.567427367000	11.113654330000	8.344339376000	1.567427367000	-8.122301968000	14.278496770000
1.586087216000	11.024651490000	8.329522775000	1.586087216000	-8.125010632000	14.279729780000
1.604747066000	10.984156590000	8.327239948000	1.604747066000	-8.125243436000	14.280225230000
1.623406915000	10.934318350000	8.314542248000	1.623406915000	-8.131870060000	14.281998320000
1.642066765000	10.821747330000	8.306237910000	1.642066765000	-8.133361131000	14.285998010000
1.660726615000	10.796212400000	8.298893327000	1.660726615000	-8.133396789000	14.286076880000
1.679386464000	10.825862520000	8.288504745000	1.679386464000	-8.132090578000	14.286274240000
1.698046314000	10.801441690000	8.273883853000	1.698046314000	-8.132298750000	14.288794720000
1.716706163000	10.785291620000	8.265264239000	1.716706163000	-8.128795967000	14.288835690000
1.735366013000	10.770471430000	8.263041152000	1.735366013000	-8.129093637000	14.287369930000
1.754025863000	10.752655960000	8.259484539000	1.754025863000	-8.121817540000	14.286312230000
1.772685712000	10.743327500000	8.256273205000	1.772685712000	-8.116000254000	14.286600210000
1.791345562000	10.739676650000	8.251785254000	1.791345562000	-8.115433878000	14.287994780000
1.810005411000	10.729879230000	8.245642532000	1.810005411000	-8.114528866000	14.286125740000
1.828665261000	10.719715730000	8.240406746000	1.828665261000	-8.116321581000	14.285351710000
1.847325111000	10.769603490000	8.217775176000	1.847325111000	-8.114223608000	14.284635630000
1.865984960000	10.745706250000	8.189000505000	1.865984960000	-8.117351475000	14.285278940000
1.884644810000	10.740878010000	8.184644201000	1.884644810000	-8.115299532000	14.284540700000
1.903304659000	10.714153540000	8.170554421000	1.903304659000	-8.108519275000	14.283879640000
1.921964509000	10.679001300000	8.166588383000	1.921964509000	-8.113333114000	14.282635860000
1.940624359000	10.650427790000	8.160515544000	1.940624359000	-8.111780458000	14.280814410000
1.959284208000	10.633342170000	8.152185333000	1.959284208000	-8.119929015000	14.280576800000
1.977944058000	10.612218380000	8.157644664000	1.977944058000	-8.118313175000	14.279338330000
1.996603907000	10.594208640000	8.159076617000	1.996603907000	-8.119088245000	14.279935000000
2.015263757000	10.581839290000	8.159931419000	2.015263757000	-8.122953044000	14.278251050000
2.033923607000	10.588674680000	8.164396826000	2.033923607000	-8.123679003000	14.279877370000
2.052583456000	10.597341840000	8.166376028000	2.052583456000	-8.123838269000	14.279022480000
2.071243306000	10.601770570000	8.169572435000	2.071243306000	-8.123352857000	14.278503140000
2.089903155000	10.608756500000	8.172002625000	2.089903155000	-8.127119572000	14.278578670000
2.108563005000	10.614348650000	8.174596612000	2.108563005000	-8.127879097000	14.278374040000
2.127222855000	10.613694910000	8.175169007000	2.127222855000	-8.125900770000	14.278657970000
2.145882704000	10.609822230000	8.175219504000	2.145882704000	-8.128712417000	14.277746290000
2.164542554000	10.607910490000	8.175354084000	2.164542554000	-8.122965169000	14.277535870000
2.183202403000	10.596242600000	8.171589894000	2.183202403000	-8.128753747000	14.278721780000
2.201862253000	10.587086030000	8.168890954000	2.201862253000	-8.126458130000	14.277472820000
2.220522103000	10.572926680000	8.159957270000	2.220522103000	-8.127601615000	14.277059990000
2.239181952000	10.568814220000	8.158626550000	2.239181952000	-8.124926845000	14.276470250000
2.257841802000	10.595426480000	8.140653541000	2.257841802000	-8.123492187000	14.276622850000
2.276501651000	10.569652620000	8.123468588000	2.276501651000	-8.122139571000	14.277196320000
2.295161501000	10.561095690000	8.117990591000	2.295161501000	-8.121300253000	14.277295410000
2.313821351000	10.559722760000	8.112377160000	2.313821351000	-8.121221787000	14.277549990000
2.332481200000	10.562679410000	8.110292463000	2.332481200000	-8.118714116000	14.275038840000
2.351141050000	10.553054240000	8.109250095000	2.351141050000	-8.121938729000	14.274796260000
2.369800899000	10.498882300000	8.104923920000	2.369800899000	-8.118815867000	14.273824520000
2.388460749000	10.481312960000	8.102543540000	2.388460749000	-8.120739597000	14.275939770000
2.407120599000	10.466558000000	8.100703224000	2.407120599000	-8.122913739000	14.277994860000
2.425780448000	10.449140200000	8.093806645000	2.425780448000	-8.109204306000	14.277298400000
2.444440298000	10.424141160000	8.080257276000	2.444440298000	-8.106999118000	14.277849590000
2.463100147000	10.423178270000	8.055679706000	2.463100147000	-8.096479509000	14.278024990000
2.481759997000	10.414080740000	8.045173244000	2.481759997000	-8.098125421000	14.277777730000
2.500419847000	10.376239460000	8.037302215000	2.500419847000	-8.093428474000	14.276954270000
2.519079696000	10.341521950000	8.031361566000	2.519079696000	-8.090952120000	14.277489530000
2.537739546000	10.321059420000	8.032943234000	2.537739546000	-8.087126404000	14.276863200000
2.556399395000	10.303472810000	8.030935219000	2.556399395000	-8.083908896000	14.279097520000
2.575059245000	10.305094190000	8.029662175000	2.575059245000	-8.072992936000	14.277439040000
2.593719095000	10.310575530000	8.031060993000	2.593719095000	-8.061628183000	14.277364600000
2.612378944000	10.301151920000	8.028136812000	2.612378944000	-8.049722458000	14.277909960000
2.631038794000	10.296807850000	8.028410156000	2.631038794000	-8.056202780000	14.277541580000
2.649698643000	10.289736590000	8.026284726000	2.649698643000	-8.044214549000	14.277530970000
2.668358493000	10.289677880000	8.025627724000	2.668358493000	-8.035383881000	14.278009530000
2.687018343000	10.289745800000	8.024838511000	2.687018343000	-8.034890759000	14.276252310000
2.705678192000	10.292080550000	8.021829509000	2.705678192000	-8.044302331000	14.278026340000
2.724338042000	10.289690050000	8.021050400000	2.724338042000	-8.037254058000	14.276574600000
2.742997891000	10.276824240000	8.011254404000	2.742997891000	-8.038097780000	14.276682220000
2.761657741000	10.272295080000	8.004636586000	2.761657741000	-8.036194800000	14.277234950000
2.780317591000	10.278134860000	8.012845314000	2.780317591000	-8.031210387000	14.276712290000
2.798977440000	10.284452320000	8.015800130000	2.798977440000	-8.014707256000	14.277884230000
2.817637290000	10.280125720000	8.011923518000	2.817637290000	-8.007384822000	14.278169950000
2.836297139000	10.263889260000	8.000844869000	2.836297139000	-8.006728820000	14.277221400000
2.854956989000	10.231896720000	8.006322328000	2.854956989000	-7.986500559000	14.275987130000
2.873616839000	10.178655700000	8.008896899000	2.873616839000	-7.971983558000	14.274480630000
2.892276688000	10.151457170000	8.003746753000	2.892276688000	-7.955555430000	14.275677320000
2.910936538000	10.142251110000	8.004710328000	2.910936538000	-7.958855644000	14.276037910000
2.929596387000	10.158974910000	7.980587274000	2.929596387000	-7.950553925000	14.278429830000
2.948256237000	10.150684630000	7.971800370000	2.948256237000	-7.943579805000	14.276497790000
2.966916087000	10.143026420000	7.965800653000	2.966916087000	-7.937938658000	14.276920620000
2.985575936000	10.128285100000	7.960776179000	2.985575936000	-7.940582631000	14.278447370000
3.004235786000	10.113791040000	7.957019889000	3.004235786000	-7.929261787000	14.281798550000
3.022895635000	10.112855910000	7.955300124000	3.022895635000	-7.927402919000	14.283802810000
3.041555485000	10.117096130000	7.955799798000	3.041555485000	-7.926159803000	14.281520780000
3.060215335000	10.115570590000	7.956254233000	3.060215335000	-7.917895413000	14.280163270000
3.078875184000	10.115904590000	7.957617688000	3.078875184000	-7.916007315000	14.279322630000
3.097535034000	10.107134070000	7.956351304000	3.097535034000	-7.914077760000	14.278446210000
3.116194883000	10.094180040000	7.955532119000	3.116194883000	-7.913744030000	14.277550620000
3.134854733000	10.081246350000	7.953498473000	3.134854733000	-7.911634735000	14.277007300000
3.153514583000	10.069343310000	7.951283823000	3.153514583000	-7.910763394000	14.278043290000
3.172174432000	10.053600460000	7.944192304000	3.172174432000	-7.908605033000	14.276940180000
3.190834282000	10.046425070000	7.933397871000	3.190834282000	-7.907467330000	14.276678070000
3.209494131000	10.051229250000	7.936506604000	3.209494131000	-7.900846877000	14.276484170000
3.228153981000	10.056681090000	7.945284709000	3.228153981000	-7.905540144000	14.273554490000
3.246813831000	10.059120010000	7.943507163000	3.246813831000	-7.886820870000	14.274398240000
3.265473680000	10.079223880000	7.919880797000	3.265473680000	-7.876076243000	14.272308310000
3.284133530000	10.068960630000	7.897961491000	3.284133530000	-7.856282791000	14.269526720000
3.302793379000	10.069504850000	7.894408532000	3.302793379000	-7.842545326000	14.266412820000
3.321453229000	10.074284130000	7.897670750000	3.321453229000	-7.838384351000	14.263737490000
3.340113079000	10.064981320000	7.890954956000	3.340113079000	-7.810257920000	14.264428190000
3.358772928000	10.059673440000	7.887291418000	3.358772928000	-7.813903319000	14.263478980000
3.377432778000	10.040033520000	7.879957632000	3.377432778000	-7.794370193000	14.268672340000
3.396092627000	10.008335370000	7.876070487000	3.396092627000	-7.759319421000	14.268246130000
