GFsup			GFext		
t	x	y	t	x	y
0.00000000000000	-9.62470108300000	16.53639918000000	0.00000000000000	13.88799150000000	23.77107382000000
0.05526083112000	-9.62819130800000	16.53520648000000	0.05526083112000	13.88773251000000	23.77069337000000
0.11052166220000	-9.61959690500000	16.53686191000000	0.11052166220000	13.88734984000000	23.77057502000000
0.16578249340000	-9.62451991000000	16.53569705000000	0.16578249340000	13.88853310000000	23.77052391000000
0.22104332450000	-9.60197743700000	16.53647575000000	0.22104332450000	13.88739131000000	23.77076782000000
0.27630415560000	-9.61037654000000	16.53597067000000	0.27630415560000	13.88944578000000	23.77080792000000
0.33156498670000	-9.61234399900000	16.53560801000000	0.33156498670000	13.88996709000000	23.77056299000000
0.38682581790000	-9.62400291800000	16.53329119000000	0.38682581790000	13.88799996000000	23.77079859000000
0.44208664900000	-9.63105749400000	16.53182292000000	0.44208664900000	13.88912978000000	23.77113846000000
0.49734748010000	-9.65395993800000	16.52702688000000	0.49734748010000	13.88874086000000	23.77112835000000
0.55260831120000	-9.66153523000000	16.52638989000000	0.55260831120000	13.88827510000000	23.77096666000000
0.60786914240000	-9.64415087600000	16.52714110000000	0.60786914240000	13.88723117000000	23.77114016000000
0.66312997350000	-9.67054023100000	16.52515358000000	0.66312997350000	13.88604800000000	23.77028344000000
0.71839080460000	-9.67080344100000	16.52466800000000	0.71839080460000	13.88730568000000	23.77045521000000
0.77365163570000	-9.63247704600000	16.52938152000000	0.77365163570000	13.88761251000000	23.77019784000000
0.82891246680000	-9.66460929300000	16.52647382000000	0.82891246680000	13.88601462000000	23.77071647000000
0.88417329800000	-9.65663913200000	16.52635320000000	0.88417329800000	13.88787960000000	23.77045687000000
0.93943412910000	-9.69010441600000	16.52650591000000	0.93943412910000	13.88783003000000	23.77017469000000
0.99469496020000	-9.69152491200000	16.52674401000000	0.99469496020000	13.88834747000000	23.77017626000000
1.04995579100000	-9.75735062700000	16.52388720000000	1.04995579100000	13.88950584000000	23.77045484000000
1.10521662200000	-9.77059185900000	16.52403942000000	1.10521662200000	13.88553127000000	23.77021821000000
1.16047745400000	-9.77308873400000	16.52405101000000	1.16047745400000	13.88446825000000	23.77053287000000
1.21573828500000	-9.80222259000000	16.52490655000000	1.21573828500000	13.88509583000000	23.77044682000000
1.27099911600000	-9.83503498400000	16.52451963000000	1.27099911600000	13.88296861000000	23.76998313000000
1.32625994700000	-9.84100575500000	16.52579947000000	1.32625994700000	13.88236162000000	23.77006567000000
1.38152077800000	-9.84133572900000	16.52875084000000	1.38152077800000	13.88638101000000	23.77003152000000
1.43678160900000	-9.82897697200000	16.53239750000000	1.43678160900000	13.88483311000000	23.76974283000000
1.49204244000000	-9.82746610100000	16.53365919000000	1.49204244000000	13.88276718000000	23.76966455000000
1.54730327100000	-9.83585005300000	16.53448466000000	1.54730327100000	13.88340709000000	23.76976331000000
1.60256410300000	-9.84370553700000	16.53534209000000	1.60256410300000	13.88652671000000	23.76968007000000
1.65782493400000	-9.81009421200000	16.53702679000000	1.65782493400000	13.88116909000000	23.76953554000000
1.71308576500000	-9.82226478300000	16.53783392000000	1.71308576500000	13.88053828000000	23.76942141000000
1.76834659600000	-9.81318609300000	16.53829358000000	1.76834659600000	13.88263215000000	23.76944672000000
1.82360742700000	-9.82159566400000	16.54014536000000	1.82360742700000	13.88335843000000	23.76967048000000
1.87886825800000	-9.82655166600000	16.53979886000000	1.87886825800000	13.88648677000000	23.76948488000000
1.93412908900000	-9.81321534300000	16.54138100000000	1.93412908900000	13.88452703000000	23.77027377000000
1.98938992000000	-9.82887880800000	16.54087107000000	1.98938992000000	13.88386691000000	23.77028677000000
2.04465075200000	-9.82582973000000	16.54040163000000	2.04465075200000	13.88437621000000	23.77031993000000
2.09991158300000	-9.81844269000000	16.54147143000000	2.09991158300000	13.88598760000000	23.77036291000000
2.15517241400000	-9.81666700500000	16.54149323000000	2.15517241400000	13.88370229000000	23.77027564000000
2.21043324500000	-9.82350813500000	16.53917480000000	2.21043324500000	13.88396695000000	23.77039416000000
2.26569407600000	-9.82975543700000	16.53727330000000	2.26569407600000	13.88487573000000	23.77016407000000
2.32095490700000	-9.82967858000000	16.53715278000000	2.32095490700000	13.88658439000000	23.77066929000000
2.37621573800000	-9.85688886400000	16.53316091000000	2.37621573800000	13.88627644000000	23.77051694000000
2.43147656900000	-9.85320433700000	16.53113290000000	2.43147656900000	13.88636483000000	23.77090828000000
2.48673740100000	-9.86773612900000	16.52514548000000	2.48673740100000	13.88399996000000	23.77057115000000
2.54199823200000	-9.85243309100000	16.52754031000000	2.54199823200000	13.88696682000000	23.77057755000000
2.59725906300000	-9.85993402000000	16.52181845000000	2.59725906300000	13.89207483000000	23.77131014000000
2.65251989400000	-9.88901089500000	16.51365698000000	2.65251989400000	13.89032817000000	23.77145089000000
2.70778072500000	-9.87986144300000	16.51182006000000	2.70778072500000	13.88832266000000	23.77088966000000
2.76304155600000	-9.87577823600000	16.51006000000000	2.76304155600000	13.89224839000000	23.77122444000000
2.81830238700000	-9.87457395700000	16.51033214000000	2.81830238700000	13.89128513000000	23.77108975000000
2.87356321800000	-9.88046182700000	16.50961214000000	2.87356321800000	13.88993672000000	23.77108578000000
2.92882405000000	-9.87662579400000	16.50704817000000	2.92882405000000	13.89074593000000	23.77125716000000
2.98408488100000	-9.87676787900000	16.50865279000000	2.98408488100000	13.88918936000000	23.77128703000000
3.03934571200000	-9.89800500100000	16.50834414000000	3.03934571200000	13.88720380000000	23.77137930000000
3.09460654300000	-9.88628078600000	16.51144428000000	3.09460654300000	13.88942898000000	23.77166149000000
3.14986737400000	-9.88457949200000	16.51424840000000	3.14986737400000	13.89123356000000	23.77154141000000
3.20512820500000	-9.88217206300000	16.51779963000000	3.20512820500000	13.88478720000000	23.77113945000000
3.26038903600000	-9.88508538600000	16.52085616000000	3.26038903600000	13.88708169000000	23.77113513000000
3.31564986700000	-9.87507463600000	16.52091127000000	3.31564986700000	13.88527515000000	23.77154376000000
3.37091069800000	-9.87712577400000	16.52367424000000	3.37091069800000	13.88533761000000	23.77088466000000
3.42617153000000	-9.88940865500000	16.52074906000000	3.42617153000000	13.88400946000000	23.77089773000000
3.48143236100000	-9.88312482200000	16.52172342000000	3.48143236100000	13.87975996000000	23.77096950000000
3.53669319200000	-9.87873800800000	16.52030255000000	3.53669319200000	13.88336878000000	23.77075512000000
3.59195402300000	-9.88436822100000	16.51929782000000	3.59195402300000	13.88151150000000	23.77076084000000
3.64721485400000	-9.89424721200000	16.51861973000000	3.64721485400000	13.88009640000000	23.77078012000000
3.70247568500000	-9.89535928100000	16.51735083000000	3.70247568500000	13.88386070000000	23.76989912000000
3.75773651600000	-9.88464547800000	16.51968272000000	3.75773651600000	13.88260148000000	23.77004169000000
3.81299734700000	-9.90085255600000	16.51741600000000	3.81299734700000	13.88236949000000	23.77030816000000
3.86825817900000	-9.91750516800000	16.51889937000000	3.86825817900000	13.88043179000000	23.77015213000000
3.92351901000000	-9.90679548800000	16.52003135000000	3.92351901000000	13.88549350000000	23.76985100000000
3.97877984100000	-9.95208898100000	16.52028505000000	3.97877984100000	13.88297734000000	23.77003123000000
4.03404067200000	-9.96172334400000	16.52244375000000	4.03404067200000	13.88054942000000	23.77015065000000
4.08930150300000	-10.00476539000000	16.52354229000000	4.08930150300000	13.88123915000000	23.77009329000000
4.14456233400000	-9.97421405700000	16.52618368000000	4.14456233400000	13.88020818000000	23.77000474000000
4.19982316500000	-9.98556255900000	16.52799755000000	4.19982316500000	13.88164265000000	23.77001136000000
4.25508399600000	-9.96526191700000	16.53185249000000	4.25508399600000	13.88621065000000	23.77013118000000
4.31034482800000	-9.98582708500000	16.53301267000000	4.31034482800000	13.88084478000000	23.77023022000000
4.36560565900000	-9.96300859100000	16.53484186000000	4.36560565900000	13.88092247000000	23.76979828000000
4.42086649000000	-9.96145796600000	16.53552654000000	4.42086649000000	13.88254418000000	23.77035883000000
4.47612732100000	-9.97363452400000	16.53675612000000	4.47612732100000	13.88496820000000	23.77079224000000
4.53138815200000	-9.95647188900000	16.53800656000000	4.53138815200000	13.88455703000000	23.77077201000000
4.58664898300000	-9.95185403000000	16.53883864000000	4.58664898300000	13.88094312000000	23.77082354000000
4.64190981400000	-9.95752889500000	16.53845232000000	4.64190981400000	13.88030818000000	23.77084523000000
4.69717064500000	-9.94777387300000	16.54073528000000	4.69717064500000	13.88291101000000	23.77019059000000
4.75243147700000	-9.95251487500000	16.53949387000000	4.75243147700000	13.88123525000000	23.77026549000000
4.80769230800000	-9.96033545300000	16.54088845000000	4.80769230800000	13.88006301000000	23.77041328000000
4.86295313900000	-9.94858844600000	16.54088055000000	4.86295313900000	13.88240595000000	23.77008060000000
4.91821397000000	-9.92939276200000	16.54435716000000	4.91821397000000	13.87992233000000	23.77097361000000
4.97347480100000	-9.95098011100000	16.54549562000000	4.97347480100000	13.87844201000000	23.77101076000000
5.02873563200000	-9.93983853400000	16.54779931000000	5.02873563200000	13.88058443000000	23.77083273000000
5.08399646300000	-9.90720286600000	16.54864212000000	5.08399646300000	13.87730222000000	23.77102071000000
5.13925729400000	-9.89142140900000	16.54796393000000	5.13925729400000	13.87848121000000	23.77117519000000
5.19451812600000	-9.89466136900000	16.54652951000000	5.19451812600000	13.88054711000000	23.77190337000000
5.24977895700000	-9.89967750700000	16.54333691000000	5.24977895700000	13.87894327000000	23.77160223000000
5.30503978800000	-9.86085661700000	16.54392568000000	5.30503978800000	13.87481716000000	23.77201977000000
5.36030061900000	-9.88522822500000	16.54132223000000	5.36030061900000	13.87667342000000	23.77238760000000
5.41556145000000	-9.89907389600000	16.54135943000000	5.41556145000000	13.87432261000000	23.77250197000000
5.47082228100000	-9.87184646900000	16.54280035000000	5.47082228100000	13.87282377000000	23.77402773000000
5.52608311200000	-9.86364691700000	16.54350712000000	5.52608311200000	13.86908423000000	23.77367898000000
5.58134394300000	-9.86208222500000	16.54095443000000	5.58134394300000	13.86649821000000	23.77381193000000
5.63660477500000	-9.86420811000000	16.54133552000000	5.63660477500000	13.86316527000000	23.77384184000000
5.69186560600000	-9.85455413200000	16.54180823000000	5.69186560600000	13.86611467000000	23.77317860000000
5.74712643700000	-9.86621096400000	16.54178115000000	5.74712643700000	13.86076030000000	23.77323806000000
5.80238726800000	-9.86346172500000	16.54076141000000	5.80238726800000	13.87071339000000	23.77309742000000
5.85764809900000	-9.86630283200000	16.54132070000000	5.85764809900000	13.86535762000000	23.77317377000000
5.91290893000000	-9.85794882100000	16.53929769000000	5.91290893000000	13.86463206000000	23.77280899000000
5.96816976100000	-9.86990074100000	16.53726510000000	5.96816976100000	13.87322388000000	23.77247763000000
6.02343059200000	-9.86051052600000	16.53747848000000	6.02343059200000	13.87235980000000	23.77172754000000
6.07869142400000	-9.86258423000000	16.53599345000000	6.07869142400000	13.87421768000000	23.77186364000000
6.13395225500000	-9.87296471100000	16.53561054000000	6.13395225500000	13.87419997000000	23.77169725000000
6.18921308600000	-9.87268502500000	16.53470735000000	6.18921308600000	13.87467503000000	23.77158365000000
6.24447391700000	-9.87984427600000	16.53410501000000	6.24447391700000	13.87300952000000	23.77078264000000
6.29973474800000	-9.85885155800000	16.53653165000000	6.29973474800000	13.86933137000000	23.77072558000000
6.35499557900000	-9.87534459300000	16.53436720000000	6.35499557900000	13.86468729000000	23.77044376000000
6.41025641000000	-9.87595308600000	16.53525089000000	6.41025641000000	13.86165784000000	23.76990675000000
6.46551724100000	-9.87507113100000	16.53432151000000	6.46551724100000	13.85170821000000	23.76868035000000
6.52077807300000	-9.87410110300000	16.53392761000000	6.52077807300000	13.83685543000000	23.76740396000000
6.57603890400000	-9.88459180700000	16.53482444000000	6.57603890400000	13.83424823000000	23.76655351000000
