GMfas2BEST			GMext		
t	x	y	t	x	y
0.0000000000	10.3809831700	2.0169935360	0.0000000000	46.1587387000	11.6050940900
0.0233089367	10.3774875800	2.0173198600	0.0233089367	46.1589506100	11.6052610600
0.0466178733	10.3763268200	2.0176842500	0.0466178733	46.1588099700	11.6054025300
0.0699268099	10.3781679700	2.0174773640	0.0699268099	46.1585472900	11.6053591500
0.0932357466	10.3721432300	2.0169973040	0.0932357466	46.1588089300	11.6051274200
0.1165446832	10.3679186500	2.0176959270	0.1165446832	46.1584471900	11.6052560100
0.1398536199	10.3706593100	2.0187084800	0.1398536199	46.1582239300	11.6052893500
0.1631625565	10.3657227100	2.0193600660	0.1631625565	46.1587295700	11.6052054500
0.1864714932	10.3676540400	2.0187922480	0.1864714932	46.1582984800	11.6052220600
0.2097804298	10.3721693800	2.0179643930	0.2097804298	46.1584717600	11.6052970500
0.2330893665	10.3780304900	2.0163607310	0.2330893665	46.1583261100	11.6049518200
0.2563983031	10.3780402700	2.0166989480	0.2563983031	46.1588792000	11.6049519000
0.2797072398	10.3864742700	2.0167471470	0.2797072398	46.1580753300	11.6045357500
0.3030161764	10.3871103300	2.0161025550	0.3030161764	46.1581141500	11.6044334000
0.3263251130	10.3872208100	2.0151596190	0.3263251130	46.1581694900	11.6040114700
0.3496340497	10.3893061100	2.0145196750	0.3496340497	46.1581323800	11.6041590100
0.3729429863	10.3976048100	2.0144852030	0.3729429863	46.1581376000	11.6044678900
0.3962519230	10.3918048000	2.0156195080	0.3962519230	46.1575806600	11.6049074200
0.4195608596	10.3870382200	2.0159499110	0.4195608596	46.1575056400	11.6047708300
0.4428697963	10.3863282800	2.0172455740	0.4428697963	46.1575492200	11.6049029700
0.4661787329	10.3867050700	2.0174701560	0.4661787329	46.1574866400	11.6047309100
0.4894876696	10.3863936200	2.0176062650	0.4894876696	46.1573174500	11.6045921400
0.5127966062	10.3868226000	2.0179803050	0.5127966062	46.1572188300	11.6041872500
0.5361055429	10.3829959100	2.0174633900	0.5361055429	46.1569659400	11.6048754500
0.5594144795	10.3792919600	2.0157259130	0.5594144795	46.1569843500	11.6051797700
0.5827234162	10.3776665900	2.0152437820	0.5827234162	46.1566720000	11.6053760800
0.6060323528	10.3528307400	2.0117323130	0.6060323528	46.1555479900	11.6057078900
0.6293412895	10.3297434800	2.0148279500	0.6293412895	46.1562443600	11.6051647500
0.6526502261	10.2013725600	2.0199481700	0.6526502261	46.1555764400	11.6057615200
0.6759591627	10.1655465800	2.0101442690	0.6759591627	46.1556431200	11.6061644800
0.6992680994	9.9532793510	2.0118985390	0.6992680994	46.1541526500	11.6080483600
0.7225770360	9.7913691870	1.9898821080	0.7225770360	46.1521029600	11.6100665200
0.7458859727	9.4853410260	2.0055306170	0.7458859727	46.1509794400	11.6161340500
0.7691949093	9.4023873670	1.9854673340	0.7691949093	46.1491131900	11.6188962900
0.7925038460	9.3145208080	1.9882978240	0.7925038460	46.1463894900	11.6203970700
0.8158127826	9.0395102950	2.0122933820	0.8158127826	46.1402489300	11.6276822000
0.8391217193	8.8916286610	2.0309083790	0.8391217193	46.1341432900	11.6340839700
0.8624306559	8.8386390680	2.0365888440	0.8624306559	46.1360884900	11.6353336200
0.8857395926	8.7099151300	2.0581282100	0.8857395926	46.1345726000	11.6397880800
0.9090485292	8.7141265930	2.0350670550	0.9090485292	46.1308478500	11.6459706800
0.9323574659	8.5803150140	2.0385897460	0.9323574659	46.1335007700	11.6555065000
0.9556664025	8.5206001850	2.0381205950	0.9556664025	46.1361798700	11.6634066200
0.9789753391	8.3854136950	2.0565044150	0.9789753391	46.1302010000	11.6706343900
1.0022842760	8.1333514030	2.1001147460	1.0022842760	46.0950415600	11.6859810700
1.0255932120	8.0517308670	2.1118091310	1.0255932120	46.0842304600	11.6920573600
1.0489021490	7.8864147110	2.1389223780	1.0489021490	46.0721502000	11.6995611600
1.0722110860	7.7853192040	2.1527533630	1.0722110860	46.0661466600	11.7043767500
1.0955200220	7.6868630010	2.1773961430	1.0955200220	46.0629418700	11.7066978900
1.1188289590	7.6082563450	2.1965500820	1.1188289590	46.0628935200	11.7076945400
1.1421378960	7.4888997310	2.2176365580	1.1421378960	46.0612298600	11.7096031300
1.1654468320	7.3332190290	2.2425861650	1.1654468320	46.0435705400	11.7186211700
1.1887557690	7.2344452550	2.2595836100	1.1887557690	46.0384285600	11.7233226900
1.2120647060	7.1128572240	2.2818387920	1.2120647060	46.0340641200	11.7275318300
1.2353736420	6.8645584700	2.3345251990	1.2353736420	46.0386210200	11.7467618200
1.2586825790	6.8208342600	2.3460997230	1.2586825790	46.0358431700	11.7552673000
1.2819915160	6.7063701520	2.3720912600	1.2819915160	46.0289275300	11.7620242900
1.3053004520	6.6089041060	2.3845241640	1.3053004520	46.0271933900	11.7685109600
1.3286093890	6.4789147360	2.4038327090	1.3286093890	46.0222771600	11.7746394400
1.3519183250	6.3076417200	2.4219595950	1.3519183250	46.0221267400	11.7807541100
1.3752272620	6.1782098950	2.4281648350	1.3752272620	46.0178575900	11.7869936900
1.3985361990	6.0548152070	2.4423627940	1.3985361990	46.0141950100	11.7918186300
1.4218451350	5.9351252290	2.4617918310	1.4218451350	46.0096770500	11.7979430400
1.4451540720	5.8596847940	2.4703042470	1.4451540720	45.9945929300	11.8036335000
1.4684630090	5.8188207330	2.4829201780	1.4684630090	45.9874930700	11.8067958300
1.4917719450	5.7893374210	2.4922986790	1.4917719450	45.9718187900	11.8142480000
1.5150808820	5.7615129470	2.4994736620	1.5150808820	45.9633031200	11.8242135100
1.5383898190	5.7183227790	2.5048258520	1.5383898190	45.9592520000	11.8301300100
1.5616987550	5.6905792040	2.5055552020	1.5616987550	45.9869039700	11.8292340900
1.5850076920	5.7035773660	2.5072170530	1.5850076920	45.9835779100	11.8413537300
1.6083166290	5.6944647050	2.5097671030	1.6083166290	45.9789509500	11.8495990000
1.6316255650	5.6641602780	2.5259950220	1.6316255650	45.9719544100	11.8564014900
1.6549345020	5.6503137140	2.5306625900	1.6549345020	45.9696726100	11.8602754700
1.6782434390	5.6403542380	2.5402998740	1.6782434390	45.9646838900	11.8663990900
1.7015523750	5.6055519810	2.5573423840	1.7015523750	45.9618013400	11.8705694500
1.7248613120	5.4868588770	2.6021594900	1.7248613120	45.9531827600	11.8805841600
1.7481702480	5.4937551320	2.6251921240	1.7481702480	45.9559851000	11.8820869600
1.7714791850	5.3709878890	2.6602375050	1.7714791850	45.9520417100	11.8914181300
1.7947881220	5.2144618300	2.6782345860	1.7947881220	45.9624259000	11.9136921500
1.8180970580	5.1080291400	2.6982945940	1.8180970580	45.9628221300	11.9267220200
1.8414059950	5.0397807770	2.7227726880	1.8414059950	45.9519699900	11.9372536100
1.8647149320	5.0237091330	2.7323628910	1.8647149320	45.9524050800	11.9409337900
1.8880238680	4.9863836140	2.7503716950	1.8880238680	45.9592655200	11.9414877900
1.9113328050	4.8995422490	2.7845137950	1.9113328050	45.9549581100	11.9467938200
1.9346417420	4.8345145350	2.8123975360	1.9346417420	45.9455217900	11.9514358100
1.9579506780	4.7272234710	2.8409876570	1.9579506780	45.9305472000	11.9585061800
1.9812596150	4.6850925430	2.8464016790	1.9812596150	45.9222839600	11.9627660700
2.0045685520	4.6055757080	2.8561074020	2.0045685520	45.9095002700	11.9714094400
2.0278774880	4.5276971080	2.8627055190	2.0278774880	45.8993041400	11.9857800600
2.0511864250	4.4327539550	2.8946785820	2.0511864250	45.9176617700	12.0010976300
2.0744953620	4.3869440560	2.9511412050	2.0744953620	45.9184658000	12.0098322700
2.0978042980	4.3858075530	2.9569617640	2.0978042980	45.9165537900	12.0159937200
2.1211132350	4.2764826610	2.9740263600	2.1211132350	45.9099296200	12.0261562200
2.1444221710	4.2433818430	2.9819002350	2.1444221710	45.9051485400	12.0297764000
2.1677311080	4.1908560030	3.0019326740	2.1677311080	45.8995089900	12.0350237900
2.1910400450	4.1595110810	3.0247761780	2.1910400450	45.8999054700	12.0382331000
2.2143489810	4.1157900800	3.0417007160	2.2143489810	45.8974828700	12.0414945800
2.2376579180	4.0248014140	3.0396222200	2.2376579180	45.8829253900	12.0494604800
