SOLfas3redoneBEST			SOLext		
t	x	y	t	x	y
0.000000000000	11.446808280000	9.075528783000	0.000000000000	26.947367840000	13.242104980000
0.018860451520	11.448012490000	9.075407278000	0.018860451520	26.946142110000	13.243082850000
0.037720903040	11.447140300000	9.076161023000	0.037720903040	26.946611500000	13.241995500000
0.056581354560	11.447696440000	9.076346696000	0.056581354560	26.946461340000	13.241755750000
0.075441806080	11.449107190000	9.075981109000	0.075441806080	26.947173690000	13.241803260000
0.094302257600	11.449898140000	9.075145896000	0.094302257600	26.949395540000	13.242149820000
0.113162709100	11.448849100000	9.074926938000	0.113162709100	26.951266020000	13.241858830000
0.132023160600	11.449104710000	9.075141614000	0.132023160600	26.951119760000	13.242302570000
0.150883612200	11.451618370000	9.076325982000	0.150883612200	26.953119350000	13.242708390000
0.169744063700	11.450117290000	9.076561233000	0.169744063700	26.953643520000	13.242275080000
0.188604515200	11.450424140000	9.075941612000	0.188604515200	26.954595790000	13.242073790000
0.207464966700	11.450548550000	9.075161172000	0.207464966700	26.956163030000	13.242333280000
0.226325418200	11.450644030000	9.075212391000	0.226325418200	26.956339050000	13.242909500000
0.245185869700	11.450351720000	9.075386154000	0.245185869700	26.954506730000	13.241823930000
0.264046321300	11.447642480000	9.075684230000	0.264046321300	26.952864890000	13.242172280000
0.282906772800	11.445389480000	9.075372731000	0.282906772800	26.955146920000	13.242607350000
0.301767224300	11.444756440000	9.075314666000	0.301767224300	26.953550600000	13.241780550000
0.320627675800	11.444556670000	9.074534477000	0.320627675800	26.955046490000	13.242174360000
0.339488127300	11.444326630000	9.074836373000	0.339488127300	26.952772270000	13.242042210000
0.358348578900	11.445249810000	9.074558035000	0.358348578900	26.952811500000	13.242365590000
0.377209030400	11.444312310000	9.074815470000	0.377209030400	26.952924440000	13.242304360000
0.396069481900	11.444373120000	9.074783994000	0.396069481900	26.952935560000	13.242565550000
0.414929933400	11.444565530000	9.074503665000	0.414929933400	26.954787430000	13.241962030000
0.433790384900	11.447408220000	9.074595397000	0.433790384900	26.952844140000	13.242184970000
0.452650836500	11.447278650000	9.074759087000	0.452650836500	26.952609500000	13.242318130000
0.471511288000	11.446145110000	9.074002728000	0.471511288000	26.953408770000	13.241923970000
0.490371739500	11.445512210000	9.073919074000	0.490371739500	26.953400120000	13.242313200000
0.509232191000	11.444342020000	9.074140498000	0.509232191000	26.951907870000	13.242252140000
0.528092642500	11.442071170000	9.075497933000	0.528092642500	26.953084860000	13.242354010000
0.546953094100	11.443466960000	9.075835119000	0.546953094100	26.953599010000	13.242408970000
0.565813545600	11.443580950000	9.075065210000	0.565813545600	26.952752760000	13.242294510000
0.584673997100	11.443728080000	9.074873051000	0.584673997100	26.951184730000	13.241790580000
0.603534448600	11.443980730000	9.075238994000	0.603534448600	26.952825040000	13.242537200000
0.622394900100	11.439862330000	9.075884858000	0.622394900100	26.953940750000	13.242312720000
0.641255351700	11.441999440000	9.075427911000	0.641255351700	26.953376500000	13.242198550000
0.660115803200	11.443738350000	9.075027083000	0.660115803200	26.952786240000	13.242093060000
0.678976254700	11.445801020000	9.074467372000	0.678976254700	26.955559390000	13.242274040000
0.697836706200	11.445175990000	9.075218930000	0.697836706200	26.954176940000	13.242458760000
0.716697157700	11.442074080000	9.075711826000	0.716697157700	26.953838670000	13.242306060000
0.735557609200	11.439472030000	9.076007480000	0.735557609200	26.953584700000	13.242181380000
0.754418060800	11.435131530000	9.075458513000	0.754418060800	26.953912690000	13.242281510000
0.773278512300	11.433222860000	9.075862803000	0.773278512300	26.953223520000	13.242229650000
0.792138963800	11.436305500000	9.076127218000	0.792138963800	26.952775290000	13.242167480000
0.810999415300	11.436707980000	9.076422435000	0.810999415300	26.955168820000	13.242726580000
0.829859866800	11.435074920000	9.076269942000	0.829859866800	26.952589270000	13.241871790000
0.848720318400	11.436093580000	9.076633200000	0.848720318400	26.954119300000	13.242187390000
0.867580769900	11.437739930000	9.075871353000	0.867580769900	26.952354970000	13.242292440000
0.886441221400	11.439893630000	9.075469863000	0.886441221400	26.952933810000	13.241952440000
0.905301672900	11.441842040000	9.075340761000	0.905301672900	26.954673730000	13.242379680000
0.924162124400	11.440532890000	9.075410601000	0.924162124400	26.955160700000	13.242488820000
0.943022576000	11.439201960000	9.075706626000	0.943022576000	26.952678450000	13.242032000000
0.961883027500	11.440747080000	9.076186079000	0.961883027500	26.954379760000	13.242119790000
0.980743479000	11.443974700000	9.075995971000	0.980743479000	26.955343630000	13.242181050000
0.999603930500	11.445833270000	9.075626002000	0.999603930500	26.954748590000	13.242303780000
1.018464382000	11.445738090000	9.074854523000	1.018464382000	26.954452480000	13.241874560000
1.037324834000	11.445563600000	9.074569410000	1.037324834000	26.954047880000	13.241779710000
1.056185285000	11.446544980000	9.075071306000	1.056185285000	26.954221110000	13.241969930000
1.075045737000	11.446234060000	9.075200354000	1.075045737000	26.954735070000	13.242214050000
1.093906188000	11.447419750000	9.074848421000	1.093906188000	26.953942480000	13.242250010000
1.112766640000	11.448708050000	9.074301955000	1.112766640000	26.953721780000	13.241957700000
1.131627091000	11.450827000000	9.074535456000	1.131627091000	26.953763630000	13.241841190000
1.150487543000	11.451493870000	9.074353943000	1.150487543000	26.953841050000	13.242356590000
1.169347994000	11.451631580000	9.074653169000	1.169347994000	26.952925810000	13.241847030000
1.188208446000	11.452229890000	9.074858291000	1.188208446000	26.953975550000	13.241883010000
1.207068897000	11.452075680000	9.074038729000	1.207068897000	26.953176620000	13.242484980000
1.225929349000	11.448417360000	9.072415240000	1.225929349000	26.952659260000	13.241886540000
1.244789800000	11.447329130000	9.070884157000	1.244789800000	26.952504480000	13.241821450000
1.263650252000	11.444821680000	9.068608023000	1.263650252000	26.951547410000	13.241959800000
1.282510703000	11.442025080000	9.067727273000	1.282510703000	26.953453110000	13.242181450000
1.301371155000	11.439340670000	9.068872567000	1.301371155000	26.953381600000	13.242325300000
1.320231606000	11.435900410000	9.069825459000	1.320231606000	26.950492990000	13.241816970000
1.339092058000	11.442941670000	9.069083541000	1.339092058000	26.952093660000	13.242013600000
1.357952509000	11.442930350000	9.068058562000	1.357952509000	26.952219870000	13.241680410000
1.376812961000	11.444906540000	9.067054086000	1.376812961000	26.951945800000	13.242217550000
1.395673412000	11.441933110000	9.067176563000	1.395673412000	26.950558380000	13.242413710000
1.414533864000	11.315754730000	9.064899318000	1.414533864000	26.950026290000	13.241842840000
1.433394315000	11.262172140000	9.072602095000	1.433394315000	26.950756520000	13.242668720000
1.452254767000	11.204483220000	9.071541522000	1.452254767000	26.950708230000	13.242064760000
1.471115218000	11.134107550000	9.066697108000	1.471115218000	26.950487310000	13.242149630000
1.489975670000	11.005858860000	9.076164662000	1.489975670000	26.953599590000	13.241617860000
1.508836122000	10.873603950000	9.057449218000	1.508836122000	26.948366810000	13.241562790000
1.527696573000	10.729677630000	9.046674217000	1.527696573000	26.949279640000	13.242945750000
1.546557025000	10.697971580000	9.053891390000	1.546557025000	26.945135910000	13.242977780000
1.565417476000	10.582094150000	9.065242601000	1.565417476000	26.952385060000	13.245019660000
1.584277928000	10.387833840000	9.070422433000	1.584277928000	26.952996490000	13.248113050000
1.603138379000	10.371492520000	9.070526257000	1.603138379000	26.959745010000	13.250607690000
1.621998831000	10.357519260000	9.069999729000	1.621998831000	26.956666360000	13.251510910000
1.640859282000	10.338639410000	9.073916153000	1.640859282000	26.952293860000	13.248574600000
1.659719734000	10.297633900000	9.071250433000	1.659719734000	26.957402820000	13.247005580000
1.678580185000	10.300871280000	9.073436014000	1.678580185000	26.954851600000	13.247874510000
1.697440637000	10.280797320000	9.078297894000	1.697440637000	26.956994330000	13.244551410000
1.716301088000	10.277230840000	9.079982073000	1.716301088000	26.962212170000	13.245804630000
1.735161540000	10.233675430000	9.074958809000	1.735161540000	26.951654540000	13.245338670000
1.754021991000	10.211827950000	9.075421108000	1.754021991000	26.951113930000	13.244170330000
1.772882443000	10.214810610000	9.074761835000	1.772882443000	26.952200500000	13.246118560000
1.791742894000	10.206510560000	9.077561708000	1.791742894000	26.946928560000	13.245605230000
1.810603346000	10.163201980000	9.077951929000	1.810603346000	26.946889630000	13.247818290000
1.829463797000	10.111665460000	9.076518597000	1.829463797000	26.956205170000	13.249167090000
1.848324249000	10.061515480000	9.077404794000	1.848324249000	26.951434040000	13.251231790000
1.867184700000	10.025043650000	9.077330096000	1.867184700000	26.950133440000	13.249024860000
1.886045152000	10.005569890000	9.076464432000	1.886045152000	26.947275770000	13.249554390000
1.904905603000	9.966263121000	9.075471441000	1.904905603000	26.944133940000	13.249952280000
1.923766055000	9.909152353000	9.076932914000	1.923766055000	26.946602510000	13.250224090000
1.942626506000	9.860428672000	9.079230852000	1.942626506000	26.948443060000	13.249981580000
1.961486958000	9.842575397000	9.079287165000	1.961486958000	26.951604160000	13.248118270000
1.980347410000	9.796453323000	9.081133892000	1.980347410000	26.948062100000	13.250499460000
1.999207861000	9.744054528000	9.082313998000	1.999207861000	26.947404840000	13.249438480000
2.018068313000	9.685096607000	9.085658373000	2.018068313000	26.957019440000	13.251951530000
2.036928764000	9.634356994000	9.086769940000	2.036928764000	26.962693530000	13.255307730000
2.055789216000	9.582163618000	9.089068426000	2.055789216000	26.963733540000	13.252564490000
2.074649667000	9.559256722000	9.087802176000	2.074649667000	26.957535050000	13.250486820000
2.093510119000	9.520641460000	9.087365104000	2.093510119000	26.958252940000	13.251517700000
2.112370570000	9.471938103000	9.089774018000	2.112370570000	26.959913170000	13.251306480000
2.131231022000	9.429665279000	9.088465895000	2.131231022000	26.958502120000	13.250136930000
2.150091473000	9.382089258000	9.091803849000	2.150091473000	26.958940790000	13.250495540000
2.168951925000	9.362907373000	9.091649594000	2.168951925000	26.955895660000	13.251381350000
2.187812376000	9.313286076000	9.096062990000	2.187812376000	26.958177600000	13.251885430000
2.206672828000	9.271915004000	9.090402500000	2.206672828000	26.956927200000	13.248349810000
