GMfas			GMext		
t	x	y	t	x	y
0.0000000000	18.8441661800	0.6459223696	0.0000000000	48.0398054000	11.8296848700
0.0188058298	18.8440940900	0.6457828925	0.0188058298	48.0397765900	11.8297056400
0.0376116596	18.8443407400	0.6455952994	0.0376116596	48.0395974200	11.8299023200
0.0564174894	18.8445204600	0.6455790319	0.0564174894	48.0394312800	11.8297466100
0.0752233192	18.8442990900	0.6457299803	0.0752233192	48.0394517800	11.8299290600
0.0940291490	18.8444117100	0.6455898386	0.0940291490	48.0397282800	11.8299160100
0.1128349788	18.8447854600	0.6456236473	0.1128349788	48.0390121800	11.8295082500
0.1316408087	18.8447912300	0.6458208544	0.1316408087	48.0391614000	11.8296716400
0.1504466385	18.8447106800	0.6458317470	0.1504466385	48.0400173200	11.8295778100
0.1692524683	18.8445286000	0.6457729236	0.1692524683	48.0397029100	11.8298297400
0.1880582981	18.8450056400	0.6456638335	0.1880582981	48.0393641900	11.8297337100
0.2068641279	18.8447300800	0.6457465871	0.2068641279	48.0392773200	11.8297476300
0.2256699577	18.8450733300	0.6456501256	0.2256699577	48.0397041100	11.8296233900
0.2444757875	18.8451516800	0.6457667012	0.2444757875	48.0399226400	11.8294186700
0.2632816173	18.8453978500	0.6456504297	0.2632816173	48.0399790000	11.8296268500
0.2820874471	18.8454218200	0.6455154256	0.2820874471	48.0395520200	11.8293140900
0.3008932769	18.8459403300	0.6454375725	0.3008932769	48.0392267700	11.8294968600
0.3196991067	18.8450436000	0.6453350426	0.3196991067	48.0401048700	11.8297019800
0.3385049365	18.8475283900	0.6448366835	0.3385049365	48.0396348100	11.8296866300
0.3573107663	18.8466238700	0.6446400592	0.3573107663	48.0400539700	11.8290011700
0.3761165961	18.8462744700	0.6446511935	0.3761165961	48.0393675600	11.8295661100
0.3949224260	18.8464827000	0.6446949406	0.3949224260	48.0398688800	11.8290994600
0.4137282558	18.8469369100	0.6449046849	0.4137282558	48.0393866000	11.8294394600
0.4325340856	18.8459451900	0.6455508631	0.4325340856	48.0396102300	11.8291299400
0.4513399154	18.8447058900	0.6461729899	0.4513399154	48.0388985600	11.8298126600
0.4701457452	18.8446795500	0.6463887863	0.4701457452	48.0392675300	11.8292258000
0.4889515750	18.8448680200	0.6468205753	0.4889515750	48.0403134600	11.8289875400
0.5077574048	18.8441092600	0.6467424361	0.5077574048	48.0391695800	11.8296038200
0.5265632346	18.8439399000	0.6464534019	0.5265632346	48.0392554500	11.8294975900
0.5453690644	18.8458217500	0.6460759456	0.5453690644	48.0387707000	11.8295908400
0.5641748942	18.8457411800	0.6461726142	0.5641748942	48.0393549600	11.8294999000
0.5829807240	18.8458126900	0.6458923098	0.5829807240	48.0389355400	11.8293785000
0.6017865538	18.8448634200	0.6455900009	0.6017865538	48.0395159700	11.8291403900
0.6205923836	18.8459355700	0.6455000462	0.6205923836	48.0382637600	11.8296549900
0.6393982134	18.8464212000	0.6451721831	0.6393982134	48.0393153600	11.8297161400
0.6582040433	18.8468736800	0.6449741188	0.6582040433	48.0395212300	11.8294056000
0.6770098731	18.8470984000	0.6448032872	0.6770098731	48.0401263700	11.8288801000
0.6958157029	18.8473796700	0.6443650875	0.6958157029	48.0400562500	11.8289004800
0.7146215327	18.8471555400	0.6444761007	0.7146215327	48.0388450600	11.8290378400
0.7334273625	18.8475411000	0.6444346460	0.7334273625	48.0396194600	11.8292651100
0.7522331923	18.8476668800	0.6444818802	0.7522331923	48.0400754000	11.8290398400
0.7710390221	18.8471251800	0.6445209451	0.7710390221	48.0403017200	11.8290454700
0.7898448519	18.8480945200	0.6445626181	0.7898448519	48.0395611900	11.8291816800
0.8086506817	18.8474500600	0.6443097844	0.8086506817	48.0400983300	11.8289768600
0.8274565115	18.8475692000	0.6443980620	0.8274565115	48.0398850500	11.8289848000
0.8462623413	18.8478132300	0.6443408948	0.8462623413	48.0399782700	11.8290801300
0.8650681711	18.8492295200	0.6440274364	0.8650681711	48.0403641900	11.8287325300
0.8838740009	18.8490019100	0.6439535426	0.8838740009	48.0392672400	11.8289310000
0.9026798307	18.8484108900	0.6440898135	0.9026798307	48.0401141700	11.8287754800
0.9214856606	18.8480821000	0.6441277100	0.9214856606	48.0393743500	11.8289294200
0.9402914904	18.8477252700	0.6444587202	0.9402914904	48.0403631000	11.8286448500
0.9590973202	18.8481094200	0.6443658378	0.9590973202	48.0401703100	11.8284107800
0.9779031500	18.8477291200	0.6443982684	0.9779031500	48.0396622500	11.8286386800
0.9967089798	18.8470471100	0.6446086941	0.9967089798	48.0401249200	11.8287515300
1.0155148100	18.8468015300	0.6443012600	1.0155148100	48.0401595500	11.8288410700
1.0343206390	18.8462959400	0.6446432394	1.0343206390	48.0398072100	11.8287427300
1.0531264690	18.8468298000	0.6453566334	1.0531264690	48.0393168100	11.8288598700
1.0719322990	18.8466241000	0.6455552881	1.0719322990	48.0408517600	11.8288387700
1.0907381290	18.8457406900	0.6462332405	1.0907381290	48.0403383500	11.8288493300
1.1095439590	18.8452304300	0.6466662522	1.1095439590	48.0398305800	11.8289368500
1.1283497880	18.8451610700	0.6466111001	1.1283497880	48.0388371400	11.8288082000
1.1471556180	18.8450834900	0.6466950015	1.1471556180	48.0390292300	11.8293546700
1.1659614480	18.8457448300	0.6461359966	1.1659614480	48.0386955800	11.8289613000
1.1847672780	18.8452726200	0.6463237151	1.1847672780	48.0401505300	11.8287885500
1.2035731080	18.8446707900	0.6459209729	1.2035731080	48.0390592000	11.8290178600
1.2223789370	18.8449958300	0.6452996548	1.2223789370	48.0393466400	11.8288214400
1.2411847670	18.8448196100	0.6454023688	1.2411847670	48.0406210400	11.8287393000
1.2599905970	18.8457315300	0.6450862984	1.2599905970	48.0390332800	11.8290089000
1.2787964270	18.8459375500	0.6448637810	1.2787964270	48.0409656000	11.8283590700
1.2976022570	18.8456728500	0.6448544744	1.2976022570	48.0395661800	11.8289924400
1.3164080870	18.8454342300	0.6446864597	1.3164080870	48.0391453200	11.8290257700
1.3352139160	18.8457159300	0.6445908120	1.3352139160	48.0386991600	11.8290144200
1.3540197460	18.8456274100	0.6447760757	1.3540197460	48.0396102700	11.8287182700
1.3728255760	18.8452489600	0.6449523488	1.3728255760	48.0387446200	11.8288206200
1.3916314060	18.8456933200	0.6446986546	1.3916314060	48.0399733500	11.8285789900
1.4104372360	18.8455090600	0.6447960957	1.4104372360	48.0396537900	11.8286640900
1.4292430650	18.8455406900	0.6450925477	1.4292430650	48.0397148500	11.8289004200
1.4480488950	18.8456677800	0.6447437641	1.4480488950	48.0393143600	11.8287811900
1.4668547250	18.8453358000	0.6449626578	1.4668547250	48.0387272100	11.8285824200
1.4856605550	18.8456865600	0.6449610445	1.4856605550	48.0388874800	11.8285462600
1.5044663850	18.8457598400	0.6448902118	1.5044663850	48.0394174200	11.8286654500
1.5232722140	18.8455189600	0.6446557257	1.5232722140	48.0390823400	11.8287453900
1.5420780440	18.8456493200	0.6447922995	1.5420780440	48.0387887300	11.8287087600
1.5608838740	18.8456049000	0.6445638591	1.5608838740	48.0409860100	11.8282849900
1.5796897040	18.8463684200	0.6444741446	1.5796897040	48.0399079900	11.8285284800
1.5984955340	18.8465853200	0.6444104124	1.5984955340	48.0396284700	11.8286192200
1.6173013630	18.8463371700	0.6442407469	1.6173013630	48.0393921000	11.8285604500
1.6361071930	18.8467954700	0.6442157208	1.6361071930	48.0402352000	11.8282050000
1.6549130230	18.8466938100	0.6443115182	1.6549130230	48.0403900900	11.8284666100
1.6737188530	18.8461445900	0.6450865610	1.6737188530	48.0393132800	11.8286365400
1.6925246830	18.8451003100	0.6454471133	1.6925246830	48.0393383000	11.8283424200
1.7113305120	18.8441092800	0.6459204009	1.7113305120	48.0390322700	11.8287531500
1.7301363420	18.8445472700	0.6461002504	1.7301363420	48.0393532100	11.8288293100
1.7489421720	18.8439032300	0.6459307027	1.7489421720	48.0389009100	11.8287348000
1.7677480020	18.8447951300	0.6459788871	1.7677480020	48.0387910000	11.8288850900
1.7865538320	18.8440978600	0.6457759576	1.7865538320	48.0390540500	11.8285296000
1.8053596610	18.8444763000	0.6459017623	1.8053596610	48.0392801200	11.8285970100
1.8241654910	18.8448656200	0.6454927491	1.8241654910	48.0389323800	11.8283119700
1.8429713210	18.8448453400	0.6453146233	1.8429713210	48.0386401000	11.8286487400
1.8617771510	18.8449551600	0.6451253477	1.8617771510	48.0402514300	11.8282634600
1.8805829810	18.8455048200	0.6447923631	1.8805829810	48.0387862700	11.8284745700
1.8993888110	18.8459921000	0.6447013748	1.8993888110	48.0402825000	11.8282788700
1.9181946400	18.8435522200	0.6445635887	1.9181946400	48.0384183600	11.8283885600
1.9370004700	18.8362643100	0.6441117159	1.9370004700	48.0395548400	11.8284275900
1.9558063000	18.6787943100	0.6054745127	1.9558063000	48.0383637500	11.8286342600
1.9746121300	18.3822356600	0.5381370107	1.9746121300	48.0384674000	11.8290344300
1.9934179600	17.9822462300	0.5095886958	1.9934179600	48.0398567300	11.8309839200
2.0122237890	17.5801831900	0.4987862999	2.0122237890	48.0419242900	11.8349489700
