Time,s	LT MED. GASTRO,uV	RT MED. GASTRO,uV	LT LAT. GASTRO,uV	RT LAT. GASTRO,uV	LT SOLEUS,uV	RT SOLEUS,uV	LT TIB.ANT.,uV	RT TIB.ANT.,uV	2D GONIOMETER,deg	CN ANGLE,mV	CN TORQUE,mV	CN velocity,mV	CN DIRECTION,mV	Force Achilles machine,V	Trigger,mV
8.1073	1.74096	1.30773	-1.91524	1.14459	-1.18136	2.29052	-0.588668	2.47249	2.3829	-37.6896	-36.7742	-37.6897	-37.6896	0.0203507	-18.9138
8.108	1.44251	1.30773	-2.52479	-0.0457835	-1.18136	1.70242	-0.588668	2.15752	2.38871	-37.6896	-36.7742	-37.6897	-37.8415	0.0200707	-49.1214
8.1087	0.215547	1.01712	-3.44093	-0.0457835	-1.79081	1.08336	-0.588668	1.8583	2.38871	-37.5366	-36.4684	-37.384	-37.5362	0.020164	-19.0771
8.1093	-0.0829028	1.30773	-4.35347	0.869886	-2.70643	0.773826	-0.890361	2.7717	2.38871	-37.5366	-36.4684	-37.5361	-37.5362	0.0205374	-35.5416
8.11	-0.0829028	1.63466	-4.66005	1.14459	-2.40315	0.464295	-0.279618	2.47249	2.38871	-37.8412	-36.6213	-37.9939	-37.9949	0.020164	-33.2556
8.1107	0.215547	0.726515	-4.66005	0.549402	-1.79081	-0.123812	-0.279618	1.24412	2.38871	-37.3836	-36.3155	-37.8418	-37.5362	0.020164	-30.9696
8.1113	0.530578	-0.217955	-5.87916	0.228917	-2.09698	-0.433342	-0.890361	0.330715	2.38871	-36.9259	-36.164	-37.5361	-37.2309	0.0208175	-31.8949
8.112	0.215547	-0.799167	-6.49233	0.228917	-2.40315	-1.0524	-1.19941	0.330715	2.38871	-37.2319	-36.4684	-37.8418	-37.5362	0.0206308	-32.3575
8.1127	0.215547	-0.217955	-4.66005	0.228917	-2.09698	-1.36193	-0.588668	0.330715	2.38871	-37.5366	-36.4684	-37.6897	-37.6896	0.0205374	-32.4936
8.1133	-0.0829028	-0.508561	-2.82777	0.549402	-2.09698	-1.67146	-0.890361	0.0314966	2.38871	-37.3836	-36.0111	-37.2319	-37.2309	0.0206308	-32.3575
8.114	-0.381353	-0.799167	-2.21821	0.869886	-2.40315	-1.36193	-0.890361	0.0314966	2.39453	-37.3836	-36.164	-37.384	-37.2309	0.0205374	-32.1943
8.1147	-0.696384	-0.217955	-1.91524	0.549402	-2.09698	-1.0524	0.0220751	-0.28347	2.39453	-37.3836	-36.164	-37.384	-37.3843	0.020164	-32.1943
8.1153	-0.381353	0.108977	-1.60865	0.228917	-2.40315	-1.67146	-0.279618	0.0314966	2.39453	-37.0789	-36.164	-37.2319	-37.2309	0.0200707	-32.031
8.116	0.530578	0.726515	-0.692515	0.549402	-2.70643	-1.36193	-0.279618	1.24412	2.38871	-37.2319	-36.3155	-37.384	-37.5362	0.0197906	-32.4936
8.1167	0.829028	1.30773	0.5266	0.228917	-3.0126	-1.36193	-0.279618	1.24412	2.39453	-37.3836	-36.4684	-37.384	-37.5362	0.020164	-32.3575
8.1173	0.215547	1.30773	1.44274	-0.366268	-3.31588	-2.25957	-0.890361	1.24412	2.38871	-37.0789	-36.3155	-37.2319	-37.2309	0.020164	-31.7316
8.118	0.215547	1.30773	1.44274	-0.366268	-3.62205	-2.25957	-0.890361	0.944899	2.38871	-36.7743	-36.164	-37.384	-37.3843	0.019884	-32.1943
8.1187	-0.0829028	1.01712	1.44274	-0.0457835	-3.31588	-2.25957	-0.588668	0.330715	2.38871	-36.9259	-36.0111	-37.384	-37.5362	0.019884	-32.3575
