SOLfas2			SOLext		
t	x	y	t	x	y
0.0000000000000	12.5872954200000	6.6530459180000	0.0000000000000	-7.9669029000000	14.7044914100000
0.0596125186300	12.5848530400000	6.6509497490000	0.0596125186300	-7.9763395480000	14.7040328100000
0.1192250373000	12.5856998800000	6.6523503350000	0.1192250373000	-7.9893491290000	14.7052367200000
0.1788375559000	12.5891147200000	6.6536379510000	0.1788375559000	-8.0219870550000	14.7055130800000
0.2384500745000	12.5910201800000	6.6584351960000	0.2384500745000	-8.0854278370000	14.7059877900000
0.2980625931000	12.5840941300000	6.6632027100000	0.2980625931000	-8.1106093890000	14.7074247400000
0.3576751118000	12.5780664600000	6.6676698630000	0.3576751118000	-8.1242655400000	14.7079559100000
0.4172876304000	12.5803626800000	6.6722457090000	0.4172876304000	-8.1293879450000	14.7107414400000
0.4769001490000	12.5731485000000	6.6722732940000	0.4769001490000	-8.1432018010000	14.7154828500000
0.5365126677000	12.5713100900000	6.6719198920000	0.5365126677000	-8.1704499990000	14.7148542100000
0.5961251863000	12.5794331000000	6.6655636850000	0.5961251863000	-8.2175446340000	14.7162100200000
0.6557377049000	12.5709192100000	6.6751280390000	0.6557377049000	-8.2254420830000	14.7175778100000
0.7153502235000	12.5404162700000	6.6776397250000	0.7153502235000	-8.2333769650000	14.7206921600000
0.7749627422000	12.5528158200000	6.7057041560000	0.7749627422000	-8.2675529840000	14.7231579800000
0.8345752608000	12.5436159400000	6.7080354960000	0.8345752608000	-8.2847894670000	14.7186610800000
0.8941877794000	12.5083818400000	6.7122687100000	0.8941877794000	-8.2865274580000	14.7182588500000
0.9538002981000	12.5034212700000	6.7221912230000	0.9538002981000	-8.2982733260000	14.7158850000000
1.0134128170000	12.4919713000000	6.7256099850000	1.0134128170000	-8.3461084100000	14.7188900600000
1.0730253350000	12.4721651200000	6.7239606730000	1.0730253350000	-8.3618706050000	14.7173340000000
1.1326378540000	12.4213390700000	6.7238853240000	1.1326378540000	-8.3656849190000	14.7154081300000
1.1922503730000	12.4182494800000	6.7264499160000	1.1922503730000	-8.3934982700000	14.7187442000000
1.2518628910000	12.4087448700000	6.7332500840000	1.2518628910000	-8.4123462160000	14.7195510800000
1.3114754100000	12.4194411200000	6.7317445470000	1.3114754100000	-8.4203923380000	14.7215368800000
1.3710879280000	12.4619294900000	6.7278782430000	1.3710879280000	-8.4287337520000	14.7192577400000
1.4307004470000	12.4257473800000	6.7307801330000	1.4307004470000	-8.4470580070000	14.7178066500000
1.4903129660000	12.3845869100000	6.7377341090000	1.4903129660000	-8.4502264540000	14.7201834900000
1.5499254840000	12.3474970000000	6.7494366400000	1.5499254840000	-8.4673343850000	14.7235881000000
1.6095380030000	12.3412779400000	6.7441187860000	1.6095380030000	-8.5000197810000	14.7272348200000
1.6691505220000	12.3500583200000	6.7481464880000	1.6691505220000	-8.5117217290000	14.7313619500000
1.7287630400000	12.3628116100000	6.7510472300000	1.7287630400000	-8.5279989660000	14.7395935000000
1.7883755590000	12.3296578800000	6.7452428650000	1.7883755590000	-8.5494792700000	14.7416104400000
1.8479880770000	12.3175648700000	6.7415839480000	1.8479880770000	-8.5604101250000	14.7392299800000
1.9076005960000	12.3226364700000	6.7370478370000	1.9076005960000	-8.5879938090000	14.7321318600000
1.9672131150000	12.2955698200000	6.7394287490000	1.9672131150000	-8.6112233130000	14.7283729500000
2.0268256330000	12.2858207100000	6.7506535990000	2.0268256330000	-8.6472699610000	14.7252514300000
2.0864381520000	12.2826469600000	6.7321595830000	2.0864381520000	-8.6444645610000	14.7280682000000
2.1460506710000	12.2795577900000	6.7261846600000	2.1460506710000	-8.6484921100000	14.7294923600000
2.2056631890000	12.2610839200000	6.7283621500000	2.2056631890000	-8.6676842630000	14.7321702800000
2.2652757080000	12.2746806700000	6.7281605570000	2.2652757080000	-8.6746667360000	14.7291560400000
2.3248882270000	12.2611797300000	6.7292184430000	2.3248882270000	-8.6836077840000	14.7277082200000
2.3845007450000	12.2589766200000	6.7430730510000	2.3845007450000	-8.7023646510000	14.7308474300000
2.4441132640000	12.2101198000000	6.7552222900000	2.4441132640000	-8.7133905870000	14.7326253300000
2.5037257820000	12.2000672400000	6.7521626590000	2.5037257820000	-8.7170172620000	14.7362165200000
2.5633383010000	12.1710077200000	6.7655255050000	2.5633383010000	-8.7182257170000	14.7416267000000
2.6229508200000	12.1336177000000	6.7572145810000	2.6229508200000	-8.7277022360000	14.7388559600000
2.6825633380000	12.1163294400000	6.7548818690000	2.6825633380000	-8.7778475270000	14.7487069000000
2.7421758570000	12.0521191900000	6.7489006220000	2.7421758570000	-8.7872694470000	14.7551556000000
2.8017883760000	12.0235905500000	6.7550553080000	2.8017883760000	-8.7983560370000	14.7563274900000
2.8614008940000	12.0225419500000	6.7906073620000	2.8614008940000	-8.8148448520000	14.7604849300000
2.9210134130000	11.9890260200000	6.8050251500000	2.9210134130000	-8.8357275860000	14.7649360300000
2.9806259310000	11.9761604000000	6.8117285170000	2.9806259310000	-8.8683728180000	14.7662188800000
3.0402384500000	11.9766466100000	6.8191329630000	3.0402384500000	-8.8789002180000	14.7673834900000
3.0998509690000	11.9920420600000	6.8323398670000	3.0998509690000	-8.9057265430000	14.7659560900000
3.1594634870000	11.9840978200000	6.8368512080000	3.1594634870000	-8.9231789130000	14.7668084200000
3.2190760060000	11.9223346100000	6.8603098980000	3.2190760060000	-8.9400289670000	14.7664499300000
3.2786885250000	11.9033461500000	6.8640659060000	3.2786885250000	-8.9577751130000	14.7659288800000
3.3383010430000	11.8806550600000	6.8719304940000	3.3383010430000	-8.9702110690000	14.7674238100000
3.3979135620000	11.8608029300000	6.8802724770000	3.3979135620000	-8.9776161740000	14.7679431900000
3.4575260800000	11.8319291100000	6.8804937830000	3.4575260800000	-8.9969559630000	14.7689032700000
3.5171385990000	11.7852949200000	6.8854892660000	3.5171385990000	-9.0257099040000	14.7688229800000
3.5767511180000	11.7674871800000	6.8876325380000	3.5767511180000	-9.0361774540000	14.7697451400000
3.6363636360000	11.6963783600000	6.9042271300000	3.6363636360000	-9.0623765550000	14.7686652600000
3.6959761550000	11.6920925300000	6.9047035450000	3.6959761550000	-9.0744719730000	14.7679086000000
3.7555886740000	11.6805279900000	6.9084582390000	3.7555886740000	-9.0997694690000	14.7695703200000
3.8152011920000	11.6690006800000	6.9102029070000	3.8152011920000	-9.1001189980000	14.7699402600000
3.8748137110000	11.6473667800000	6.9153216910000	3.8748137110000	-9.0987946020000	14.7701791900000
3.9344262300000	11.6157359300000	6.9186437230000	3.9344262300000	-9.0979856220000	14.7730641200000
3.9940387480000	11.6291003300000	6.9344780280000	3.9940387480000	-9.1063474720000	14.7724237400000
4.0536512670000	11.5896683900000	6.9397253960000	4.0536512670000	-9.1044263070000	14.7739336500000
4.1132637850000	11.6083290600000	6.9494093190000	4.1132637850000	-9.1104990130000	14.7730666200000
4.1728763040000	11.6001552100000	6.9591216040000	4.1728763040000	-9.1075169950000	14.7757207400000
4.2324888230000	11.5966529700000	6.9744904380000	4.2324888230000	-9.1145784420000	14.7780561000000
4.2921013410000	11.6172754200000	6.9775472300000	4.2921013410000	-9.1239067410000	14.7782154500000
4.3517138600000	11.6465236300000	6.9697186240000	4.3517138600000	-9.1364774020000	14.7769316500000
4.4113263790000	11.6381178700000	6.9756213710000	4.4113263790000	-9.1682737450000	14.7756458500000
4.4709388970000	11.6298641800000	6.9823216770000	4.4709388970000	-9.1826577930000	14.7765317400000
4.5305514160000	11.6378419500000	6.9815240170000	4.5305514160000	-9.2041778410000	14.7768511300000
4.5901639340000	11.6379814600000	6.9831980620000	4.5901639340000	-9.2208329120000	14.7761533700000
4.6497764530000	11.6424733500000	6.9878990840000	4.6497764530000	-9.2397288180000	14.7743709400000
4.7093889720000	11.6875179600000	6.9929304200000	4.7093889720000	-9.2439060830000	14.7739523300000
4.7690014900000	11.7171021400000	6.9980927200000	4.7690014900000	-9.2605058400000	14.7733061700000
4.8286140090000	11.7154715700000	6.9937433620000	4.8286140090000	-9.2734578430000	14.7759817100000
4.8882265280000	11.7088924600000	7.0022840380000	4.8882265280000	-9.2714229480000	14.7761717400000
4.9478390460000	11.7472972300000	7.0374085940000	4.9478390460000	-9.2654785290000	14.7780950700000
5.0074515650000	11.7617265400000	7.0405464890000	5.0074515650000	-9.2676286740000	14.7791867700000
5.0670640830000	11.7565708000000	7.0494454940000	5.0670640830000	-9.2553554390000	14.7814730700000
5.1266766020000	11.7419145300000	7.0563004490000	5.1266766020000	-9.2609904030000	14.7812873800000
5.1862891210000	11.7614008400000	7.0566566260000	5.1862891210000	-9.2656987890000	14.7809095900000
5.2459016390000	11.7648027200000	7.0559712740000	5.2459016390000	-9.2679094990000	14.7797064600000
5.3055141580000	11.7635288300000	7.0614481590000	5.3055141580000	-9.2787479690000	14.7797019000000
5.3651266770000	11.7688856300000	7.0600069350000	5.3651266770000	-9.2671601130000	14.7794472000000
5.4247391950000	11.7835977000000	7.0563532090000	5.4247391950000	-9.2675112760000	14.7785488800000
5.4843517140000	11.7937805900000	7.0492206510000	5.4843517140000	-9.2540026100000	14.7793139700000
5.5439642320000	11.7883890800000	7.0496045280000	5.5439642320000	-9.2437985340000	14.7766699200000
5.6035767510000	11.8100271800000	7.0597175350000	5.6035767510000	-9.2448131650000	14.7774224600000
5.6631892700000	11.8152546800000	7.0625434210000	5.6631892700000	-9.2494478600000	14.7762914900000
5.7228017880000	11.8450934400000	7.0575586660000	5.7228017880000	-9.2444042350000	14.7760365200000
5.7824143070000	11.8925791700000	7.0581925760000	5.7824143070000	-9.2541308260000	14.7759519300000
5.8420268260000	11.8915636100000	7.0570285170000	5.8420268260000	-9.2582815940000	14.7755136500000
5.9016393440000	11.8745736500000	7.0563192590000	5.9016393440000	-9.2651089340000	14.7752855800000
5.9612518630000	11.8554437600000	7.0601767280000	5.9612518630000	-9.2692974570000	14.7764503200000
6.0208643820000	11.8552603100000	7.0627830770000	6.0208643820000	-9.2717484130000	14.7750285700000
6.0804769000000	11.8697225100000	7.0633540060000	6.0804769000000	-9.2805708590000	14.7773891900000
6.1400894190000	11.8882635600000	7.0702893410000	6.1400894190000	-9.2947844720000	14.7787567900000
6.1997019370000	11.9165265700000	7.0673400800000	6.1997019370000	-9.3039612530000	14.7783274900000
6.2593144560000	11.9434983000000	7.0627253350000	6.2593144560000	-9.3006856450000	14.7788123000000
6.3189269750000	11.9291529700000	7.0602212130000	6.3189269750000	-9.3078695660000	14.7792008500000
6.3785394930000	11.9225959800000	7.0578218880000	6.3785394930000	-9.3272559630000	14.7763082300000
6.4381520120000	11.9242291100000	7.0606696050000	6.4381520120000	-9.3261970910000	14.7757268300000
6.4977645310000	11.9469981000000	7.0533426680000	6.4977645310000	-9.3223392560000	14.7758404500000
6.5573770490000	12.0217421800000	7.0592983150000	6.5573770490000	-9.3254234990000	14.7753999800000
6.6169895680000	12.0236223700000	7.0629526850000	6.6169895680000	-9.3326306990000	14.7745358800000
6.6766020860000	12.0586075700000	7.0728337250000	6.6766020860000	-9.3331509710000	14.7749314400000
6.7362146050000	12.0524497500000	7.0720475220000	6.7362146050000	-9.3205371060000	14.7765433800000
6.7958271240000	12.1283081100000	7.0623491480000	6.7958271240000	-9.3227004940000	14.7762046800000
6.8554396420000	12.2076258400000	7.0632259950000	6.8554396420000	-9.3190716480000	14.7732511500000
6.9150521610000	12.2191641800000	7.0716431740000	6.9150521610000	-9.3121140310000	14.7727075600000
6.9746646800000	12.2157823200000	7.0731287750000	6.9746646800000	-9.3046844540000	14.7720585100000
7.0342771980000	12.2261236700000	7.0672442520000	7.0342771980000	-9.3017268210000	14.7736934700000
7.0938897170000	12.2514805200000	7.0688568280000	7.0938897170000	-9.3027595010000	14.7747510900000
7.1535022350000	12.2527280100000	7.0698146180000	7.1535022350000	-9.3022447150000	14.7747721600000
7.2131147540000	12.2526911100000	7.0661587140000	7.2131147540000	-9.3034112460000	14.7756298200000
7.2727272730000	12.2580256200000	7.0637204100000	7.2727272730000	-9.3085986090000	14.7762655000000
7.3323397910000	12.2528474700000	7.0677098860000	7.3323397910000	-9.3073778600000	14.7758717200000
7.3919523100000	12.2437326700000	7.0673605540000	7.3919523100000	-9.3206542640000	14.7747298900000
7.4515648290000	12.2228544400000	7.0700525970000	7.4515648290000	-9.3233300500000	14.7748754100000
7.5111773470000	12.2083502200000	7.0800582340000	7.5111773470000	-9.3294053960000	14.7760431900000
7.5707898660000	12.2104659500000	7.0743377200000	7.5707898660000	-9.3341908490000	14.7762992700000
7.6304023850000	12.1898464200000	7.0747605630000	7.6304023850000	-9.3373536360000	14.7762601500000
7.6900149030000	12.2198396400000	7.0640077340000	7.6900149030000	-9.3395819480000	14.7760956000000
7.7496274220000	12.2200423100000	7.0642702390000	7.7496274220000	-9.3440268260000	14.7761412300000
7.8092399400000	12.2141800000000	7.0630863850000	7.8092399400000	-9.3509612150000	14.7757092800000
7.8688524590000	12.2216581600000	7.0669884240000	7.8688524590000	-9.3487939580000	14.7764482300000
7.9284649780000	12.2003729000000	7.0656968500000	7.9284649780000	-9.3488399010000	14.7756974500000
7.9880774960000	12.1940438700000	7.0694167500000	7.9880774960000	-9.3487646220000	14.7755233700000
8.0476900150000	12.1990118300000	7.0634782680000	8.0476900150000	-9.3446490510000	14.7761444100000
8.1073025340000	12.2068303600000	7.0621050970000	8.1073025340000	-9.3476188180000	14.7750358900000
8.1669150520000	12.2011496500000	7.0626280050000	8.1669150520000	-9.3433831430000	14.7751592600000
8.2265275710000	12.2045658100000	7.0631899420000	8.2265275710000	-9.3475316800000	14.7759354000000
8.2861400890000	12.1939566700000	7.0650356730000	8.2861400890000	-9.3453777800000	14.7760087100000
8.3457526080000	12.1840727000000	7.0610478690000	8.3457526080000	-9.3439054420000	14.7757551200000
8.4053651270000	12.1263340000000	7.0546750190000	8.4053651270000	-9.3497659390000	14.7764955700000
8.4649776450000	12.0840909000000	7.0540707540000	8.4649776450000	-9.3561955510000	14.7772079200000
8.5245901640000	12.0774855700000	7.0533750630000	8.5245901640000	-9.3618498610000	14.7774075900000
8.5842026830000	12.0747627600000	7.0528149840000	8.5842026830000	-9.3715695530000	14.7765273700000
8.6438152010000	12.0744222900000	7.0543554770000	8.6438152010000	-9.3674998740000	14.7769342000000
8.7034277200000	12.0738467600000	7.0531445640000	8.7034277200000	-9.3723453650000	14.7766762500000
8.7630402380000	12.0779151600000	7.0543985970000	8.7630402380000	-9.3800677780000	14.7760718200000
8.8226527570000	12.0868402800000	7.0540946540000	8.8226527570000	-9.3750512170000	14.7757318900000
8.8822652760000	12.0983183200000	7.0503415260000	8.8822652760000	-9.3717946610000	14.7758532500000
8.9418777940000	12.0958032100000	7.0463552930000	8.9418777940000	-9.3769304670000	14.7755266000000
9.0014903130000	12.0938867000000	7.0452516540000	9.0014903130000	-9.3760904130000	14.7764513700000
9.0611028320000	12.0866675100000	7.0479865380000	9.0611028320000	-9.3805535480000	14.7759085000000
9.1207153500000	12.0877297900000	7.0491840150000	9.1207153500000	-9.3781151760000	14.7755370900000
9.1803278690000	12.1031289600000	7.0429980660000	9.1803278690000	-9.3796525550000	14.7761091600000
9.2399403870000	12.0892773700000	7.0416398300000	9.2399403870000	-9.3850018060000	14.7755740600000
9.2995529060000	12.0854376200000	7.0428818350000	9.2995529060000	-9.3853235790000	14.7740242900000
9.3591654250000	12.0778925900000	7.0439667140000	9.3591654250000	-9.3849181950000	14.7742263800000
9.4187779430000	12.0718474000000	7.0437493600000	9.4187779430000	-9.3864484210000	14.7742143700000
9.4783904620000	12.0649118300000	7.0482299050000	9.4783904620000	-9.3870481250000	14.7743704900000
9.5380029810000	12.0793997200000	7.0458815910000	9.5380029810000	-9.3893597120000	14.7740373500000
9.5976154990000	12.0775394900000	7.0437729830000	9.5976154990000	-9.3908456950000	14.7732868700000
9.6572280180000	12.0782431600000	7.0365521180000	9.6572280180000	-9.3886780500000	14.7734379300000
9.7168405370000	12.0842353800000	7.0292339260000	9.7168405370000	-9.3880712120000	14.7721504800000
9.7764530550000	12.0779213500000	7.0398935120000	9.7764530550000	-9.3886547160000	14.7727495900000
9.8360655740000	12.0791796900000	7.0361590520000	9.8360655740000	-9.3922423980000	14.7723263600000
9.8956780920000	12.0842377700000	7.0264689160000	9.8956780920000	-9.3928561840000	14.7720029700000
9.9552906110000	12.0706471900000	7.0330753930000	9.9552906110000	-9.3912290320000	14.7720501100000
10.0149031300000	12.0769002500000	7.0366621660000	10.0149031300000	-9.3871013220000	14.7724290200000
10.0745156500000	12.0801276200000	7.0386510940000	10.0745156500000	-9.3901889380000	14.7716390500000
10.1341281700000	12.0826467400000	7.0406200800000	10.1341281700000	-9.3880772750000	14.7715254000000
10.1937406900000	12.0703317800000	7.0419585980000	10.1937406900000	-9.3903166540000	14.7711518500000
10.2533532000000	12.0551045100000	7.0466697910000	10.2533532000000	-9.3895691470000	14.7716892200000
10.3129657200000	12.0389915700000	7.0515980420000	10.3129657200000	-9.3929305480000	14.7716150600000
10.3725782400000	11.9804772200000	7.0580366490000	10.3725782400000	-9.3908453580000	14.7721482700000
10.4321907600000	11.9315165500000	7.0629730880000	10.4321907600000	-9.3890586950000	14.7731331900000
10.4918032800000	11.8885317700000	7.0595807930000	10.4918032800000	-9.3917932800000	14.7726325700000
10.5514158000000	11.9392784000000	7.0608268170000	10.5514158000000	-9.3948085340000	14.7726599500000
10.6110283200000	11.9402794200000	7.0585490680000	10.6110283200000	-9.3899221560000	14.7733650200000
10.6706408300000	11.9247803100000	7.0537977290000	10.6706408300000	-9.3909768340000	14.7738201700000
10.7302533500000	11.9289247500000	7.0500494820000	10.7302533500000	-9.3900388630000	14.7735104700000
10.7898658700000	11.9268357100000	7.0511912670000	10.7898658700000	-9.3883515280000	14.7736247200000
10.8494783900000	11.8355890200000	7.0478808520000	10.8494783900000	-9.3871180620000	14.7739782000000
10.9090909100000	11.8071650600000	7.0442891950000	10.9090909100000	-9.3869188060000	14.7737363300000
10.9687034300000	11.7774239300000	7.0540245250000	10.9687034300000	-9.3874241850000	14.7741045700000
11.0283159500000	11.6517491100000	7.0526014750000	11.0283159500000	-9.3932508630000	14.7744892500000
11.0879284600000	11.6174202100000	7.0590864520000	11.0879284600000	-9.3931032250000	14.7750611100000
11.1475409800000	11.5628081400000	7.0704317800000	11.1475409800000	-9.3929914080000	14.7748807400000
11.2071535000000	11.5100227700000	7.0573824790000	11.2071535000000	-9.3954249020000	14.7749850200000
11.2667660200000	11.5228571800000	7.0476092280000	11.2667660200000	-9.3946937540000	14.7748444500000
11.3263785400000	11.4580442500000	7.0533859740000	11.3263785400000	-9.3909052880000	14.7754629100000
11.3859910600000	11.4034034800000	7.0284185100000	11.3859910600000	-9.3862898660000	14.7771818300000
11.4456035800000	11.2213006100000	7.0395763910000	11.4456035800000	-9.3847513860000	14.7788532800000
