SOLfasSAME			SOLext		
t	x	y	t	x	y
0.000000000000	18.731249590000	9.074999803000	0.000000000000	26.458770430000	14.204306410000
0.023588800040	18.730750230000	9.074786197000	0.023588800040	26.457707400000	14.203560230000
0.047177600080	18.730824060000	9.074835930000	0.047177600080	26.459066910000	14.203434970000
0.070766400110	18.731356610000	9.074669244000	0.070766400110	26.458764630000	14.203665500000
0.094355200150	18.731105300000	9.074841886000	0.094355200150	26.458386590000	14.203795800000
0.117944000200	18.730557160000	9.074663977000	0.117944000200	26.459032640000	14.203694150000
0.141532800200	18.731569650000	9.074670504000	0.141532800200	26.459723470000	14.203719920000
0.165121600300	18.731261860000	9.074702686000	0.165121600300	26.458623980000	14.203496730000
0.188710400300	18.731134710000	9.074912819000	0.188710400300	26.459166990000	14.203668230000
0.212299200300	18.730495640000	9.074930787000	0.212299200300	26.459109100000	14.203518450000
0.235888000400	18.730452110000	9.074859560000	0.235888000400	26.459431800000	14.203644670000
0.259476800400	18.729602470000	9.074816687000	0.259476800400	26.458869640000	14.203689140000
0.283065600500	18.728057300000	9.074322675000	0.283065600500	26.459086110000	14.203606130000
0.306654400500	18.727926590000	9.074685147000	0.306654400500	26.458694950000	14.203528170000
0.330243200500	18.726447590000	9.074148110000	0.330243200500	26.459375850000	14.203616840000
0.353832000600	18.725770500000	9.073638768000	0.353832000600	26.458978160000	14.203496760000
0.377420800600	18.725534030000	9.074241544000	0.377420800600	26.458911090000	14.203407140000
0.401009600600	18.724876630000	9.073566022000	0.401009600600	26.459489390000	14.203400780000
0.424598400700	18.721447700000	9.074203812000	0.424598400700	26.459482270000	14.203737350000
0.448187200700	18.721893750000	9.073886682000	0.448187200700	26.459064340000	14.203807800000
0.471776000800	18.719427550000	9.074261088000	0.471776000800	26.459359980000	14.203718310000
0.495364800800	18.720650220000	9.074212716000	0.495364800800	26.459098630000	14.203720080000
0.518953600800	18.719163140000	9.074464342000	0.518953600800	26.459429590000	14.204037480000
0.542542400900	18.716234480000	9.074582855000	0.542542400900	26.458190210000	14.203487870000
0.566131200900	18.715915750000	9.074545681000	0.566131200900	26.459134700000	14.204001950000
0.589720000900	18.714883270000	9.074895385000	0.589720000900	26.458873060000	14.203903900000
0.613308801000	18.714237100000	9.074501947000	0.613308801000	26.458013600000	14.204168820000
0.636897601000	18.713098610000	9.074715751000	0.636897601000	26.458004730000	14.204131850000
0.660486401100	18.712283110000	9.074250711000	0.660486401100	26.458422310000	14.203997220000
0.684075201100	18.706312320000	9.074539222000	0.684075201100	26.458992820000	14.204115170000
0.707664001100	18.706240410000	9.073341091000	0.707664001100	26.458061160000	14.204063060000
0.731252801200	18.702356710000	9.074093979000	0.731252801200	26.458449330000	14.204218490000
0.754841601200	18.703623120000	9.073045019000	0.754841601200	26.457957850000	14.203901400000
0.778430401200	18.696545730000	9.073552200000	0.778430401200	26.458370510000	14.204232860000
0.802019201300	18.696173380000	9.074753103000	0.802019201300	26.458190800000	14.204060050000
0.825608001300	18.686265370000	9.075109353000	0.825608001300	26.458267500000	14.204123010000
0.849196801400	18.659707340000	9.076963164000	0.849196801400	26.458104610000	14.203685930000
0.872785601400	18.632043930000	9.079507472000	0.872785601400	26.458500680000	14.204016820000
0.896374401400	18.612204410000	9.079266875000	0.896374401400	26.457917590000	14.204310050000
0.919963201500	18.587185510000	9.079821725000	0.919963201500	26.457286300000	14.204040220000
0.943552001500	18.568789970000	9.080197417000	0.943552001500	26.457693090000	14.203984940000
0.967140801500	18.556631940000	9.080516725000	0.967140801500	26.457910750000	14.204150770000
0.990729601600	18.535682650000	9.078998302000	0.990729601600	26.457267660000	14.204169670000
1.014318402000	18.508770510000	9.079698352000	1.014318402000	26.456772990000	14.204115480000
1.037907202000	18.486441790000	9.080204402000	1.037907202000	26.456659390000	14.204210120000
1.061496002000	18.478700370000	9.080460648000	1.061496002000	26.457542870000	14.204067980000
