SOLendBEST			SOLext		
t	x	y	t	x	y
0.00000000000000	14.84671501000000	9.32846695100000	0.00000000000000	-12.56934279000000	13.62043766000000
0.05961251863000	14.84716611000000	9.32736042000000	0.05961251863000	-12.56633361000000	13.61858024000000
0.11922503730000	14.85992976000000	9.32478313100000	0.11922503730000	-12.56656618000000	13.61840532000000
0.17883755590000	14.96065568000000	9.32545375200000	0.17883755590000	-12.56303407000000	13.61818266000000
0.23845007450000	15.01673356000000	9.31868960300000	0.23845007450000	-12.56447760000000	13.61829833000000
0.29806259310000	15.04470043000000	9.32316871900000	0.29806259310000	-12.56567791000000	13.61841721000000
0.35767511180000	15.11865931000000	9.32719004000000	0.35767511180000	-12.56626540000000	13.61857754000000
0.41728763040000	15.17643160000000	9.31813004800000	0.41728763040000	-12.56408760000000	13.61864233000000
0.47690014900000	15.25944835000000	9.32236418600000	0.47690014900000	-12.56365841000000	13.61898059000000
0.53651266770000	15.29969572000000	9.31849615600000	0.53651266770000	-12.56301376000000	13.61909512000000
0.59612518630000	15.30761325000000	9.32321207600000	0.59612518630000	-12.56442682000000	13.61926776000000
0.65573770490000	15.36453362000000	9.32084378100000	0.65573770490000	-12.56278540000000	13.61939365000000
0.71535022350000	15.39727316000000	9.32267692900000	0.71535022350000	-12.56268012000000	13.61935032000000
0.77496274220000	15.46098497000000	9.32353070800000	0.77496274220000	-12.56152072000000	13.61939250000000
0.83457526080000	15.48735844000000	9.32806698500000	0.83457526080000	-12.56063351000000	13.61915912000000
0.89418777940000	15.54202084000000	9.32701156200000	0.89418777940000	-12.56021476000000	13.61882568000000
0.95380029810000	15.59418895000000	9.32836888900000	0.95380029810000	-12.55993897000000	13.61926195000000
1.01341281700000	15.59961769000000	9.32823794700000	1.01341281700000	-12.56081184000000	13.61962897000000
1.07302533500000	15.62878882000000	9.32782895200000	1.07302533500000	-12.56146636000000	13.61958770000000
1.13263785400000	15.67193191000000	9.32999788100000	1.13263785400000	-12.55965344000000	13.61942507000000
1.19225037300000	15.70018585000000	9.32911736700000	1.19225037300000	-12.56231223000000	13.61967641000000
1.25186289100000	15.73687464000000	9.32936551200000	1.25186289100000	-12.56114284000000	13.61933729000000
1.31147541000000	15.74843325000000	9.33186685900000	1.31147541000000	-12.56210138000000	13.61974881000000
1.37108792800000	15.74740681000000	9.32697216800000	1.37108792800000	-12.56606771000000	13.62059789000000
1.43070044700000	15.76443136000000	9.31665333100000	1.43070044700000	-12.56451552000000	13.62110286000000
1.49031296600000	15.81275561000000	9.31318500600000	1.49031296600000	-12.56273787000000	13.62126746000000
1.54992548400000	15.83613121000000	9.31630700000000	1.54992548400000	-12.56228811000000	13.62156871000000
1.60953800300000	15.88370978000000	9.31631642600000	1.60953800300000	-12.56383777000000	13.62133137000000
1.66915052200000	15.96033563000000	9.31391156400000	1.66915052200000	-12.56330674000000	13.62158717000000
1.72876304000000	15.98674967000000	9.31619032100000	1.72876304000000	-12.56428087000000	13.62185177000000
1.78837555900000	15.99066488000000	9.31531211100000	1.78837555900000	-12.56180616000000	13.62238404000000
1.84798807700000	16.00546189000000	9.31844974300000	1.84798807700000	-12.56010153000000	13.62261164000000
1.90760059600000	16.01863344000000	9.32264388900000	1.90760059600000	-12.56071058000000	13.62193022000000
1.96721311500000	16.10178159000000	9.32064380200000	1.96721311500000	-12.55861660000000	13.62191259000000
2.02682563300000	16.14059597000000	9.32158716000000	2.02682563300000	-12.55992159000000	13.62127925000000
2.08643815200000	16.14629175000000	9.32281634600000	2.08643815200000	-12.56271325000000	13.62143446000000
2.14605067100000	16.16887993000000	9.32422494400000	2.14605067100000	-12.56144044000000	13.62167552000000
2.20566318900000	16.23170328000000	9.32117241800000	2.20566318900000	-12.55760122000000	13.62225039000000
2.26527570800000	16.28625579000000	9.32108500700000	2.26527570800000	-12.55986145000000	13.62195174000000
2.32488822700000	16.35199548000000	9.31907433300000	2.32488822700000	-12.56207246000000	13.62133983000000
2.38450074500000	16.36882152000000	9.31857148300000	2.38450074500000	-12.56437377000000	13.62077239000000
2.44411326400000	16.42806703000000	9.31779659600000	2.44411326400000	-12.56527162000000	13.62009196000000
