SOLend			SOLext		
t	x	y	t	x	y
0.0000000000000	15.6631575500000	8.1473682440000	0.0000000000000	20.9894732300000	14.2736839000000
0.0236345158500	15.6610487500000	8.1465230300000	0.0236345158500	20.9892690900000	14.2734672300000
0.0472690316900	15.6620927600000	8.1466589260000	0.0472690316900	20.9891382400000	14.2735766800000
0.0709035475400	15.6623918900000	8.1464190900000	0.0709035475400	20.9894530900000	14.2735061800000
0.0945380633900	15.6620012300000	8.1463195890000	0.0945380633900	20.9895932200000	14.2735675600000
0.1181725792000	15.6623217100000	8.1466990590000	0.1181725792000	20.9889964600000	14.2735617000000
0.1418070951000	15.6621610900000	8.1467379570000	0.1418070951000	20.9890309200000	14.2734551100000
0.1654416109000	15.6615226000000	8.1467952990000	0.1654416109000	20.9890771800000	14.2735026600000
0.1890761268000	15.6618094200000	8.1464686290000	0.1890761268000	20.9887674600000	14.2735348200000
0.2127106426000	15.6611316100000	8.1470819110000	0.2127106426000	20.9889190100000	14.2734303100000
0.2363451585000	15.6618557300000	8.1471928550000	0.2363451585000	20.9891416200000	14.2734386400000
0.2599796743000	15.6609462000000	8.1466388270000	0.2599796743000	20.9884661200000	14.2734652700000
0.2836141902000	15.6616590600000	8.1468559090000	0.2836141902000	20.9892611800000	14.2734602800000
0.3072487060000	15.6616678700000	8.1466363150000	0.3072487060000	20.9893103300000	14.2734667400000
0.3308832219000	15.6616906100000	8.1468612940000	0.3308832219000	20.9892805000000	14.2734569200000
0.3545177377000	15.6623459300000	8.1468104720000	0.3545177377000	20.9890958300000	14.2735214700000
0.3781522536000	15.6600237800000	8.1464692640000	0.3781522536000	20.9892543500000	14.2736031700000
0.4017867694000	15.6614694400000	8.1466936300000	0.4017867694000	20.9891641900000	14.2735312500000
0.4254212852000	15.6621743900000	8.1465160280000	0.4254212852000	20.9890202100000	14.2734551200000
0.4490558011000	15.6623385600000	8.1465941670000	0.4490558011000	20.9897486900000	14.2733707900000
0.4726903169000	15.6621233300000	8.1468038730000	0.4726903169000	20.9895288800000	14.2735427500000
0.4963248328000	15.6628868900000	8.1469003780000	0.4963248328000	20.9897146200000	14.2735315300000
0.5199593486000	15.6629056900000	8.1467935880000	0.5199593486000	20.9892451200000	14.2734998800000
0.5435938645000	15.6628201400000	8.1466760660000	0.5435938645000	20.9894133500000	14.2735191100000
0.5672283803000	15.6619402300000	8.1465986570000	0.5672283803000	20.9892519500000	14.2735492400000
0.5908628962000	15.6628774600000	8.1465871960000	0.5908628962000	20.9891184400000	14.2734636300000
0.6144974120000	15.6625348600000	8.1464541700000	0.6144974120000	20.9893301100000	14.2735726400000
0.6381319279000	15.6511080000000	8.1484472990000	0.6381319279000	20.9892988900000	14.2736378900000
0.6617664437000	15.3473610600000	8.1523249120000	0.6617664437000	20.9902486500000	14.2748545700000
0.6854009596000	15.1464920800000	8.1348720260000	0.6854009596000	20.9858872500000	14.2762819900000
0.7090354754000	14.9942150800000	8.1358326690000	0.7090354754000	20.9883431500000	14.2759533800000
0.7326699913000	14.7490025300000	8.1390092630000	0.7326699913000	20.9910023400000	14.2761658900000
0.7563045071000	14.4573484400000	8.1343090230000	0.7563045071000	20.9970572800000	14.2763630600000
0.7799390229000	14.2473268500000	8.1283847390000	0.7799390229000	21.0039022800000	14.2756683800000
0.8035735388000	13.6629513000000	8.0717469970000	0.8035735388000	21.0074424800000	14.2751795900000
0.8272080546000	13.4861695400000	8.0610335860000	0.8272080546000	21.0084183700000	14.2741518300000
0.8508425705000	13.3186232800000	8.0600127030000	0.8508425705000	21.0080217600000	14.2730403900000
0.8744770863000	13.2889662500000	8.0681377380000	0.8744770863000	21.0064170100000	14.2729307100000
0.8981116022000	13.1370113300000	8.0570749170000	0.8981116022000	21.0059084200000	14.2719459100000
0.9217461180000	13.0551280400000	8.0369209940000	0.9217461180000	21.0077910800000	14.2707797100000
0.9453806339000	12.7825313000000	8.0032015540000	0.9453806339000	21.0079537600000	14.2692091500000
0.9690151497000	12.7244638700000	7.9942117160000	0.9690151497000	21.0058884600000	14.2684572800000
0.9926496656000	12.6245497600000	7.9878644010000	0.9926496656000	21.0039117700000	14.2673113500000
1.0162841810000	12.5763275500000	7.9781103990000	1.0162841810000	21.0054473800000	14.2673765700000
1.0399186970000	12.4626691900000	7.9752143820000	1.0399186970000	21.0060575400000	14.2664093000000
1.0635532130000	12.4154220200000	7.9693720770000	1.0635532130000	21.0072301400000	14.2657025400000
1.0871877290000	12.3352372300000	7.9691085210000	1.0871877290000	21.0094813300000	14.2650610300000
1.1108222450000	12.1795218300000	7.9446797680000	1.1108222450000	21.0075510900000	14.2655039600000
1.1344567610000	12.1582702000000	7.9277446560000	1.1344567610000	21.0080751700000	14.2652902700000
1.1580912770000	11.9912901400000	7.9203167910000	1.1580912770000	21.0112429200000	14.2642808400000
1.1817257920000	11.8964575300000	7.9221687130000	1.1817257920000	21.0137538000000	14.2642673400000
1.2053603080000	11.7404315300000	7.9197945500000	1.2053603080000	21.0146307700000	14.2642340300000
1.2289948240000	11.6313478400000	7.9057804910000	1.2289948240000	21.0151639500000	14.2645328500000
1.2526293400000	11.3185155000000	7.8701242430000	1.2526293400000	21.0176725200000	14.2641975200000
1.2762638560000	11.2520330100000	7.8601943670000	1.2762638560000	21.0164566100000	14.2636261100000
1.2998983720000	11.1124963200000	7.8454565850000	1.2998983720000	21.0200702700000	14.2635169500000
1.3235328870000	10.9751821000000	7.8377406920000	1.3235328870000	21.0200990400000	14.2639568400000
1.3471674030000	10.8320687500000	7.8285353870000	1.3471674030000	21.0244263000000	14.2642964000000
1.3708019190000	10.7444977800000	7.8217199370000	1.3708019190000	21.0214345100000	14.2638607700000
1.3944364350000	10.3909251700000	7.7829909950000	1.3944364350000	21.0367396800000	14.2631453700000
1.4180709510000	10.2542868900000	7.7652354790000	1.4180709510000	21.0498603000000	14.2640692200000
1.4417054670000	10.1277952100000	7.7542921570000	1.4417054670000	21.0639799900000	14.2640719200000
1.4653399830000	10.0629539600000	7.7645688260000	1.4653399830000	21.0677810100000	14.2645127300000
1.4889744980000	9.9596059330000	7.7628561360000	1.4889744980000	21.0780965800000	14.2643549600000
1.5126090140000	9.8179104940000	7.7540600960000	1.5126090140000	21.0836982200000	14.2638208700000
1.5362435300000	9.7271322880000	7.7513830020000	1.5362435300000	21.0847928500000	14.2627025900000
1.5598780460000	9.6499005660000	7.7494534710000	1.5598780460000	21.0866365500000	14.2628803600000
1.5835125620000	9.5503796270000	7.7492041460000	1.5835125620000	21.0895857900000	14.2625782600000
1.6071470780000	9.3534208810000	7.7198793220000	1.6071470780000	21.0961642800000	14.2619849800000
1.6307815930000	9.1073785810000	7.6955115530000	1.6307815930000	21.1139380900000	14.2618798600000
1.6544161090000	8.8963327780000	7.6857557880000	1.6544161090000	21.1265909300000	14.2616275400000
1.6780506250000	8.7815383800000	7.6719798820000	1.6780506250000	21.1326711200000	14.2605231300000
1.7016851410000	8.6044598100000	7.6594997910000	1.7016851410000	21.1346789800000	14.2588692000000
1.7253196570000	8.5030739840000	7.6599397340000	1.7253196570000	21.1419660400000	14.2601217000000
1.7489541730000	8.4061091950000	7.6560522710000	1.7489541730000	21.1384402300000	14.2602687600000
1.7725886890000	8.1419944410000	7.6320756510000	1.7725886890000	21.1444715000000	14.2568640000000
1.7962232040000	8.1091118440000	7.6186834910000	1.7962232040000	21.1444398300000	14.2573199700000
1.8198577200000	8.0490178220000	7.6175245000000	1.8198577200000	21.1425112500000	14.2575389800000
1.8434922360000	8.0291354240000	7.6066686930000	1.8434922360000	21.1416215900000	14.2586974500000
1.8671267520000	7.9576552630000	7.5975625600000	1.8671267520000	21.1437458700000	14.2573249700000
1.8907612680000	7.8981724880000	7.6016012410000	1.8907612680000	21.1470286600000	14.2558997200000
1.9143957840000	7.8531228070000	7.5924351730000	1.9143957840000	21.1523821400000	14.2555899800000
1.9380302990000	7.8137450540000	7.5949555830000	1.9380302990000	21.1562808600000	14.2571166500000
1.9616648150000	7.7703214550000	7.5920540280000	1.9616648150000	21.1595614400000	14.2550404600000
1.9852993310000	7.4907273290000	7.5620346760000	1.9852993310000	21.1706671100000	14.2513776000000
2.0089338470000	7.4188686340000	7.5555246810000	2.0089338470000	21.1751482300000	14.2505403900000
2.0325683630000	7.3181173230000	7.5418396610000	2.0325683630000	21.1775658700000	14.2536064400000
2.0562028790000	7.1721801430000	7.5342774520000	2.0562028790000	21.1932911500000	14.2526631300000
2.0798373950000	6.9979538490000	7.5298453480000	2.0798373950000	21.2054956400000	14.2491566700000
2.1034719100000	6.8519393120000	7.5246575290000	2.1034719100000	21.2093214200000	14.2488856300000
2.1271064260000	6.6169503080000	7.4917171390000	2.1271064260000	21.2200961800000	14.2470627600000
2.1507409420000	6.4546643050000	7.4620069900000	2.1507409420000	21.2218510500000	14.2481090400000
2.1743754580000	6.3581894480000	7.4600868390000	2.1743754580000	21.2215803400000	14.2500513100000
2.1980099740000	6.2114022280000	7.4533345180000	2.1980099740000	21.2268756200000	14.2548874600000
2.2216444900000	6.1729806840000	7.4494336540000	2.2216444900000	21.2263441500000	14.2549930800000
2.2452790050000	6.1065246240000	7.4463053480000	2.2452790050000	21.2296510600000	14.2534636000000
2.2689135210000	6.0393273210000	7.4445994630000	2.2689135210000	21.2284707600000	14.2505715200000
2.2925480370000	5.8339716490000	7.4322900250000	2.2925480370000	21.2394600100000	14.2407835100000
2.3161825530000	5.8134208330000	7.4305870020000	2.3161825530000	21.2386505800000	14.2407850100000
2.3398170690000	5.6043888820000	7.4384166790000	2.3398170690000	21.2159328400000	14.2317175400000
2.3634515850000	5.4271495450000	7.4060921330000	2.3634515850000	21.2145886600000	14.2173566600000
2.3870861010000	5.2896365540000	7.3746144840000	2.3870861010000	21.2158981300000	14.2016044700000
2.4107206160000	5.1897322990000	7.3711185530000	2.4107206160000	21.2196947800000	14.1985808200000
2.4343551320000	4.9957574860000	7.3412510500000	2.4343551320000	21.2226346600000	14.1917800700000
2.4579896480000	4.9465283750000	7.3233999360000	2.4579896480000	21.2179697200000	14.1873404700000
2.4816241640000	4.8833124930000	7.3142178320000	2.4816241640000	21.2190577800000	14.1856836200000
2.5052586800000	4.7781957820000	7.3075566730000	2.5052586800000	21.2172017900000	14.1770962800000
2.5288931960000	4.7459187430000	7.3005742990000	2.5288931960000	21.2175682700000	14.1794238200000
2.5525277110000	4.6590219650000	7.2974137830000	2.5525277110000	21.2225652700000	14.1732772600000
2.5761622270000	4.5723125960000	7.2976191010000	2.5761622270000	21.2213105800000	14.1712957400000
2.5997967430000	4.4250714560000	7.2833523800000	2.5997967430000	21.2270156700000	14.1661468500000
2.6234312590000	4.1481304910000	7.2554908230000	2.6234312590000	21.2175157100000	14.1592187000000
2.6470657750000	4.0930410330000	7.2467140440000	2.6470657750000	21.2159091800000	14.1459651300000
2.6707002910000	3.9762506490000	7.2368075600000	2.6707002910000	21.2172466500000	14.1363262000000
2.6943348070000	3.8527935920000	7.2320686300000	2.6943348070000	21.2228591200000	14.1295818000000
2.7179693220000	3.7026757920000	7.2286525880000	2.7179693220000	21.2295426900000	14.1218741200000
2.7416038380000	3.5917634900000	7.2278167650000	2.7416038380000	21.2328109500000	14.1180662800000
2.7652383540000	3.5111598680000	7.2310649930000	2.7652383540000	21.2341520200000	14.1154252900000
2.7888728700000	3.3652847200000	7.2274691700000	2.7888728700000	21.2350435900000	14.1095860100000
2.8125073860000	3.2971379240000	7.2225220500000	2.8125073860000	21.2363155300000	14.1085641000000
