GMfasBEST			GMext_		
2.80178837600000	22.10724322000000	1.19056924500000	2.80178837600000	12.88608618000000	8.32032401600000
2.86140089400000	22.15031363000000	1.18444546300000	2.86140089400000	12.88576073000000	8.31967753700000
2.92101341300000	22.18745572000000	1.17750792400000	2.92101341300000	12.88466801000000	8.32063138000000
2.98062593100000	22.22715379000000	1.17110915500000	2.98062593100000	12.88647786000000	8.32067716400000
3.04023845000000	22.28191981000000	1.16522870000000	3.04023845000000	12.88643719000000	8.32074420500000
3.09985096900000	22.29413396000000	1.16290045800000	3.09985096900000	12.88437144000000	8.32129191000000
3.15946348700000	22.33165544000000	1.15794283400000	3.15946348700000	12.88647502000000	8.32082792300000
3.21907600600000	22.35771106000000	1.15356231300000	3.21907600600000	12.88500366000000	8.32051860600000
3.27868852500000	22.36212156000000	1.15203218400000	3.27868852500000	12.88417369000000	8.32049823600000
3.33830104300000	22.40012822000000	1.14689174100000	3.33830104300000	12.88396932000000	8.32100006400000
3.39791356200000	22.43863904000000	1.14261511500000	3.39791356200000	12.88371377000000	8.32109627700000
3.45752608000000	22.43742835000000	1.14246466100000	3.45752608000000	12.88303182000000	8.32079635300000
3.51713859900000	22.43564594000000	1.14142900300000	3.51713859900000	12.88152449000000	8.32049550600000
3.57675111800000	22.49328513000000	1.13619362600000	3.57675111800000	12.88220041000000	8.32012236100000
3.63636363600000	22.52414911000000	1.13233240600000	3.63636363600000	12.88347716000000	8.31933205100000
3.69597615500000	22.55966309000000	1.12846704700000	3.69597615500000	12.88324604000000	8.32023300000000
3.75558867400000	22.60770682000000	1.12306927100000	3.75558867400000	12.88333954000000	8.32026507600000
3.81520119200000	22.65405967000000	1.11493234100000	3.81520119200000	12.88262686000000	8.32044627500000
3.87481371100000	22.69507078000000	1.11015098900000	3.87481371100000	12.88437226000000	8.32041702900000
3.93442623000000	22.73076644000000	1.10484814900000	3.93442623000000	12.88311196000000	8.32055792900000
3.99403874800000	22.77943100000000	1.09850544200000	3.99403874800000	12.88345416000000	8.32048563000000
4.05365126700000	22.86900664000000	1.08848009100000	4.05365126700000	12.88389798000000	8.32052043900000
4.11326378500000	22.93854392000000	1.07920690100000	4.11326378500000	12.88502112000000	8.32059802100000
4.17287630400000	22.96734235000000	1.07373649600000	4.17287630400000	12.88598890000000	8.31999706800000
4.23248882300000	22.94810419000000	1.07115450400000	4.23248882300000	12.88541179000000	8.31968069400000
4.29210134100000	22.94285297000000	1.07062295200000	4.29210134100000	12.88425930000000	8.32032004000000
4.35171386000000	22.95460655000000	1.06664347900000	4.35171386000000	12.88593248000000	8.32053344900000
4.41132637900000	23.00635420000000	1.06117302600000	4.41132637900000	12.88674513000000	8.32059603800000
4.47093889700000	23.03083125000000	1.05975236500000	4.47093889700000	12.88529123000000	8.32074325600000
4.53055141600000	23.06180591000000	1.05900502600000	4.53055141600000	12.88670397000000	8.32066442900000
4.59016393400000	23.18252181000000	1.05065017600000	4.59016393400000	12.88704249000000	8.32045537000000
4.64977645300000	23.23988072000000	1.04756364800000	4.64977645300000	12.88665602000000	8.32074143700000
4.70938897200000	23.25968478000000	1.04274936800000	4.70938897200000	12.88635190000000	8.32069066100000
4.76900149000000	23.28681041000000	1.04003519100000	4.76900149000000	12.88472030000000	8.32059146900000
4.82861400900000	23.31662168000000	1.03366934200000	4.82861400900000	12.88424345000000	8.32066839500000
4.88822652800000	23.32731471000000	1.03028919600000	4.88822652800000	12.88372824000000	8.32025896500000
4.94783904600000	23.36760559000000	1.02434055900000	4.94783904600000	12.88486007000000	8.32067573400000
5.00745156500000	23.44961788000000	1.01304689000000	5.00745156500000	12.88416853000000	8.32087656800000
5.06706408300000	23.47449301000000	1.00894730000000	5.06706408300000	12.88568285000000	8.32037005300000
5.12667660200000	23.43464249000000	1.00968929300000	5.12667660200000	12.88687437000000	8.32048384800000
5.18628912100000	23.36620144000000	1.01769544300000	5.18628912100000	12.88585611000000	8.32046574800000
5.24590163900000	23.34083167000000	1.02033587000000	5.24590163900000	12.88534635000000	8.32036359600000
5.30551415800000	23.36604590000000	1.01930255300000	5.30551415800000	12.88506836000000	8.32029852500000
5.36512667700000	23.39393104000000	1.01637109200000	5.36512667700000	12.88457486000000	8.31985131800000
5.42473919500000	23.45752663000000	1.01106796700000	5.42473919500000	12.88438376000000	8.32011477000000
5.48435171400000	23.48029173000000	1.01084080700000	5.48435171400000	12.88376927000000	8.31999607900000
5.54396423200000	23.58033045000000	0.99972888570000	5.54396423200000	12.88429683000000	8.31988929400000
5.60357675100000	23.60818783000000	0.99341539050000	5.60357675100000	12.88149052000000	8.31969261600000
5.66318927000000	23.65078094000000	0.98613330280000	5.66318927000000	12.88258360000000	8.31953742400000
5.72280178800000	23.71409662000000	0.97544163910000	5.72280178800000	12.88144914000000	8.31968725100000
5.78241430700000	23.72705372000000	0.97382056410000	5.78241430700000	12.88190019000000	8.31935533400000
5.84202682600000	23.75133877000000	0.96972002100000	5.84202682600000	12.88282600000000	8.31927171900000
5.90163934400000	23.76849830000000	0.96722190140000	5.90163934400000	12.88439225000000	8.31978287000000
5.96125186300000	23.82233348000000	0.96068644910000	5.96125186300000	12.88263779000000	8.31955657300000
6.02086438200000	23.83395678000000	0.95784015100000	6.02086438200000	12.88236449000000	8.32008504500000
6.08047690000000	23.83055652000000	0.95783406910000	6.08047690000000	12.87862247000000	8.31961304600000
6.14008941900000	23.84090701000000	0.95683185660000	6.14008941900000	12.87814691000000	8.31935263700000
6.19970193700000	23.82566294000000	0.95973123430000	6.19970193700000	12.87267053000000	8.31915500300000
6.25931445600000	23.84042320000000	0.95708919850000	6.25931445600000	12.87273968000000	8.31954601300000
6.31892697500000	23.83213477000000	0.95719892050000	6.31892697500000	12.87683328000000	8.31931381500000
6.37853949300000	23.82484007000000	0.95763446740000	6.37853949300000	12.87549574000000	8.31921273300000
6.43815201200000	23.81534447000000	0.95911425220000	6.43815201200000	12.87861512000000	8.31939238100000
6.49776453100000	23.82290896000000	0.95811477760000	6.49776453100000	12.88207738000000	8.31960805200000
6.55737704900000	23.82478122000000	0.95760767590000	6.55737704900000	12.88289011000000	8.31942745400000
6.61698956800000	23.82103785000000	0.95750234360000	6.61698956800000	12.88188333000000	8.31988406500000
6.67660208600000	23.82537908000000	0.95721514350000	6.67660208600000	12.88420965000000	8.31986996700000
6.73621460500000	23.82215780000000	0.95826429240000	6.73621460500000	12.88161067000000	8.31989150400000
6.79582712400000	23.83446867000000	0.95787796380000	6.79582712400000	12.88235870000000	8.32009503800000
6.85543964200000	23.83468549000000	0.95977634550000	6.85543964200000	12.87761864000000	8.32038996800000
6.91505216100000	23.83380337000000	0.96053954650000	6.91505216100000	12.87473208000000	8.32032427000000
6.97466468000000	23.83298286000000	0.96015531290000	6.97466468000000	12.87320986000000	8.32068344300000
7.03427719800000	23.83444652000000	0.95917325450000	7.03427719800000	12.87275895000000	8.32049352500000
7.09388971700000	23.82538497000000	0.96339608660000	7.09388971700000	12.86816194000000	8.32097777200000
7.15350223500000	23.71436093000000	0.97211954970000	7.15350223500000	12.86588690000000	8.32067136300000
7.21311475400000	23.69594056000000	0.97127711600000	7.21311475400000	12.87425658000000	8.32036124600000
7.27272727300000	23.68237675000000	0.97288511970000	7.27272727300000	12.87654973000000	8.32050831800000
7.33233979100000	23.68535415000000	0.97277223400000	7.33233979100000	12.87986272000000	8.32036127400000
7.39195231000000	23.67478246000000	0.97500710390000	7.39195231000000	12.88059065000000	8.32029123800000
7.45156482900000	23.67341526000000	0.97509040850000	7.45156482900000	12.88380319000000	8.32056515200000
7.51117734700000	23.68958588000000	0.97160946950000	7.51117734700000	12.88676367000000	8.32055709400000
7.57078986600000	23.68842331000000	0.97171140580000	7.57078986600000	12.88676665000000	8.32087784900000
7.63040238500000	23.68525678000000	0.97224478490000	7.63040238500000	12.88668067000000	8.32086067400000
7.69001490300000	23.66603620000000	0.97474480960000	7.69001490300000	12.88402683000000	8.32060490800000
7.74962742200000	23.68250236000000	0.97289572090000	7.74962742200000	12.88615056000000	8.32061554800000
7.80923994000000	23.66590357000000	0.97563488440000	7.80923994000000	12.88238506000000	8.32051795600000
7.86885245900000	23.67057320000000	0.97543112420000	7.86885245900000	12.88613803000000	8.32051912400000
7.92846497800000	23.66664481000000	0.97681231450000	7.92846497800000	12.88247318000000	8.32018173600000
7.98807749600000	23.65713380000000	0.97827525360000	7.98807749600000	12.88223218000000	8.31939451700000
8.04769001500000	23.65900372000000	0.97961773620000	8.04769001500000	12.87892191000000	8.31829884100000
8.10730253400000	23.66897926000000	0.97796930070000	8.10730253400000	12.87912940000000	8.31791584000000
8.16691505200000	23.57204421000000	0.99041927010000	8.16691505200000	12.87638222000000	8.31730823300000
8.22652757100000	23.49882372000000	0.99693094000000	8.22652757100000	12.86598234000000	8.31642954100000
8.28614008900000	23.47616069000000	0.99884567110000	8.28614008900000	12.87058019000000	8.31720726100000
8.34575260800000	23.41231659000000	1.00545610500000	8.34575260800000	12.86932322000000	8.31726403700000
8.40536512700000	23.36309896000000	1.00899527200000	8.40536512700000	12.86779250000000	8.31833212700000
8.46497764500000	23.28691308000000	1.01936821400000	8.46497764500000	12.87077492000000	8.31855856300000
8.52459016400000	23.23962330000000	1.02612633400000	8.52459016400000	12.87525162000000	8.31960004500000
8.58420268300000	23.23527541000000	1.02864874900000	8.58420268300000	12.87930144000000	8.31995879600000
8.64381520100000	23.17730731000000	1.03480717900000	8.64381520100000	12.87893532000000	8.31980247900000
8.70342772000000	23.11732819000000	1.04283928700000	8.70342772000000	12.87345594000000	8.31903561000000
8.76304023800000	23.05117058000000	1.05037649900000	8.76304023800000	12.86385733000000	8.31661459500000
8.82265275700000	23.01971165000000	1.04897188900000	8.82265275700000	12.85530952000000	8.31471193800000
8.88226527600000	22.91134205000000	1.06143338700000	8.88226527600000	12.85096290000000	8.31442434500000
8.94187779400000	22.91001821000000	1.06615823500000	8.94187779400000	12.86412715000000	8.31748004500000
9.00149031300000	22.84919960000000	1.07694991800000	9.00149031300000	12.87177605000000	8.31825761200000
9.06110283200000	22.83172318000000	1.07976744700000	9.06110283200000	12.87600879000000	8.31903852600000
9.12071535000000	22.81568339000000	1.08172312600000	9.12071535000000	12.87669969000000	8.31931224900000
9.18032786900000	22.76861738000000	1.08859411900000	9.18032786900000	12.87890388000000	8.31968688600000
9.23994038700000	22.72513253000000	1.09362228200000	9.23994038700000	12.88145816000000	8.32008933300000
9.29955290600000	22.69968855000000	1.09811305900000	9.29955290600000	12.88158517000000	8.32003193500000
9.35916542500000	22.66969628000000	1.10228248100000	9.35916542500000	12.88189560000000	8.32024959800000
9.41877794300000	22.61924966000000	1.10890280000000	9.41877794300000	12.88259832000000	8.31981633800000
9.47839046200000	22.58181226000000	1.11305456800000	9.47839046200000	12.88345760000000	8.32025491700000
9.53800298100000	22.53495564000000	1.12017616500000	9.53800298100000	12.88369576000000	8.32065971500000
9.59761549900000	22.45961059000000	1.12752900200000	9.59761549900000	12.87966661000000	8.31997109100000
9.65722801800000	22.43275779000000	1.13037714300000	9.65722801800000	12.87834802000000	8.31915225000000
9.71684053700000	22.36329592000000	1.14103995900000	9.71684053700000	12.87734824000000	8.31923297200000
9.77645305500000	22.30152404000000	1.15059132300000	9.77645305500000	12.87786741000000	8.31945540000000
9.83606557400000	22.25205693000000	1.15547025200000	9.83606557400000	12.88203585000000	8.31956432400000
9.89567809200000	22.20594068000000	1.16238652800000	9.89567809200000	12.88216073000000	8.31967870300000
9.95529061100000	22.14772583000000	1.16964396500000	9.95529061100000	12.88212420000000	8.31992853500000
10.01490313000000	22.06105699000000	1.17975618600000	10.01490313000000	12.88072208000000	8.31959744000000
10.07451565000000	21.97882552000000	1.18905348400000	10.07451565000000	12.88351649000000	8.31975306700000
10.13412817000000	21.96174068000000	1.19295666700000	10.13412817000000	12.88535539000000	8.32068485300000
10.19374069000000	21.88385110000000	1.19960785300000	10.19374069000000	12.88619908000000	8.32049292100000
10.25335320000000	21.85937522000000	1.20522441800000	10.25335320000000	12.88773606000000	8.32093465600000
10.31296572000000	21.86768134000000	1.20776285700000	10.31296572000000	12.88819256000000	8.32070096300000
10.37257824000000	21.85095388000000	1.20994966300000	10.37257824000000	12.88752260000000	8.32080110000000
10.43219076000000	21.81098408000000	1.21724074500000	10.43219076000000	12.88879514000000	8.32087593900000
10.49180328000000	21.76763261000000	1.22225945600000	10.49180328000000	12.88828399000000	8.32072214700000
10.55141580000000	21.66682495000000	1.23485388000000	10.55141580000000	12.88665518000000	8.32019436500000
10.61102832000000	21.60300592000000	1.24426524800000	10.61102832000000	12.88622374000000	8.32006548300000
10.67064083000000	21.54071009000000	1.25148370100000	10.67064083000000	12.88568157000000	8.32016027200000
10.73025335000000	21.51799540000000	1.25466161800000	10.73025335000000	12.88739600000000	8.32016478300000
10.78986587000000	21.49097622000000	1.25690380300000	10.78986587000000	12.88755224000000	8.32039061100000
10.84947839000000	21.46775307000000	1.26004563600000	10.84947839000000	12.88757281000000	8.32019952200000
10.90909091000000	21.37689890000000	1.27308835100000	10.90909091000000	12.88716004000000	8.32028068800000
10.96870343000000	21.34209097000000	1.27767818800000	10.96870343000000	12.88649215000000	8.32061780000000
11.02831595000000	21.31329654000000	1.28472096700000	11.02831595000000	12.88719538000000	8.32050728800000
11.08792846000000	21.21861215000000	1.29634760600000	11.08792846000000	12.88602337000000	8.31986264700000
11.14754098000000	21.18613991000000	1.30077932300000	11.14754098000000	12.88569327000000	8.31980924100000
11.20715350000000	21.08738358000000	1.31128210400000	11.20715350000000	12.88480084000000	8.31954239800000
11.26676602000000	21.01043645000000	1.31949396200000	11.26676602000000	12.88405263000000	8.31943322000000
11.32637854000000	20.93726070000000	1.32891791100000	11.32637854000000	12.88245597000000	8.31884097700000
11.38599106000000	20.82841622000000	1.34113754400000	11.38599106000000	12.88118382000000	8.31860071400000
11.44560358000000	20.72122294000000	1.35509284200000	11.44560358000000	12.87842254000000	8.31856614700000
11.50521610000000	20.67418911000000	1.36335669400000	11.50521610000000	12.87822741000000	8.31858772500000
11.56482861000000	20.64101231000000	1.36886863300000	11.56482861000000	12.88296269000000	8.31898450700000
11.62444113000000	20.55298316000000	1.38192576300000	11.62444113000000	12.88080079000000	8.31930523700000
11.68405365000000	20.47811214000000	1.39357310700000	11.68405365000000	12.88019220000000	8.31884498800000
11.74366617000000	20.42034948000000	1.40220515200000	11.74366617000000	12.88261477000000	8.31929135300000
11.80327869000000	20.35515584000000	1.40936467900000	11.80327869000000	12.88066312000000	8.31940727000000
11.86289121000000	20.28813579000000	1.41509809200000	11.86289121000000	12.88454594000000	8.31959928400000
11.92250373000000	20.22886670000000	1.42490773800000	11.92250373000000	12.88431088000000	8.31965449600000
11.98211624000000	20.19259125000000	1.43007106400000	11.98211624000000	12.88641030000000	8.31991355800000
12.04172876000000	20.08511142000000	1.44060964000000	12.04172876000000	12.88533428000000	8.32012802400000
12.10134128000000	20.00079438000000	1.45224657400000	12.10134128000000	12.88292392000000	8.31952925100000
12.16095380000000	19.95107099000000	1.45862896600000	12.16095380000000	12.88303982000000	8.31960500900000
12.22056632000000	19.88852406000000	1.45989318000000	12.22056632000000	12.88614625000000	8.31986435400000
12.28017884000000	19.85299571000000	1.46207513800000	12.28017884000000	12.88397259000000	8.31995082400000
12.33979136000000	19.76154828000000	1.47301641500000	12.33979136000000	12.88248950000000	8.31945159500000
12.39940387000000	19.70566023000000	1.48788119900000	12.39940387000000	12.88258380000000	8.31966015400000
12.45901639000000	19.69317843000000	1.49607424600000	12.45901639000000	12.88535577000000	8.31972750800000
12.51862891000000	19.58540592000000	1.51346752200000	12.51862891000000	12.88241564000000	8.31958195600000
12.57824143000000	19.47221375000000	1.53088020600000	12.57824143000000	12.88198579000000	8.31973117300000
12.63785395000000	19.39493448000000	1.54166451100000	12.63785395000000	12.88002172000000	8.31938077500000
12.69746647000000	19.30606252000000	1.55396252500000	12.69746647000000	12.87772709000000	8.31936764100000
12.75707899000000	19.25607844000000	1.56005429600000	12.75707899000000	12.87686153000000	8.31916306500000
12.81669151000000	19.17754504000000	1.56909410400000	12.81669151000000	12.87268504000000	8.31940038600000
12.87630402000000	19.12455254000000	1.57721895300000	12.87630402000000	12.87580604000000	8.31940016500000
12.93591654000000	19.06588702000000	1.58338726500000	12.93591654000000	12.87719031000000	8.31951944400000
12.99552906000000	18.99864397000000	1.59314350000000	12.99552906000000	12.87322968000000	8.31959921800000
13.05514158000000	18.87711249000000	1.60792793500000	13.05514158000000	12.87532775000000	8.31971545600000
13.11475410000000	18.82586591000000	1.61304857700000	13.11475410000000	12.87590392000000	8.31982792900000
13.17436662000000	18.73005072000000	1.62430163100000	13.17436662000000	12.87643185000000	8.31969360100000
13.23397914000000	18.69562711000000	1.63126387000000	13.23397914000000	12.87722305000000	8.31980937500000
13.29359165000000	18.66192476000000	1.63511059500000	13.29359165000000	12.87918799000000	8.31980704900000
13.35320417000000	18.55962235000000	1.64847827300000	13.35320417000000	12.87615433000000	8.31833803000000
13.41281669000000	18.55054517000000	1.65122017500000	13.41281669000000	12.87933436000000	8.31767705100000
13.47242921000000	18.53565164000000	1.65005633100000	13.47242921000000	12.88021647000000	8.31674389800000
13.53204173000000	18.50645152000000	1.65201903800000	13.53204173000000	12.87823683000000	8.31749020300000
13.59165425000000	18.45033171000000	1.65795628800000	13.59165425000000	12.88155247000000	8.31854971000000
13.65126677000000	18.43526967000000	1.65945959600000	13.65126677000000	12.88503926000000	8.31915245300000
13.71087928000000	18.27638480000000	1.67684196000000	13.71087928000000	12.88513104000000	8.31957546900000
13.77049180000000	18.21068270000000	1.69198517200000	13.77049180000000	12.88445002000000	8.31921076900000
13.83010432000000	18.09864553000000	1.71358913100000	13.83010432000000	12.88268731000000	8.31864664600000
13.88971684000000	18.08454696000000	1.71555437200000	13.88971684000000	12.88310465000000	8.31891672700000
13.94932936000000	18.06009658000000	1.71750631900000	13.94932936000000	12.88403184000000	8.31863867700000
14.00894188000000	17.96817234000000	1.72767508200000	14.00894188000000	12.88264039000000	8.31899939800000
14.06855440000000	17.90255348000000	1.73509151000000	14.06855440000000	12.88477624000000	8.31943310600000
14.12816692000000	17.88275992000000	1.73553285000000	14.12816692000000	12.88634121000000	8.32021672600000
14.18777943000000	17.83653927000000	1.73965989700000	14.18777943000000	12.88772733000000	8.32013145200000
14.24739195000000	17.74321518000000	1.74573833400000	14.24739195000000	12.88770029000000	8.32028477500000
14.30700447000000	17.63957659000000	1.76240311200000	14.30700447000000	12.88623263000000	8.32011335700000
14.36661699000000	17.62425941000000	1.76721615000000	14.36661699000000	12.88697924000000	8.32024774700000
14.42622951000000	17.54639059000000	1.78324858200000	14.42622951000000	12.88618332000000	8.32032879100000
14.48584203000000	17.50191956000000	1.79253364000000	14.48584203000000	12.88696305000000	8.32061935600000
14.54545455000000	17.41981900000000	1.80202092000000	14.54545455000000	12.88834000000000	8.32039078400000
14.60506706000000	17.33840132000000	1.81064542100000	14.60506706000000	12.88668501000000	8.32011782900000
14.66467958000000	17.21267316000000	1.82686587400000	14.66467958000000	12.88458275000000	8.31930752500000
14.72429210000000	17.13340466000000	1.83447097100000	14.72429210000000	12.88595936000000	8.32014950800000
14.78390462000000	16.99596453000000	1.85543081300000	14.78390462000000	12.88216991000000	8.31916146400000
14.84351714000000	16.91430601000000	1.86423238100000	14.84351714000000	12.88402538000000	8.31942452000000
14.90312966000000	16.79974228000000	1.88538293900000	14.90312966000000	12.88298038000000	8.31836383500000
14.96274218000000	16.69730977000000	1.89679423300000	14.96274218000000	12.88137866000000	8.31806693300000
15.02235469000000	16.62132049000000	1.90783112000000	15.02235469000000	12.88327189000000	8.31910053000000
15.08196721000000	16.57122534000000	1.91305272200000	15.08196721000000	12.88529429000000	8.31978315700000
15.14157973000000	16.51877047000000	1.92025324100000	15.14157973000000	12.88700144000000	8.31951188300000
15.20119225000000	16.45189901000000	1.92867163800000	15.20119225000000	12.88550663000000	8.31999945300000
15.26080477000000	16.36267523000000	1.93888724200000	15.26080477000000	12.88492181000000	8.31912779400000
15.32041729000000	16.29006939000000	1.94567543200000	15.32041729000000	12.88508758000000	8.31893717500000
15.38002981000000	16.21820848000000	1.95274575700000	15.38002981000000	12.88549064000000	8.31889479400000
15.43964232000000	16.14363907000000	1.96527319700000	15.43964232000000	12.88334011000000	8.31843048800000
15.49925484000000	16.00190698000000	1.98953899100000	15.49925484000000	12.87906719000000	8.31647589500000
15.55886736000000	15.98064640000000	1.98840669700000	15.55886736000000	12.88258771000000	8.31810211300000
15.61847988000000	15.87518060000000	2.00288472500000	15.61847988000000	12.88159424000000	8.31798586300000
15.67809240000000	15.76302233000000	2.01523494000000	15.67809240000000	12.88288145000000	8.31850230300000
15.73770492000000	15.70114922000000	2.02296888400000	15.73770492000000	12.88332373000000	8.31860552900000
15.79731744000000	15.63633369000000	2.03250597100000	15.79731744000000	12.88286428000000	8.31920906800000
15.85692996000000	15.52633670000000	2.04957276400000	15.85692996000000	12.88329643000000	8.31920516400000
15.91654247000000	15.44388029000000	2.06229401000000	15.91654247000000	12.88392659000000	8.31948772500000
15.97615499000000	15.35219257000000	2.07085099000000	15.97615499000000	12.88421235000000	8.31932255400000
16.03576751000000	15.24594184000000	2.08254633400000	16.03576751000000	12.88372107000000	8.31972158700000
16.09538003000000	15.15378081000000	2.09398373400000	16.09538003000000	12.88298160000000	8.31957962100000
16.15499255000000	15.01842389000000	2.11437985000000	16.15499255000000	12.88169881000000	8.31919910400000
16.21460507000000	14.92459689000000	2.12816700700000	16.21460507000000	12.87933094000000	8.31936659200000
16.27421759000000	14.82084257000000	2.13868196600000	16.27421759000000	12.88130714000000	8.31916237300000
16.33383010000000	14.73676094000000	2.14825369200000	16.33383010000000	12.88237960000000	8.31956532500000
16.39344262000000	14.66087979000000	2.15823128700000	16.39344262000000	12.88382827000000	8.31960278400000
16.45305514000000	14.65687691000000	2.15972676100000	16.45305514000000	12.88532956000000	8.32002092600000
16.51266766000000	14.61341647000000	2.16476209600000	16.51266766000000	12.88623703000000	8.32045068300000
16.57228018000000	14.52041538000000	2.17353670900000	16.57228018000000	12.88594603000000	8.31992573300000
16.63189270000000	14.43950544000000	2.18553313200000	16.63189270000000	12.88628468000000	8.31999879700000
16.69150522000000	14.38517050000000	2.19154567600000	16.69150522000000	12.88664518000000	8.31990675300000
16.75111773000000	14.26810278000000	2.21054895100000	16.75111773000000	12.88623165000000	8.32000966700000
16.81073025000000	14.16887016000000	2.22702816400000	16.81073025000000	12.88463855000000	8.31998001200000
16.87034277000000	14.05198224000000	2.24025104500000	16.87034277000000	12.88371858000000	8.31955723200000
16.92995529000000	14.01686320000000	2.24419413000000	16.92995529000000	12.88560833000000	8.31974753800000
16.98956781000000	13.94753578000000	2.25345205700000	16.98956781000000	12.88551538000000	8.32018340900000
17.04918033000000	13.87214098000000	2.26541481200000	17.04918033000000	12.88638402000000	8.31990802300000
17.10879285000000	13.79809624000000	2.27524928900000	17.10879285000000	12.88642964000000	8.31971033200000
17.16840537000000	13.70743666000000	2.28567124600000	17.16840537000000	12.88544695000000	8.31964779100000
17.22801788000000	13.57878277000000	2.29953348400000	17.22801788000000	12.88619833000000	8.31949710500000
17.28763040000000	13.52128967000000	2.30836111000000	17.28763040000000	12.88472938000000	8.31973749800000
