GMendBEST?			GMext		
t	x	y	t	x	y
0.000000000000	19.266950540000	1.584182860000	0.000000000000	41.148962310000	13.419837170000
0.025128153580	19.267245300000	1.584351802000	0.025128153580	41.148849450000	13.419493010000
0.050256307170	19.268454590000	1.584142636000	0.050256307170	41.148838620000	13.419512060000
0.075384460750	19.268589080000	1.584183043000	0.075384460750	41.149179570000	13.419546320000
0.100512614300	19.270077410000	1.584465113000	0.100512614300	41.149656630000	13.419552110000
0.125640767900	19.283772080000	1.584275610000	0.125640767900	41.150804020000	13.418526840000
0.150768921500	19.327986450000	1.586977801000	0.150768921500	41.154440830000	13.416455700000
0.175897075100	19.327301850000	1.585330578000	0.175897075100	41.154260960000	13.416381400000
0.201025228700	19.324434180000	1.583338977000	0.201025228700	41.155186420000	13.416419370000
0.226153382200	19.312476480000	1.581331020000	0.226153382200	41.152509460000	13.418103150000
0.251281535800	19.329085930000	1.578995560000	0.251281535800	41.153264840000	13.417361790000
0.276409689400	19.338543610000	1.577455184000	0.276409689400	41.152757160000	13.417785430000
0.301537843000	19.343101370000	1.576378470000	0.301537843000	41.154096680000	13.416860040000
0.326665996600	19.344723870000	1.575351844000	0.326665996600	41.153299410000	13.416609070000
0.351794150200	19.343329030000	1.575442327000	0.351794150200	41.153916800000	13.417286470000
0.376922303700	19.346413010000	1.574280545000	0.376922303700	41.152393680000	13.417312680000
0.402050457300	19.350474340000	1.573175568000	0.402050457300	41.155117520000	13.416168250000
0.427178610900	19.352037810000	1.572790830000	0.427178610900	41.154739910000	13.415999710000
0.452306764500	19.351325370000	1.572962655000	0.452306764500	41.154978800000	13.416223110000
0.477434918100	19.364652110000	1.569089443000	0.477434918100	41.155530590000	13.415376270000
0.502563071700	19.362575070000	1.569235072000	0.502563071700	41.155188650000	13.415446290000
0.527691225200	19.357764090000	1.570652830000	0.527691225200	41.155745130000	13.416045320000
0.552819378800	19.358050700000	1.570897625000	0.552819378800	41.154739520000	13.416056570000
0.577947532400	19.356558810000	1.571431215000	0.577947532400	41.156021010000	13.416165750000
0.603075686000	19.348112580000	1.575125018000	0.603075686000	41.155714930000	13.416192880000
0.628203839600	19.345942530000	1.575664123000	0.628203839600	41.156068220000	13.416198710000
0.653331993200	19.346427990000	1.579291843000	0.653331993200	41.155312790000	13.415626030000
0.678460146700	19.336215040000	1.589687640000	0.678460146700	41.155931760000	13.415660660000
0.703588300300	19.358717040000	1.610254681000	0.703588300300	41.156568270000	13.415252230000
0.728716453900	19.349255900000	1.631930991000	0.728716453900	41.155668620000	13.415351480000
0.753844607500	19.341460600000	1.639750788000	0.753844607500	41.158136700000	13.414375490000
0.778972761100	19.330484680000	1.645873807000	0.778972761100	41.156414220000	13.414649670000
0.804100914700	19.290344700000	1.654125947000	0.804100914700	41.155635680000	13.415057980000
0.829229068200	19.231220730000	1.667164268000	0.829229068200	41.155258260000	13.414583490000
0.854357221800	19.060693370000	1.727599507000	0.854357221800	41.155829850000	13.414004200000
0.879485375400	18.982113320000	1.759670988000	0.879485375400	41.156645700000	13.413442030000
0.904613529000	18.842879300000	1.775067506000	0.904613529000	41.156901820000	13.413215940000
0.929741682600	18.341690520000	1.812854079000	0.929741682600	41.156980790000	13.413737550000
0.954869836200	18.175806910000	1.846122559000	0.954869836200	41.156139890000	13.414120950000
0.979997989700	17.911478910000	1.916547316000	0.979997989700	41.157586290000	13.415141080000
1.005126143000	17.114678520000	2.061095199000	1.005126143000	41.161397350000	13.415358700000
1.030254297000	16.822181720000	2.101305655000	1.030254297000	41.165491640000	13.416080640000
1.055382450000	15.988674320000	2.176823585000	1.055382450000	41.170244780000	13.415913570000
1.080510604000	15.760123530000	2.208710705000	1.080510604000	41.176381750000	13.415562030000
1.105638758000	15.206116240000	2.221448710000	1.105638758000	41.181267270000	13.415557180000
1.130766911000	15.101517670000	2.228200220000	1.130766911000	41.184834290000	13.414153040000
1.155895065000	14.695992550000	2.289819390000	1.155895065000	41.187079930000	13.414897790000
1.181023218000	14.298878360000	2.363008802000	1.181023218000	41.189210820000	13.415679730000
1.206151372000	14.159051400000	2.369890006000	1.206151372000	41.189186290000	13.415642830000
1.231279526000	13.848339110000	2.413446591000	1.231279526000	41.191342190000	13.416237820000
1.256407679000	13.716363500000	2.423836881000	1.256407679000	41.191580610000	13.417062150000
