"Time,s"	"LT MED. GASTRO,uV"	"RT MED. GASTRO,uV"	"LT LAT. GASTRO,uV"	"RT LAT. GASTRO,uV"	"LT SOLEUS,uV"	"RT SOLEUS,uV"	"LT TIB.ANT.,uV"	"RT TIB.ANT.,uV"	"2D GONIOMETER,deg"	"CN ANGLE,mV"	"CN TORQUE,mV"	"CN velocity,mV"	"CN DIRECTION,mV"	"Force Achilles machine,V"	"Trigger,mV"
10.9927	-0.612829	-5.42531	-1.69403	-7.62166	-0.91382	-2.97028	0.491208	-0.973872	0.759717	-62.5601	-62.2568	-63.0197	-63.0197	0.014213	-75.8403
10.9933	-0.612829	2.52162	-1.38603	2.78841	-0.613069	-27.7127	0.491208	4.82209	0.759717	-62.1028	-61.6447	-62.5601	-62.4089	0.0148259	-52.9498
10.9940	0	9.85726	-0.477409	26.2575	-0.613069	-14.5841	-0.117613	8.17863	0.765828	-62.1028	-61.3407	-62.1025	-62.1026	0.0157454	-58.5926
10.9947	0	1.91032	-1.07802	27.7912	-1.52689	-18.2375	-1.03315	4.20751	0.765828	-61.7986	-61.1886	-61.95	-61.7982	0.0158986	-60.8993
10.9953	-0.612829	-9.09313	-1.69403	0.0464735	-1.22035	-31.0692	-1.33987	-1.58845	0.759717	-61.9517	-61.6447	-62.255	-62.2568	0.0151324	-58.7345
10.9960	-0.612829	-14.251	-1.38603	-15.5222	-1.52689	-26.4949	-1.94869	-4.33042	0.759717	-62.409	-61.9508	-62.5601	-62.7133	0.0146727	-59.9766
10.9967	-0.317763	-14.8623	-0.477409	-12.1761	-1.83342	-18.2375	-1.33987	-5.24756	0.759717	-62.5601	-62.1028	-62.7126	-62.8655	0.0146727	-59.7992
10.9973	-0.612829	-6.03662	0.138603	-6.36687	-2.13417	-21.594	0.186798	-3.7253	0.765828	-62.409	-61.9508	-62.4076	-62.7133	0.0149792	-59.5153
10.9980	-0.930592	0.687716	0.446609	-1.20831	-3.05378	-43.277	-0.42433	0.548394	0.765828	-61.9517	-61.3407	-62.1025	-62.1026	0.0154389	-59.5153
10.9987	-0.612829	3.43858	1.04722	8.27229	-3.05378	-49.0691	-1.03315	2.68524	0.765828	-62.2559	-61.6447	-62.255	-62.2568	0.0152857	-59.7992
10.9993	0	12.6081	1.04722	21.099	-2.74724	-23.4355	-1.94869	2.9878	0.771939	-62.409	-61.7988	-62.4076	-62.5611	0.0149792	-59.1959
11.0000	-0.612829	16.2377	0.754615	23.2368	-2.44071	-3.89107	-1.94869	2.08012	0.771939	-61.7986	-61.3407	-62.1025	-62.4089	0.0151324	-59.1959
11.0007	-1.22566	8.329	0.754615	7.34282	-2.13417	-2.37623	-1.03315	0.245832	0.765828	-61.7986	-61.3407	-62.4076	-62.4089	0.0146727	-59.6572
11.0013	-0.612829	3.13293	-0.169403	-8.50466	-2.44071	3.41583	-0.728741	-1.28589	0.765828	-62.2559	-61.4927	-62.4076	-62.5611	0.0149792	-59.5153
11.0020	0.295066	3.13293	-0.477409	-13.1055	-2.44071	12.594	-0.42433	-2.50559	0.765828	-61.7986	-61.1886	-62.1025	-62.2568	0.0155921	-59.1959
11.0027	-0.612829	0.382064	0.446609	-10.3636	-2.13417	7.99006	0.186798	-3.7253	0.765828	-61.7986	-61.3407	-62.255	-62.1026	0.0151324	-59.5153
11.0033	-0.930592	-3.28575	0.446609	-9.43413	-1.52689	-0.861382	0.186798	-4.945	0.765828	-62.2559	-61.7988	-62.255	-62.2568	0.0149792	-59.3733
11.0040	-0.612829	-2.06315	0.138603	-8.22582	-1.22035	-0.237623	0.491208	-4.02786	0.765828	-62.2559	-61.7988	-62.1025	-62.4089	0.0152857	-58.912
11.0047	-1.22566	2.21597	-0.169403	-2.09131	-1.22035	2.82177	1.10234	-2.19358	0.771939	-61.9517	-61.6447	-62.1025	-62.4089	0.0151324	-59.1959
11.0053	-1.54342	3.13293	-0.770015	0.325315	-0.91382	-2.37623	1.40675	-1.58845	0.765828	-62.409	-61.7988	-62.7126	-62.7133	0.0145195	-59.7992
11.0060	-1.54342	-0.53489	-0.169403	-2.69546	-0.306535	-8.46531	0.491208	-1.58845	0.765828	-62.7132	-61.9508	-63.0197	-63.0197	0.0148259	-59.6572
11.0067	-1.83849	-1.7575	0.446609	-3.95025	0	-6.65344	0.186798	-1.28589	0.771939	-62.1028	-61.6447	-62.8672	-62.4089	0.0154389	-58.912
11.0073	-0.930592	-0.229239	0.138603	-3.34609	0.607285	-3.89107	-0.117613	-1.28589	0.765828	-61.6454	-61.7988	-62.5601	-62.2568	0.0151324	-58.912
11.0080	0	0.382064	0.446609	-2.69546	0.91382	-2.67326	-0.42433	-1.58845	0.765828	-61.7986	-61.7988	-62.4076	-62.2568	0.0149792	-59.1959
11.0087	0	0.0764129	1.04722	-2.41662	0.91382	-1.45544	0.491208	-1.28589	0.771939	-62.409	-62.1028	-62.7126	-62.4089	0.0146727	-59.6572
11.0093	0.295066	0.0764129	0.754615	-2.69546	0.306535	-0.861382	1.10234	-1.28589	0.765828	-62.8663	-62.7129	-63.1723	-63.1719	0.014213	-60.1186
11.0100	0.295066	0.687716	0.138603	-2.69546	-0.613069	0.386137	0.491208	-0.973872	0.765828	-62.5601	-62.4089	-63.0197	-63.0197	0.0149792	-59.6572
11.0107	0	0.687716	0.138603	-2.09131	-0.613069	0.386137	0.797925	-0.67131	0.771939	-61.9517	-61.6447	-62.4076	-62.4089	0.0157454	-59.1959
11.0113	0.295066	-0.229239	0.138603	-1.20831	-0.306535	-0.534651	0.797925	-0.368748	0.765828	-61.7986	-61.4927	-62.4076	-62.4089	0.0154389	-59.1959
11.0120	0	0.0764129	-0.169403	-0.882997	-0.306535	-0.237623	-0.117613	-0.0567304	0.759717	-62.7132	-62.1028	-62.8672	-63.0197	0.0146727	-59.5153
11.0127	0	0.687716	-0.169403	-1.20831	-0.91382	0.386137	-0.42433	-0.368748	0.759717	-63.3237	-62.7129	-63.3248	-63.6284	0.0140597	-60.1186
11.0133	0.295066	0.0764129	0.446609	-2.09131	-1.22035	0.980194	-0.117613	-1.28589	0.771939	-63.1706	-63.019	-63.4773	-63.7826	0.0136383	-60.5799
11.0140	-0.317763	0.382064	0.446609	-2.69546	-1.83342	1.60395	-0.728741	-1.28589	0.771939	-62.8663	-62.2568	-63.3248	-63.0197	0.014213	-59.9766
11.0147	-0.930592	0.0764129	-0.477409	-2.09131	-1.83342	1.90098	-0.728741	-0.973872	0.771939	-62.1028	-61.1886	-62.255	-62.2568	0.0154389	-58.912
11.0153	0	-1.45184	0.138603	-2.41662	-1.83342	1.27722	-0.728741	-0.368748	0.765828	-61.9517	-61.3407	-61.95	-62.1026	0.0155921	-58.912
11.0160	0.590131	-0.53489	1.35523	-2.41662	-1.83342	0.683165	-0.728741	0.548394	0.765828	-62.7132	-62.2568	-63.1723	-63.0197	0.0140597	-59.9766
11.0167	0	1.29902	0.446609	0.0464735	-1.83342	0.386137	-0.42433	1.7681	0.765828	-62.8663	-62.5609	-63.3248	-63.1719	0.0140597	-60.1186
11.0173	0	1.91032	-0.770015	1.85894	-0.613069	0.0594057	-0.42433	2.38268	0.765828	-62.7132	-61.9508	-63.0197	-62.7133	0.0149792	-59.5153
11.0180	0.590131	0.993367	-1.07802	0.929471	-0.306535	0.0594057	-1.03315	0.850956	0.765828	-62.409	-61.4927	-62.8672	-62.5611	0.0149792	-59.3733
11.0187	0.590131	0.687716	-0.477409	1.25479	-0.306535	0.683165	-0.117613	-0.368748	0.765828	-62.1028	-61.7988	-62.5601	-62.4089	0.0148259	-59.0539
11.0193	-0.317763	0.382064	0.138603	6.45982	-0.306535	0.0594057	0.186798	0.245832	0.765828	-61.6454	-61.4927	-62.1025	-62.2568	0.0154389	-58.5926
11.0200	-0.930592	-0.840541	0.446609	14.0815	-0.91382	2.49504	-1.03315	1.46554	0.765828	-61.7986	-61.4927	-62.4076	-62.2568	0.0152857	-59.0539
11.0207	-0.930592	-0.840541	0.446609	15.8939	-0.613069	7.99006	-0.728741	3.29982	0.759717	-62.409	-61.9508	-62.8672	-62.7133	0.0146727	-59.5153
11.0213	-0.612829	0.993367	0.138603	10.6889	-0.613069	7.69304	-0.42433	5.43666	0.759717	-62.2559	-61.6447	-62.7126	-62.2568	0.0149792	-59.0539
11.0220	-0.317763	1.29902	0.138603	2.4631	-0.306535	4.33661	-0.117613	6.65637	0.759717	-61.7986	-61.3407	-62.5601	-62.1026	0.0152857	-58.5926
11.0227	-0.612829	-0.53489	0.138603	-10.6424	0.607285	4.63364	0.186798	6.65637	0.765828	-61.4923	-61.3407	-61.95	-62.4089	0.0152857	-58.5926
11.0233	-1.54342	2.52162	-0.477409	-18.2641	0.607285	7.39601	-0.117613	6.34435	0.759717	-61.6454	-61.1886	-61.7974	-62.1026	0.0151324	-58.7345
11.0240	-0.317763	9.24596	-0.169403	-8.50466	0.91382	8.31679	-0.117613	8.17863	0.759717	-62.1028	-61.3407	-62.255	-62.1026	0.0151324	-59.0539
11.0247	0.907894	8.9403	0.446609	5.80919	1.22035	8.31679	0.797925	10.3155	0.765828	-62.1028	-61.1886	-62.1025	-62.1026	0.0154389	-58.5926
11.0253	0.907894	8.02335	0.138603	11.6184	1.22035	11.3465	1.10234	9.7009	0.765828	-62.1028	-61.3407	-61.95	-62.2568	0.0151324	-58.4506
11.0260	0.295066	10.1629	0.138603	11.3395	0.607285	11.0495	1.10234	7.26149	0.765828	-62.409	-61.6447	-62.5601	-62.2568	0.0146727	-59.1959
11.0267	0	3.74423	0.138603	6.13451	0.91382	3.41583	0.186798	1.46554	0.765828	-62.2559	-61.6447	-62.7126	-62.2568	0.0149792	-59.1959
11.0273	0	-7.25922	-0.770015	-2.09131	1.22035	-3.89107	0.186798	-8.30155	0.759717	-61.9517	-61.4927	-62.5601	-62.4089	0.0149792	-58.912
11.0280	-0.612829	-10.0101	-1.38603	-6.69219	1.22035	-3.59404	1.10234	-16.2344	0.759717	-62.2559	-61.3407	-62.4076	-62.4089	0.0149792	-58.7345
11.0287	-0.317763	-4.81401	-0.477409	-3.34609	1.22035	-2.0792	1.10234	-13.4924	0.759717	-62.7132	-61.4927	-63.0197	-62.7133	0.0146727	-58.912
11.0293	1.52072	-0.53489	0.754615	0.929471	1.52689	-3.29702	0.186798	-6.46727	0.759717	-63.0195	-62.4089	-63.3248	-63.1719	0.0140597	-59.3733
11.0300	3.94934	-2.06315	0.754615	0.0464735	1.82764	-3.59404	0.186798	-5.86214	0.765828	-62.5601	-62.5609	-63.0197	-63.0197	0.0146727	-59.1959
11.0307	4.2671	-5.73096	0.138603	-2.09131	2.13417	-0.534651	0.491208	-6.77928	0.759717	-62.1028	-61.7988	-62.5601	-62.4089	0.0154389	-58.7345
11.0313	4.2671	-5.73096	-0.169403	-3.62494	2.13417	4.03959	0.491208	-5.24756	0.759717	-62.1028	-61.7988	-62.4076	-61.9504	0.0152857	-58.912
11.0320	4.56217	-2.06315	-0.169403	-4.83325	2.13417	5.85146	0.797925	-1.89101	0.759717	-61.7986	-61.4927	-62.4076	-62.1026	0.0155921	-58.5926
11.0327	-3.35921	-0.53489	-0.477409	-3.02078	2.13417	3.1188	1.10234	0.245832	0.759717	-62.1028	-61.1886	-62.5601	-62.5611	0.0155921	-58.5926
11.0333	-11.0082	-1.14619	-1.07802	-0.278841	2.13417	-1.15841	0.797925	-0.368748	0.759717	-62.5601	-61.7988	-62.8672	-62.8655	0.0149792	-58.7345
11.0340	-5.81052	-0.840541	-1.07802	1.25479	1.52689	-5.10889	0.186798	0.245832	0.765828	-62.1028	-61.4927	-62.4076	-62.4089	0.0154389	-58.2732
11.0347	0.590131	-0.53489	-1.07802	2.78841	1.22035	-6.65344	0.186798	1.46554	0.765828	-61.6454	-60.8826	-61.95	-61.646	0.0160519	-57.8473
11.0353	0.907894	-0.53489	-1.07802	4.32204	1.22035	-5.10889	-0.42433	1.16297	0.759717	-61.7986	-61.3407	-62.255	-61.9504	0.0155921	-58.4506
11.0360	0	-0.840541	-0.477409	3.67141	0.91382	-4.81186	-0.728741	0.850956	0.759717	-62.409	-61.7988	-62.8672	-62.5611	0.0148259	-59.0539
11.0367	-0.317763	-2.3688	0.138603	0.650629	0.91382	-1.45544	-0.117613	0.245832	0.753606	-63.0195	-62.4089	-63.1723	-62.8655	0.0143662	-59.5153
11.0373	-0.930592	-4.81401	-0.477409	0.650629	0.607285	6.77225	0.491208	-1.58845	0.759717	-62.8663	-62.2568	-63.0197	-63.0197	0.0143662	-59.3733
11.0380	-1.22566	-3.89706	-0.477409	3.39257	0.607285	11.0495	0.491208	-2.19358	0.759717	-61.6454	-61.3407	-62.255	-62.2568	0.0154389	-58.5926
11.0387	-0.612829	1.29902	-0.169403	6.13451	0.607285	10.7524	0.186798	-0.973872	0.759717	-61.7986	-61.7988	-62.1025	-62.4089	0.0154389	-58.5926
11.0393	-0.612829	4.04988	-0.477409	8.55113	0.306535	7.39601	0.491208	0.850956	0.765828	-62.2559	-61.9508	-62.4076	-62.7133	0.0149792	-58.7345
