CALbumpMM			CALext		
t	x	y	t	x	y
2.192545346000	9.322247035000	7.977697020000	2.192545346000	-16.513898280000	14.823095520000
2.217460634000	9.316964068000	7.981074153000	2.217460634000	-16.516274040000	14.823072490000
2.242375922000	9.300552196000	7.984969547000	2.242375922000	-16.517036830000	14.822677880000
2.267291210000	9.262521122000	7.980094940000	2.267291210000	-16.514034620000	14.823724780000
2.292206498000	9.220579174000	7.984126605000	2.292206498000	-16.511521640000	14.824506380000
2.317121786000	9.219000450000	7.985832310000	2.317121786000	-16.506830170000	14.823743820000
2.342037074000	9.196956733000	7.983005341000	2.342037074000	-16.507195720000	14.823777720000
2.366952362000	9.118499108000	7.983340609000	2.366952362000	-16.498611830000	14.822539110000
2.391867650000	9.088779039000	7.987191159000	2.391867650000	-16.497906170000	14.822596890000
2.416782938000	9.010481932000	7.987496502000	2.416782938000	-16.488509060000	14.826372490000
2.441698226000	8.991092866000	7.990319997000	2.441698226000	-16.485939900000	14.827290160000
2.466613514000	8.986342022000	7.990733871000	2.466613514000	-16.479408400000	14.828374630000
2.491528802000	8.945264900000	7.990231903000	2.491528802000	-16.483224910000	14.828783270000
2.516444090000	8.922933182000	7.993691218000	2.516444090000	-16.479284660000	14.827059710000
2.541359378000	8.886949083000	7.992482680000	2.541359378000	-16.477546590000	14.826613430000
2.566274666000	8.862013735000	7.993967210000	2.566274666000	-16.476759830000	14.826483340000
2.591189954000	8.810969969000	7.991574484000	2.591189954000	-16.474515910000	14.826536800000
2.616105242000	8.784889127000	7.992933356000	2.616105242000	-16.474814900000	14.826891900000
2.641020530000	8.748350641000	7.991374783000	2.641020530000	-16.471203150000	14.826711600000
2.665935818000	8.692171515000	7.996430120000	2.665935818000	-16.471493250000	14.826174940000
2.690851106000	8.665760724000	7.991745734000	2.690851106000	-16.470840300000	14.825665520000
2.715766394000	8.634831314000	7.993905782000	2.715766394000	-16.466839420000	14.825841420000
2.740681682000	8.626709637000	7.994673910000	2.740681682000	-16.466356120000	14.826227670000
2.765596970000	8.601185623000	7.991038426000	2.765596970000	-16.465355290000	14.826410010000
2.790512258000	8.557905282000	7.993172629000	2.790512258000	-16.460836140000	14.825840870000
2.815427546000	8.552685550000	7.993162180000	2.815427546000	-16.459059280000	14.825482190000
2.840342834000	8.517862570000	7.989334587000	2.840342834000	-16.455168430000	14.825947200000
2.865258122000	8.499743569000	7.989934184000	2.865258122000	-16.459108090000	14.825609120000
2.890173410000	8.473387503000	7.989568823000	2.890173410000	-16.458851070000	14.827308300000
2.915088698000	8.474865990000	7.989756534000	2.915088698000	-16.462085730000	14.826777850000
2.940003986000	8.477502467000	7.988154149000	2.940003986000	-16.462940930000	14.827155650000
2.964919274000	8.475520743000	7.987389388000	2.964919274000	-16.460620970000	14.827300910000
2.989834562000	8.479001472000	7.987473572000	2.989834562000	-16.458034830000	14.827611930000
3.014749851000	8.441811435000	7.980806875000	3.014749851000	-16.459164740000	14.828088110000
3.039665139000	8.414270236000	7.984112256000	3.039665139000	-16.458844560000	14.828476520000
3.064580427000	8.408730199000	7.985540950000	3.064580427000	-16.464210530000	14.828512660000
3.089495715000	8.372120071000	7.980601777000	3.089495715000	-16.461679700000	14.828504250000
3.114411003000	8.355169958000	7.979781859000	3.114411003000	-16.463998590000	14.828102530000
3.139326291000	8.347440822000	7.979359331000	3.139326291000	-16.465291910000	14.827407840000
3.164241579000	8.344158748000	7.979105065000	3.164241579000	-16.471769910000	14.827751950000
3.189156867000	8.336429469000	7.980910872000	3.189156867000	-16.469705030000	14.827787420000
3.214072155000	8.325326572000	7.983385314000	3.214072155000	-16.468961340000	14.827324490000
3.238987443000	8.333205502000	7.980454377000	3.238987443000	-16.469052780000	14.828285820000
3.263902731000	8.334299493000	7.981602881000	3.263902731000	-16.470016680000	14.827340130000
3.288818019000	8.328773515000	7.980481502000	3.288818019000	-16.470503450000	14.827051630000
3.313733307000	8.322019216000	7.983790759000	3.313733307000	-16.477617310000	14.826196690000
3.338648595000	8.322014997000	7.982915126000	3.338648595000	-16.475640370000	14.826515340000
3.363563883000	8.326774704000	7.984245072000	3.363563883000	-16.479571670000	14.825676720000
3.388479171000	8.332245121000	7.983411180000	3.388479171000	-16.484113150000	14.825911790000
3.413394459000	8.341531344000	7.982154963000	3.413394459000	-16.481434290000	14.825834340000
3.438309747000	8.344800165000	7.982971542000	3.438309747000	-16.480600290000	14.826653860000
3.463225035000	8.352285442000	7.980438008000	3.463225035000	-16.480610390000	14.825480310000
3.488140323000	8.371564435000	7.973199229000	3.488140323000	-16.473723840000	14.826000880000
3.513055611000	8.370324796000	7.975711881000	3.513055611000	-16.475895570000	14.826001920000
3.537970899000	8.401191498000	7.970887059000	3.537970899000	-16.464748110000	14.827598200000
3.562886187000	8.404688752000	7.969264622000	3.562886187000	-16.460047650000	14.827321170000
3.587801475000	8.396144695000	7.968716635000	3.587801475000	-16.462043830000	14.827315570000
3.612716763000	8.379060136000	7.968367197000	3.612716763000	-16.467467480000	14.827215860000
3.637632051000	8.375078249000	7.967529895000	3.637632051000	-16.473197840000	14.826560360000
3.662547339000	8.371685834000	7.967578665000	3.662547339000	-16.472739010000	14.825572180000
3.687462627000	8.372383768000	7.968345882000	3.687462627000	-16.473417630000	14.825618990000
3.712377915000	8.379557696000	7.963458853000	3.712377915000	-16.472434690000	14.825697380000
3.737293203000	8.382328371000	7.959527293000	3.737293203000	-16.476641030000	14.826552820000
3.762208491000	8.401791061000	7.947078518000	3.762208491000	-16.472996090000	14.824955790000
3.787123779000	8.415085539000	7.956051718000	3.787123779000	-16.469856810000	14.825015740000
3.812039067000	8.437326225000	7.954435602000	3.812039067000	-16.471650770000	14.824184020000
3.836954355000	8.434639519000	7.957883456000	3.836954355000	-16.473128110000	14.824044020000
3.861869643000	8.424881236000	7.958258587000	3.861869643000	-16.473944950000	14.822948680000
3.886784931000	8.424881236000	7.958258587000	3.886784931000	-16.468978240000	14.822785040000
3.911700219000	8.426379464000	7.956311031000	3.911700219000	-16.466703090000	14.822014870000
3.936615507000	8.422186337000	7.954724512000	3.936615507000	-16.464809290000	14.821386560000
3.961530795000	8.431186010000	7.947635242000	3.961530795000	-16.456414740000	14.822329390000
3.986446083000	8.429341341000	7.941017170000	3.986446083000	-16.460606270000	14.822550010000
4.011361371000	8.429612483000	7.936302208000	4.011361371000	-16.457048210000	14.821705010000
4.036276659000	8.429612483000	7.936302208000	4.036276659000	-16.458551450000	14.821669490000
4.061191947000	8.437697523000	7.933976944000	4.061191947000	-16.456004460000	14.822573500000
4.086107235000	8.443052925000	7.932617369000	4.086107235000	-16.458387790000	14.823202100000
4.111022523000	8.447516644000	7.931478442000	4.111022523000	-16.456278990000	14.822229360000
4.135937811000	8.452249218000	7.929438848000	4.135937811000	-16.457344440000	14.822452510000
4.160853099000	8.439012766000	7.928648420000	4.160853099000	-16.458277920000	14.823252140000
4.185768387000	8.444743863000	7.922450560000	4.185768387000	-16.452087110000	14.823178350000
4.210683676000	8.437434505000	7.924539637000	4.210683676000	-16.448301790000	14.823265020000
4.235598964000	8.434167124000	7.926325641000	4.235598964000	-16.455310810000	14.822971810000
4.260514252000	8.458491216000	7.912358427000	4.260514252000	-16.449300670000	14.823995150000
4.285429540000	8.464189058000	7.904859970000	4.285429540000	-16.447655100000	14.822268480000
4.310344828000	8.473200195000	7.918182626000	4.310344828000	-16.450488920000	14.822322150000
4.335260116000	8.438439306000	7.880062344000	4.335260116000	-16.452689360000	14.822218340000
4.360175404000	8.439446909000	7.874330972000	4.360175404000	-16.453783020000	14.821450310000
4.385090692000	8.454898056000	7.865096529000	4.385090692000	-16.460778830000	14.821543730000
4.410005980000	8.441302125000	7.864815930000	4.410005980000	-16.463494770000	14.820354830000
4.434921268000	8.418400761000	7.868294411000	4.434921268000	-16.468411480000	14.818708760000
4.459836556000	8.400708209000	7.872098786000	4.459836556000	-16.471715090000	14.817673230000
4.484751844000	8.387871933000	7.862526787000	4.484751844000	-16.476198830000	14.817109760000
4.509667132000	8.373651489000	7.862157248000	4.509667132000	-16.475895300000	14.816902950000
4.534582420000	8.350675396000	7.861249325000	4.534582420000	-16.478134740000	14.816614390000
4.559497708000	8.304316136000	7.857315428000	4.559497708000	-16.477620140000	14.816739900000
4.584412996000	8.296054953000	7.854840768000	4.584412996000	-16.474436570000	14.816833490000
4.609328284000	8.324840835000	7.854491283000	4.609328284000	-16.476525400000	14.818645180000
4.634243572000	8.354098753000	7.849503615000	4.634243572000	-16.473384310000	14.817349970000
4.659158860000	8.327862145000	7.854988886000	4.659158860000	-16.476587060000	14.817313240000
4.684074148000	8.329590231000	7.856500255000	4.684074148000	-16.476022420000	14.818429840000
4.708989436000	8.360241141000	7.850602417000	4.708989436000	-16.469246210000	14.817423880000
4.733904724000	8.362062389000	7.848459906000	4.733904724000	-16.468205360000	14.818938550000
4.758820012000	8.376911563000	7.842436639000	4.758820012000	-16.466279540000	14.817707280000
4.783735300000	8.384600975000	7.837053551000	4.783735300000	-16.464271280000	14.818280600000
4.808650588000	8.380575890000	7.838743089000	4.808650588000	-16.459242550000	14.818136780000
4.833565876000	8.363637555000	7.833002325000	4.833565876000	-16.460892520000	14.817287940000
4.858481164000	8.259705014000	7.810284615000	4.858481164000	-16.457787960000	14.818333390000
4.883396452000	8.301723305000	7.793819167000	4.883396452000	-16.462245460000	14.819299940000
4.908311740000	8.295453628000	7.791604644000	4.908311740000	-16.461367100000	14.819064360000
4.933227028000	8.193220348000	7.785446991000	4.933227028000	-16.460062160000	14.817917360000
4.958142316000	8.221512166000	7.776785409000	4.958142316000	-16.463184630000	14.819146210000
4.983057604000	8.169182220000	7.776525939000	4.983057604000	-16.467563770000	14.819077260000
5.007972892000	8.121386993000	7.775026720000	5.007972892000	-16.468422380000	14.818736020000
5.032888180000	8.111228629000	7.765093006000	5.032888180000	-16.467921700000	14.818575550000
5.057803468000	8.125306639000	7.765811214000	5.057803468000	-16.465914690000	14.818774930000
5.082718756000	8.042070912000	7.765816232000	5.082718756000	-16.471808540000	14.818665520000
5.107634044000	8.086028906000	7.756059280000	5.107634044000	-16.468442400000	14.818644080000
5.132549332000	8.123896855000	7.761283459000	5.132549332000	-16.466969790000	14.819548740000
5.157464620000	8.093617070000	7.738743321000	5.157464620000	-16.469467990000	14.820935420000
5.182379908000	8.035351639000	7.724238286000	5.182379908000	-16.466237300000	14.818278400000
5.207295196000	8.098511393000	7.716765775000	5.207295196000	-16.459581160000	14.820546470000
5.232210484000	8.103646193000	7.712764413000	5.232210484000	-16.461026460000	14.819615190000
5.257125772000	8.106216543000	7.707504633000	5.257125772000	-16.454055000000	14.819802240000
5.282041060000	8.112556087000	7.706897571000	5.282041060000	-16.455316480000	14.821478740000
5.306956348000	8.109576804000	7.707499280000	5.306956348000	-16.456951070000	14.821637210000
5.331871636000	8.112230042000	7.706479406000	5.331871636000	-16.455882310000	14.821536020000
5.356786924000	8.100673212000	7.695168000000	5.356786924000	-16.455535920000	14.817103570000
5.381702212000	8.101907877000	7.692939525000	5.381702212000	-16.461855390000	14.816986030000
5.406617500000	8.084847926000	7.693445958000	5.406617500000	-16.461487790000	14.816500470000
5.431532789000	7.925164045000	7.653705723000	5.431532789000	-16.484108400000	14.812315430000
5.456448077000	7.941640264000	7.643864732000	5.456448077000	-16.478603760000	14.811799990000
5.481363365000	8.110145035000	7.624344924000	5.481363365000	-16.491439790000	14.810314080000
5.506278653000	8.113078799000	7.613148048000	5.506278653000	-16.496789150000	14.810150050000
5.531193941000	8.066883027000	7.612575374000	5.531193941000	-16.494943070000	14.811437550000
5.556109229000	8.037923607000	7.617161418000	5.556109229000	-16.492903900000	14.812777530000
5.581024517000	8.027555564000	7.613401566000	5.581024517000	-16.489780080000	14.812521450000
5.605939805000	7.995129739000	7.607102226000	5.605939805000	-16.485104150000	14.811585220000
5.630855093000	8.011794418000	7.616225373000	5.630855093000	-16.484333290000	14.813182440000
5.655770381000	8.012478865000	7.562660226000	5.655770381000	-16.484182460000	14.810142450000
5.680685669000	7.981439153000	7.560769392000	5.680685669000	-16.481228580000	14.813376760000
5.705600957000	8.065788163000	7.554782796000	5.705600957000	-16.479615500000	14.813468760000
5.730516245000	8.084119476000	7.551490295000	5.730516245000	-16.471679130000	14.812145930000
5.755431533000	8.156185034000	7.548300434000	5.755431533000	-16.454276950000	14.814987340000
5.780346821000	8.178769294000	7.548408090000	5.780346821000	-16.459561960000	14.815541840000
5.805262109000	8.163626752000	7.553955791000	5.805262109000	-16.456063470000	14.817024080000
5.830177397000	8.297588434000	7.549747750000	5.830177397000	-16.426401300000	14.819134350000
5.855092685000	8.315598439000	7.551578799000	5.855092685000	-16.415103880000	14.818906770000
5.880007973000	8.252372149000	7.506590895000	5.880007973000	-16.405549980000	14.816228100000
5.904923261000	8.267640105000	7.501996557000	5.904923261000	-16.386369470000	14.818000640000
5.929838549000	8.292140928000	7.490299658000	5.929838549000	-16.364145760000	14.813073760000
5.954753837000	8.261231070000	7.487423281000	5.954753837000	-16.338681220000	14.812316420000
5.979669125000	8.285201705000	7.481591354000	5.979669125000	-16.323842600000	14.815335390000
6.004584413000	8.289792426000	7.479188178000	6.004584413000	-16.323774670000	14.816540370000
6.029499701000	8.294634771000	7.474244591000	6.029499701000	-16.315918370000	14.815726520000
6.054414989000	8.336209860000	7.431740894000	6.054414989000	-16.283757810000	14.821528390000
6.079330277000	8.331820652000	7.425547099000	6.079330277000	-16.274334660000	14.819396540000
6.104245565000	8.322333333000	7.423441150000	6.104245565000	-16.276317170000	14.818936310000
6.129160853000	8.341492847000	7.417238063000	6.129160853000	-16.251598760000	14.823264850000
6.154076141000	8.318819984000	7.417097984000	6.154076141000	-16.248396430000	14.822193670000
6.178991429000	8.335018319000	7.413632275000	6.178991429000	-16.248866950000	14.823307160000
6.203906717000	8.340635739000	7.409877689000	6.203906717000	-16.242666970000	14.824287550000
6.228822005000	8.351088203000	7.408779186000	6.228822005000	-16.239556330000	14.825224300000
6.253737293000	8.387243960000	7.412023540000	6.253737293000	-16.243569990000	14.824270450000
6.278652581000	8.412480613000	7.406305008000	6.278652581000	-16.233654970000	14.827444880000
6.303567869000	8.464461961000	7.403316094000	6.303567869000		14.827535100000
6.328483157000	8.498492954000	7.401837849000	6.328483157000	-16.187252740000	14.822978190000
6.353398445000	8.501429180000	7.404314227000	6.353398445000	-16.183277880000	14.823587530000
6.378313733000	8.571295534000	7.409750097000	6.378313733000	-16.138677420000	14.827688830000
6.403229021000	8.581161469000	7.416160051000	6.403229021000	-16.097856760000	14.830125240000
6.428144309000	8.592044170000	7.415467643000	6.428144309000	-16.096049770000	14.831655140000
6.453059597000	8.619941581000	7.422325378000	6.453059597000	-16.089717630000	14.829939850000
6.477974885000	8.671821648000	7.420024673000	6.477974885000	-16.080318950000	14.828872640000
6.502890173000	8.670182413000	7.420847958000	6.502890173000	-16.085004270000	14.828296890000
6.527805461000	8.706352368000	7.426207620000	6.527805461000	-16.082447960000	14.829750020000
6.552720749000	8.767705017000	7.423886611000	6.552720749000	-16.081724500000	14.827935030000
6.577636037000	8.831138976000	7.425222146000	6.577636037000	-16.079506510000	14.828101830000
6.602551325000	8.869960425000	7.425375973000	6.602551325000	-16.080997620000	14.828756270000
6.627466614000	9.165220921000	7.474355540000	6.627466614000	-16.074347090000	14.829249540000
6.652381902000	9.225233065000	7.481691254000	6.652381902000	-16.073275340000	14.827504090000
6.677297190000	9.232613464000	7.486883953000	6.677297190000	-16.067953860000	14.829846290000
6.702212478000	9.276573329000	7.506418354000	6.702212478000	-16.072161790000	14.828403040000
6.727127766000	9.260186909000	7.503599356000	6.727127766000	-16.074900190000	14.829630810000
6.752043054000	9.230540213000	7.509479242000	6.752043054000	-16.078225350000	14.827484700000
6.776958342000	9.302777720000	7.540837939000	6.776958342000	-16.082967430000	14.828289390000
6.801873630000	9.259792421000	7.553795835000	6.801873630000	-16.084865640000	14.828544070000
6.826788918000	9.242885538000	7.560413206000	6.826788918000	-16.091313580000	14.826748980000
6.851704206000	9.173610989000	7.570582686000	6.851704206000	-16.089491960000	14.828532750000
6.876619494000	9.151018066000	7.619051608000	6.876619494000	-16.094336430000	14.828180210000
6.901534782000	9.147796507000	7.622103312000	6.901534782000	-16.094426030000	14.827727550000
6.926450070000	9.055105754000	7.632503265000	6.926450070000	-16.094079860000	14.828666660000
6.951365358000	9.088094796000	7.633455467000	6.951365358000	-16.094627680000	14.828850140000
6.976280646000	9.094421743000	7.634505348000	6.976280646000	-16.094935600000	14.829152570000
7.001195934000	9.087564808000	7.637910416000	7.001195934000	-16.098716410000	14.828590250000
