GFsup2			GFext		
t	x	y	t	x	y
0.00000000000000	10.65822603000000	20.28292711000000	0.00000000000000	6.39493561900000	23.64188320000000
0.05526083112000	10.65367259000000	20.28198413000000	0.05526083112000	6.39348758000000	23.64229144000000
0.11052166220000	10.65139630000000	20.28170996000000	0.11052166220000	6.39420800000000	23.64221654000000
0.16578249340000	10.65651293000000	20.28227555000000	0.16578249340000	6.39663891000000	23.64231850000000
0.22104332450000	10.71187716000000	20.28616979000000	0.22104332450000	6.40270496800000	23.64257212000000
0.27630415560000	10.69317237000000	20.28553007000000	0.27630415560000	6.40199308800000	23.64258769000000
0.33156498670000	10.67609064000000	20.28454487000000	0.33156498670000	6.40177963100000	23.64276904000000
0.38682581790000	10.67977972000000	20.28442801000000	0.38682581790000	6.40238035500000	23.64278175000000
0.44208664900000	10.66695009000000	20.28332186000000	0.44208664900000	6.40193657400000	23.64284003000000
0.49734748010000	10.63741084000000	20.27941323000000	0.49734748010000	6.40263313600000	23.64276066000000
0.55260831120000	10.62511530000000	20.27758968000000	0.55260831120000	6.40181829300000	23.64297591000000
0.60786914240000	10.61432556000000	20.27497964000000	0.60786914240000	6.40278143200000	23.64236750000000
0.66312997350000	10.62440993000000	20.27297587000000	0.66312997350000	6.40641776600000	23.64227099000000
0.71839080460000	10.62888632000000	20.27321897000000	0.71839080460000	6.40652868600000	23.64196535000000
0.77365163570000	10.61659376000000	20.26846930000000	0.77365163570000	6.41292056500000	23.64174240000000
0.82891246680000	10.62731171000000	20.27117442000000	0.82891246680000	6.41145494400000	23.64210175000000
0.88417329800000	10.63612036000000	20.27872786000000	0.88417329800000	6.41137822700000	23.64221527000000
0.93943412910000	10.62149100000000	20.27354101000000	0.93943412910000	6.40794279400000	23.64225139000000
0.99469496020000	10.64203379000000	20.27429131000000	0.99469496020000	6.41193837300000	23.64207950000000
1.04995579100000	10.66503810000000	20.27750731000000	1.04995579100000	6.41676177800000	23.64261494000000
1.10521662200000	10.68501807000000	20.27995254000000	1.10521662200000	6.42378100900000	23.64243036000000
1.16047745400000	10.66577102000000	20.27882249000000	1.16047745400000	6.42802276500000	23.64262255000000
1.21573828500000	10.65990460000000	20.27609703000000	1.21573828500000	6.43759551400000	23.64210784000000
1.27099911600000	10.83365985000000	20.27759590000000	1.27099911600000	6.43241572600000	23.64267543000000
1.32625994700000	11.09580954000000	20.27805563000000	1.32625994700000	6.42693690800000	23.64288794000000
1.38152077800000	11.51010260000000	20.28221817000000	1.38152077800000	6.42372572400000	23.64363017000000
1.43678160900000	11.62473867000000	20.28942519000000	1.43678160900000	6.42573242800000	23.64350276000000
1.49204244000000	11.79742021000000	20.28899085000000	1.49204244000000	6.42957105000000	23.64390637000000
1.54730327100000	11.90863338000000	20.28630857000000	1.54730327100000	6.42625274200000	23.64253774000000
1.60256410300000	11.94040036000000	20.28185290000000	1.60256410300000	6.42507228500000	23.64246169000000
1.65782493400000	11.90773828000000	20.28130074000000	1.65782493400000	6.42487213700000	23.64279619000000
1.71308576500000	11.92010580000000	20.27979977000000	1.71308576500000	6.42788298400000	23.64312679000000
1.76834659600000	11.90767066000000	20.27939688000000	1.76834659600000	6.42595614400000	23.64271242000000
1.82360742700000	11.89734426000000	20.27954164000000	1.82360742700000	6.42596214100000	23.64299401000000
1.87886825800000	11.86819104000000	20.27823576000000	1.87886825800000	6.42523062000000	23.64318940000000
1.93412908900000	11.87451446000000	20.28516900000000	1.93412908900000	6.43363905400000	23.64339201000000
1.98938992000000	11.91107361000000	20.28887531000000	1.98938992000000	6.43295867100000	23.64352559000000
2.04465075200000	11.90163659000000	20.28673411000000	2.04465075200000	6.43157038100000	23.64386573000000
2.09991158300000	11.89815594000000	20.28844823000000	2.09991158300000	6.43094305600000	23.64347437000000
2.15517241400000	12.00375349000000	20.28927812000000	2.15517241400000	6.42643587300000	23.64350993000000
2.21043324500000	12.25721499000000	20.30852854000000	2.21043324500000	6.43257490500000	23.64370609000000
2.26569407600000	12.40307197000000	20.31002239000000	2.26569407600000	6.43922850600000	23.64387409000000
