CALbump2			CALext		
t	x	y	t	x	y
0.000000000000	10.475400050000	9.021960453000	0.000000000000	-2.013972536000	15.067188720000
0.059612518630	10.477391760000	9.020247881000	0.059612518630	-2.014444816000	15.066832740000
0.119225037300	10.479897350000	9.019097202000	0.119225037300	-2.013743810000	15.066896490000
0.178837555900	10.478414350000	9.020555238000	0.178837555900	-2.013751830000	15.067008860000
0.238450074500	10.475697360000	9.021444818000	0.238450074500	-2.012948607000	15.066988390000
0.298062593100	10.475322390000	9.020013032000	0.298062593100	-2.013360255000	15.067006250000
0.357675111800	10.475072200000	9.018012286000	0.357675111800	-2.013324422000	15.066839490000
0.417287630400	10.463899430000	9.021618513000	0.417287630400	-2.013454983000	15.067095310000
0.476900149000	10.382494690000	9.044099164000	0.476900149000	-2.017546724000	15.067315740000
0.536512667700	10.323668240000	9.102205150000	0.536512667700	-2.096413907000	15.067548850000
0.596125186300	10.265096070000	9.163389748000	0.596125186300	-2.187294804000	15.066861850000
0.655737704900	10.225652850000	9.218320836000	0.655737704900	-2.339009109000	15.065806600000
0.715350223500	10.248169880000	9.252220785000	0.715350223500	-2.343693478000	15.066295200000
0.774962742200	10.294432490000	9.205450502000	0.774962742200	-2.345282791000	15.066022040000
0.834575260800	10.320837990000	9.167993945000	0.834575260800	-2.340573807000	15.065794150000
0.894187779400	10.341162370000	9.111988527000	0.894187779400	-2.364886051000	15.065839820000
0.953800298100	10.338814370000	9.098979306000	0.953800298100	-2.374630295000	15.065633630000
1.013412817000	10.358988770000	9.091849578000	1.013412817000	-2.372241919000	15.065606720000
1.073025335000	10.375053620000	9.090029340000	1.073025335000	-2.383273702000	15.065453590000
1.132637854000	10.428804380000	9.079379671000	1.132637854000	-2.382210189000	15.065673150000
1.192250373000	10.460483870000	9.043052463000	1.192250373000	-2.385185694000	15.065748850000
1.251862891000	10.497454170000	9.014428164000	1.251862891000	-2.375678779000	15.066046610000
1.311475410000	10.523701820000	9.012671898000	1.311475410000	-2.377062144000	15.066438580000
1.371087928000	10.498390050000	9.028055768000	1.371087928000	-2.378403492000	15.066442450000
1.430700447000	10.483291860000	9.025281657000	1.430700447000	-2.382337250000	15.066422670000
1.490312966000	10.476424810000	9.022302350000	1.490312966000	-2.378603434000	15.066362060000
1.549925484000	10.472906120000	9.029402959000	1.549925484000	-2.383164599000	15.066485330000
1.609538003000	10.466819250000	9.042263153000	1.609538003000	-2.382229319000	15.066569070000
1.669150522000	10.430834490000	9.070486340000	1.669150522000	-2.385159092000	15.066780070000
1.728763040000	10.409126920000	9.078163187000	1.728763040000	-2.383942370000	15.067024690000
