SOLfasMMUSED			SOLext		
0.592051705800	9.841638004000	8.512430167000	0.592051705800	26.322775180000	14.910445940000
0.616720526900	9.840446228000	8.512293742000	0.616720526900	26.322619920000	14.910210100000
0.641389348000	9.838857094000	8.512432614000	0.641389348000	26.322278550000	14.910486060000
0.666058169100	9.835355427000	8.512035812000	0.666058169100	26.322529690000	14.910178870000
0.690726990200	9.836402074000	8.512075919000	0.690726990200	26.322148730000	14.910160700000
0.715395811200	9.837634038000	8.512138564000	0.715395811200	26.322240610000	14.910146880000
0.740064632300	9.837122745000	8.512138431000	0.740064632300	26.322357360000	14.910014890000
0.764733453400	9.838827610000	8.512334405000	0.764733453400	26.322431130000	14.909879140000
0.789402274500	9.839049046000	8.512169047000	0.789402274500	26.322110330000	14.910139710000
0.814071095500	9.838745053000	8.512422003000	0.814071095500	26.322296570000	14.910099290000
0.838739916600	9.837815087000	8.511948035000	0.838739916600	26.322314660000	14.909831740000
0.863408737700	9.838344330000	8.512271924000	0.863408737700	26.322387440000	14.910192000000
0.888077558800	9.838189196000	8.512135069000	0.888077558800	26.322419850000	14.910054820000
0.912746379900	9.836974243000	8.512431067000	0.912746379900	26.321905950000	14.910217310000
0.937415200900	9.837389047000	8.512192207000	0.937415200900	26.322804090000	14.910046260000
0.962084022000	9.837878112000	8.512305992000	0.962084022000	26.322320010000	14.910098930000
0.986752843100	9.837674397000	8.512172333000	0.986752843100	26.321275590000	14.910245160000
1.011421664000	9.835801190000	8.512011175000	1.011421664000	26.322068740000	14.909754220000
1.036090485000	9.834794833000	8.512103105000	1.036090485000	26.321926200000	14.910130070000
1.060759306000	9.836310615000	8.512034109000	1.060759306000	26.321801650000	14.910107510000
1.085428127000	9.836436744000	8.512390335000	1.085428127000	26.321310230000	14.910225000000
1.110096948000	9.835403868000	8.512328771000	1.110096948000	26.321872370000	14.909945590000
1.134765770000	9.835861264000	8.512290526000	1.134765770000	26.321332230000	14.909886070000
1.159434591000	9.810360658000	8.511441111000	1.159434591000	26.321392210000	14.910150880000
1.184103412000	9.784403345000	8.510968014000	1.184103412000	26.321127850000	14.910281310000
1.208772233000	9.698072776000	8.505416032000	1.208772233000	26.318805710000	14.910771010000
1.233441054000	9.538124298000	8.497599828000	1.233441054000	26.309295300000	14.913991450000
1.258109875000	9.502959607000	8.504722635000	1.258109875000	26.307835790000	14.915807990000
1.282778696000	9.406564159000	8.507099914000	1.282778696000	26.303800610000	14.917556900000
1.307447517000	9.188910574000	8.509577867000	1.307447517000	26.298297850000	14.919070340000
1.332116338000	8.936421616000	8.532649768000	1.332116338000	26.299818570000	14.924051650000
1.356785159000	8.865897831000	8.529521018000	1.356785159000	26.302432490000	14.923187920000
1.381453980000	8.725381782000	8.535629733000	1.381453980000	26.308162460000	14.925913760000
1.406122801000	8.524530525000	8.542062974000	1.406122801000	26.311076170000	14.925113650000
1.430791622000	8.331796023000	8.564676350000	1.430791622000	26.302447120000	14.924475050000
1.455460444000	8.078413967000	8.588626346000	1.455460444000	26.307853900000	14.920202430000
1.480129265000	7.868434175000	8.598478499000	1.480129265000	26.309494780000	14.919275980000
1.504798086000	7.668602493000	8.603040043000	1.504798086000	26.315365090000	14.918999120000
1.529466907000	7.245409339000	8.600650671000	1.529466907000	26.322661200000	14.918193620000
1.554135728000	6.984500988000	8.608816834000	1.554135728000	26.327235170000	14.914693180000
1.578804549000	6.788047577000	8.594741080000	1.578804549000	26.314982840000	14.914813900000
1.603473370000	6.595721776000	8.592106230000	1.603473370000	26.312115700000	14.914163430000
1.628142191000	6.452583707000	8.586538611000	1.628142191000	26.309153260000	14.913580220000
1.652811012000	6.391203815000	8.579340125000	1.652811012000	26.300799950000	14.914095050000
1.677479833000	6.155048204000	8.575097546000	1.677479833000	26.305442550000	14.913552210000
1.702148654000	6.009212658000	8.570611236000	1.702148654000	26.308208780000	14.913632510000
1.726817475000	5.786252811000	8.572031440000	1.726817475000	26.318593640000	14.915118870000
1.751486296000	5.655298384000	8.574747378000	1.751486296000	26.324831660000	14.914026850000
1.776155118000	5.503356800000	8.576491125000	1.776155118000	26.321345700000	14.916553280000
1.800823939000	5.361986027000	8.570425027000	1.800823939000	26.321053680000	14.921978080000
1.825492760000	5.261785208000	8.568855772000	1.825492760000	26.322014050000	14.922788120000
1.850161581000	4.923669273000	8.572840512000	1.850161581000	26.321958350000	14.934108820000
1.874830402000	4.720026877000	8.572725914000	1.874830402000	26.337925200000	14.938904630000
1.899499223000	4.423511494000	8.568399687000	1.899499223000	26.336301760000	14.941030650000
1.924168044000	4.106388270000	8.564155881000	1.924168044000	26.318736290000	14.952636190000
1.948836865000	3.972339093000	8.561635019000	1.948836865000	26.315133780000	14.961276920000
1.973505686000	3.842835550000	8.566908905000	1.973505686000	26.315137640000	14.967689290000
1.998174507000	3.693753627000	8.569281916000	1.998174507000	26.319180790000	14.970246990000
2.022843328000	3.472267952000	8.573744273000	2.022843328000	26.327873770000	14.970864190000
2.047512149000	3.298628972000	8.570145001000	2.047512149000	26.325520280000	14.969793460000
2.072180970000	2.995435273000	8.559850926000	2.072180970000	26.325769600000	14.968199250000
2.096849792000	2.917714244000	8.555349573000	2.096849792000	26.324046020000	14.967096500000
2.121518613000	2.580307174000	8.539224628000	2.121518613000	26.315825990000	14.968188990000
2.146187434000	2.438507699000	8.526721106000	2.146187434000	26.311144350000	14.968105510000
2.170856255000	2.313014913000	8.524830757000	2.170856255000	26.313212970000	14.968408170000
2.195525076000	2.270594184000	8.511201795000	2.195525076000	26.310774800000	14.969794960000
2.220193897000	2.090921566000	8.511663258000	2.220193897000	26.310844460000	14.968008810000
2.244862718000	2.052498306000	8.514197739000	2.244862718000	26.310906620000	14.970358110000
2.269531539000	2.108245834000	8.511387461000	2.269531539000	26.312791290000	14.968743530000
2.294200360000	2.044610809000	8.514285751000	2.294200360000	26.311947680000	14.971420860000
2.318869181000	1.884167393000	8.504561525000	2.318869181000	26.313142570000	14.971855360000
2.343538002000	1.857518746000	8.506617304000	2.343538002000	26.312086900000	14.973308210000
2.368206823000	1.787951935000	8.503704020000	2.368206823000	26.312681750000	14.974944010000
2.392875644000	1.741901831000	8.502676285000	2.392875644000	26.309599330000	14.972086140000
2.417544466000	1.659595007000	8.501371599000	2.417544466000	26.310768550000	14.971985310000
2.442213287000	1.575778068000	8.499349440000	2.442213287000	26.306808710000	14.973194900000
2.466882108000	1.427738563000	8.500189179000	2.466882108000	26.306717890000	14.974705380000
2.491550929000	1.331075085000	8.500364195000	2.491550929000	26.306268070000	14.974408230000
2.516219750000	1.157335221000	8.493035348000	2.516219750000	26.307103830000	14.972960640000
2.540888571000	1.119664185000	8.499777001000	2.540888571000	26.306398120000	14.974261220000
2.565557392000	1.006680197000	8.501596878000	2.565557392000	26.307501300000	14.972679060000
2.590226213000	0.887969171000	8.502494163000	2.590226213000	26.304045840000	14.971219970000
2.614895034000	0.671073438200	8.500900596000	2.614895034000	26.304078600000	14.967685240000
2.639563855000	0.530631734500	8.498578495000	2.639563855000	26.305596760000	14.970705370000
2.664232676000	0.474055224600	8.497175100000	2.664232676000	26.307626300000	14.966155910000
2.688901497000	0.351357503000	8.490745409000	2.688901497000	26.304371060000	14.963770990000
2.713570318000	0.115843695600	8.488294531000	2.713570318000	26.302330430000	14.961559430000
2.738239140000	0.061790844970	8.498375707000	2.738239140000	26.297888690000	14.960676970000
2.762907961000	-0.084687813430	8.490131428000	2.762907961000	26.294248820000	14.956965630000
2.787576782000	-0.085552041070	8.495981506000	2.787576782000	26.302840660000	14.963492880000
2.812245603000	-0.057587213270	8.490624256000	2.812245603000	26.299713880000	14.962888380000
2.836914424000	-0.072591394460	8.492519810000	2.836914424000	26.304193370000	14.966071900000
2.861583245000	-0.110694642300	8.494281889000	2.861583245000	26.307204160000	14.965676650000
2.886252066000	-0.234451288900	8.491889102000	2.886252066000	26.302309490000	14.966211280000
2.910920887000	-0.267662842900	8.495756790000	2.910920887000	26.301745470000	14.967590040000
2.935589708000	-0.373933871100	8.489026795000	2.935589708000	26.303864770000	14.970488980000
2.960258529000	-0.495212433600	8.488256360000	2.960258529000	26.304837770000	14.971192410000
2.984927350000	-0.662542692000	8.475559944000	2.984927350000	26.292691930000	14.969495560000
3.009596171000	-0.767135316000	8.474670654000	3.009596171000	26.292524990000	14.969357160000
3.034264992000	-0.854975417900	8.472465155000	3.034264992000	26.287192440000	14.969900720000
3.058933814000	-0.985827109800	8.468568073000	3.058933814000	26.277565570000	14.961192880000
3.083602635000	-1.148606242000	8.453954747000	3.083602635000	26.269303470000	14.957006840000
3.108271456000	-1.155077119000	8.439488129000	3.108271456000	26.276894380000	14.959099410000
3.132940277000	-1.247854351000	8.428235079000	3.132940277000	26.280882900000	14.956370890000
3.157609098000	-1.297700725000	8.422424798000	3.157609098000	26.283091960000	14.953296930000
3.182277919000	-1.308642196000	8.422995935000	3.182277919000	26.288359430000	14.956663320000
3.206946740000	-1.359227821000	8.418656893000	3.206946740000	26.292782630000	14.958683370000
3.231615561000	-1.477985940000	8.414134654000	3.231615561000	26.301498430000	14.957813210000
3.256284382000	-1.514912258000	8.416351201000	3.256284382000	26.297172550000	14.959380010000
3.280953203000	-1.564079475000	8.412779721000	3.280953203000	26.305573260000	14.960266580000
3.305622024000	-1.636711295000	8.404439689000	3.305622024000	26.298974840000	14.961981240000
3.330290845000	-1.647381244000	8.408086258000	3.330290845000	26.304895110000	14.961675610000
3.354959666000	-1.641515708000	8.404651019000	3.354959666000	26.305689270000	14.963600170000
3.379628488000	-1.645922108000	8.404801047000	3.379628488000	26.304825090000	14.966352620000
3.404297309000	-1.650623379000	8.407090276000	3.404297309000	26.306326480000	14.967066050000
3.428966130000	-1.657585010000	8.408556843000	3.428966130000	26.309634880000	14.969782370000
3.453634951000	-1.657054854000	8.409802421000	3.453634951000	26.311161610000	14.969777340000
3.478303772000	-1.631181887000	8.407008828000	3.478303772000	26.305360590000	14.970885160000
3.502972593000	-1.638256618000	8.409671998000	3.502972593000	26.313867490000	14.972624890000
3.527641414000	-1.642800124000	8.411328857000	3.527641414000	26.311322690000	14.973490860000
3.552310235000	-1.596073724000	8.411137995000	3.552310235000	26.308897710000	14.975189470000
3.576979056000	-1.546709070000	8.413616405000	3.576979056000	26.308228340000	14.977109160000
3.601647877000	-1.520842250000	8.413921952000	3.601647877000	26.309417490000	14.977368340000
3.626316698000	-1.516204280000	8.414083290000	3.626316698000	26.313414300000	14.977780780000
3.650985519000	-1.505906948000	8.413211300000	3.650985519000	26.310627130000	14.978059450000
3.675654340000	-1.487887489000	8.412952306000	3.675654340000	26.310370400000	14.979522440000
3.700323162000	-1.433091122000	8.415035593000	3.700323162000	26.307787090000	14.979930370000
3.724991983000	-1.402086639000	8.413711672000	3.724991983000	26.305323430000	14.980163520000
3.749660804000	-1.389936130000	8.416289995000	3.749660804000	26.308991350000	14.979770800000
3.774329625000	-1.383109107000	8.416738283000	3.774329625000	26.308597830000	14.980549090000
3.798998446000	-1.369602426000	8.415984829000	3.798998446000	26.312331170000	14.981429340000
3.823667267000	-1.356632450000	8.414991273000	3.823667267000	26.304741270000	14.981555940000
3.848336088000	-1.297628983000	8.414676187000	3.848336088000	26.308610740000	14.982952830000
3.873004909000	-1.283352396000	8.415855796000	3.873004909000	26.308349050000	14.983950150000
3.897673730000	-1.257483011000	8.415381286000	3.897673730000	26.307847360000	14.983850180000
3.922342551000	-1.255393498000	8.416342491000	3.922342551000	26.307683100000	14.983133630000
3.947011372000	-1.244197845000	8.418221761000	3.947011372000	26.307960600000	14.984777630000
3.971680193000	-1.231498560000	8.417685667000	3.971680193000	26.308493940000	14.982635450000
3.996349014000	-1.228987891000	8.419628094000	3.996349014000	26.310185350000	14.982054020000
4.021017836000	-1.224129430000	8.420654561000	4.021017836000	26.309880990000	14.982460130000
4.045686657000	-1.213531015000	8.419980342000	4.045686657000	26.310139430000	14.982481100000
4.070355478000	-1.191612484000	8.418056482000	4.070355478000	26.307635590000	14.984993860000
4.095024299000	-1.175440045000	8.416394186000	4.095024299000	26.309023410000	14.982429490000
4.119693120000	-1.168103146000	8.418508982000	4.119693120000	26.303687670000	14.985919860000
4.144361941000	-1.175823637000	8.417677862000	4.144361941000	26.305623870000	14.984164260000
4.169030762000	-1.168490469000	8.418997384000	4.169030762000	26.307021950000	14.984020970000
4.193699583000	-1.152878869000	8.417937043000	4.193699583000	26.304850350000	14.985809200000
4.218368404000	-1.136564886000	8.418198200000	4.218368404000	26.304467910000	14.986564120000
4.243037225000	-1.125342556000	8.417766719000	4.243037225000	26.303775180000	14.985864180000
4.267706046000	-1.114194258000	8.416624715000	4.267706046000	26.307622740000	14.984929070000
4.292374867000	-1.126845957000	8.417653535000	4.292374867000	26.306268150000	14.984879540000
4.317043688000	-1.121920422000	8.417426627000	4.317043688000	26.305334530000	14.984802500000
4.341712510000	-1.113459900000	8.417501684000	4.341712510000	26.304033030000	14.985424980000
4.366381331000	-1.063102933000	8.418770246000	4.366381331000	26.307792810000	14.985724820000
4.391050152000	-1.114798805000	8.419670017000	4.391050152000	26.305192050000	14.985994830000
4.415718973000	-1.117716712000	8.419970499000	4.415718973000	26.304468980000	14.985504480000
4.440387794000	-1.108607814000	8.420518186000	4.440387794000	26.303092160000	14.986188330000
4.465056615000	-1.070200608000	8.422003935000	4.465056615000	26.306982670000	14.986898180000
4.489725436000	-0.980754678900	8.423802598000	4.489725436000	26.303666790000	14.985667880000
4.514394257000	-0.965883883700	8.422243136000	4.514394257000	26.304039890000	14.985055110000
4.539063078000	-0.938014484300	8.425865021000	4.539063078000	26.303199680000	14.985043020000
4.563731899000	-0.949783296600	8.422983567000	4.563731899000	26.305070030000	14.985568130000
4.588400720000	-0.971034536400	8.423397363000	4.588400720000	26.306742320000	14.986468470000
4.613069541000	-0.960165309300	8.422536445000	4.613069541000	26.304392230000	14.986070280000
4.637738362000	-0.958977852000	8.421064789000	4.637738362000	26.303451140000	14.985630190000
4.662407184000	-0.957367228000	8.420687553000	4.662407184000	26.305845450000	14.985877240000
4.687076005000	-0.958271708200	8.421051589000	4.687076005000	26.307555230000	14.986083560000
4.711744826000	-0.971668712400	8.422387868000	4.711744826000	26.306381350000	14.986552750000
4.736413647000	-0.974906957000	8.422066400000	4.736413647000	26.304561440000	14.986540240000
4.761082468000	-0.959999935300	8.420331318000	4.761082468000	26.306517010000	14.985502390000
4.785751289000	-0.965465455300	8.420472371000	4.785751289000	26.308335250000	14.985519510000
4.810420110000	-0.973420955000	8.421510747000	4.810420110000	26.306776470000	14.986437940000
4.835088931000	-0.971167992000	8.420801085000	4.835088931000	26.306269530000	14.986542470000
4.859757752000	-0.971127883500	8.420696986000	4.859757752000	26.307902370000	14.986957700000
4.884426573000	-0.966532211100	8.420850253000	4.884426573000	26.310726760000	14.985975300000
4.909095394000	-0.930074862800	8.420813976000	4.909095394000	26.310311540000	14.986256850000
4.933764215000	-0.924038851900	8.422389166000	4.933764215000	26.311736570000	14.986371500000
4.958433036000	-0.930626496800	8.422844902000	4.958433036000	26.309634150000	14.985773840000
4.983101858000	-0.931212359500	8.422991599000	4.983101858000	26.308753070000	14.986309660000
5.007770679000	-0.928248363200	8.422114980000	5.007770679000	26.309576550000	14.986025950000
5.032439500000	-0.906680152200	8.421263625000	5.032439500000	26.311333610000	14.985959560000
5.057108321000	-0.906336594200	8.421364923000	5.057108321000	26.311164890000	14.985959850000
5.081777142000	-0.912226629000	8.421766868000	5.081777142000	26.310011740000	14.986203200000
5.106445963000	-0.910329510200	8.421355844000	5.106445963000	26.310148960000	14.985981640000
5.131114784000	-0.895228847300	8.420556514000	5.131114784000	26.310277760000	14.986436070000
5.155783605000	-0.893166087900	8.420520111000	5.155783605000	26.309179520000	14.986119340000
5.180452426000	-0.895730652500	8.420901854000	5.180452426000	26.309343950000	14.985773600000
5.205121247000	-0.905195248400	8.422206036000	5.205121247000	26.310483350000	14.985527730000
5.229790068000	-0.913529724000	8.422585189000	5.229790068000	26.309122910000	14.986738860000
5.254458889000	-0.912809520400	8.422663359000	5.254458889000	26.309409820000	14.986213720000
5.279127710000	-0.914615227600	8.423105078000	5.279127710000	26.309153750000	14.987092580000
5.303796532000	-0.917928911300	8.423542633000	5.303796532000	26.308972120000	14.986401570000
5.328465353000	-0.919813032900	8.423146576000	5.328465353000	26.310007770000	14.985869120000
5.353134174000	-0.920441237100	8.422986980000	5.353134174000	26.310048630000	14.986395890000
5.377802995000	-0.913671890700	8.422536465000	5.377802995000	26.308640250000	14.986666230000
5.402471816000	-0.909672384800	8.422894586000	5.402471816000	26.309024120000	14.985780410000
5.427140637000	-0.913697065600	8.423424895000	5.427140637000	26.310089550000	14.986115780000
5.451809458000	-0.920741053200	8.424271062000	5.451809458000	26.311461470000	14.986960270000
5.476478279000	-0.918678642500	8.423999588000	5.476478279000	26.309993520000	14.986412040000
5.501147100000	-0.915433412400	8.423521033000	5.501147100000	26.310807570000	14.986348350000
5.525815921000	-0.911712904900	8.422982076000	5.525815921000	26.309169360000	14.986667080000
5.550484742000	-0.911855495200	8.423296956000	5.550484742000	26.309204390000	14.986272870000
5.575153563000	-0.911037116100	8.423028163000	5.575153563000	26.310429390000	14.986810860000
5.599822384000	-0.913886251200	8.423894913000	5.599822384000	26.309016920000	14.986115600000
5.624491206000	-0.917038713600	8.424641393000	5.624491206000	26.310626320000	14.985922740000
5.649160027000	-0.923680541800	8.425665473000	5.649160027000	26.306978580000	14.986969390000
5.673828848000	-0.914609299100	8.425771335000	5.673828848000	26.308628480000	14.986545120000
5.698497669000	-0.921623786400	8.427301358000	5.698497669000	26.306798500000	14.987145110000
5.723166490000	-0.926937556900	8.428038278000	5.723166490000	26.303990330000	14.986930030000
5.747835311000	-0.925260033600	8.428226130000	5.747835311000	26.304440360000	14.987596720000
5.772504132000	-0.915823828900	8.426340878000	5.772504132000	26.304214290000	14.986923520000
5.797172953000	-0.903984549500	8.425824609000	5.797172953000	26.306291130000	14.987301200000
5.821841774000	-0.900791463500	8.425248169000	5.821841774000	26.305227000000	14.987380420000
5.846510595000	-0.893815282200	8.423576436000	5.846510595000	26.306919940000	14.987193100000
5.871179416000	-0.892760831700	8.423536003000	5.871179416000	26.304882530000	14.987310310000
5.895848237000	-0.891102601700	8.423497077000	5.895848237000	26.305532760000	14.987102510000
5.920517058000	-0.861063675100	8.424974079000	5.920517058000	26.301291050000	14.988030570000
5.945185880000	-0.842197595800	8.424235951000	5.945185880000	26.298937300000	14.988286970000
5.969854701000	-0.860803162500	8.427915182000	5.969854701000	26.300095350000	14.987879650000
5.994523522000	-0.838045256500	8.424702791000	5.994523522000	26.301418670000	14.988325580000
6.019192343000	-0.823461452800	8.423125961000	6.019192343000	26.299536850000	14.988839270000
6.043861164000	-0.795486165600	8.424211784000	6.043861164000	26.302554460000	14.988357910000
6.068529985000	-0.748085315700	8.423237355000	6.068529985000	26.301658280000	14.988383190000
6.093198806000	-0.738821215900	8.421985114000	6.093198806000	26.302205700000	14.988151560000
6.117867627000	-0.699635608000	8.422003315000	6.117867627000	26.302539140000	14.987724990000
6.142536448000	-0.654968461400	8.419287828000	6.142536448000	26.303900820000	14.986897350000
6.167205269000	-0.593171053300	8.416600802000	6.167205269000	26.303619890000	14.987004850000
6.191874090000	-0.520889201600	8.414628897000	6.191874090000	26.304350380000	14.986885600000
6.216542911000	-0.358317114200	8.412439553000	6.216542911000	26.305175250000	14.987207000000
6.241211732000	-0.260146322600	8.414367713000	6.241211732000	26.308006910000	14.987331900000
6.265880554000	-0.112369683200	8.417619040000	6.265880554000	26.310227760000	14.987607910000
6.290549375000	-0.079486501590	8.416728132000	6.290549375000	26.309229220000	14.987235910000
6.315218196000	0.037929941600	8.420077522000	6.315218196000	26.309007410000	14.987091700000
6.339887017000	0.191930462800	8.423864153000	6.339887017000	26.307382230000	14.986399550000
6.364555838000	0.206343066400	8.422905455000	6.364555838000	26.310173980000	14.986769490000
6.389224659000	0.223783950700	8.421731077000	6.389224659000	26.312144400000	14.986761110000
6.413893480000	0.304506489900	8.422321680000	6.413893480000	26.311988970000	14.986283370000
6.438562301000	0.330649207100	8.424850290000	6.438562301000	26.311003120000	14.986706210000
6.463231122000	0.362058280400	8.423969498000	6.463231122000	26.313212000000	14.985755660000
6.487899943000	0.368502092100	8.423999490000	6.487899943000	26.313150400000	14.986496470000
6.512568764000	0.411268962500	8.429447615000	6.512568764000	26.315072810000	14.985835080000
6.537237585000	0.442218224400	8.427997519000	6.537237585000	26.314382150000	14.985370880000
6.561906406000	0.483885302600	8.431169899000	6.561906406000	26.316898050000	14.985810580000
6.586575228000	0.519652489000	8.427422961000	6.586575228000	26.315922740000	14.985909140000
6.611244049000	0.632853418600	8.435987518000	6.611244049000	26.315404740000	14.985555990000
6.635912870000	0.662367152100	8.432869198000	6.635912870000	26.315971510000	14.986171550000
6.660581691000	0.714579456100	8.435134314000	6.660581691000	26.318172260000	14.984782570000
6.685250512000	0.776332540800	8.433527707000	6.685250512000	26.322056060000	14.986114710000
6.709919333000	0.845729106100	8.434401041000	6.709919333000	26.319921800000	14.985240390000
6.734588154000	0.878293362300	8.436829185000	6.734588154000	26.320551490000	14.984590360000
6.759256975000	0.899591125200	8.433545746000	6.759256975000	26.321042870000	14.985136170000
6.783925796000	0.928928487300	8.434438696000	6.783925796000	26.323204030000	14.985304880000
6.808594617000	1.022425723000	8.433148032000	6.808594617000	26.324372050000	14.984602980000
6.833263438000	1.044391338000	8.430197113000	6.833263438000	26.325302190000	14.984461810000
6.857932259000	1.064391400000	8.427871612000	6.857932259000	26.326176540000	14.984720530000
6.882601080000	1.083544148000	8.429291234000	6.882601080000	26.327529610000	14.985148570000
6.907269902000	1.187820629000	8.425506809000	6.907269902000	26.326727750000	14.984050940000
6.931938723000	1.216282336000	8.422203235000	6.931938723000	26.327003330000	14.984470220000
6.956607544000	1.267972325000	8.424194128000	6.956607544000	26.327815310000	14.985068850000
6.981276365000	1.316100751000	8.426085138000	6.981276365000	26.325931650000	14.983610880000
