SOLendUSED			SOLext		
t	x	y	t	x	y
0.000000000000	19.236438260000	8.066037561000	0.000000000000	26.222699630000	13.863335240000
0.023319264040	19.234913780000	8.065973219000	0.023319264040	26.222360940000	13.863049160000
0.046638528090	19.234818770000	8.065559244000	0.046638528090	26.223698960000	13.862904480000
0.069957792130	19.235074230000	8.065385727000	0.069957792130	26.223578800000	13.862778450000
0.093277056180	19.235021080000	8.065632546000	0.093277056180	26.221869530000	13.863069000000
0.116596320200	19.233933230000	8.065840288000	0.116596320200	26.223211030000	13.863072840000
0.139915584300	19.235549250000	8.065621796000	0.139915584300	26.222522390000	13.862951060000
0.163234848300	19.234742930000	8.065793729000	0.163234848300	26.223174130000	13.863283820000
0.186554112400	19.235111440000	8.065408736000	0.186554112400	26.223577490000	13.862963490000
0.209873376400	19.234295460000	8.065351230000	0.209873376400	26.222410780000	13.862881420000
0.233192640400	19.234210490000	8.065197255000	0.233192640400	26.223427720000	13.863088330000
0.256511904500	19.232421340000	8.065242160000	0.256511904500	26.222264410000	13.863061710000
0.279831168500	19.233448700000	8.065565649000	0.279831168500	26.222287730000	13.863327730000
0.303150432600	19.232515930000	8.065881229000	0.303150432600	26.222175730000	13.863408410000
0.326469696600	19.229253720000	8.066228397000	0.326469696600	26.222598380000	13.863424760000
0.349788960700	19.225988760000	8.067233282000	0.349788960700	26.222903120000	13.863726740000
0.373108224700	19.223574790000	8.067494598000	0.373108224700	26.222291480000	13.864189660000
0.396427488700	19.161563060000	8.075869604000	0.396427488700	26.220815130000	13.865669330000
0.419746752800	19.146375540000	8.077784374000	0.419746752800	26.220002240000	13.865929790000
0.443066016800	19.111296570000	8.079676199000	0.443066016800	26.219227090000	13.866627240000
0.466385280900	19.084453250000	8.078711976000	0.466385280900	26.217865610000	13.867246290000
0.489704544900	19.072100900000	8.075746384000	0.489704544900	26.218704770000	13.867473450000
0.513023809000	19.072418330000	8.076432045000	0.513023809000	26.220321480000	13.867100070000
0.536343073000	18.990023110000	8.082587330000	0.536343073000	26.217880890000	13.869879570000
0.559662337100	18.861559180000	8.094818943000	0.559662337100	26.213944860000	13.872889750000
0.582981601100	18.729964530000	8.107278935000	0.582981601100	26.215183240000	13.876000830000
0.606300865100	18.697662680000	8.123133774000	0.606300865100	26.214137310000	13.877299290000
0.629620129200	18.650346270000	8.127435055000	0.629620129200	26.210674120000	13.878783890000
0.652939393200	18.503188670000	8.119398191000	0.652939393200	26.210815350000	13.879845650000
0.676258657300	18.446136820000	8.119779084000	0.676258657300	26.211692720000	13.879964150000
0.699577921300	18.383784050000	8.132734363000	0.699577921300	26.213052270000	13.880024490000
0.722897185400	18.391064550000	8.137696487000	0.722897185400	26.215223160000	13.879160360000
0.746216449400	18.394088630000	8.138113274000	0.746216449400	26.215561380000	13.877561560000
0.769535713500	18.382617260000	8.142190502000	0.769535713500	26.216424930000	13.878287630000
0.792854977500	18.281560190000	8.146156676000	0.792854977500	26.214975580000	13.882650420000
0.816174241500	18.260184770000	8.147528397000	0.816174241500	26.216691290000	13.880708330000
0.839493505600	18.253271000000	8.147590018000	0.839493505600	26.215860800000	13.880417570000
0.862812769600	18.244739730000	8.148784938000	0.862812769600	26.217380760000	13.880032650000
0.886132033700	18.242220670000	8.148339485000	0.886132033700	26.217284650000	13.879777200000
0.909451297700	18.248888710000	8.146933866000	0.909451297700	26.216532710000	13.877126960000
0.932770561800	18.256034940000	8.145663020000	0.932770561800	26.216066110000	13.876048430000
0.956089825800	18.262697220000	8.144650634000	0.956089825800	26.216965090000	13.875688850000
0.979409089800	18.264164910000	8.144210251000	0.979409089800	26.216213500000	13.875155940000
1.002728354000	18.262115410000	8.144080911000	1.002728354000	26.217291480000	13.873806560000
1.026047618000	18.262766590000	8.142399643000	1.026047618000	26.219771310000	13.873284290000
1.049366882000	18.263526250000	8.140434694000	1.049366882000	26.219281430000	13.871400760000
1.072686146000	18.270702750000	8.139341734000	1.072686146000	26.218980680000	13.871618200000
1.096005410000	18.270688680000	8.138888794000	1.096005410000	26.220436630000	13.870529310000
1.119324674000	18.272137030000	8.138828579000	1.119324674000	26.219577370000	13.870171550000
1.142643938000	18.271985540000	8.138200170000	1.142643938000	26.218221830000	13.870445500000
1.165963202000	18.273412750000	8.138443665000	1.165963202000	26.220835220000	13.869864600000
1.189282466000	18.258056640000	8.140577122000	1.189282466000	26.218774190000	13.870367290000
1.212601730000	18.229247900000	8.147889890000	1.212601730000	26.218460840000	13.871254130000
1.235920994000	18.143483660000	8.153181085000	1.235920994000	26.218093440000	13.873480330000
1.259240258000	17.831999360000	8.210362135000	1.259240258000	26.231743830000	13.915706580000
1.282559522000	17.669858830000	8.223148189000	1.282559522000	26.217488710000	13.944068400000
1.305878786000	17.509869680000	8.233018976000	1.305878786000	26.216713390000	13.956601730000
1.329198051000	17.416537530000	8.240386448000	1.329198051000	26.211694260000	13.964320710000
1.352517315000	17.256343430000	8.257061830000	1.352517315000	26.222482030000	14.001181270000
1.375836579000	17.177133410000	8.267965398000	1.375836579000	26.224284350000	14.008735500000
1.399155843000	16.928005870000	8.295107389000	1.399155843000	26.226729500000	14.031339830000
1.422475107000	16.868112560000	8.291026851000	1.422475107000	26.228478740000	14.044835900000
1.445794371000	16.576712720000	8.279276070000	1.445794371000	26.236767540000	14.076266640000
1.469113635000	16.455321790000	8.269262127000	1.469113635000	26.230721620000	14.090345870000
1.492432899000	16.113112530000	8.263714532000	1.492432899000	26.224722220000	14.106953090000
1.515752163000	16.041491230000	8.271808125000	1.515752163000	26.228123480000	14.110600560000
1.539071427000	15.880067970000	8.266494617000	1.539071427000	26.226168840000	14.120079600000
1.562390691000	15.734014850000	8.281502266000	1.562390691000	26.229921990000	14.136273600000
1.585709955000	15.536428710000	8.295780555000	1.585709955000	26.233994470000	14.155167120000
1.609029219000	15.364628220000	8.294684627000	1.609029219000	26.223605810000	14.163113190000
1.632348483000	15.217392400000	8.286240376000	1.632348483000	26.206446610000	14.168622980000
1.655667747000	15.076681850000	8.283793984000	1.655667747000	26.199650380000	14.173160760000
1.678987011000	14.905968410000	8.281529402000	1.678987011000	26.188813620000	14.184250960000
1.702306275000	14.783382900000	8.289367369000	1.702306275000	26.191565310000	14.188123840000
1.725625539000	14.672430590000	8.293291720000	1.725625539000	26.195742060000	14.193562860000
1.748944803000	14.565687520000	8.297996187000	1.748944803000	26.194280310000	14.195493320000
1.772264067000	14.437982850000	8.301187369000	1.772264067000	26.188349970000	14.200902540000
1.795583331000	14.427112350000	8.300206969000	1.795583331000	26.187711540000	14.201329840000
1.818902595000	14.370394560000	8.291852695000	1.818902595000	26.185008350000	14.203289830000
1.842221859000	14.277654440000	8.292151942000	1.842221859000	26.181525280000	14.205911150000
1.865541124000	14.105500900000	8.285564837000	1.865541124000	26.174816060000	14.211843980000
1.888860388000	14.063385710000	8.285779773000	1.888860388000	26.172044920000	14.213399690000
1.912179652000	13.947918550000	8.296850409000	1.912179652000	26.163059240000	14.232437060000
1.935498916000	13.897729200000	8.301089192000	1.935498916000	26.164468700000	14.237621190000
1.958818180000	13.888921450000	8.294165811000	1.958818180000	26.160778710000	14.238472360000
1.982137444000	13.847236390000	8.295078975000	1.982137444000	26.156775180000	14.249147680000
2.005456708000	13.784658400000	8.298809687000	2.005456708000	26.148549150000	14.261348510000
2.028775972000	13.747728570000	8.297366684000	2.028775972000	26.133691310000	14.264696630000
2.052095236000	13.721894010000	8.290962299000	2.052095236000	26.124173700000	14.266135360000
2.075414500000	13.672810010000	8.293022755000	2.075414500000	26.115030620000	14.269238080000
2.098733764000	13.642413680000	8.294465790000	2.098733764000	26.113948020000	14.270656020000
2.122053028000	13.632479860000	8.292880987000	2.122053028000	26.115038090000	14.271317790000
2.145372292000	13.582739100000	8.295429280000	2.145372292000	26.108661080000	14.275684040000
2.168691556000	13.537094610000	8.294133868000	2.168691556000	26.109106360000	14.277121460000
2.192010820000	13.489108480000	8.294388886000	2.192010820000	26.106638040000	14.277591400000
2.215330084000	13.463520510000	8.294918247000	2.215330084000	26.104917720000	14.278650520000
2.238649348000	13.344615960000	8.287813743000	2.238649348000	26.100064230000	14.281793680000
2.261968612000	13.279327300000	8.288912923000	2.261968612000	26.103839150000	14.281818930000
2.285287876000	13.210874350000	8.290756640000	2.285287876000	26.101021570000	14.282584960000
2.308607140000	13.178983780000	8.291939905000	2.308607140000	26.098949980000	14.281432910000
2.331926404000	13.015092150000	8.293097618000	2.331926404000	26.096006840000	14.284758650000
2.355245668000	12.940266210000	8.295357631000	2.355245668000	26.099835880000	14.285433850000
2.378564932000	12.861161720000	8.296167777000	2.378564932000	26.101457320000	14.284908890000
2.401884197000	12.821625870000	8.294698915000	2.401884197000	26.101399300000	14.284278070000
2.425203461000	12.769806720000	8.290128980000	2.425203461000	26.109419060000	14.286136640000
2.448522725000	12.607307950000	8.275242803000	2.448522725000	26.112649660000	14.284733020000
2.471841989000	12.530537750000	8.274859414000	2.471841989000	26.113682130000	14.285963290000
2.495161253000	12.396469300000	8.260521101000	2.495161253000	26.108891300000	14.284502090000
2.518480517000	12.297545140000	8.251699469000	2.518480517000	26.109329040000	14.284163100000
2.541799781000	12.223026850000	8.244592186000	2.541799781000	26.108427820000	14.282222090000
2.565119045000	12.099060260000	8.242091874000	2.565119045000	26.106375170000	14.279766710000
2.588438309000	11.820603290000	8.207903826000	2.588438309000	26.101664610000	14.274511190000
2.611757573000	11.614186680000	8.206415454000	2.611757573000	26.093727840000	14.264819810000
2.635076837000	11.491773750000	8.198865216000	2.635076837000	26.103903190000	14.264775930000
2.658396101000	11.278362640000	8.189209299000	2.658396101000	26.082138120000	14.247881040000
2.681715365000	11.163750210000	8.190660528000	2.681715365000	26.084295800000	14.252695490000
2.705034629000	11.086698480000	8.194638668000	2.705034629000	26.072903750000	14.257763890000
2.728353893000	10.958752490000	8.194934570000	2.728353893000	26.053739330000	14.256835310000
2.751673157000	10.811884720000	8.183038061000	2.751673157000	26.051518810000	14.253120520000
2.774992421000	10.647812180000	8.192587409000	2.774992421000	26.054289460000	14.254520390000
2.798311685000	10.404157830000	8.181278478000	2.798311685000	26.034566020000	14.243573020000
2.821630949000	10.296238330000	8.183485690000	2.821630949000	26.023455740000	14.240302480000
2.844950213000	10.165754070000	8.199674596000	2.844950213000	26.026175330000	14.227121780000
2.868269477000	10.102690900000	8.193801170000	2.868269477000	26.021330430000	14.206919200000
2.891588741000	10.028817750000	8.188706857000	2.891588741000	26.006973860000	14.191362380000
