GMfas			GMext					
t	x	y	t	x	y			
0.00000000000	12.78144471000	2.60401675800	0.00000000000	4.42560836200	8.79123352000			
0.05961251863	12.84634208000	2.59496991300	0.05961251863	4.42520013800	8.79052396800			
0.11922503730	12.88626439000	2.59209710400	0.11922503730	4.42504760800	8.79069643500			
0.17883755590	12.95321036000	2.58389882500	0.17883755590	4.42629329500	8.79051300000			
0.23845007450	13.03657184000	2.57948473800	0.23845007450	4.42734210600	8.78998257300			
0.29806259310	13.03715516000	2.58601944000	0.29806259310	4.42901165200	8.78963916300			
0.35767511180	13.04063624000	2.58229868400	0.35767511180	4.42778758600	8.79000297300			
0.41728763040	13.02037049000	2.58019876300	0.41728763040	4.42610698400	8.79026845900			
0.47690014900	13.02542060000	2.57416750500	0.47690014900	4.42544723200	8.79044725400			
0.53651266770	13.12909128000	2.55635246700	0.53651266770	4.42519648500	8.79042632900			
0.59612518630	13.18861309000	2.54795284000	0.59612518630	4.42540378200	8.79061715600			
0.65573770490	13.31904768000	2.52701137900	0.65573770490	4.42557383200	8.79046279300			
0.71535022350	13.47220306000	2.50376635600	0.71535022350	4.42606946200	8.79041174800			
0.77496274220	13.57348698000	2.49745849400	0.77496274220	4.42635208400	8.79042238700			
0.83457526080	13.70908628000	2.48016149000	0.83457526080	4.42515192200	8.79050810600			
0.89418777940	13.79099280000	2.47070155300	0.89418777940	4.42561680100	8.79047798600			
0.95380029810	13.91779987000	2.45296111000	0.95380029810	4.42597007600	8.79020031700			
1.01341281700	14.03083701000	2.43610579700	1.01341281700	4.42543658300	8.79032726200			
1.07302533500	14.15846611000	2.42318337700	1.07302533500	4.42502338100	8.79042941600			
1.13263785400	14.26244312000	2.40664584200	1.13263785400	4.42528851300	8.79020407800			
1.19225037300	14.37790383000	2.40072067900	1.19225037300	4.42471474800	8.79037706800			
1.25186289100	14.45552159000	2.38357807000	1.25186289100	4.42249949200	8.79058109500			
1.31147541000	14.54925593000	2.36020126300	1.31147541000	4.42176223500	8.79064159200			
1.37108792800	14.74031934000	2.33297450700	1.37108792800	4.42419858000	8.79055502300			
1.43070044700	14.86285084000	2.30002026800	1.43070044700	4.42487506300	8.79047850600			
1.49031296600	14.97272932000	2.27943712900	1.49031296600	4.42530592100	8.79043057400			
1.54992548400	15.05563020000	2.26530170200	1.54992548400	4.42637474300	8.79022130400			
1.60953800300	15.13271470000	2.25442245300	1.60953800300	4.42371368100	8.79038632200			
1.66915052200	15.28116775000	2.23236426700	1.66915052200	4.42582071600	8.79028142400			
1.72876304000	15.37265306000	2.21789277500	1.72876304000	4.42665955900	8.79017499500			
1.78837555900	15.43835496000	2.21274801800	1.78837555900	4.42502010200	8.79023657400			
1.84798807700	15.48891770000	2.20999820600	1.84798807700	4.42462373400	8.79012762600			
1.90760059600	15.59118378000	2.19139105300	1.90760059600	4.42553494200	8.79027565600			
1.96721311500	15.71595959000	2.17442540800	1.96721311500	4.42547548400	8.79018219900			
2.02682563300	15.82982944000	2.16082361200	2.02682563300	4.42539227200	8.79026842400			
2.08643815200	15.89835020000	2.14737762900	2.08643815200	4.42450564500	8.79019384800			
2.14605067100	16.01815756000	2.12955802700	2.14605067100	4.42485720900	8.79023481000			
2.20566318900	16.08647642000	2.12647132300	2.20566318900	4.42463102100	8.79008903000			
2.26527570800	16.23656256000	2.11270275700	2.26527570800	4.42566267100	8.79013164000			
2.32488822700	16.35385931000	2.10043192400	2.32488822700	4.42575194300	8.78997196700			
2.38450074500	16.43252747000	2.08888638700	2.38450074500	4.42597517500	8.79023961400			
2.44411326400	16.49018801000	2.08487838600	2.44411326400	4.42566769500	8.79031482000			
2.50372578200	16.63458212000	2.06576506200	2.50372578200	4.42651795600	8.79008135600			
2.56333830100	16.71863750000	2.05651578900	2.56333830100	4.42560613100	8.79018880700			
2.62295082000	16.80602060000	2.04246989600	2.62295082000	4.42455219400	8.79032105900			
2.68256333800	16.79076048000	2.04847161600	2.68256333800	4.42170596400	8.79042117200			
2.74217585700	16.80997640000	2.04526396200	2.74217585700	4.42426623900	8.79034647200			
2.80178837600	17.01669587000	2.01674463300	2.80178837600	4.42650995200	8.78987225500			
2.86140089400	17.08860732000	2.00202134000	2.86140089400	4.42667744200	8.78970444100			
2.92101341300	17.20984698000	1.99549755200	2.92101341300	4.42703937500	8.78996541000			
2.98062593100	17.33973245000	1.97807030600	2.98062593100	4.42788426700	8.78978970200			
3.04023845000	17.46393055000	1.96223563300	3.04023845000	4.42755197300	8.78992342600			
3.09985096900	17.60231699000	1.94259753100	3.09985096900	4.42840615600	8.78971585300			
3.15946348700	17.72520692000	1.93524829300	3.15946348700	4.42730305600	8.78990193300			
3.21907600600	17.78494419000	1.93209280700	3.21907600600	4.42640696500	8.79009667200			
3.27868852500	17.87029888000	1.92311029700	3.27868852500	4.42669046000	8.78991062800			
3.33830104300	17.91234954000	1.91922981400	3.33830104300	4.42634079400	8.79029592900			
3.39791356200	17.96960329000	1.91232563100	3.39791356200	4.42612567700	8.79030507800			
3.45752608000	18.05037893000	1.90499249600	3.45752608000	4.42608192900	8.79027416700			
3.51713859900	18.09337936000	1.89835963400	3.51713859900	4.42582442800	8.79030009600			
3.57675111800	18.18535507000	1.88400478800	3.57675111800	4.42567071400	8.79030184100			
3.63636363600	18.32998789000	1.86265399500	3.63636363600	4.42737795100	8.78973450900			
3.69597615500	18.43836538000	1.85281084400	3.69597615500	4.42858087300	8.78964682200			
3.75558867400	18.52232246000	1.84315119900	3.75558867400	4.42844774800	8.78968205800			
3.81520119200	18.59438582000	1.83738074000	3.81520119200	4.42785366300	8.78986303400			
3.87481371100	18.61776055000	1.83604142300	3.87481371100	4.42614253100	8.78996766600			
3.93442623000	18.68065210000	1.82929745300	3.93442623000	4.42647601600	8.79014966000			
3.99403874800	18.78228053000	1.81738395100	3.99403874800	4.42685227900	8.79013594800			
4.05365126700	18.86327876000	1.80838618500	4.05365126700	4.42582733100	8.79029725200			
4.11326378500	18.94784924000	1.79666640300	4.11326378500	4.42642002100	8.79017485300			
4.17287630400	19.00759755000	1.78783701500	4.17287630400	4.42634828900	8.79017309700			
4.23248882300	19.11270299000	1.77515722300	4.23248882300	4.42586582800	8.79015049400			
4.29210134100	19.18208681000	1.76847893600	4.29210134100	4.42718162000	8.79012707400			
4.35171386000	19.22868582000	1.76391087800	4.35171386000	4.42710541800	8.79000285200			
4.41132637900	19.30736646000	1.75547088200	4.41132637900	4.42661129800	8.78985181900			
4.47093889700	19.37616216000	1.74680285600	4.47093889700	4.42703825300	8.78997491200			
4.53055141600	19.50551497000	1.73428922500	4.53055141600	4.42792852200	8.78983377600			
4.59016393400	19.56457446000	1.72752106600	4.59016393400	4.42722127300	8.78998926500			
4.64977645300	19.59908663000	1.72379609200	4.64977645300	4.42697631900	8.78999050700			
4.70938897200	19.69406686000	1.71101126500	4.70938897200	4.42673481400	8.79018503800			
4.76900149000	19.74957593000	1.70468997200	4.76900149000	4.42604944700	8.79011247800			
4.82861400900	19.90878729000	1.68585457800	4.82861400900	4.42803313200	8.78958615300			
