GMfas			GMext		
t	x	y	t	x	y
0.0000000000	4.8797906130	0.5454746123	0.1963720268	40.1824904100	11.1509286500
0.0245465034	4.8811790510	0.5453074934	0.2209185302	40.1825752200	11.1510026400
0.0490930067	4.8819025870	0.5453027508	0.2454650335	40.1826263600	11.1510479300
0.0736395101	4.8807762630	0.5455483523	0.2700115369	40.1829430100	11.1510031100
0.0981860134	4.8821581660	0.5452085972	0.2945580402	40.1827732400	11.1510063200
0.1227325168	4.8815594370	0.5450697783	0.3191045436	40.1838670800	11.1509526500
0.1472790201	4.8810803070	0.5446637340	0.3436510469	40.1837176100	11.1511770500
0.1718255235	4.8808731010	0.5448059104	0.3681975503	40.1831977400	11.1511130200
0.1963720268	4.8816385940	0.5444929350	0.3927440536	40.1830299700	11.1508547000
0.2209185302	4.8837580280	0.5444323829	0.4172905570	40.1827517100	11.1509317000
0.2454650335	4.8835536600	0.5448513696	0.4418370603	40.1825933400	11.1510464100
0.2700115369	4.8837186700	0.5447582901	0.4663835637	40.1829181300	11.1510062800
0.2945580402	4.8800397630	0.5457189080	0.4909300670	40.1823028300	11.1510741600
0.3191045436	4.8814862000	0.5454263299	0.5154765704	40.1824964400	11.1509626500
0.3436510469	4.8821276740	0.5457793417	0.5400230737	40.1827744900	11.1508153800
0.3681975503	4.8814136330	0.5460642646	0.5645695771	40.1825381900	11.1509145800
0.3927440536	4.8838611110	0.5455559440	0.5891160804	40.1826606800	11.1509623200
0.4172905570	4.8830409040	0.5457094698	0.6136625838	40.1828219600	11.1508602100
0.4418370603	4.8857249540	0.5453551696	0.6382090871	40.1825549500	11.1510363600
0.4663835637	4.8861580820	0.5453206395	0.6627555905	40.1827965200	11.1511034900
0.4909300670	4.8865636430	0.5449430847	0.6873020938	40.1829169800	11.1512938700
0.5154765704	4.8853868400	0.5450264416	0.7118485972	40.1833830300	11.1515401200
0.5400230737	4.8861358770	0.5447903489	0.7363951005	40.1827835000	11.1517174300
0.5645695771	4.8867223500	0.5448042076	0.7609416039	40.1817519900	11.1515171700
0.5891160804	4.8860454920	0.5448052165	0.7854881072	40.1826030500	11.1514424500
0.6136625838	4.8865741110	0.5450471752	0.8100346106	40.1826540200	11.1517046800
0.6382090871	4.8867586280	0.5450832403	0.8345811139	40.1819479100	11.1516504500
0.6627555905	4.8459261430	0.5615317266	0.8591276173	40.1822648900	11.1514910500
0.6873020938	4.7232854510	0.5695956371	0.8836741206	40.1819042700	11.1521280700
