GFsup2BEST?			GFext		
t	x	y	t	x	y
0.00000000000000	18.21553454000000	15.25785754000000	0.00000000000000	3.49648295900000	19.59084673000000
0.05193456245000	18.21642440000000	15.25764095000000	0.05193456245000	3.49700377000000	19.58996681000000
0.10386912490000	18.21160190000000	15.25713791000000	0.10386912490000	3.49647919100000	19.58987436000000
0.15580368740000	18.20860266000000	15.25691203000000	0.15580368740000	3.49637897600000	19.59053050000000
0.20773824980000	18.21291572000000	15.25677915000000	0.20773824980000	3.49571750300000	19.58985376000000
0.25967281230000	18.20437692000000	15.25771439000000	0.25967281230000	3.49685855100000	19.58977917000000
0.31160737470000	18.21082685000000	15.25742197000000	0.31160737470000	3.49630435500000	19.58995023000000
0.36354193720000	18.21311857000000	15.25769162000000	0.36354193720000	3.49541919300000	19.58988085000000
0.41547649960000	18.20368830000000	15.25755966000000	0.41547649960000	3.49495200300000	19.59014996000000
0.46741106210000	18.20987427000000	15.25822277000000	0.46741106210000	3.49562618900000	19.58985723000000
0.51934562450000	18.21213150000000	15.25548782000000	0.51934562450000	3.49548087300000	19.58996037000000
0.57128018700000	18.22166582000000	15.25301532000000	0.57128018700000	3.49525632300000	19.59030040000000
0.62321474940000	18.22296587000000	15.25882259000000	0.62321474940000	3.49431488600000	19.59030243000000
0.67514931190000	18.23231330000000	15.25696614000000	0.67514931190000	3.49395538100000	19.59009332000000
0.72708387430000	18.23117703000000	15.25764174000000	0.72708387430000	3.49455984900000	19.59031229000000
0.77901843680000	18.23635267000000	15.25910057000000	0.77901843680000	3.49477992700000	19.59041631000000
0.83095299920000	18.23970248000000	15.25837645000000	0.83095299920000	3.49488576400000	19.59028954000000
0.88288756170000	18.23964058000000	15.25842990000000	0.88288756170000	3.49561988000000	19.59032576000000
0.93482212410000	18.24373338000000	15.25504655000000	0.93482212410000	3.49466019100000	19.59039830000000
0.98675668660000	18.24280338000000	15.25954019000000	0.98675668660000	3.49591780100000	19.59022959000000
1.03869124900000	18.23806150000000	15.25894197000000	1.03869124900000	3.49517933700000	19.59023510000000
1.09062581100000	18.25230718000000	15.25828445000000	1.09062581100000	3.49439681100000	19.59024734000000
1.14256037400000	18.25110984000000	15.25808452000000	1.14256037400000	3.49499589500000	19.59040448000000
1.19449493600000	18.23756000000000	15.25885027000000	1.19449493600000	3.49373529000000	19.59017416000000
1.24642949900000	18.23290275000000	15.25840484000000	1.24642949900000	3.49529219100000	19.58987691000000
1.29836406100000	18.24739433000000	15.25934413000000	1.29836406100000	3.49514964000000	19.59040201000000
1.35029862400000	18.29756975000000	15.26176678000000	1.35029862400000	3.49428353500000	19.59036343000000
1.40223318600000	18.28654991000000	15.26233942000000	1.40223318600000	3.49531317200000	19.58988199000000
1.45416774900000	18.30699698000000	15.26250099000000	1.45416774900000	3.49503152200000	19.58976511000000
1.50610231100000	18.32808604000000	15.26310977000000	1.50610231100000	3.49510009500000	19.58979817000000
1.55803687400000	18.33840846000000	15.25788115000000	1.55803687400000	3.49464226900000	19.59011637000000
1.60997143600000	18.33137813000000	15.25936739000000	1.60997143600000	3.49523076500000	19.58988124000000
1.66190599800000	18.33789999000000	15.26144301000000	1.66190599800000	3.49477574000000	19.58956160000000
1.71384056100000	18.31299366000000	15.25736835000000	1.71384056100000	3.49525537900000	19.58967365000000
1.76577512300000	18.33822240000000	15.26102415000000	1.76577512300000	3.49518319000000	19.58994194000000
1.81770968600000	18.32557645000000	15.26108725000000	1.81770968600000	3.49483582200000	19.59005358000000
1.86964424800000	18.30732157000000	15.25815479000000	1.86964424800000	3.49302334300000	19.58998647000000
1.92157881100000	18.31465292000000	15.25651841000000	1.92157881100000	3.49526919900000	19.58998813000000
1.97351337300000	18.31018471000000	15.25548461000000	1.97351337300000	3.49508226300000	19.58995886000000
2.02544793600000	18.31023788000000	15.25912873000000	2.02544793600000	3.49473563400000	19.58987168000000
2.07738249800000	18.30233770000000	15.25726609000000	2.07738249800000	3.49329183100000	19.58998256000000
2.12931706100000	18.31764322000000	15.25766778000000	2.12931706100000	3.49508614200000	19.58974247000000
2.18125162300000	18.30831450000000	15.25651326000000	2.18125162300000	3.49563370100000	19.58991620000000
2.23318618500000	18.31523791000000	15.25491954000000	2.23318618500000	3.49366233000000	19.58986771000000
2.28512074800000	18.30936897000000	15.25387859000000	2.28512074800000	3.49415522800000	19.58983958000000
2.33705531000000	18.30829032000000	15.25405036000000	2.33705531000000	3.49357558800000	19.58969536000000
2.38898987300000	18.31136967000000	15.25704538000000	2.38898987300000	3.49537090400000	19.59027157000000
2.44092443500000	18.31392931000000	15.25787232000000	2.44092443500000	3.49535060800000	19.59017093000000
2.49285899800000	18.31525567000000	15.25652741000000	2.49285899800000	3.49424084500000	19.58986184000000
2.54479356000000	18.31367995000000	15.25661463000000	2.54479356000000	3.49406882300000	19.59028634000000
2.59672812300000	18.31697858000000	15.25556837000000	2.59672812300000	3.49446308200000	19.59003423000000
2.64866268500000	18.31401838000000	15.25973669000000	2.64866268500000	3.49411185800000	19.58973242000000
2.70059724700000	18.30525369000000	15.25918587000000	2.70059724700000	3.49436212300000	19.58948360000000
2.75253181000000	18.30645925000000	15.26000219000000	2.75253181000000	3.49405477500000	19.58973004000000
2.80446637200000	18.30246957000000	15.26100041000000	2.80446637200000	3.49365214100000	19.58939566000000
2.85640093500000	18.30080738000000	15.25954866000000	2.85640093500000	3.49514834200000	19.58953098000000
2.90833549700000	18.30220743000000	15.26034936000000	2.90833549700000	3.49375888700000	19.58976582000000
2.96027006000000	18.30254819000000	15.25825972000000	2.96027006000000	3.49351408100000	19.58955657000000
3.01220462200000	18.30724705000000	15.26021928000000	3.01220462200000	3.49345638400000	19.58926104000000
3.06413918500000	18.29643070000000	15.26153064000000	3.06413918500000	3.49435865400000	19.58929930000000
3.11607374700000	18.30873957000000	15.26019396000000	3.11607374700000	3.49344726300000	19.58932763000000
3.16800831000000	18.31351855000000	15.25944476000000	3.16800831000000	3.49464068600000	19.58948233000000
3.21994287200000	18.31133918000000	15.26068925000000	3.21994287200000	3.49511700300000	19.58914587000000
3.27187743400000	18.30509075000000	15.26060057000000	3.27187743400000	3.49439115500000	19.58888115000000
3.32381199700000	18.30383939000000	15.26104166000000	3.32381199700000	3.49348910200000	19.58851780000000
