SOLfas2MM			SOLext		
t	x	y	t	x	y
2.340229542000	4.316956228000	7.608413795000	2.340229542000	26.221313240000	13.421746950000
2.365125601000	4.287979807000	7.609451009000	2.365125601000	26.222609310000	13.421051820000
2.390021660000	4.270126572000	7.593982818000	2.390021660000	26.218575680000	13.418448730000
2.414917719000	4.174481578000	7.561781660000	2.414917719000	26.216838200000	13.415788780000
2.439813777000	4.149726873000	7.557809185000	2.439813777000	26.215845420000	13.414992370000
2.464709836000	4.111408242000	7.540388468000	2.464709836000	26.217150460000	13.412227410000
2.489605895000	4.023793461000	7.527778258000	2.489605895000	26.224991360000	13.406769190000
2.514501954000	4.020010350000	7.531427479000	2.514501954000	26.226575190000	13.407989230000
2.539398013000	4.016696715000	7.530460722000	2.539398013000	26.222249740000	13.410610470000
2.564294072000	4.020517567000	7.532870078000	2.564294072000	26.223482700000	13.411000360000
2.589190131000	4.012738481000	7.532155504000	2.589190131000	26.222376980000	13.412683690000
2.614086190000	3.990960279000	7.534273398000	2.614086190000	26.222078350000	13.413243960000
2.638982249000	3.965044781000	7.533681568000	2.638982249000	26.228732970000	13.413144380000
2.663878308000	3.907665333000	7.533732915000	2.663878308000	26.227921740000	13.412871200000
2.688774367000	3.832587452000	7.534904315000	2.688774367000	26.225451750000	13.415492980000
2.713670426000	3.681574360000	7.526906679000	2.713670426000	26.229651480000	13.413530380000
2.738566485000	3.655770590000	7.528092994000	2.738566485000	26.230275120000	13.413776290000
2.763462544000	3.564435452000	7.527117884000	2.763462544000	26.230753590000	13.413326940000
2.788358603000	3.526307323000	7.526314202000	2.788358603000	26.230779140000	13.412258190000
2.813254662000	3.413276158000	7.517469004000	2.813254662000	26.227982810000	13.408001450000
2.838150721000	3.361250620000	7.515016487000	2.838150721000	26.221255460000	13.408322890000
2.863046780000	3.331954624000	7.514030941000	2.863046780000	26.213051850000	13.405990060000
2.887942839000	3.303424380000	7.518501818000	2.887942839000	26.214489580000	13.405659760000
2.912838898000	3.295529933000	7.524738364000	2.912838898000	26.214748080000	13.405750590000
2.937734957000	3.248706888000	7.527843047000	2.937734957000	26.212918260000	13.408164990000
2.962631016000	3.203886197000	7.527132978000	2.962631016000	26.213511980000	13.407356760000
2.987527074000	3.105315643000	7.518528004000	2.987527074000	26.220641170000	13.402459890000
3.012423133000	3.081294087000	7.520656509000	3.012423133000	26.220284320000	13.402419410000
3.037319192000	3.008500545000	7.528032654000	3.037319192000	26.216861590000	13.401363240000
3.062215251000	3.011736580000	7.528360862000	3.062215251000	26.210589070000	13.401559500000
3.087111310000	3.001685013000	7.527448596000	3.087111310000	26.208854090000	13.402273780000
3.112007369000	2.992541175000	7.530055063000	3.112007369000	26.203430770000	13.401904270000
3.136903428000	2.953667145000	7.533793615000	3.136903428000	26.196595660000	13.403501000000
3.161799487000	2.903765555000	7.533723324000	3.161799487000	26.189641300000	13.403393790000
3.186695546000	2.852751650000	7.523569996000	3.186695546000	26.180449250000	13.402059080000
3.211591605000	2.805442032000	7.516328491000	3.211591605000	26.180249720000	13.399404760000
3.236487664000	2.617362804000	7.488499015000	3.236487664000	26.192030430000	13.394789760000
3.261383723000	2.613523978000	7.479126585000	3.261383723000	26.202373510000	13.394422770000
3.286279782000	2.611808636000	7.470506848000	3.286279782000	26.199816890000	13.396103390000
3.311175841000	2.597725420000	7.466574779000	3.311175841000	26.201236700000	13.396716000000
3.336071900000	2.561532870000	7.463095458000	3.336071900000	26.206556870000	13.396720660000
3.360967959000	2.513046100000	7.455588771000	3.360967959000	26.208374260000	13.396630430000
3.385864018000	2.436389719000	7.455550389000	3.385864018000	26.205002600000	13.399090720000
3.410760077000	2.353043633000	7.454896567000	3.410760077000	26.194341710000	13.399107410000
3.435656136000	2.293704620000	7.453026114000	3.435656136000	26.195659550000	13.398670610000
3.460552195000	2.282816824000	7.453202646000	3.460552195000	26.198827670000	13.399774370000
3.485448254000	2.273586764000	7.456059673000	3.485448254000	26.195615420000	13.401075010000
3.510344312000	2.249870753000	7.460598027000	3.510344312000	26.188812000000	13.401314600000
3.535240371000	2.216443460000	7.457524531000	3.535240371000	26.192224980000	13.400797150000
3.560136430000	2.165845093000	7.455066830000	3.560136430000	26.201694390000	13.400996990000
3.585032489000	2.115051333000	7.454470921000	3.585032489000	26.201374730000	13.400633820000
3.609928548000	2.089170481000	7.459332510000	3.609928548000	26.191297070000	13.401251250000
3.634824607000	2.041633191000	7.459240864000	3.634824607000	26.186187980000	13.403143970000
3.659720666000	2.002745334000	7.458137633000	3.659720666000	26.183188300000	13.404544130000
3.684616725000	1.972578219000	7.459353104000	3.684616725000	26.168966750000	13.404976970000
3.709512784000	1.911898976000	7.456700692000	3.709512784000	26.148410450000	13.404866830000
3.734408843000	1.820257849000	7.452288215000	3.734408843000	26.145622480000	13.404438620000
3.759304902000	1.786720457000	7.450959952000	3.759304902000	26.146442520000	13.403656970000
3.784200961000	1.718819678000	7.450894437000	3.784200961000	26.144935640000	13.403182840000
3.809097020000	1.573235676000	7.441674941000	3.809097020000	26.141625630000	13.401260900000
3.833993079000	1.536737859000	7.445122340000	3.833993079000	26.143739540000	13.401338950000
3.858889138000	1.426343710000	7.442267065000	3.858889138000	26.140725800000	13.399106960000
3.883785197000	1.362268119000	7.444064090000	3.883785197000	26.137848500000	13.396446490000
3.908681256000	1.320521711000	7.446259430000	3.908681256000	26.142846510000	13.392945990000
3.933577315000	1.319451309000	7.449490817000	3.933577315000	26.133014260000	13.395897240000
3.958473374000	1.314072844000	7.446422423000	3.958473374000	26.128257650000	13.398051120000
3.983369433000	1.302604592000	7.448835738000	3.983369433000	26.132296800000	13.398926560000
4.008265492000	1.288213021000	7.450035151000	4.008265492000	26.129170550000	13.401065450000
4.033161551000	1.266406048000	7.450201490000	4.033161551000	26.113813450000	13.404136300000
4.058057609000	1.228065872000	7.452980798000	4.058057609000	26.102598740000	13.401803200000
4.082953668000	1.186282120000	7.449279980000	4.082953668000	26.089661260000	13.402798130000
4.107849727000	1.152528880000	7.450265221000	4.107849727000	26.068800880000	13.403486900000
4.132745786000	1.119690475000	7.455332178000	4.132745786000	26.054981340000	13.405139530000
4.157641845000	1.012743526000	7.456608574000	4.157641845000	26.047343660000	13.405273260000
4.182537904000	0.990230700800	7.456754980000	4.182537904000	26.047951910000	13.404398100000
4.207433963000	0.965279905600	7.453783277000	4.207433963000	26.053971160000	13.404391260000
4.232330022000	0.866594313400	7.453318284000	4.232330022000	26.059578500000	13.403137650000
4.257226081000	0.814598714800	7.458230905000	4.257226081000	26.040346860000	13.402790560000
4.282122140000	0.791375012800	7.454086282000	4.282122140000	26.037728900000	13.402828150000
4.307018199000	0.677859801700	7.449292210000	4.307018199000	26.012460650000	13.400907750000
4.331914258000	0.659554228800	7.448861239000	4.331914258000	26.003531920000	13.400924790000
4.356810317000	0.635274309500	7.449554620000	4.356810317000	26.003800420000	13.399278490000
4.381706376000	0.585055942700	7.456210094000	4.381706376000	26.000673590000	13.400736290000
4.406602435000	0.557161253300	7.461184623000	4.406602435000	26.000267140000	13.401442110000
4.431498494000	0.552433498100	7.463932041000	4.431498494000	26.004981920000	13.402828550000
4.456394553000	0.628732159500	7.465269210000	4.456394553000	25.997576450000	13.407435480000
4.481290612000	0.680743802800	7.467340775000	4.481290612000	26.007512820000	13.409328920000
4.506186671000	0.726294058800	7.468246021000	4.506186671000	26.007678510000	13.411062320000
4.531082730000	0.755891519900	7.471474803000	4.531082730000	26.016093780000	13.413781050000
4.555978789000	0.848510346400	7.474929324000	4.555978789000	25.999651480000	13.412903900000
4.580874848000	0.864270179500	7.471486220000	4.580874848000	25.991460600000	13.414052690000
4.605770906000	0.885067559700	7.471859626000	4.605770906000	25.986821510000	13.411426260000
4.630666965000	0.901176495800	7.469761170000	4.630666965000	25.989870310000	13.412374090000
4.655563024000	0.907268955600	7.468555647000	4.655563024000	25.990844650000	13.412013230000
4.680459083000	0.924526473100	7.465725945000	4.680459083000	25.989624370000	13.410221670000
4.705355142000	0.923836980600	7.461721457000	4.705355142000	25.996943010000	13.407365380000
4.730251201000	0.899400316100	7.464877660000	4.730251201000	25.994356690000	13.409070330000
4.755147260000	0.918776176100	7.464466695000	4.755147260000	25.991351710000	13.407844640000
4.780043319000	0.953766893000	7.466494437000	4.780043319000	25.987228550000	13.409134600000
4.804939378000	0.909463746600	7.464808804000	4.804939378000	25.967192390000	13.410563830000
4.829835437000	0.900333378900	7.464971527000	4.829835437000	25.973765690000	13.408786080000
4.854731496000	0.912288582200	7.463458048000	4.854731496000	25.980952450000	13.409406280000
4.879627555000	0.928330204800	7.462901303000	4.879627555000	25.977564470000	13.409286260000
4.904523614000	0.920852615300	7.463112939000	4.904523614000	25.975243420000	13.408454680000
4.929419673000	0.916052545600	7.462473086000	4.929419673000	25.972585370000	13.409058110000
4.954315732000	1.011120586000	7.460097284000	4.954315732000	25.981100680000	13.408419480000
4.979211791000	1.046958601000	7.464763244000	4.979211791000	25.979603560000	13.409507800000
5.004107850000	1.077940512000	7.468293125000	5.004107850000	25.983406910000	13.417141080000
5.029003909000	1.076778160000	7.469266611000	5.029003909000	25.969297100000	13.419921630000
5.053899968000	1.143599703000	7.470384527000	5.053899968000	25.978209030000	13.419808160000
5.078796027000	1.201269703000	7.475549325000	5.078796027000	25.975819390000	13.423059900000
5.103692086000	1.211956256000	7.476360364000	5.103692086000	25.982029350000	13.423414030000
5.128588144000	1.198037962000	7.475102719000	5.128588144000	25.977366130000	13.419871030000
5.153484203000	1.182079640000	7.469441825000	5.153484203000	25.973663760000	13.418754080000
5.178380262000	1.073664646000	7.459220562000	5.178380262000	25.965989910000	13.421159490000
5.203276321000	1.067857784000	7.460772798000	5.203276321000	25.958840230000	13.419940850000
5.228172380000	1.144286355000	7.468639522000	5.228172380000	25.957761130000	13.417048080000
5.253068439000	1.120911663000	7.466720243000	5.253068439000	25.949273930000	13.418002960000
5.277964498000	1.157311830000	7.458705688000	5.277964498000	25.943901890000	13.417918290000
5.302860557000	1.205039446000	7.464452880000	5.302860557000	25.942755840000	13.416131550000
5.327756616000	1.317721856000	7.481965285000	5.327756616000	25.951563250000	13.417281470000
5.352652675000	1.391249521000	7.481700722000	5.352652675000	25.921839450000	13.419849200000
5.377548734000	1.435813250000	7.467142305000	5.377548734000	25.917965910000	13.420622790000
5.402444793000	1.455822365000	7.458078070000	5.402444793000	25.936450370000	13.416818100000
5.427340852000	1.619990268000	7.490140342000	5.427340852000	25.931829630000	13.422000640000
5.452236911000	1.803647674000	7.501543367000	5.452236911000	25.925629570000	13.450080700000
5.477132970000	1.905796029000	7.489198167000	5.477132970000	25.928886840000	13.433371500000
5.502029029000	1.873724615000	7.460965271000	5.502029029000	25.939475870000	13.414828290000
5.526925088000	1.841932468000	7.456659015000	5.526925088000	25.929363620000	13.414120540000
5.551821147000	1.948279992000	7.494146031000	5.551821147000	25.930804960000	13.428586540000
5.576717206000	2.096923441000	7.500420330000	5.576717206000	25.896281290000	13.432443540000
5.601613265000	2.091850217000	7.494889257000	5.601613265000	25.908120890000	13.423750400000
5.626509324000	1.957586285000	7.465351500000	5.626509324000	25.925854050000	13.419415300000
5.651405383000	1.826913487000	7.452352553000	5.651405383000	25.920108650000	13.414657890000
5.676301441000	1.958877095000	7.485348637000	5.676301441000	25.918116050000	13.423092070000
5.701197500000	2.078828842000	7.545592854000	5.701197500000	25.897862440000	13.475640540000
5.726093559000	1.935162969000	7.533407268000	5.726093559000	25.832872910000	13.496674670000
5.750989618000	1.885103516000	7.522807516000	5.750989618000	25.860334820000	13.478715800000
5.775885677000	1.894552401000	7.529019764000	5.775885677000	25.861061770000	13.478476110000
5.800781736000	1.985994748000	7.561653840000	5.800781736000	25.851751910000	13.487755920000
5.825677795000	2.206590656000	7.579136630000	5.825677795000	25.847856900000	13.513988720000
5.850573854000	2.120090428000	7.548756054000	5.850573854000	25.853754300000	13.499494420000
5.875469913000	1.965184185000	7.501787251000	5.875469913000	25.851919310000	13.471340160000
5.900365972000	1.966651271000	7.521354198000	5.900365972000	25.847348350000	13.465802130000
5.925262031000	2.243062850000	7.567073609000	5.925262031000	25.874394540000	13.490862640000
5.950158090000	2.267126130000	7.564599416000	5.950158090000	25.870667660000	13.489475550000
5.975054149000	2.131319548000	7.538792311000	5.975054149000	25.866400830000	13.484206720000
5.999950208000	1.878344361000	7.511425219000	5.999950208000	25.839027470000	13.465578720000
6.024846267000	1.951453450000	7.526085523000	6.024846267000	25.851515350000	13.470611780000
6.049742326000	2.153818375000	7.544159036000	6.049742326000	25.854329400000	13.482954450000
6.074638385000	2.055377416000	7.522299572000	6.074638385000	25.866127730000	13.471642640000
6.099534444000	1.819527900000	7.460194240000	6.099534444000	25.774354240000	13.425617180000
6.124430503000	1.899323334000	7.461407309000	6.124430503000	25.786077180000	13.416582430000
6.149326562000	1.934870792000	7.480489173000	6.149326562000	25.829633030000	13.425656650000
6.174222621000	1.904779870000	7.459895746000	6.174222621000	25.819123310000	13.416675570000
6.199118680000	1.769219952000	7.401535631000	6.199118680000	25.825702320000	13.400895470000
6.224014738000	1.785648456000	7.384941793000	6.224014738000	25.906131740000	13.377003370000
6.248910797000	1.855775341000	7.430586105000	6.248910797000	25.920472770000	13.406382020000
6.273806856000	1.892881126000	7.456202961000	6.273806856000	25.874831290000	13.412751210000
6.298702915000	1.917897341000	7.436958859000	6.298702915000	25.876476880000	13.404318780000
6.323598974000	1.884530271000	7.437367707000	6.323598974000	25.891029770000	13.404189460000
6.348495033000	1.761471791000	7.455092290000	6.348495033000	25.839967810000	13.409615540000
6.373391092000	1.847775024000	7.465483903000	6.373391092000	25.840694450000	13.431763200000
6.398287151000	2.093165644000	7.471528878000	6.398287151000	25.873759790000	13.403823210000
6.423183210000	1.993865380000	7.474079099000	6.423183210000	25.873277830000	13.406375350000
6.448079269000	1.886108716000	7.446734067000	6.448079269000	25.854248890000	13.408394930000
6.472975328000	1.937657072000	7.445057636000	6.472975328000	25.868082050000	13.403156600000
6.497871387000	1.996556666000	7.460431277000	6.497871387000	25.868656390000	13.391316930000
6.522767446000	1.930982464000	7.472847777000	6.522767446000	25.862575600000	13.418185340000
6.547663505000	1.984916699000	7.457796711000	6.547663505000	25.870658380000	13.409099610000
6.572559564000	1.975353137000	7.448577492000	6.572559564000	25.875819290000	13.404206420000
6.597455623000	1.889991754000	7.460813574000	6.597455623000	25.859541250000	13.402525010000
6.622351682000	1.949392241000	7.477417351000	6.622351682000	25.861931070000	13.425728490000
6.647247741000	2.102571452000	7.456637805000	6.647247741000	25.902359490000	13.411020540000
6.672143800000	1.957592416000	7.433674629000	6.672143800000	25.879798990000	13.402202590000
6.697039859000	1.926253422000	7.418647869000	6.697039859000	25.870933450000	13.398485010000
6.721935918000	2.248032837000	7.430727817000	6.721935918000	25.874429700000	13.395221160000
6.746831976000	2.253416301000	7.421677953000	6.746831976000	25.870587810000	13.393150570000
6.771728035000	2.228757453000	7.392640666000	6.771728035000	25.873077890000	13.387612050000
6.796624094000	2.362846586000	7.435760397000	6.796624094000	25.878192250000	13.394063000000
6.821520153000	2.327771255000	7.433758654000	6.821520153000	25.875195360000	13.396517680000
6.846416212000	2.084815327000	7.333568983000	6.846416212000	25.940989020000	13.381719420000
6.871312271000	2.141594124000	7.377728710000	6.871312271000	25.926775950000	13.349663820000
6.896208330000	2.047067693000	7.444181283000	6.896208330000	25.867873990000	13.402284620000
6.921104389000	2.057964541000	7.447779230000	6.921104389000	25.887144650000	13.415827950000
6.946000448000	1.859469735000	7.382418492000	6.946000448000	25.846134760000	13.408465660000
6.970896507000	1.859475566000	7.396224244000	6.970896507000	25.848176650000	13.406639320000
