GFsup2BEST?			GFext		
t	x	y	t	x	y
0.00000000000000	11.89159272000000	21.62610583000000	0.00000000000000	2.11147333800000	23.84722829000000
0.05526083112000	11.89304458000000	21.62556981000000	0.05526083112000	2.11088410200000	23.84653054000000
0.11052166220000	11.89549114000000	21.62366536000000	0.11052166220000	2.11053110200000	23.84694851000000
0.16578249340000	11.89639349000000	21.62386353000000	0.16578249340000	2.11033708600000	23.84668957000000
0.22104332450000	11.89409630000000	21.62107776000000	0.22104332450000	2.10594926800000	23.84601505000000
0.27630415560000	11.89025012000000	21.62136659000000	0.27630415560000	2.10360700400000	23.84560365000000
0.33156498670000	11.88941240000000	21.62040167000000	0.33156498670000	2.10725215600000	23.84554090000000
0.38682581790000	11.88030993000000	21.61772647000000	0.38682581790000	2.10561420800000	23.84560012000000
0.44208664900000	11.87169048000000	21.61923142000000	0.44208664900000	2.10037047100000	23.84543326000000
0.49734748010000	11.87227601000000	21.61772647000000	0.49734748010000	2.09717983900000	23.84590872000000
0.55260831120000	11.87600511000000	21.62140563000000	0.55260831120000	2.09572643400000	23.84610308000000
0.60786914240000	11.87502702000000	21.62296046000000	0.60786914240000	2.09639008600000	23.84582199000000
0.66312997350000	11.86584604000000	21.62281242000000	0.66312997350000	2.09127880000000	23.84523894000000
0.71839080460000	11.87419172000000	21.62167331000000	0.71839080460000	2.09399409600000	23.84562212000000
0.77365163570000	11.88749573000000	21.62370217000000	0.77365163570000	2.09294707800000	23.84653333000000
0.82891246680000	11.89259386000000	21.62421518000000	0.82891246680000	2.09498198000000	23.84720092000000
0.88417329800000	11.90147025000000	21.62293530000000	0.88417329800000	2.09645290700000	23.84639153000000
0.93943412910000	11.89344992000000	21.62325800000000	0.93943412910000	2.09396948100000	23.84676314000000
0.99469496020000	11.90863465000000	21.62386195000000	0.99469496020000	2.09942009100000	23.84650758000000
1.04995579100000	11.90638507000000	21.62388470000000	1.04995579100000	2.09604625000000	23.84654728000000
1.10521662200000	11.92073373000000	21.62526635000000	1.10521662200000	2.10193408500000	23.84642624000000
1.16047745400000	11.91069932000000	21.62525463000000	1.16047745400000	2.10080905900000	23.84667845000000
1.21573828500000	11.91726439000000	21.62468171000000	1.21573828500000	2.09947963700000	23.84612738000000
1.27099911600000	11.91611534000000	21.62480510000000	1.27099911600000	2.09525626600000	23.84627710000000
1.32625994700000	11.93793369000000	21.62619428000000	1.32625994700000	2.09767562400000	23.84639782000000
1.38152077800000	11.91019679000000	21.62576458000000	1.38152077800000	2.09635702900000	23.84647317000000
1.43678160900000	11.91823164000000	21.62684254000000	1.43678160900000	2.09819133300000	23.84636013000000
1.49204244000000	11.91837829000000	21.62481838000000	1.49204244000000	2.10083865900000	23.84691081000000
1.54730327100000	11.91262264000000	21.62467902000000	1.54730327100000	2.09736586400000	23.84585045000000
1.60256410300000	11.91048194000000	21.62426545000000	1.60256410300000	2.09942869000000	23.84572452000000
1.65782493400000	11.91658485000000	21.62303333000000	1.65782493400000	2.09779615800000	23.84614587000000
1.71308576500000	11.91919273000000	21.62282727000000	1.71308576500000	2.10029432500000	23.84582393000000
1.76834659600000	11.90306716000000	21.62296250000000	1.76834659600000	2.09991020800000	23.84565379000000
1.82360742700000	11.92123178000000	21.62512679000000	1.82360742700000	2.09976151300000	23.84646479000000
1.87886825800000	11.90677560000000	21.62382450000000	1.87886825800000	2.09647570900000	23.84650792000000
1.93412908900000	11.91652865000000	21.62425046000000	1.93412908900000	2.09778058900000	23.84609495000000
1.98938992000000	11.91169513000000	21.62297312000000	1.98938992000000	2.09538701600000	23.84607235000000
2.04465075200000	11.91882814000000	21.62319337000000	2.04465075200000	2.09647408900000	23.84659827000000
2.09991158300000	11.91001552000000	21.62158254000000	2.09991158300000	2.09527060500000	23.84568374000000
2.15517241400000	11.91061073000000	21.62240455000000	2.15517241400000	2.09342414800000	23.84469034000000
2.21043324500000	11.91557795000000	21.62243159000000	2.21043324500000	2.09173008200000	23.84462165000000
2.26569407600000	11.90817449000000	21.62058636000000	2.26569407600000	2.09559171500000	23.84428127000000
2.32095490700000	11.89933215000000	21.61982574000000	2.32095490700000	2.09175052000000	23.84464754000000
2.37621573800000	11.89440494000000	21.61793960000000	2.37621573800000	2.09127307200000	23.84259007000000
2.43147656900000	11.89072513000000	21.61591767000000	2.43147656900000	2.09245260200000	23.84364749000000
2.48673740100000	11.89227921000000	21.61571179000000	2.48673740100000	2.09030333200000	23.84299547000000
2.54199823200000	11.89513568000000	21.62026310000000	2.54199823200000	2.09181629600000	23.84362265000000
2.59725906300000	11.89407008000000	21.62099875000000	2.59725906300000	2.08772057000000	23.84403785000000
2.65251989400000	11.89645399000000	21.61730078000000	2.65251989400000	2.08848634100000	23.84370433000000
2.70778072500000	11.88705487000000	21.61940552000000	2.70778072500000	2.08187252900000	23.84347645000000
2.76304155600000	11.89626935000000	21.61715525000000	2.76304155600000	2.08693858500000	23.84359028000000
2.81830238700000	11.88629286000000	21.61812349000000	2.81830238700000	2.08194431000000	23.84299567000000
2.87356321800000	11.89072742000000	21.61754367000000	2.87356321800000	2.08062077400000	23.84434022000000
2.92882405000000	11.88818477000000	21.61657240000000	2.92882405000000	2.08685270900000	23.84436647000000
2.98408488100000	11.89105576000000	21.61784225000000	2.98408488100000	2.07892181100000	23.84483981000000
3.03934571200000	11.88149105000000	21.61465191000000	3.03934571200000	2.08196737700000	23.84282307000000
3.09460654300000	11.90444255000000	21.61721274000000	3.09460654300000	2.08042707200000	23.84307168000000
3.14986737400000	11.89165626000000	21.61710135000000	3.14986737400000	2.08044188000000	23.84314445000000
3.20512820500000	11.90208045000000	21.62140943000000	3.20512820500000	2.07929454700000	23.84318933000000
3.26038903600000	11.91588928000000	21.62279524000000	3.26038903600000	2.07449872500000	23.84329850000000
3.31564986700000	11.92452156000000	21.62362362000000	3.31564986700000	2.07218835900000	23.84327114000000
3.37091069800000	11.93975703000000	21.62561174000000	3.37091069800000	2.07270130200000	23.84356239000000
3.42617153000000	11.98009814000000	21.62163180000000	3.42617153000000	2.07038535700000	23.84337385000000
3.48143236100000	12.02256582000000	21.62207541000000	3.48143236100000	2.06943059500000	23.84329952000000
3.53669319200000	12.06106265000000	21.61858435000000	3.53669319200000	2.06673760400000	23.84395440000000
3.59195402300000	12.10799458000000	21.61846540000000	3.59195402300000	2.06492011500000	23.84526464000000
3.64721485400000	12.11627771000000	21.61997147000000	3.64721485400000	2.06422655100000	23.84546111000000
3.70247568500000	12.11570763000000	21.62101096000000	3.70247568500000	2.06285339000000	23.84468670000000
3.75773651600000	12.11394756000000	21.62041257000000	3.75773651600000	2.06280487000000	23.84573043000000
3.81299734700000	12.13448554000000	21.62133285000000	3.81299734700000	2.06397114200000	23.84677286000000
3.86825817900000	12.12209789000000	21.62278124000000	3.86825817900000	2.06447029900000	23.84534129000000
3.92351901000000	12.12245358000000	21.62365987000000	3.92351901000000	2.06847213900000	23.84663783000000
3.97877984100000	12.11938394000000	21.62397491000000	3.97877984100000	2.06791110400000	23.84590934000000
4.03404067200000	12.11339203000000	21.62548770000000	4.03404067200000	2.06785176600000	23.84541323000000
4.08930150300000	12.11170268000000	21.62344346000000	4.08930150300000	2.06589566300000	23.84502421000000
4.14456233400000	12.10936590000000	21.62368926000000	4.14456233400000	2.06026239600000	23.84459996000000
4.19982316500000	12.10346465000000	21.62411028000000	4.19982316500000	2.05898483500000	23.84394066000000
4.25508399600000	12.10579016000000	21.62338268000000	4.25508399600000	2.06022993900000	23.84445912000000
4.31034482800000	12.09781397000000	21.62472874000000	4.31034482800000	2.05637372600000	23.84412405000000
4.36560565900000	12.10902928000000	21.62113330000000	4.36560565900000	2.06256501100000	23.84400876000000
4.42086649000000	12.10824857000000	21.62140474000000	4.42086649000000	2.06338797300000	23.84401402000000
4.47612732100000	12.10130140000000	21.62289228000000	4.47612732100000	2.06203355200000	23.84303440000000
4.53138815200000	12.09644850000000	21.62169882000000	4.53138815200000	2.07002223500000	23.84345054000000
4.58664898300000	12.10680860000000	21.62409087000000	4.58664898300000	2.06461514100000	23.84300692000000
4.64190981400000	12.10872885000000	21.61713126000000	4.64190981400000	2.06528388000000	23.84378489000000
4.69717064500000	12.10837261000000	21.62314612000000	4.69717064500000	2.06298053800000	23.84363281000000
4.75243147700000	12.10233032000000	21.62197410000000	4.75243147700000	2.05968571500000	23.84369629000000
4.80769230800000	12.11157426000000	21.62547917000000	4.80769230800000	2.06058481500000	23.84271089000000
4.86295313900000	12.13670395000000	21.61847872000000	4.86295313900000	2.03600252200000	23.84632958000000
4.91821397000000	12.11494414000000	21.62570268000000	4.91821397000000	2.04665506400000	23.84574428000000
4.97347480100000	12.13452719000000	21.62144813000000	4.97347480100000	2.04202258500000	23.84415973000000
5.02873563200000	12.12760211000000	21.62614708000000	5.02873563200000	2.03665786200000	23.84518405000000
5.08399646300000	12.12278507000000	21.62345906000000	5.08399646300000	2.02420209500000	23.84665133000000
5.13925729400000	12.11884734000000	21.62597179000000	5.13925729400000	2.02407939600000	23.84658615000000
5.19451812600000	12.12514241000000	21.61688068000000	5.19451812600000	2.02409260800000	23.84846278000000
5.24977895700000	12.12270514000000	21.62281515000000	5.24977895700000	2.01712583100000	23.85276341000000
5.30503978800000	12.11413044000000	21.62353557000000	5.30503978800000	2.00422820000000	23.85038454000000
5.36030061900000	12.10876953000000	21.62363868000000	5.36030061900000	1.99871848700000	23.84747218000000
5.41556145000000	12.11952281000000	21.62332357000000	5.41556145000000	1.99014048500000	23.85022578000000
5.47082228100000	12.10953791000000	21.62674562000000	5.47082228100000	1.98935235600000	23.84815256000000
