 CALbump 			 CALext 		
 t 	 x 	 y 	 t 	 x 	 y 
 0 	 15.33141445 	 10.38525785 	 0 	 -15.25603958 	 14.60609212 
 0.01916663 	 15.32945061 	 10.38534185 	 0.01916663 	 -15.25631679 	 14.60608376 
 0.03833327 	 15.32943387 	 10.38556329 	 0.03833327 	 -15.25600008 	 14.60612581 
 0.05749990 	 15.33069619 	 10.38532506 	 0.05749990 	 -15.25575121 	 14.60612619 
 0.07666654 	 15.33034407 	 10.38509592 	 0.07666654 	 -15.25683745 	 14.60616044 
 0.09583317 	 15.33023055 	 10.38538376 	 0.09583317 	 -15.25623561 	 14.60610624 
 0.11499981 	 15.33157295 	 10.38535231 	 0.11499981 	 -15.25540860 	 14.60607375 
 0.13416644 	 15.33230337 	 10.38548548 	 0.13416644 	 -15.25570750 	 14.60612287 
 0.15333308 	 15.33116215 	 10.38535576 	 0.15333308 	 -15.25594701 	 14.60605083 
 0.17249971 	 15.32896898 	 10.38583031 	 0.17249971 	 -15.25686133 	 14.60611633 
 0.19166635 	 15.33017216 	 10.38581627 	 0.19166635 	 -15.25543235 	 14.60610733 
 0.21083298 	 15.33029422 	 10.38585532 	 0.21083298 	 -15.25647703 	 14.60614856 
 0.22999962 	 15.32888299 	 10.38579276 	 0.22999962 	 -15.25511771 	 14.60603460 
 0.24916625 	 15.32711009 	 10.38578936 	 0.24916625 	 -15.25529282 	 14.60609035 
 0.26833289 	 15.32711040 	 10.38593940 	 0.26833289 	 -15.25504381 	 14.60615225 
 0.28749952 	 15.32716716 	 10.38619157 	 0.28749952 	 -15.25612716 	 14.60606163 
 0.30666616 	 15.33059639 	 10.38598561 	 0.30666616 	 -15.25597599 	 14.60609025 
 0.32583279 	 15.33309041 	 10.38575189 	 0.32583279 	 -15.25519574 	 14.60611200 
 0.34499943 	 15.33151706 	 10.38612182 	 0.34499943 	 -15.25751174 	 14.60618021 
 0.36416606 	 15.33017384 	 10.38623699 	 0.36416606 	 -15.25505864 	 14.60608418 
 0.38333269 	 15.32956232 	 10.38600365 	 0.38333269 	 -15.25519194 	 14.60607623 
 0.40249933 	 15.32872421 	 10.38649026 	 0.40249933 	 -15.25496072 	 14.60604086 
 0.42166596 	 15.32953026 	 10.38603763 	 0.42166596 	 -15.25669147 	 14.60616283 
 0.44083260 	 15.32595333 	 10.38673243 	 0.44083260 	 -15.25646712 	 14.60609423 
 0.45999923 	 15.32657049 	 10.38636675 	 0.45999923 	 -15.25468721 	 14.60602413 
 0.47916587 	 15.32927066 	 10.38620951 	 0.47916587 	 -15.25669988 	 14.60603789 
 0.49833250 	 15.32908054 	 10.38592197 	 0.49833250 	 -15.25576272 	 14.60607288 
 0.51749914 	 15.33032344 	 10.38607340 	 0.51749914 	 -15.25597014 	 14.60609415 
 0.53666577 	 15.32826025 	 10.38649071 	 0.53666577 	 -15.25630016 	 14.60606563 
 0.55583241 	 15.32613544 	 10.38700760 	 0.55583241 	 -15.25657023 	 14.60611232 
 0.57499904 	 15.32827211 	 10.38639954 	 0.57499904 	 -15.25602243 	 14.60606222 
 0.59416568 	 15.32977191 	 10.38620735 	 0.59416568 	 -15.25653556 	 14.60605676 
 0.61333231 	 15.32958830 	 10.38613510 	 0.61333231 	 -15.25577650 	 14.60602513 
 0.63249895 	 15.32937225 	 10.38639028 	 0.63249895 	 -15.25470575 	 14.60596557 
 0.65166558 	 15.32538115 	 10.38672039 	 0.65166558 	 -15.25511581 	 14.60604017 
 0.67083222 	 15.32720729 	 10.38653056 	 0.67083222 	 -15.25627009 	 14.60607143 
 0.68999885 	 15.33006746 	 10.38604223 	 0.68999885 	 -15.25674563 	 14.60610067 
 0.70916548 	 15.33140816 	 10.38622478 	 0.70916548 	 -15.25495130 	 14.60609055 
 0.72833212 	 15.33178290 	 10.38624130 	 0.72833212 	 -15.25541062 	 14.60599964 
 0.74749875 	 15.33161917 	 10.38590632 	 0.74749875 	 -15.25494382 	 14.60601835 
 0.76666539 	 15.33170814 	 10.38603957 	 0.76666539 	 -15.25497222 	 14.60602473 
 0.78583202 	 15.33152754 	 10.38605630 	 0.78583202 	 -15.25670111 	 14.60601093 
 0.80499866 	 15.33163482 	 10.38624684 	 0.80499866 	 -15.25483088 	 14.60609514 
 0.82416529 	 15.33338480 	 10.38616787 	 0.82416529 	 -15.25655945 	 14.60601885 
 0.84333193 	 15.33554942 	 10.38602082 	 0.84333193 	 -15.25567542 	 14.60610680 
 0.86249856 	 15.33245023 	 10.38593543 	 0.86249856 	 -15.25659564 	 14.60608158 
 0.88166520 	 15.33450070 	 10.38568995 	 0.88166520 	 -15.25610539 	 14.60604129 
 0.90083183 	 15.33667582 	 10.38553950 	 0.90083183 	 -15.25575567 	 14.60607699 
 0.91999847 	 15.33848516 	 10.38533751 	 0.91999847 	 -15.25625068 	 14.60597093 
 0.93916510 	 15.34161323 	 10.38527138 	 0.93916510 	 -15.25682080 	 14.60613897 
 0.95833174 	 15.34329175 	 10.38538814 	 0.95833174 	 -15.25533460 	 14.60606053 
 0.97749837 	 15.34481871 	 10.38583577 	 0.97749837 	 -15.25707566 	 14.60610003 
 0.99666501 	 15.34034192 	 10.38574234 	 0.99666501 	 -15.25655119 	 14.60609691 
 1.01583164 	 15.34110999 	 10.38583570 	 1.01583164 	 -15.25649733 	 14.60608979 
 1.03499828 	 15.34009611 	 10.38566846 	 1.03499828 	 -15.25757677 	 14.60602399 
 1.05416491 	 15.34022812 	 10.38579637 	 1.05416491 	 -15.25778444 	 14.60603249 
 1.07333154 	 15.34205904 	 10.38568358 	 1.07333154 	 -15.25734208 	 14.60605995 
 1.09249818 	 15.34533424 	 10.38553642 	 1.09249818 	 -15.25729343 	 14.60607403 
 1.11166481 	 15.34592650 	 10.38535891 	 1.11166481 	 -15.25643334 	 14.60606067 
 1.13083145 	 15.34556229 	 10.38540681 	 1.13083145 	 -15.25519922 	 14.60599848 
 1.14999808 	 15.34449428 	 10.38583512 	 1.14999808 	 -15.25734289 	 14.60598682 
 1.16916472 	 15.34627977 	 10.38523156 	 1.16916472 	 -15.25624216 	 14.60604992 
 1.18833135 	 15.35402280 	 10.38498130 	 1.18833135 	 -15.25552581 	 14.60608376 
 1.20749799 	 15.35514645 	 10.38499080 	 1.20749799 	 -15.25595683 	 14.60606341 
 1.22666462 	 15.38693838 	 10.38537770 	 1.22666462 	 -15.25585668 	 14.60605808 
 1.24583126 	 15.40364224 	 10.38533537 	 1.24583126 	 -15.25464555 	 14.60599720 
 1.26499789 	 15.41463414 	 10.38477955 	 1.26499789 	 -15.25271907 	 14.60594964 
 1.28416453 	 15.44196128 	 10.38503927 	 1.28416453 	 -15.25044191 	 14.60593029 
 1.30333116 	 15.44939128 	 10.38549113 	 1.30333116 	 -15.25468235 	 14.60604566 
 1.32249780 	 15.44520887 	 10.38543908 	 1.32249780 	 -15.25458689 	 14.60603949 
 1.34166443 	 15.44954705 	 10.38544203 	 1.34166443 	 -15.25447455 	 14.60605067 
 1.36083107 	 15.46540809 	 10.38546114 	 1.36083107 	 -15.25401442 	 14.60607563 
 1.37999770 	 15.48265879 	 10.38541200 	 1.37999770 	 -15.25285318 	 14.60596520 
 1.39916434 	 15.48578559 	 10.38550818 	 1.39916434 	 -15.25362066 	 14.60598570 
 1.41833097 	 15.48873288 	 10.38547530 	 1.41833097 	 -15.25198036 	 14.60596823 
 1.43749760 	 15.48772860 	 10.38547586 	 1.43749760 	 -15.25401555 	 14.60598783 
 1.45666424 	 15.49209907 	 10.38515742 	 1.45666424 	 -15.25328249 	 14.60599722 
 1.47583087 	 15.49336674 	 10.38548319 	 1.47583087 	 -15.25301973 	 14.60607247 
 1.49499751 	 15.49436845 	 10.38570495 	 1.49499751 	 -15.25374310 	 14.60606731 
 1.51416414 	 15.49465557 	 10.38553763 	 1.51416414 	 -15.25382070 	 14.60602078 
 1.53333078 	 15.49757851 	 10.38525596 	 1.53333078 	 -15.25503190 	 14.60603281 
 1.55249741 	 15.48919717 	 10.38480967 	 1.55249741 	 -15.25402938 	 14.60600602 
 1.57166405 	 15.48617435 	 10.38509215 	 1.57166405 	 -15.25479710 	 14.60605492 
 1.59083068 	 15.47983454 	 10.38464115 	 1.59083068 	 -15.25628849 	 14.60596768 
 1.60999732 	 15.47082896 	 10.38427901 	 1.60999732 	 -15.25584721 	 14.60591353 
 1.62916395 	 15.45741307 	 10.38376240 	 1.62916395 	 -15.25603409 	 14.60593904 
 1.64833059 	 15.44545459 	 10.38367042 	 1.64833059 	 -15.25768080 	 14.60598814 
 1.66749722 	 15.44503700 	 10.38378896 	 1.66749722 	 -15.25849674 	 14.60599701 
 1.68666386 	 15.45913324 	 10.38380141 	 1.68666386 	 -15.25762254 	 14.60604262 
 1.70583049 	 15.46699550 	 10.38348370 	 1.70583049 	 -15.25790590 	 14.60602911 
 1.72499713 	 15.46818514 	 10.38319929 	 1.72499713 	 -15.25783555 	 14.60599376 
 1.74416376 	 15.46723796 	 10.38321934 	 1.74416376 	 -15.25805690 	 14.60601479 
 1.76333039 	 15.46982374 	 10.38324237 	 1.76333039 	 -15.25863517 	 14.60599589 
 1.78249703 	 15.47461186 	 10.38334203 	 1.78249703 	 -15.25787267 	 14.60601492 
 1.80166366 	 15.47745630 	 10.38284342 	 1.80166366 	 -15.25794721 	 14.60601557 
 1.82083030 	 15.48035106 	 10.38283363 	 1.82083030 	 -15.25714376 	 14.60601847 
 1.83999693 	 15.48377903 	 10.38263047 	 1.83999693 	 -15.25871720 	 14.60602207 
 1.85916357 	 15.48106055 	 10.38232005 	 1.85916357 	 -15.25754149 	 14.60600417 
 1.87833020 	 15.47567265 	 10.38132718 	 1.87833020 	 -15.25850840 	 14.60604811 
 1.89749684 	 15.45253860 	 10.38371323 	 1.89749684 	 -15.25818109 	 14.60604638 
 1.91666347 	 15.42435029 	 10.37894512 	 1.91666347 	 -15.25736387 	 14.60623118 
 1.93583011 	 15.34752206 	 10.37894847 	 1.93583011 	 -15.26029407 	 14.60626709 
 1.95499674 	 15.32013026 	 10.38032325 	 1.95499674 	 -15.25882888 	 14.60626892 
 1.97416338 	 15.22539311 	 10.38344478 	 1.97416338 	 -15.26245242 	 14.60631576 
 1.99333001 	 15.16428405 	 10.38311880 	 1.99333001 	 -15.26239144 	 14.60669007 
 2.01249665 	 15.10950024 	 10.38194905 	 2.01249665 	 -15.26716946 	 14.60620122 
 2.03166328 	 15.08124424 	 10.38278592 	 2.03166328 	 -15.26996704 	 14.60670327 
 2.05082992 	 15.03522912 	 10.38379233 	 2.05082992 	 -15.27198071 	 14.60673441 
 2.06999655 	 14.96768644 	 10.38504280 	 2.06999655 	 -15.26895931 	 14.60668744 
 2.08916319 	 14.89874191 	 10.38625101 	 2.08916319 	 -15.26700730 	 14.60653333 
 2.10832982 	 14.86479479 	 10.38795703 	 2.10832982 	 -15.26569106 	 14.60658198 
 2.12749645 	 14.84981425 	 10.38875027 	 2.12749645 	 -15.26551850 	 14.60643970 
 2.14666309 	 14.82056225 	 10.38907731 	 2.14666309 	 -15.25436206 	 14.60618780 
 2.16582972 	 14.79573873 	 10.38877843 	 2.16582972 	 -15.25536674 	 14.60631549 
 2.18499636 	 14.75734317 	 10.38845130 	 2.18499636 	 -15.25107544 	 14.60603073 
 2.20416299 	 14.73496602 	 10.38857001 	 2.20416299 	 -15.24576248 	 14.60609247 
 2.22332963 	 14.70260616 	 10.38656328 	 2.22332963 	 -15.24624996 	 14.60600817 
 2.24249626 	 14.65949898 	 10.38865833 	 2.24249626 	 -15.24362758 	 14.60608549 
 2.26166290 	 14.58579548 	 10.38753950 	 2.26166290 	 -15.24364858 	 14.60610205 
 2.28082953 	 14.58009994 	 10.38729622 	 2.28082953 	 -15.24232268 	 14.60609903 
 2.29999617 	 14.57987026 	 10.38455053 	 2.29999617 	 -15.24499230 	 14.60618003 
 2.31916280 	 14.56978227 	 10.38508799 	 2.31916280 	 -15.23947708 	 14.60608819 
 2.33832944 	 14.56425842 	 10.38595085 	 2.33832944 	 -15.24453326 	 14.60603097 
 2.35749607 	 14.56231110 	 10.38556282 	 2.35749607 	 -15.24419326 	 14.60602466 
 2.37666271 	 14.55356979 	 10.38573134 	 2.37666271 	 -15.24488839 	 14.60586450 
 2.39582934 	 14.55769005 	 10.38525634 	 2.39582934 	 -15.24152269 	 14.60584481 
 2.41499598 	 14.55962839 	 10.38432060 	 2.41499598 	 -15.24570310 	 14.60583796 
 2.43416261 	 14.55400131 	 10.38506861 	 2.43416261 	 -15.24500034 	 14.60577251 
 2.45332924 	 14.53956893 	 10.38497297 	 2.45332924 	 -15.24676730 	 14.60578789 
 2.47249588 	 14.53910500 	 10.38512337 	 2.47249588 	 -15.24937627 	 14.60607263 
 2.49166251 	 14.51284841 	 10.38566289 	 2.49166251 	 -15.24412240 	 14.60605692 
