GMendBEST			GMext					
t	x	y	t	x	y			
0.00000000000	11.31814248000	2.21692863100	0.00000000000	-3.70495291200	13.16070561000			
0.05961251863	11.32122760000	2.21599245300	0.05961251863	-3.70661703300	13.15996116000			
0.11922503730	11.46363110000	2.20101343300	0.11922503730	-3.70782304000	13.16022219000			
0.17883755590	11.57638022000	2.19086755700	0.17883755590	-3.70727446200	13.16011958000			
0.23845007450	11.61726607000	2.18257189700	0.23845007450	-3.70840708000	13.15977468000			
0.29806259310	11.64421523000	2.17715200600	0.29806259310	-3.71254056900	13.16049356000			
0.35767511180	11.73233110000	2.16373811300	0.35767511180	-3.71550913400	13.16058195000			
0.41728763040	11.77894391000	2.16612454200	0.41728763040	-3.71501550400	13.16035163000			
0.47690014900	11.87891244000	2.15345068000	0.47690014900	-3.71419098700	13.16070302000			
0.53651266770	11.97259977000	2.15613700600	0.53651266770	-3.71415881500	13.15997884000			
0.59612518630	12.05953548000	2.15276237500	0.59612518630	-3.71475164800	13.16048857000			
0.65573770490	12.14342416000	2.15190356000	0.65573770490	-3.71725739800	13.16062279000			
0.71535022350	12.23245194000	2.14955239600	0.71535022350	-3.71456552900	13.16058889000			
0.77496274220	12.35677086000	2.14637578900	0.77496274220	-3.71447274900	13.16052641000			
0.83457526080	12.43684574000	2.13742741200	0.83457526080	-3.71424044400	13.16047396000			
0.89418777940	12.51365659000	2.13247980100	0.89418777940	-3.71450137400	13.15992754000			
0.95380029810	12.57491237000	2.12335529200	0.95380029810	-3.71694758900	13.16040837000			
1.01341281700	12.62548468000	2.12482973700	1.01341281700	-3.71681135200	13.15943222000			
1.07302533500	12.70680125000	2.12280107000	1.07302533500	-3.71955802700	13.16061029000			
1.13263785400	12.74966275000	2.13836544700	1.13263785400	-3.71700419200	13.15936320000			
1.19225037300	12.74592630000	2.16256673600	1.19225037300	-3.71625583800	13.16004233000			
1.25186289100	12.82374779000	2.16705893700	1.25186289100	-3.71687224000	13.15982152000			
1.31147541000	12.86397073000	2.17214771500	1.31147541000	-3.71705078400	13.16035530000			
1.37108792800	12.89704554000	2.19668049100	1.37108792800	-3.71686205400	13.16035181000			
