CALbump			CALext		
t	x	y	t	x	y
0.000000000000	20.315216740000	6.844163929000	0.000000000000	-2.095926640000	14.074545350000
0.059612518630	20.300276300000	6.818824661000	0.059612518630	-2.094438479000	14.074712180000
0.119225037300	20.365843670000	6.783511865000	0.119225037300	-2.087417625000	14.075832760000
0.178837555900	20.416678760000	6.772900820000	0.178837555900	-2.080070741000	14.077893370000
0.238450074500	20.481821260000	6.770810583000	0.238450074500	-2.062269807000	14.080475180000
0.298062593100	20.576053280000	6.770430690000	0.298062593100	-2.035784451000	14.079775550000
0.357675111800	20.631128350000	6.769626277000	0.357675111800	-1.998344067000	14.084821460000
0.417287630400	20.698020510000	6.765760910000	0.417287630400	-1.977070661000	14.085034340000
0.476900149000	20.814468160000	6.752416327000	0.476900149000	-1.948413604000	14.090081330000
0.536512667700	21.041558630000	6.707931665000	0.536512667700	-1.928877790000	14.104758060000
0.596125186300	21.218845850000	6.693163684000	0.596125186300	-1.833002174000	14.095208610000
0.655737704900	21.443229750000	6.695474352000	0.655737704900	-1.776644614000	14.098595170000
0.715350223500	21.489488920000	6.701685429000	0.715350223500	-1.781694643000	14.096510510000
0.774962742200	21.481933400000	6.702501826000	0.774962742200	-1.825543411000	14.094027400000
0.834575260800	21.532114410000	6.720157260000	0.834575260800	-1.961421718000	14.116341280000
0.894187779400	21.416434360000	6.714055760000	0.894187779400	-1.925554329000	14.133093710000
0.953800298100	21.265589200000	6.693248679000	0.953800298100	-1.966712224000	14.120128240000
1.013412817000	20.988223510000	6.681806223000	1.013412817000	-2.083698897000	14.156701820000
1.073025335000	20.813675050000	6.683079874000	1.073025335000	-2.186500112000	14.154261020000
1.132637854000	20.731543130000	6.675176921000	1.132637854000	-2.197454847000	14.153493810000
1.192250373000	20.710112730000	6.687609069000	1.192250373000	-2.173809107000	14.146153880000
1.251862891000	20.728354210000	6.695973743000	1.251862891000	-2.170559018000	14.149451150000
1.311475410000	20.664911490000	6.740837670000	1.311475410000	-2.211506883000	14.154898120000
1.371087928000	20.705298020000	6.781811660000	1.371087928000	-2.268539726000	14.153612800000
1.430700447000	20.611516380000	6.821693706000	1.430700447000	-2.272157503000	14.152817020000
1.490312966000	20.577295690000	6.835787149000	1.490312966000	-2.277022976000	14.157983990000
1.549925484000	20.307571230000	6.794636116000	1.549925484000	-2.320671590000	14.151094290000
1.609538003000	20.153556830000	6.780924070000	1.609538003000	-2.365098233000	14.147431640000
1.669150522000	20.085708120000	6.775395084000	1.669150522000	-2.460571069000	14.145119990000
1.728763040000	20.134256570000	6.771409573000	1.728763040000	-2.461497433000	14.145280400000
1.788375559000	20.206386120000	6.762555236000	1.788375559000	-2.449636816000	14.135928740000
1.847988077000	20.215019200000	6.749832824000	1.847988077000	-2.455555339000	14.134577430000
1.907600596000	20.216507290000	6.746424072000	1.907600596000	-2.447566129000	14.128021960000
1.967213115000	20.190691110000	6.740714986000	1.967213115000	-2.458907023000	14.121112330000
2.026825633000	20.166994240000	6.741694529000	2.026825633000	-2.461195860000	14.120214120000
2.086438152000	20.189919700000	6.757174351000	2.086438152000	-2.486705914000	14.107502080000
2.146050671000	20.221397850000	6.771477460000	2.146050671000	-2.466397890000	14.097117930000
2.205663189000	20.232712590000	6.786246363000	2.205663189000	-2.466692361000	14.094622040000
2.265275708000	20.223933480000	6.797769942000	2.265275708000	-2.461254511000	14.088543230000
2.324888227000	20.182674390000	6.815843410000	2.324888227000	-2.454846830000	14.088868830000
2.384500745000	20.140154500000	6.845614476000	2.384500745000	-2.448249488000	14.090583620000
2.444113264000	20.145883100000	6.899749134000	2.444113264000	-2.465527432000	14.092070120000
2.503725782000	20.070370030000	6.934082790000	2.503725782000	-2.483636786000	14.094734500000
2.563338301000	19.969517060000	6.949361774000	2.563338301000	-2.520033219000	14.101257020000
2.622950820000	19.821922370000	6.946255501000	2.622950820000	-2.477803199000	14.130006800000
2.682563338000	19.730267500000	6.926009859000	2.682563338000	-2.477547806000	14.144141190000
2.742175857000	19.713318900000	6.916366916000	2.742175857000	-2.473797673000	14.148608900000
2.801788376000	19.756600830000	6.912358292000	2.801788376000	-2.481861218000	14.152351830000
2.861400894000	19.813763530000	6.902836364000	2.861400894000	-2.499709137000	14.152911690000
2.921013413000	19.888465720000	6.860980308000	2.921013413000	-2.488361916000	14.147595020000
2.980625931000	19.908451990000	6.842362495000	2.980625931000	-2.478855792000	14.146641610000
3.040238450000	19.951350470000	6.839483867000	3.040238450000	-2.478938394000	14.142646440000
3.099850969000	19.999260090000	6.843683308000	3.099850969000	-2.479380604000	14.145043250000
3.159463487000	20.030207770000	6.847500359000	3.159463487000	-2.479110194000	14.144088840000
3.219076006000	20.024970850000	6.853259142000	3.219076006000	-2.473345264000	14.144842380000
3.278688525000	20.009043260000	6.884727854000	3.278688525000	-2.485528467000	14.145271730000
3.338301043000	19.994881100000	6.915862054000	3.338301043000	-2.487620578000	14.145094260000
3.397913562000	19.987201900000	6.918658689000	3.397913562000	-2.488988589000	14.147256820000
3.457526080000	19.973881800000	6.916307177000	3.457526080000	-2.489406931000	14.146328210000
3.517138599000	19.951560710000	6.914427709000	3.517138599000	-2.486295608000	14.146553290000
3.576751118000	19.947809990000	6.909186246000	3.576751118000	-2.483910926000	14.146030310000
3.636363636000	19.951609290000	6.907299541000	3.636363636000	-2.485287916000	14.143139000000
3.695976155000	19.945174050000	6.897670382000	3.695976155000	-2.484809173000	14.142024230000
3.755588674000	19.939631620000	6.893200634000	3.755588674000	-2.484095605000	14.142699310000
3.815201192000	19.940875540000	6.905238048000	3.815201192000	-2.482493090000	14.142952250000
3.874813711000	19.944238380000	6.905907934000	3.874813711000	-2.482280143000	14.143557930000
3.934426230000	19.945877290000	6.904952914000	3.934426230000	-2.482325616000	14.142186500000
3.994038748000	19.946633290000	6.906534401000	3.994038748000	-2.484462726000	14.142383390000
4.053651267000	19.943974730000	6.906012921000	4.053651267000	-2.478466577000	14.143208200000
4.113263785000	19.939637370000	6.903942830000	4.113263785000	-2.479989169000	14.143315200000
4.172876304000	19.937658050000	6.909779673000	4.172876304000	-2.478821268000	14.142904850000
4.232488823000	19.936630610000	6.912836025000	4.232488823000	-2.476631157000	14.146174070000
4.292101341000	19.938950320000	6.912598768000	4.292101341000	-2.477808040000	14.146434140000
4.351713860000	19.941129460000	6.914848866000	4.351713860000	-2.481334188000	14.143514820000
