GMfas			GMext		
t	x	y	t	x	y
0.0000000000	23.2659709700	0.5607504203	0.0000000000	40.9589919200	5.4712353880
0.0234076918	23.2455252600	0.5592601223	0.0234076918	40.9584203400	5.4709740990
0.0468153835	23.2391756200	0.5574099545	0.0468153835	40.9590484000	5.4707386700
0.0702230753	23.2283287900	0.5490248652	0.0702230753	40.9586940600	5.4715755320
0.0936307671	23.2121892700	0.5435522874	0.0936307671	40.9588644600	5.4716269940
0.1170384588	23.1296152800	0.5433420994	0.1170384588	40.9588464900	5.4746839030
0.1404461506	23.1209790400	0.5503166123	0.1404461506	40.9585645700	5.4750400410
0.1638538424	23.1084007400	0.5412514041	0.1638538424	40.9587022800	5.4757380470
0.1872615341	23.1167756600	0.5430540939	0.1872615341	40.9586065300	5.4751377470
0.2106692259	23.1212717600	0.5487911017	0.2106692259	40.9592589800	5.4745841350
0.2340769177	23.1311661600	0.5503145031	0.2340769177	40.9599896400	5.4725219240
0.2574846094	23.1337817500	0.5558980960	0.2574846094	40.9597408000	5.4715240850
0.2808923012	23.1344317400	0.5617115699	0.2808923012	40.9597516200	5.4700146530
0.3042999930	23.1376046900	0.5643741835	0.3042999930	40.9595049700	5.4701095070
0.3277076847	23.1375003900	0.5671805826	0.3277076847	40.9593748400	5.4693005490
0.3511153765	23.1320308600	0.5682809944	0.3511153765	40.9597306400	5.4694593470
0.3745230683	23.1255436800	0.5689553152	0.3745230683	40.9596898900	5.4696453220
0.3979307600	23.1386451500	0.5712063635	0.3979307600	40.9589255800	5.4690292950
0.4213384518	23.1292539400	0.5719871508	0.4213384518	40.9586452200	5.4694590270
0.4447461436	23.1274010500	0.5734625522	0.4447461436	40.9593870200	5.4699131680
0.4681538354	23.1265449800	0.5747832196	0.4681538354	40.9583419200	5.4706833710
0.4915615271	23.1241493400	0.5742586393	0.4915615271	40.9587569800	5.4707404640
0.5149692189	23.1258349300	0.5735902982	0.5149692189	40.9582266400	5.4701912150
0.5383769107	23.1254077300	0.5742259322	0.5383769107	40.9587852100	5.4697702620
0.5617846024	23.1211542200	0.5748319405	0.5617846024	40.9593531800	5.4705579310
0.5851922942	23.1226708200	0.5753896011	0.5851922942	40.9597508800	5.4698290530
0.6085999860	23.1252485800	0.5750161980	0.6085999860	40.9595474800	5.4691043890
0.6320076777	23.1213766400	0.5753493074	0.6320076777	40.9590249700	5.4694766310
0.6554153695	23.1200938700	0.5767068563	0.6554153695	40.9595366900	5.4697657580
0.6788230613	23.1205099800	0.5771103250	0.6788230613	40.9590938800	5.4703515370
0.7022307530	23.1099015500	0.5780577742	0.7022307530	40.9599934400	5.4716919980
0.7256384448	23.1100966200	0.5786135870	0.7256384448	40.9594252400	5.4721406320
0.7490461366	23.1090108000	0.5786282979	0.7490461366	40.9591951100	5.4728724650
0.7724538283	23.1084546400	0.5788099225	0.7724538283	40.9596927500	5.4722718280
0.7958615201	23.1058230100	0.5780632417	0.7958615201	40.9599540600	5.4737717610
0.8192692119	23.1045074100	0.5781370510	0.8192692119	40.9608410700	5.4735507130
0.8426769036	23.0813745000	0.5855732671	0.8426769036	40.9605208300	5.4763260510
0.8660845954	23.0541594400	0.5920633173	0.8660845954	40.9610099400	5.4764239730
0.8894922872	23.0160976400	0.5933974694	0.8894922872	40.9614591200	5.4778746290
