SOLend			SOLext		
t	x	y	t	x	y
0.0000000000000	17.3861715000000	12.8294904200000	0.0000000000000	-0.7287903348000	20.0812469400000
0.0612857755700	17.3772359300000	12.8284511300000	0.0612857755700	-0.7286779922000	20.0775616500000
0.1225715511000	17.3793073300000	12.8286393900000	0.1225715511000	-0.7294448085000	20.0775820100000
0.1838573267000	17.3857648300000	12.8296197500000	0.1838573267000	-0.7278814861000	20.0775049900000
0.2451431023000	17.3841006000000	12.8305334600000	0.2451431023000	-0.7281753607000	20.0775695900000
0.3064288779000	17.3869291000000	12.8318079100000	0.3064288779000	-0.7284885800000	20.0774869900000
0.3677146534000	17.4188896000000	12.8309394100000	0.3677146534000	-0.7282943192000	20.0772690700000
0.4290004290000	17.4174433700000	12.8339354100000	0.4290004290000	-0.7289744648000	20.0774420700000
0.4902862046000	17.4441574500000	12.8368880100000	0.4902862046000	-0.7286816748000	20.0775294700000
0.5515719801000	17.5762932800000	12.8368745800000	0.5515719801000	-0.7275851224000	20.0770379900000
0.6128577557000	17.7122240700000	12.8473041800000	0.6128577557000	-0.7278089955000	20.0767710100000
0.6741435313000	17.7467707800000	12.8446429600000	0.6741435313000	-0.7286825009000	20.0769441400000
0.7354293069000	17.7467563200000	12.8479784700000	0.7354293069000	-0.7289194855000	20.0770046800000
0.7967150824000	17.7995057500000	12.8538880100000	0.7967150824000	-0.7284686332000	20.0767325900000
0.8580008580000	17.8993310600000	12.8484713800000	0.8580008580000	-0.7276315419000	20.0766219300000
0.9192866336000	17.8923202500000	12.8460902600000	0.9192866336000	-0.7275688743000	20.0766984600000
0.9805724091000	17.8824741400000	12.8486375200000	0.9805724091000	-0.7269553626000	20.0763613700000
1.0418581850000	17.8924661700000	12.8499780000000	1.0418581850000	-0.7275321007000	20.0763094000000
1.1031439600000	17.9449342100000	12.8458971700000	1.1031439600000	-0.7267395217000	20.0766459600000
1.1644297360000	18.0517703400000	12.8586970700000	1.1644297360000	-0.7252732070000	20.0760225800000
1.2257155110000	18.1308869300000	12.8637028200000	1.2257155110000	-0.7247892001000	20.0762685400000
1.2870012870000	18.1192789300000	12.8526571300000	1.2870012870000	-0.7232939100000	20.0757083900000
1.3482870630000	18.1300175400000	12.8499651800000	1.3482870630000	-0.7223706853000	20.0752795100000
1.4095728380000	18.1351307000000	12.8444376900000	1.4095728380000	-0.7216185414000	20.0752615200000
1.4708586140000	18.1551099000000	12.8441671800000	1.4708586140000	-0.7240705486000	20.0750387500000
1.5321443890000	18.1668264900000	12.8412748300000	1.5321443890000	-0.7218299216000	20.0747589200000
1.5934301650000	18.1825944900000	12.8424471300000	1.5934301650000	-0.7252120877000	20.0753975700000
1.6547159400000	18.1819841900000	12.8430442600000	1.6547159400000	-0.7230430505000	20.0752568100000
1.7160017160000	18.2036092300000	12.8439823100000	1.7160017160000	-0.7223796333000	20.0754780400000
1.7772874920000	18.1875176200000	12.8430969000000	1.7772874920000	-0.7215373621000	20.0756950700000
1.8385732670000	18.1572072300000	12.8458541100000	1.8385732670000	-0.7203289531000	20.0758908900000
1.8998590430000	18.1572065800000	12.8451597300000	1.8998590430000	-0.7195689294000	20.0758984000000
1.9611448180000	18.1603084900000	12.8469666800000	1.9611448180000	-0.7169447523000	20.0759536900000
2.0224305940000	18.1753988700000	12.8412991700000	2.0224305940000	-0.7184879464000	20.0756751400000
2.0837163690000	18.1803086900000	12.8402132900000	2.0837163690000	-0.7209652607000	20.0758086000000
2.1450021450000	18.1803863400000	12.8397141800000	2.1450021450000	-0.7156227832000	20.0761542400000
2.2062879210000	18.2092108000000	12.8382911800000	2.2062879210000	-0.7167815783000	20.0756233300000
2.2675736960000	18.2822995700000	12.8429587300000	2.2675736960000	-0.7168253661000	20.0755196600000
2.3288594720000	18.2980819500000	12.8394248400000	2.3288594720000	-0.7158021925000	20.0752224400000
2.3901452470000	18.3294862100000	12.8381452800000	2.3901452470000	-0.7175360280000	20.0751279300000
2.4514310230000	18.3506728700000	12.8375825200000	2.4514310230000	-0.7123981126000	20.0747098800000
2.5127167980000	18.3815767700000	12.8380222300000	2.5127167980000	-0.7181052847000	20.0746339100000
2.5740025740000	18.4055043500000	12.8372054600000	2.5740025740000	-0.7234600974000	20.0741387000000
2.6352883500000	18.4675970800000	12.8382785700000	2.6352883500000	-0.7232556361000	20.0740885100000
2.6965741250000	18.5237526700000	12.8387339300000	2.6965741250000	-0.7258071701000	20.0748419100000
