GMfas			GMext		
t	x	y	t	x	y
0.0000000000	19.2655880000	0.8706865252	0.0000000000	45.5235371200	12.5986567400
0.0187094239	19.2656404800	0.8707257594	0.0187094239	45.5239552100	12.5985923000
0.0374188479	19.2661522100	0.8705533623	0.0374188479	45.5235738600	12.5981606000
0.0561282718	19.2659865900	0.8704461680	0.0561282718	45.5241521200	12.5986947300
0.0748376958	19.2671465400	0.8704378831	0.0748376958	45.5234343300	12.5985503500
0.0935471197	19.2666862300	0.8704163999	0.0935471197	45.5235430100	12.5985712200
0.1122565436	19.2660366500	0.8703276988	0.1122565436	45.5236032000	12.5984266800
0.1309659676	19.2658995300	0.8703693417	0.1309659676	45.5237593300	12.5983805800
0.1496753915	19.2670127200	0.8705620746	0.1496753915	45.5238644600	12.5985287900
0.1683848154	19.2668903600	0.8705262439	0.1683848154	45.5231661300	12.5985056100
0.1870942394	19.2658433700	0.8704661977	0.1870942394	45.5233545600	12.5983193700
0.2058036633	19.2668585200	0.8707675169	0.2058036633	45.5233039400	12.5981769500
0.2245130872	19.2666443100	0.8705998274	0.2245130872	45.5234265700	12.5983112000
0.2432225112	19.2670892300	0.8706223939	0.2432225112	45.5235754200	12.5984271500
0.2619319351	19.2669716400	0.8704771930	0.2619319351	45.5233639000	12.5983146000
0.2806413591	19.2672755700	0.8706008855	0.2806413591	45.5231281600	12.5982757100
0.2993507830	19.2678720200	0.8702922231	0.2993507830	45.5235450400	12.5982246600
0.3180602069	19.2684581200	0.8704770221	0.3180602069	45.5228976600	12.5984963500
0.3367696309	19.2691831800	0.8704520344	0.3367696309	45.5233071100	12.5985485400
0.3554790548	19.2708671000	0.8704285163	0.3554790548	45.5230960000	12.5983976000
0.3741884787	19.2713754900	0.8705495252	0.3741884787	45.5238288700	12.5979968700
0.3928979027	19.2736553600	0.8701808847	0.3928979027	45.5233663600	12.5983878300
0.4116073266	19.2765464900	0.8703884745	0.4116073266	45.5233438700	12.5983815000
0.4303167505	19.2789760000	0.8705433038	0.4303167505	45.5231808800	12.5985845500
0.4490261745	19.2808468200	0.8711715329	0.4490261745	45.5229383300	12.5983608400
0.4677355984	19.2868615800	0.8716540826	0.4677355984	45.5234385400	12.5983276100
0.4864450224	19.2943358800	0.8724214394	0.4864450224	45.5231002500	12.5982869000
0.5051544463	19.3133296200	0.8683968167	0.5051544463	45.5230747700	12.5982743200
0.5238638702	19.3444660400	0.8660985241	0.5238638702	45.5224809600	12.5986300100
0.5425732942	19.3489845800	0.8653559116	0.5425732942	45.5227026800	12.5990208800
0.5612827181	19.3660432100	0.8642913903	0.5612827181	45.5224834100	12.5986064400
0.5799921420	19.3632028800	0.8635577959	0.5799921420	45.5230156200	12.5985165300
0.5987015660	19.3685551200	0.8629858149	0.5987015660	45.5228854700	12.5983095200
0.6174109899	19.3650348800	0.8626252025	0.6174109899	45.5225647400	12.5990807300
0.6361204139	19.3663169800	0.8618873760	0.6361204139	45.5228882000	12.5984683600
0.6548298378	19.3645296400	0.8614203655	0.6548298378	45.5228426200	12.5982028800
0.6735392617	19.3696046400	0.8609116361	0.6735392617	45.5225627000	12.5987580400
