GMfasMANUALMARK			GMext		
4.64977645300	10.75414653000	0.08998015261	4.64977645300	9.25410121500	11.07009952000
4.70938897200	10.87149175000	0.08160595448	4.70938897200	9.25439091100	11.07039474000
4.76900149000	10.92564933000	0.07008018190	4.76900149000	9.25384524200	11.06995219000
4.82861400900	11.10131037000	0.03398476863	4.82861400900	9.25046507500	11.07058433000
4.88822652800	11.19571854000	0.00660302780	4.88822652800	9.25193291200	11.07026213000
4.94783904600	11.24091415000	0.00229605352	4.94783904600	9.25095276700	11.07094194000
5.00745156500	11.31336303000	-0.00808574611	5.00745156500	9.25354428100	11.07017719000
5.06706408300	11.37791785000	-0.02250133577	5.06706408300	9.25077387200	11.07058432000
5.12667660200	11.49062535000	-0.02838625791	5.12667660200	9.25317272200	11.07023772000
5.18628912100	11.64609337000	-0.03808426474	5.18628912100	9.25013378700	11.07090996000
5.24590163900	11.70290563000	-0.04379863749	5.24590163900	9.24770802100	11.07058159000
5.30551415800	11.83216403000	-0.05514134549	5.30551415800	9.24509694900	11.07072485000
5.36512667700	12.03135681000	-0.06147443286	5.36512667700	9.24272606300	11.07027553000
5.42473919500	12.18655047000	-0.06754100695	5.42473919500	9.24476322800	11.07062341000
5.48435171400	12.20411604000	-0.05930924014	5.48435171400	9.24040409600	11.07068212000
5.54396423200	12.28899806000	-0.06341631631	5.54396423200	9.24230576700	11.07126145000
5.60357675100	12.37027455000	-0.06397780775	5.60357675100	9.24657789100	11.07154614000
5.66318927000	12.43369303000	-0.06808629199	5.66318927000	9.24004485500	11.07041745000
5.72280178800	12.52117503000	-0.07443092802	5.72280178800	9.24566034700	11.07074862000
5.78241430700	12.61586726000	-0.08109459691	5.78241430700	9.24748959900	11.07030632000
5.84202682600	12.63210941000	-0.07222121497	5.84202682600	9.24590335700	11.06941414000
5.90163934400	12.76608775000	-0.08442101209	5.90163934400	9.24310425900	11.07040261000
5.96125186300	12.81985084000	-0.08580708815	5.96125186300	9.24344987600	11.06886609000
6.02086438200	12.91611992000	-0.09537177719	6.02086438200	9.24830608100	11.06892251000
6.08047690000	12.86788638000	-0.13954496250	6.08047690000	9.24553426300	11.06801335000
6.14008941900	12.93168919000	-0.14394660930	6.14008941900	9.24464106300	11.06854034000
6.19970193700	13.04500870000	-0.15241489310	6.19970193700	9.24511624000	11.06849850000
6.25931445600	13.11395962000	-0.15908632120	6.25931445600	9.24436656300	11.06897571000
6.31892697500	13.17133208000	-0.15998453220	6.31892697500	9.25378227600	11.06832539000
6.37853949300	13.25569147000	-0.16395672600	6.37853949300	9.24900008600	11.06793576000
6.43815201200	13.37180635000	-0.17770745540	6.43815201200	9.25118992700	11.06807385000
6.49776453100	13.43916800000	-0.18467478970	6.49776453100	9.24622488900	11.06931635000
6.55737704900	13.47946499000	-0.18167287960	6.55737704900	9.24270994600	11.06961860000
6.61698956800	13.49923033000	-0.17855070380	6.61698956800	9.24016793200	11.07036492000
6.67660208600	13.57646569000	-0.18235068340	6.67660208600	9.24182744000	11.07027443000
6.73621460500	13.62867917000	-0.18549100460	6.73621460500	9.23770540000	11.07085444000
6.79582712400	13.69271312000	-0.18972427280	6.79582712400	9.23812923100	11.07087341000
6.85543964200	13.74894468000	-0.18942576890	6.85543964200	9.23828035700	11.07131397000
6.91505216100	13.82300584000	-0.18879261060	6.91505216100	9.23722035900	11.07230670000
6.97466468000	13.88515741000	-0.19485827910	6.97466468000	9.23805542800	11.07217146000
7.03427719800	13.96755819000	-0.20299293830	7.03427719800	9.23781638800	11.07298055000
7.09388971700	14.01911166000	-0.19956942870	7.09388971700	9.23778632500	11.07258774000
7.15350223500	14.04262172000	-0.20232052880	7.15350223500	9.23857252400	11.07218983000
7.21311475400	14.10988368000	-0.21132910460	7.21311475400	9.23929919000	11.07198929000
7.27272727300	14.16082535000	-0.21497801020	7.27272727300	9.23558084700	11.07282966000
7.33233979100	14.23537852000	-0.22537571640	7.33233979100	9.23525655100	11.07312940000
7.39195231000	14.24820867000	-0.21654522260	7.39195231000	9.23833239600	11.07256571000
7.45156482900	14.26545489000	-0.22410678350	7.45156482900	9.23614735300	11.07293522000
7.51117734700	14.32709759000	-0.21743240580	7.51117734700	9.24012472700	11.07251796000
7.57078986600	14.37403229000	-0.21607624510	7.57078986600	9.23938735200	11.07164930000
7.63040238500	14.42717698000	-0.22809015140	7.63040238500	9.24123335100	11.07142550000
7.69001490300	14.54196807000	-0.23342242940	7.69001490300	9.24337855300	11.07156875000
7.74962742200	14.66966083000	-0.27013291610	7.74962742200	9.24311098100	11.07110128000
7.80923994000	14.59520876000	-0.23831897260	7.80923994000	9.24151769400	11.07080126000
7.86885245900	14.64315034000	-0.23864183430	7.86885245900	9.24540624800	11.07093472000
7.92846497800	14.70706620000	-0.23368994910	7.92846497800	9.24628818000	11.07053397000
7.98807749600	14.82859685000	-0.23414373930	7.98807749600	9.24768675800	11.06987318000
8.04769001500	14.88369496000	-0.24476017670	8.04769001500	9.24833089100	11.06984651000
8.10730253400	14.92229608000	-0.23931384660	8.10730253400	9.24823697000	11.06953974000
8.16691505200	14.94655197000	-0.24106837350	8.16691505200	9.24521596700	11.06988494000
8.22652757100	14.96911687000	-0.23953978310	8.22652757100	9.24762305500	11.06993832000
8.28614008900	15.00948235000	-0.24075199090	8.28614008900	9.24277004700	11.07012593000
8.34575260800	15.08237118000	-0.24936911540	8.34575260800	9.24507425300	11.07000262000
8.40536512700	15.13782418000	-0.25135722530	8.40536512700	9.24696663000	11.06998888000
8.46497764500	15.18838335000	-0.25709243810	8.46497764500	9.24554934000	11.07050521000
8.52459016400	15.28220415000	-0.25517508960	8.52459016400	9.24147023900	11.07034157000
8.58420268300	15.31302424000	-0.25409501780	8.58420268300	9.24408462800	11.06980506000
8.64381520100	15.36338313000	-0.24378057430	8.64381520100	9.24610974300	11.07015763000
8.70342772000	15.43156595000	-0.25692897530	8.70342772000	9.24974253000	11.07034099000
8.76304023800	15.48039683000	-0.26721801940	8.76304023800	9.24900500100	11.06925397000
8.82265275700	15.51581845000	-0.27102775080	8.82265275700	9.25087260400	11.06970181000
8.88226527600	15.62101063000	-0.30937327610	8.88226527600	9.24981409500	11.07028761000
8.94187779400	15.66785207000	-0.31043873740	8.94187779400	9.24964942100	11.07071461000
9.00149031300	15.73220811000	-0.32671212970	9.00149031300	9.24716272500	11.06982108000
9.06110283200	15.79526131000	-0.33498996310	9.06110283200	9.24596324400	11.07013442000
9.12071535000	15.83400981000	-0.34314718410	9.12071535000	9.24260285600	11.07039178000
9.18032786900	15.96030280000	-0.36131229040	9.18032786900	9.24074942900	11.07033544000
9.23994038700	16.04957443000	-0.36600703480	9.23994038700	9.23831801400	11.07051190000
9.29955290600	16.15936767000	-0.36808889920	9.29955290600	9.23611785800	11.07010162000
9.35916542500	16.23035898000	-0.36741598780	9.35916542500	9.23625041200	11.07017137000
9.41877794300	16.34359883000	-0.37351877320	9.41877794300	9.23708315400	11.07010562000
9.47839046200	16.38575593000	-0.37532062320	9.47839046200	9.23922488200	11.07020511000
9.53800298100	16.41644051000	-0.38234445670	9.53800298100	9.24058615000	11.06976579000
9.59761549900	16.44651640000	-0.38728671910	9.59761549900	9.24229640600	11.06989433000
9.65722801800	16.46786169000	-0.39024035490	9.65722801800	9.24380554600	11.07021457000
9.71684053700	16.50509468000	-0.39931443090	9.71684053700	9.24032691100	11.07008946000
9.77645305500	16.57731018000	-0.40238082780	9.77645305500	9.24128937500	11.06961076000
9.83606557400	16.66619500000	-0.38886972010	9.83606557400	9.23482642600	11.06965363000
9.89567809200	16.66895911000	-0.38884970140	9.89567809200	9.23545904700	11.06914286000
9.95529061100	16.67567842000	-0.38272182790	9.95529061100	9.23559994900	11.06905156000
10.01490313000	16.72059653000	-0.38105771080	10.01490313000	9.23309057400	11.06908012000
10.07451565000	16.80250526000	-0.45270873580	10.07451565000	9.23356580900	11.06920779000
10.13412817000	16.81911225000	-0.45341096510	10.13412817000	9.23245278300	11.06884568000
10.19374069000	16.88571372000	-0.45802521300	10.19374069000	9.23244371300	11.06880017000
10.25335320000	16.95275868000	-0.46340370650	10.25335320000	9.23222875000	11.06837069000
10.31296572000	16.97830107000	-0.46585872060	10.31296572000	9.23282158400	11.06821985000
10.37257824000	17.03090396000	-0.47223517790	10.37257824000	9.23298708000	11.06829134000
10.43219076000	17.08761922000	-0.47864653700	10.43219076000	9.23294524200	11.06831232000
10.49180328000	17.12171856000	-0.47747600240	10.49180328000	9.23372083800	11.06836170000
10.55141580000	17.22385674000	-0.48845212410	10.55141580000	9.23343231400	11.06797943000
10.61102832000	17.28041183000	-0.49802223560	10.61102832000	9.23324731700	11.06810445000
10.67064083000	17.36571133000	-0.50034329700	10.67064083000	9.23234838600	11.06782339000
10.73025335000	17.42589168000	-0.51180193970	10.73025335000	9.23246690300	11.06774144000
10.78986587000	17.50528820000	-0.51791332030	10.78986587000	9.23024807900	11.06869580000
10.84947839000	17.53855912000	-0.51491113400	10.84947839000	9.22995625700	11.06888797000
10.90909091000	17.56900853000	-0.51997190860	10.90909091000	9.23151426000	11.06898017000
10.96870343000	17.56465751000	-0.53633684460	10.96870343000	9.23201379000	11.06945486000
11.02831595000	17.64126993000	-0.54475699130	11.02831595000	9.23437747000	11.06831887000
11.08792846000	17.70550605000	-0.55633143700	11.08792846000	9.23103731900	11.06874496000
11.14754098000	17.72646328000	-0.55686709830	11.14754098000	9.23424102700	11.06827456000
11.20715350000	17.73673460000	-0.56161254250	11.20715350000	9.23379877100	11.06864391000
11.26676602000	17.77000729000	-0.56101574040	11.26676602000	9.23148422400	11.06755718000
11.32637854000	17.78424151000	-0.56542396150	11.32637854000	9.23335114400	11.06782072000
11.38599106000	17.81890320000	-0.56903559610	11.38599106000	9.23135695700	11.06769997000
11.44560358000	17.86008431000	-0.57302004520	11.44560358000	9.23181235300	11.06776032000
11.50521610000	17.88514857000	-0.58760101630	11.50521610000	9.23384124200	11.06796222000
11.56482861000	17.89505916000	-0.58878615490	11.56482861000	9.23288053700	11.06810371000
11.62444113000	17.91147485000	-0.58873424690	11.62444113000	9.23311166600	11.06850364000
11.68405365000	17.94760971000	-0.59245431890	11.68405365000	9.23392008500	11.06775074000
11.74366617000	18.03150889000	-0.59950407990	11.74366617000	9.23440741600	11.06709897000
11.80327869000	18.05874493000	-0.59995813130	11.80327869000	9.23408616400	11.06733655000
11.86289121000	18.09359462000	-0.60787677440	11.86289121000	9.23530527800	11.06736923000
11.92250373000	18.13325281000	-0.61315833070	11.92250373000	9.23496225800	11.06717399000
11.98211624000	18.15871769000	-0.61059341000	11.98211624000	9.23466510400	11.06717434000
12.04172876000	18.18727362000	-0.61142287550	12.04172876000	9.23834395600	11.06734210000
12.10134128000	18.21273599000	-0.60835603470	12.10134128000	9.23775360400	11.06681967000
12.16095380000	18.24008637000	-0.61366606400	12.16095380000	9.23839068400	11.06724397000
12.22056632000	18.30717608000	-0.61814954250	12.22056632000	9.24157039800	11.06680685000
12.28017884000	18.32464012000	-0.61724852440	12.28017884000	9.24378823500	11.06756988000
12.33979136000	18.33627144000	-0.61876731320	12.33979136000	9.24139146000	11.06624363000
12.39940387000	18.35939803000	-0.61589886770	12.39940387000	9.24250167300	11.06779533000
12.45901639000	18.37730078000	-0.61972155330	12.45901639000	9.24287354400	11.06776979000
12.51862891000	18.45336952000	-0.62412818560	12.51862891000	9.24236062300	11.06676269000
12.57824143000	18.48914763000	-0.61921237270	12.57824143000	9.24880363300	11.06838073000
12.63785395000	18.48775993000	-0.61968405070	12.63785395000	9.24951755000	11.06867858000
12.69746647000	18.48487278000	-0.62086528450	12.69746647000	9.24611721300	11.06785095000
12.75707899000	18.49517072000	-0.62162003150	12.75707899000	9.24523556200	11.06785130000
12.81669151000	18.51164505000	-0.62052425960	12.81669151000	9.24485938400	11.06734418000
12.87630402000	18.54444649000	-0.62817243500	12.87630402000	9.24558683300	11.06741899000
12.93591654000	18.57915135000	-0.63450756370	12.93591654000	9.24729983600	11.06713000000
12.99552906000	18.60748610000	-0.63496868350	12.99552906000	9.24521441200	11.06735428000
13.05514158000	18.62313803000	-0.63257505070	13.05514158000	9.24721100200	11.06728034000
13.11475410000	18.64192517000	-0.64030930820	13.11475410000	9.24561141000	11.06711863000
13.17436662000	18.66807104000	-0.63394636750	13.17436662000	9.24505788200	11.06698116000
13.23397914000	18.70222366000	-0.63950224990	13.23397914000	9.24138011400	11.06713237000
13.29359165000	18.76546022000	-0.64052187100	13.29359165000	9.23907880400	11.06671769000
13.35320417000	18.78082710000	-0.64062174720	13.35320417000	9.23885368600	11.06678180000
13.41281669000	18.79211235000	-0.63754370410	13.41281669000	9.23799168100	11.06686869000
13.47242921000	18.80895707000	-0.63768119090	13.47242921000	9.23776614400	11.06583475000
13.53204173000	18.81682336000	-0.63694048750	13.53204173000	9.23720729400	11.06738105000
13.59165425000	18.83329193000	-0.64186746110	13.59165425000	9.23844061400	11.06551756000
13.65126677000	18.90604542000	-0.64874300040	13.65126677000	9.23898533300	11.06528593000
13.71087928000	18.94638528000	-0.64190849390	13.71087928000	9.24070118000	11.06546214000
13.77049180000	18.94513793000	-0.64051062240	13.77049180000	9.24306919200	11.06581492000
13.83010432000	18.95464696000	-0.63843226790	13.83010432000	9.24188270900	11.06611877000
13.88971684000	18.95913151000	-0.63702393680	13.88971684000	9.24143051900	11.06556269000
13.94932936000	18.96950312000	-0.63693633540	13.94932936000	9.24056506600	11.06492933000
14.00894188000	19.00551163000	-0.64228459850	14.00894188000	9.24066527600	11.06591375000
14.06855440000	19.04308769000	-0.64449846850	14.06855440000	9.24647530400	11.06524767000
14.12816692000	19.06992783000	-0.65274366190	14.12816692000	9.24064426800	11.06479859000
14.18777943000	19.09229517000	-0.65431570670	14.18777943000	9.23729914000	11.06468007000
14.24739195000	19.11209579000	-0.65348070470	14.24739195000	9.23196551400	11.06597152000
14.30700447000	19.12998625000	-0.65907847830	14.30700447000	9.22542894400	11.06462503000
14.36661699000	19.32218002000	-0.70402070780	14.36661699000	9.22715245100	11.06485459000
14.42622951000	19.34360026000	-0.70201524300	14.42622951000	9.22798563200	11.06656164000
14.48584203000	19.37991232000	-0.71616754160	14.48584203000	9.22831654400	11.06701428000
14.54545455000	19.43178515000	-0.72817654010	14.54545455000	9.23016030400	11.06693268000
14.60506706000	19.45400812000	-0.73296451330	14.60506706000	9.23008926900	11.06528488000
14.66467958000	19.46061835000	-0.73542873230	14.66467958000	9.23145262800	11.06562848000
14.72429210000	19.46391435000	-0.73648916860	14.72429210000	9.23333241900	11.06594778000
14.78390462000	19.47292719000	-0.73278665410	14.78390462000	9.23375849200	11.06664775000
14.84351714000	19.46987623000	-0.73219611940	14.84351714000	9.23209050800	11.06653024000
14.90312966000	19.48491451000	-0.73239236170	14.90312966000	9.23705077900	11.06827403000
14.96274218000	19.49803039000	-0.73567553360	14.96274218000	9.23663731700	11.06889752000
15.02235469000	19.52726674000	-0.73797098480	15.02235469000	9.23977336300	11.06880635000
15.08196721000	19.55986515000	-0.73612142630	15.08196721000	9.24049198900	11.06904731000
15.14157973000	19.58198160000	-0.74430109110	15.14157973000	9.24188385200	11.06849510000
15.20119225000	19.59920391000	-0.74461272120	15.20119225000	9.24305899400	11.06794596000
15.26080477000	19.60623751000	-0.74610204530	15.26080477000	9.24263373000	11.06739941000
15.32041729000	19.60791838000	-0.74452349950	15.32041729000	9.24303989800	11.06634436000
15.38002981000	19.60117545000	-0.74709901420	15.38002981000	9.24225840100	11.06679138000
15.43964232000	19.60044858000	-0.75153885530	15.43964232000	9.24092777100	11.06737945000
15.49925484000	19.61947860000	-0.74783399270	15.49925484000	9.24076954800	11.06674487000
15.55886736000	19.62183335000	-0.74772835650	15.55886736000	9.24278430900	11.06649069000
15.61847988000	19.60569336000	-0.75339804160	15.61847988000	9.24167747200	11.06676825000
15.67809240000	19.59910023000	-0.75599570680	15.67809240000	9.24429905200	11.06653916000
15.73770492000	19.60174075000	-0.75208817200	15.73770492000	9.24564512100	11.06660465000
15.79731744000	19.58037915000	-0.75910902110	15.79731744000	9.24527358500	11.06720708000
15.85692996000	19.57552033000	-0.75869980880	15.85692996000	9.24609861900	11.06763935000
15.91654247000	19.58581819000	-0.75406586030	15.91654247000	9.24888377200	11.06756881000
15.97615499000	19.58326098000	-0.75780030970	15.97615499000	9.24560706100	11.06795660000
16.03576751000	19.58762757000	-0.75271386620	16.03576751000	9.24386162100	11.06849256000
16.09538003000	19.58162240000	-0.75548383990	16.09538003000	9.24184873200	11.06818460000
16.15499255000	19.57814215000	-0.74757384260	16.15499255000	9.24032561000	11.06805461000
16.21460507000	19.56916401000	-0.74586989930	16.21460507000	9.23773749700	11.06822764000
16.27421759000	19.55750840000	-0.74115381570	16.27421759000	9.24047631000	11.06704434000
16.33383010000	19.54530376000	-0.73644216980	16.33383010000	9.23998618000	11.06783446000
16.39344262000	19.52423891000	-0.73609895130	16.39344262000	9.24118309700	11.06755486000
16.45305514000	19.52814446000	-0.73523017750	16.45305514000	9.23958069500	11.06784499000
16.51266766000	19.52597917000	-0.73523050410	16.51266766000	9.23890368600	11.06788860000
16.57228018000	19.52025259000	-0.73680871380	16.57228018000	9.23807199900	11.06788229000
16.63189270000	19.51544172000	-0.73656149420	16.63189270000	9.23838292200	11.06748589000
16.69150522000	19.50727183000	-0.73501719460	16.69150522000	9.23828421000	11.06783192000
16.75111773000	19.48903231000	-0.73528715380	16.75111773000	9.23913573100	11.06733071000
16.81073025000	19.46999556000	-0.73459417870	16.81073025000	9.23710610500	11.06795778000
16.87034277000	19.45718919000	-0.73297907200	16.87034277000	9.23865985400	11.06825620000
16.92995529000	19.44662493000	-0.73478109170	16.92995529000	9.23616408100	11.06848369000
16.98956781000	19.45820959000	-0.73232868690	16.98956781000	9.23899239500	11.06838000000
17.04918033000	19.44841668000	-0.73236151960	17.04918033000	9.23788469500	11.06845014000
17.10879285000	19.45046689000	-0.73238436760	17.10879285000	9.23865445000	11.06853032000
17.16840537000	19.43676765000	-0.73431369740	17.16840537000	9.23759542100	11.06846292000
17.22801788000	19.43489127000	-0.73084940260	17.22801788000	9.23832210400	11.06916235000
17.28763040000	19.42106599000	-0.73069932610	17.28763040000	9.23701615600	11.06923058000
17.34724292000	19.42619528000	-0.72996611880	17.34724292000	9.23754066700	11.06952997000
17.40685544000	19.43050259000	-0.72906025370	17.40685544000	9.23682391900	11.06898261000
17.46646796000	19.43078845000	-0.72576597100	17.46646796000	9.23787114500	11.06876046000
17.52608048000	19.38429017000	-0.72079478090	17.52608048000	9.23623462500	11.06906745000
17.58569300000	19.38252751000	-0.72372181020	17.58569300000	9.23884782100	11.06834917000
17.64530551000	19.36063397000	-0.72665167220	17.64530551000	9.23916044600	11.06848446000
17.70491803000	19.34154496000	-0.72191169130	17.70491803000	9.23715737800	11.06890798000
17.76453055000	19.32056321000	-0.72003767800	17.76453055000	9.23791795500	11.06841178000
17.82414307000	19.31521043000	-0.71779806920	17.82414307000	9.23733029700	11.06881905000
17.88375559000	19.30322950000	-0.72203980700	17.88375559000	9.23833946400	11.06878492000
17.94336811000	19.30383726000	-0.72171219640	17.94336811000	9.23945066400	11.06875666000
18.00298063000	19.29570245000	-0.72005226000	18.00298063000	9.23963671500	11.06849436000
18.06259314000	19.27957272000	-0.72396183980	18.06259314000	9.23827656000	11.06850221000
18.12220566000	19.27889856000	-0.72422702730	18.12220566000	9.23805259500	11.06849079000
18.18181818000	19.24637433000	-0.72374180280	18.18181818000	9.23853794700	11.06841675000
18.24143070000	19.19861648000	-0.72164390110	18.24143070000	9.23770233900	11.06863603000
18.30104322000	19.17828728000	-0.71480472910	18.30104322000	9.23873005700	11.06892093000
18.36065574000	19.14175506000	-0.71577033220	18.36065574000	9.23622009300	11.06919370000
18.42026826000	19.09924149000	-0.71218808210	18.42026826000	9.23601631200	11.06910710000
18.47988077000	19.06103402000	-0.71178038550	18.47988077000	9.23825415800	11.06899866000
18.53949329000	19.05341790000	-0.71300043770	18.53949329000	9.23823510500	11.06895154000
18.59910581000	19.04108203000	-0.71295786430	18.59910581000	9.24142058600	11.06853954000
18.65871833000	19.01948837000	-0.71173642070	18.65871833000	9.23889017400	11.06886285000
18.71833085000	18.98137686000	-0.71238233870	18.71833085000	9.23875216800	11.06877116000
18.77794337000	18.95092850000	-0.70774493920	18.77794337000	9.23618035200	11.06909099000
18.83755589000	18.94230358000	-0.70788676040	18.83755589000	9.23718725300	11.06888138000
18.89716841000	18.88859920000	-0.70590761360	18.89716841000	9.23723080600	11.06912936000
18.95678092000	18.86075045000	-0.70621297510	18.95678092000	9.23463958600	11.06911473000
19.01639344000	18.86994471000	-0.70277870720	19.01639344000	9.23750491000	11.06916868000
19.07600596000	18.82167344000	-0.70400416400	19.07600596000	9.23529385600	11.06887645000
19.13561848000	18.80056566000	-0.70160148980	19.13561848000	9.23390547100	11.06909602000
19.19523100000	18.72582916000	-0.69561165700	19.19523100000	9.23490130900	11.06882528000
19.25484352000	18.69435243000	-0.69782994850	19.25484352000	9.23484929200	11.06845901000
19.31445604000	18.68976537000	-0.69521196460	19.31445604000	9.23463689600	11.06866348000
19.37406855000	18.69187092000	-0.70095408210	19.37406855000	9.23481343000	11.06867323000
