CALbump			CALextskinUSED		
9.001490313000	7.184855208000	8.510648922000	9.001490313	-13.31228672	14.71957422
9.061102832000	7.179755567000	8.510190875000	9.061102832	-13.31262849	14.72025076
9.120715350000	7.180077599000	8.497082782000	9.12071535	-13.30704649	14.71907011
9.180327869000	7.196981915000	8.493293489000	9.180327869	-13.30266869	14.71777958
9.239940387000	7.204679865000	8.483887032000	9.239940387	-13.30205232	14.71800817
9.299552906000	7.201296982000	8.480348823000	9.299552906	-13.29964851	14.71703579
9.359165425000	7.213395860000	8.485561126000	9.359165425	-13.29624315	14.71600624
9.418777943000	7.225550886000	8.488848879000	9.418777943	-13.2991365	14.71585553
9.478390462000	7.244265771000	8.491584105000	9.478390462	-13.29493997	14.71541275
9.538002981000	7.265973306000	8.489159094000	9.538002981	-13.29587067	14.71500997
9.597615499000	7.263434239000	8.481725286000	9.597615499	-13.29485231	14.71492772
9.657228018000	7.262798830000	8.481135714000	9.657228018	-13.290071	14.71464685
9.716840537000	7.265649090000	8.480421841000	9.716840537	-13.28884759	14.71437136
9.776453055000	7.267167183000	8.480172778000	9.776453055	-13.28751544	14.71412197
9.836065574000	7.252517876000	8.480321252000	9.836065574	-13.28798512	14.71444846
9.895678092000	7.254776365000	8.480444192000	9.895678092	-13.28899462	14.71426575
9.955290611000	7.255541543000	8.490127021000	9.955290611	-13.28869063	14.71382493
10.014903130000	7.256100154000	8.491645898000	10.01490313	-13.28850526	14.71394998
10.074515650000	7.246912876000	8.498703425000	10.07451565	-13.28882784	14.71436984
10.134128170000	7.251066264000	8.497062735000	10.13412817	-13.28860527	14.7142413
10.193740690000	7.205708064000	8.501246080000	10.19374069	-13.28950519	14.71434638
10.253353200000	7.191618855000	8.495877196000	10.2533532	-13.29018841	14.71413987
10.312965720000	7.196865197000	8.497730880000	10.31296572	-13.28953386	14.71374595
10.372578240000	7.179591060000	8.500659234000	10.37257824	-13.29122419	14.71316181
10.432190760000	7.198436918000	8.517022000000	10.43219076	-13.29129303	14.71372749
10.491803280000	7.202473237000	8.523356230000	10.49180328	-13.29937095	14.71591812
10.551415800000	7.196753455000	8.500131248000	10.5514158	-13.29721057	14.71503558
10.611028320000	7.191196465000	8.487454986000	10.61102832	-13.29607126	14.71507338
10.670640830000	7.193073649000	8.487051839000	10.67064083	-13.29694089	14.7142573
10.730253350000	7.176703963000	8.495523546000	10.73025335	-13.29733672	14.7150969
10.789865870000	7.168877402000	8.489789140000	10.78986587	-13.29808307	14.71463138
10.849478390000	7.180289736000	8.475594967000	10.84947839	-13.29833393	14.71434049
10.909090910000	7.172096520000	8.439838700000	10.90909091	-13.29614542	14.71461058
10.968703430000	7.175062124000	8.425554525000	10.96870343	-13.29889778	14.71432592
11.028315950000	7.186943358000	8.418989042000	11.02831595	-13.30202324	14.71522237
11.087928460000	7.188124830000	8.417500512000	11.08792846	-13.30471244	14.71494821
11.147540980000	7.169142630000	8.421282010000	11.14754098	-13.3028743	14.71487907
11.207153500000	7.135639675000	8.416340274000	11.2071535	-13.30292639	14.71494245
11.266766020000	7.059019388000	8.416847110000	11.26676602	-13.3047775	14.71439967
11.326378540000	7.030999222000	8.414800619000	11.32637854	-13.30635779	14.71446561
11.385991060000	7.015895287000	8.412319214000	11.38599106	-13.31054613	14.71409719
11.445603580000	6.987652199000	8.404258251000	11.44560358	-13.31169545	14.71403996
11.505216100000	6.953605189000	8.405074414000	11.5052161	-13.30889118	14.71294142
11.564828610000	6.898917662000	8.370680133000	11.56482861	-13.30828364	14.7123128
11.624441130000	6.856248510000	8.347012795000	11.62444113	-13.30532791	14.71190742
11.684053650000	6.851849846000	8.334218732000	11.68405365	-13.30285269	14.71171731
11.743666170000	6.789233661000	8.323267205000	11.74366617	-13.30070194	14.71164481
11.803278690000	6.740105091000	8.321222503000	11.80327869	-13.30293972	14.71189869
11.862891210000	6.661627976000	8.341997523000	11.86289121	-13.30454651	14.71151124
11.922503730000	6.619481290000	8.357092365000	11.92250373	-13.30760042	14.71038642
11.982116240000	6.592705395000	8.358711070000	11.98211624	-13.30238441	14.70985526
12.041728760000	6.568114744000	8.360679976000	12.04172876	-13.30669683	14.70972613
12.101341280000	6.571657995000	8.341262519000	12.10134128	-13.30408293	14.70821547
12.160953800000	6.557157499000	8.349129977000	12.1609538	-13.30039484	14.70861058
12.220566320000	6.531422050000	8.347378012000	12.22056632	-13.30259931	14.7085651
12.280178840000	6.506286731000	8.344111203000	12.28017884	-13.30155764	14.70897253
12.339791360000	6.464670642000	8.334123506000	12.33979136	-13.29831035	14.7091169
12.399403870000	6.421420426000	8.326766693000	12.39940387	-13.2977371	14.70933308
12.459016390000	6.406646895000	8.327921962000	12.45901639	-13.29719416	14.70916006
12.518628910000	6.382849811000	8.317254304000	12.51862891	-13.29415274	14.70952359
12.578241430000	6.369423205000	8.322387855000	12.57824143	-13.2950213	14.71002522
12.637853950000	6.304041086000	8.284576513000	12.63785395	-13.29577923	14.70977049
12.697466470000	6.286739392000	8.274822868000	12.69746647	-13.29467111	14.71010336
12.757078990000	6.284550676000	8.269625838000	12.75707899	-13.29281767	14.71049073
12.816691510000	6.276947744000	8.268178694000	12.81669151	-13.29488334	14.71033914
12.876304020000	6.274176139000	8.265892174000	12.87630402	-13.29351512	14.71033409
12.935916540000	6.263671008000	8.249697443000	12.93591654	-13.292253	14.71021162
12.995529060000	6.242745704000	8.258727627000	12.99552906	-13.29331743	14.71076778
13.055141580000	6.213099622000	8.265499216000	13.05514158	-13.29369696	14.71028571
13.114754100000	6.195432441000	8.268982612000	13.1147541	-13.29427477	14.71001057
13.174366620000	6.191611193000	8.261302085000	13.17436662	-13.29286076	14.70967239
13.233979140000	6.188056437000	8.262161345000	13.23397914	-13.29676318	14.70981913
13.293591650000	6.182779928000	8.261913448000	13.29359165	-13.2950838	14.71006388
13.353204170000	6.168928558000	8.242865255000	13.35320417	-13.29639838	14.70982246
13.412816690000	6.140076824000	8.204722329000	13.41281669	-13.29540011	14.71028525
13.472429210000	6.119045360000	8.205756120000	13.47242921	-13.29529619	14.71027987
13.532041730000	6.115132823000	8.197071941000	13.53204173	-13.29372211	14.71015305
13.591654250000	6.127173867000	8.190976932000	13.59165425	-13.29234235	14.71057443
13.651266770000	6.113711072000	8.186067797000	13.65126677	-13.29357119	14.71103542
13.710879280000	6.109981055000	8.175438174000	13.71087928	-13.29279244	14.71016617
13.770491800000	6.093100535000	8.177375886000	13.7704918	-13.29308004	14.71018343
13.830104320000	6.078426101000	8.183537122000	13.83010432	-13.29453144	14.70987653
13.889716840000	6.059280724000	8.191304633000	13.88971684	-13.29328185	14.70963
13.949329360000	6.037804841000	8.189006971000	13.94932936	-13.29505046	14.70969132
14.008941880000	6.042617363000	8.188711540000	14.00894188	-13.29194261	14.70942009
14.068554400000	6.051651071000	8.181822675000	14.0685544	-13.29414449	14.70974639
14.128166920000	6.037730662000	8.171561417000	14.12816692	-13.2904066	14.70911614
14.187779430000	5.996959740000	8.185921028000	14.18777943	-13.286892	14.70854675
14.247391950000	6.004593372000	8.171750252000	14.24739195	-13.28665594	14.70927712
14.307004470000	5.978391824000	8.183806323000	14.30700447	-13.29045933	14.70908874
14.366616990000	5.952823509000	8.196956201000	14.36661699	-13.29127243	14.70914272
14.426229510000	5.963259896000	8.203390087000	14.42622951	-13.29159783	14.70937137
14.485842030000	5.972519774000	8.201925843000	14.48584203	-13.28319351	14.70844261
14.545454550000	5.975655638000	8.192380250000	14.54545455	-13.27434707	14.70514674
14.605067060000	5.967380763000	8.202383799000	14.60506706	-13.2722175	14.70469671
14.664679580000	5.964682982000	8.203347130000	14.66467958	-13.27445676	14.70522994
14.724292100000	5.965131127000	8.199688283000	14.7242921	-13.28453005	14.70614466
14.783904620000	5.959118493000	8.202589731000	14.78390462	-13.2943242	14.70455685
14.843517140000	5.941476044000	8.194276477000	14.84351714	-13.30102848	14.70665657
14.903129660000	5.898044667000	8.197357189000	14.90312966	-13.32169786	14.71006796
14.962742180000	5.871637466000	8.206099319000	14.96274218	-13.33594803	14.71147281
15.022354690000	5.828306402000	8.158589948000	15.02235469	-13.35109902	14.7127687
15.081967210000	5.809663435000	7.674787525000	15.08196721	-13.35381461	14.71161446
15.141579730000	5.907332422000	6.890982428000	15.14157973	-13.32537817	14.71720924
15.201192250000	5.317191931000	6.234645472000			
15.260804770000	4.411988777000	6.401733388000			
15.320417290000	4.528357116000	6.035134582000			
