GFsup1BEST'			GFext		
t	x	y	t	x	y
0.00000000000000	11.00663698000000	19.16482268000000	0.00000000000000	0.13555300470000	24.75690785000000
0.05526083112000	11.00834439000000	19.16326850000000	0.05526083112000	0.13501504970000	24.75651027000000
0.11052166220000	11.00733440000000	19.16344444000000	0.11052166220000	0.13574964520000	24.75682676000000
0.16578249340000	11.01324737000000	19.16391021000000	0.16578249340000	0.13563115360000	24.75686614000000
0.22104332450000	11.01211221000000	19.16484998000000	0.22104332450000	0.13467687550000	24.75638765000000
0.27630415560000	11.00785033000000	19.16324643000000	0.27630415560000	0.13552625960000	24.75678795000000
0.33156498670000	11.00845647000000	19.16523209000000	0.33156498670000	0.13473492530000	24.75655200000000
0.38682581790000	11.01691723000000	19.16434862000000	0.38682581790000	0.13412227290000	24.75641546000000
0.44208664900000	11.01150623000000	19.16504426000000	0.44208664900000	0.13413703940000	24.75636646000000
0.49734748010000	11.01195195000000	19.16375187000000	0.49734748010000	0.13402174020000	24.75657351000000
0.55260831120000	11.01288988000000	19.16325646000000	0.55260831120000	0.13400787850000	24.75656653000000
0.60786914240000	11.02309201000000	19.16213289000000	0.60786914240000	0.13480684770000	24.75647470000000
0.66312997350000	11.01682968000000	19.16471057000000	0.66312997350000	0.13480939990000	24.75660983000000
0.71839080460000	11.00041272000000	19.16406675000000	0.71839080460000	0.13330450850000	24.75652264000000
0.77365163570000	10.99979978000000	19.16553293000000	0.77365163570000	0.13294402750000	24.75640679000000
0.82891246680000	10.99560687000000	19.16510741000000	0.82891246680000	0.13217578220000	24.75614849000000
0.88417329800000	11.00298141000000	19.16400083000000	0.88417329800000	0.13257167390000	24.75645713000000
0.93943412910000	11.01073921000000	19.16538255000000	0.93943412910000	0.13153835150000	24.75595265000000
0.99469496020000	11.00473114000000	19.16571403000000	0.99469496020000	0.13155594390000	24.75686877000000
1.04995579100000	11.01469975000000	19.16691158000000	1.04995579100000	0.13165106680000	24.75635059000000
1.10521662200000	11.00771702000000	19.16610353000000	1.10521662200000	0.13158195280000	24.75655515000000
1.16047745400000	11.00785241000000	19.16693408000000	1.16047745400000	0.13146972770000	24.75637080000000
1.21573828500000	11.01527376000000	19.17013455000000	1.21573828500000	0.13236423570000	24.75641707000000
1.27099911600000	11.00906826000000	19.16914490000000	1.27099911600000	0.13101866490000	24.75677350000000
1.32625994700000	11.01430758000000	19.17048365000000	1.32625994700000	0.13056152350000	24.75585984000000
1.38152077800000	11.02882587000000	19.17068694000000	1.38152077800000	0.13196321080000	24.75648247000000
1.43678160900000	11.01847633000000	19.16892994000000	1.43678160900000	0.13019739420000	24.75616511000000
1.49204244000000	11.00492260000000	19.16644268000000	1.49204244000000	0.12751263010000	24.75587130000000
1.54730327100000	11.02773767000000	19.16896493000000	1.54730327100000	0.12953313650000	24.75661659000000
1.60256410300000	11.06027472000000	19.16652934000000	1.60256410300000	0.13008638050000	24.75578192000000
1.65782493400000	11.05057593000000	19.16580505000000	1.65782493400000	0.12990446800000	24.75645445000000
1.71308576500000	11.04076594000000	19.16798626000000	1.71308576500000	0.12875530470000	24.75613576000000
1.76834659600000	11.02704536000000	19.16780049000000	1.76834659600000	0.12758351030000	24.75587282000000
1.82360742700000	11.05615658000000	19.16175319000000	1.82360742700000	0.12668236300000	24.75574867000000
1.87886825800000	11.03594628000000	19.16484028000000	1.87886825800000	0.13156675520000	24.75620216000000
1.93412908900000	11.05775904000000	19.16903492000000	1.93412908900000	0.12652259570000	24.75622839000000
1.98938992000000	11.04867630000000	19.16745862000000	1.98938992000000	0.12907499430000	24.75682440000000
2.04465075200000	11.09500670000000	19.16578387000000	2.04465075200000	0.12741430940000	24.75627175000000
2.09991158300000	11.07721922000000	19.16511815000000	2.09991158300000	0.12916232190000	24.75698529000000
2.15517241400000	11.06873086000000	19.16695074000000	2.15517241400000	0.13020315060000	24.75693291000000
2.21043324500000	11.06639037000000	19.16366364000000	2.21043324500000	0.12832093280000	24.75729664000000
2.26569407600000	11.10479249000000	19.16499895000000	2.26569407600000	0.12677078850000	24.75719350000000
2.32095490700000	11.13973842000000	19.16172601000000	2.32095490700000	0.12540087150000	24.75628146000000
2.37621573800000	11.13520643000000	19.16077552000000	2.37621573800000	0.12571771280000	24.75667287000000
2.43147656900000	11.14767638000000	19.16102613000000	2.43147656900000	0.12527324270000	24.75748138000000
2.48673740100000	11.16549070000000	19.16310276000000	2.48673740100000	0.12732335330000	24.75813868000000
2.54199823200000	11.20865569000000	19.16204172000000	2.54199823200000	0.12477734220000	24.75740429000000
2.59725906300000	11.20773357000000	19.16525552000000	2.59725906300000	0.12781453930000	24.75755083000000
2.65251989400000	11.21841885000000	19.16777472000000	2.65251989400000	0.12856000630000	24.75741462000000
2.70778072500000	11.22142118000000	19.16713643000000	2.70778072500000	0.12871111000000	24.75869756000000
2.76304155600000	11.21787708000000	19.16508906000000	2.76304155600000	0.12649461450000	24.75673944000000
2.81830238700000	11.23971278000000	19.16915453000000	2.81830238700000	0.12269867700000	24.75571387000000
2.87356321800000	11.23912119000000	19.16901359000000	2.87356321800000	0.12730575060000	24.75647841000000
2.92882405000000	11.24649099000000	19.16601169000000	2.92882405000000	0.12547060130000	24.75769641000000
2.98408488100000	11.25864534000000	19.17138625000000	2.98408488100000	0.12376817700000	24.75586311000000
3.03934571200000	11.24532160000000	19.16674325000000	3.03934571200000	0.12509621070000	24.75750301000000
3.09460654300000	11.24093993000000	19.16730784000000	3.09460654300000	0.12642174410000	24.75613093000000
3.14986737400000	11.23242620000000	19.16288623000000	3.14986737400000	0.12324765550000	24.75758156000000
3.20512820500000	11.22840340000000	19.16304827000000	3.20512820500000	0.12418004870000	24.75704462000000
3.26038903600000	11.25631447000000	19.16474144000000	3.26038903600000	0.12193193690000	24.75680602000000
3.31564986700000	11.24556625000000	19.16363958000000	3.31564986700000	0.12593502310000	24.75708877000000
3.37091069800000	11.26562839000000	19.15881351000000	3.37091069800000	0.12676890310000	24.75763939000000
3.42617153000000	11.24818962000000	19.15773004000000	3.42617153000000	0.12249656810000	24.75609502000000
3.48143236100000	11.23623171000000	19.16128585000000	3.48143236100000	0.12231805060000	24.75768413000000
3.53669319200000	11.24034532000000	19.16463740000000	3.53669319200000	0.12406061380000	24.75715736000000
3.59195402300000	11.23706863000000	19.16431196000000	3.59195402300000	0.12394741310000	24.75660512000000
3.64721485400000	11.26147162000000	19.16560748000000	3.64721485400000	0.12310874590000	24.75770603000000
3.70247568500000	11.23943348000000	19.16393899000000	3.70247568500000	0.12175444580000	24.75766052000000
3.75773651600000	11.26426985000000	19.16032359000000	3.75773651600000	0.12158881830000	24.75714530000000
3.81299734700000	11.27837794000000	19.15430792000000	3.81299734700000	0.12325301780000	24.75893767000000
3.86825817900000	11.28311352000000	19.15766331000000	3.86825817900000	0.12245045660000	24.75748975000000
3.92351901000000	11.25115791000000	19.15482142000000	3.92351901000000	0.12295295210000	24.75803044000000
3.97877984100000	11.27431516000000	19.15645220000000	3.97877984100000	0.12069071830000	24.75687961000000
4.03404067200000	11.28905731000000	19.15743660000000	4.03404067200000	0.12086565750000	24.75705602000000
4.08930150300000	11.32126861000000	19.15689772000000	4.08930150300000	0.12420910110000	24.75664589000000
4.14456233400000	11.33135148000000	19.15994381000000	4.14456233400000	0.12117366100000	24.75870944000000
4.19982316500000	11.36090954000000	19.15994493000000	4.19982316500000	0.12167221090000	24.75774685000000
4.25508399600000	11.33974333000000	19.16196295000000	4.25508399600000	0.11756993310000	24.75712507000000
4.31034482800000	11.33421344000000	19.16247193000000	4.31034482800000	0.11820671510000	24.75801950000000
4.36560565900000	11.33607623000000	19.16155638000000	4.36560565900000	0.12048855250000	24.75930561000000
4.42086649000000	11.34326548000000	19.16312120000000	4.42086649000000	0.11566913290000	24.75630710000000
4.47612732100000	11.38711002000000	19.16321157000000	4.47612732100000	0.11723171590000	24.75751520000000
4.53138815200000	11.37112688000000	19.16288964000000	4.53138815200000	0.11719369640000	24.75766857000000
4.58664898300000	11.39687731000000	19.16385634000000	4.58664898300000	0.11801445830000	24.75766453000000
4.64190981400000	11.41187980000000	19.16572019000000	4.64190981400000	0.11698896960000	24.75888387000000
4.69717064500000	11.36042796000000	19.16494318000000	4.69717064500000	0.11595546950000	24.75836578000000
4.75243147700000	11.33984082000000	19.16515008000000	4.75243147700000	0.10821729640000	24.75803113000000
4.80769230800000	11.32796766000000	19.16535910000000	4.80769230800000	0.10969453510000	24.75837605000000
4.86295313900000	11.31989359000000	19.16849244000000	4.86295313900000	0.10444426990000	24.75721083000000
4.91821397000000	11.24252689000000	19.16700792000000	4.91821397000000	0.10893768930000	24.75918454000000
4.97347480100000	11.27261875000000	19.16830278000000	4.97347480100000	0.10812642930000	24.75858457000000
5.02873563200000	11.36227492000000	19.16917330000000	5.02873563200000	0.11191405310000	24.75893478000000
5.08399646300000	11.45150136000000	19.17112779000000	5.08399646300000	0.11203481350000	24.75931486000000
5.13925729400000	11.40016421000000	19.17156225000000	5.13925729400000	0.10877529430000	24.76047628000000
5.19451812600000	11.45298351000000	19.16878083000000	5.19451812600000	0.11247791020000	24.75978171000000
5.24977895700000	11.41030255000000	19.16830546000000	5.24977895700000	0.10763635050000	24.75928067000000
5.30503978800000	11.44770111000000	19.16847160000000	5.30503978800000	0.11039184150000	24.75968045000000
5.36030061900000	11.47379664000000	19.16799487000000	5.36030061900000	0.11418421310000	24.76094360000000
5.41556145000000	11.44669354000000	19.16975476000000	5.41556145000000	0.11575026170000	24.75979856000000
5.47082228100000	11.47361412000000	19.16782219000000	5.47082228100000	0.11913096960000	24.75959837000000
5.52608311200000	11.45558758000000	19.16971337000000	5.52608311200000	0.11131712410000	24.75736047000000
5.58134394300000	11.43994579000000	19.17111508000000	5.58134394300000	0.10967176440000	24.75874582000000
5.63660477500000	11.46052634000000	19.17057370000000	5.63660477500000	0.12119725550000	24.76029718000000
5.69186560600000	11.44361272000000	19.16986434000000	5.69186560600000	0.11401346790000	24.75902228000000
5.74712643700000	11.45068199000000	19.16993586000000	5.74712643700000	0.11604672740000	24.76126928000000
5.80238726800000	11.46502091000000	19.17134018000000	5.80238726800000	0.10937878540000	24.75890412000000
5.85764809900000	11.46327165000000	19.17066300000000	5.85764809900000	0.11047129190000	24.76156253000000
5.91290893000000	11.49457225000000	19.17085446000000	5.91290893000000	0.11299343860000	24.76172636000000
5.96816976100000	11.49079823000000	19.17048569000000	5.96816976100000	0.11342000170000	24.76229697000000
6.02343059200000	11.46749266000000	19.16908231000000	6.02343059200000	0.11481252320000	24.76187834000000
6.07869142400000	11.46716869000000	19.16723805000000	6.07869142400000	0.11351300240000	24.76223951000000
6.13395225500000	11.46998140000000	19.16700734000000	6.13395225500000	0.11598078780000	24.76311070000000
6.18921308600000	11.48954046000000	19.16713335000000	6.18921308600000	0.11380073120000	24.76268830000000
6.24447391700000	11.47176610000000	19.16726095000000	6.24447391700000	0.11324327660000	24.76176920000000
6.29973474800000	11.49291349000000	19.16636634000000	6.29973474800000	0.11624237630000	24.76325120000000
6.35499557900000	11.51947896000000	19.16673358000000	6.35499557900000	0.11520633870000	24.76298072000000
6.41025641000000	11.55357068000000	19.16706767000000	6.41025641000000	0.11626783520000	24.76350022000000
6.46551724100000	11.58430061000000	19.17168947000000	6.46551724100000	0.11643432570000	24.76193293000000
6.52077807300000	11.61973740000000	19.16785144000000	6.52077807300000	0.11695892810000	24.76363315000000
6.57603890400000	11.66518773000000	19.16876304000000	6.57603890400000	0.11973705210000	24.76242249000000
6.63129973500000	11.66590414000000	19.16576484000000	6.63129973500000	0.11927273270000	24.76253400000000
6.68656056600000	11.62818992000000	19.16766083000000	6.68656056600000	0.11994970220000	24.76278294000000
6.74182139700000	11.67872626000000	19.16793441000000	6.74182139700000	0.11891390740000	24.76317249000000
6.79708222800000	11.68584457000000	19.16520899000000	6.79708222800000	0.12166538240000	24.76324935000000
6.85234305900000	11.67823893000000	19.16488470000000	6.85234305900000	0.12152308650000	24.76423743000000
6.90760389000000	11.67646655000000	19.16560725000000	6.90760389000000	0.12309269000000	24.76355029000000
6.96286472100000	11.68088862000000	19.16618151000000	6.96286472100000	0.11980246860000	24.76231394000000
7.01812555300000	11.68222516000000	19.16654455000000	7.01812555300000	0.12458628260000	24.76305347000000
7.07338638400000	11.67774035000000	19.16743150000000	7.07338638400000	0.12531257010000	24.76459055000000
7.12864721500000	11.67509914000000	19.16752031000000	7.12864721500000	0.12763405690000	24.76423809000000
7.18390804600000	11.67957807000000	19.16560215000000	7.18390804600000	0.12536030310000	24.76200016000000
7.23916887700000	11.68973237000000	19.16582701000000	7.23916887700000	0.12822417430000	24.76430491000000
7.29442970800000	11.67368014000000	19.16759328000000	7.29442970800000	0.12660880700000	24.76506784000000
7.34969053900000	11.69008308000000	19.16790368000000	7.34969053900000	0.12620535370000	24.76364500000000
7.40495137000000	11.77906554000000	19.17198273000000	7.40495137000000	0.13152430820000	24.76415103000000
7.46021220200000	11.83862892000000	19.17453287000000	7.46021220200000	0.13085586780000	24.76480859000000
7.51547303300000	11.82122297000000	19.17699586000000	7.51547303300000	0.12875957840000	24.76341407000000
7.57073386400000	11.81193427000000	19.17524638000000	7.57073386400000	0.12987295200000	24.76474642000000
7.62599469500000	11.93061015000000	19.18520134000000	7.62599469500000	0.13003351250000	24.76502772000000
7.68125552600000	11.89088142000000	19.17630912000000	7.68125552600000	0.13273672420000	24.76546368000000
7.73651635700000	11.89128717000000	19.17470611000000	7.73651635700000	0.13103242930000	24.76434031000000
7.79177718800000	11.90413287000000	19.17663743000000	7.79177718800000	0.12879873910000	24.76487744000000
7.84703801900000	11.91534843000000	19.18495060000000	7.84703801900000	0.12685525950000	24.76430427000000
7.90229885100000	11.92499777000000	19.18147044000000	7.90229885100000	0.12988349450000	24.76453839000000
7.95755968200000	11.93120807000000	19.18514632000000	7.95755968200000	0.12946962300000	24.76412505000000
8.01282051300000	11.93682071000000	19.18524194000000	8.01282051300000	0.13125890300000	24.76592542000000
8.06808134400000	11.90265135000000	19.18151916000000	8.06808134400000	0.12777142210000	24.76579616000000
8.12334217500000	11.89404034000000	19.17837971000000	8.12334217500000	0.12772751360000	24.76579329000000
8.17860300600000	11.88276339000000	19.17326282000000	8.17860300600000	0.12914269750000	24.76560060000000
8.23386383700000	11.90817742000000	19.17516362000000	8.23386383700000	0.12755914770000	24.76468705000000
8.28912466800000	11.88817405000000	19.17442778000000	8.28912466800000	0.12818101370000	24.76578666000000
8.34438550000000	11.91743565000000	19.17415070000000	8.34438550000000	0.12648303740000	24.76505191000000
8.39964633100000	11.89366404000000	19.17664667000000	8.39964633100000	0.12771476720000	24.76569465000000
8.45490716200000	11.90087407000000	19.17796789000000	8.45490716200000	0.12947574900000	24.76508793000000
8.51016799300000	11.90845615000000	19.17358154000000	8.51016799300000	0.13065788770000	24.76622978000000
8.56542882400000	11.89395725000000	19.17097032000000	8.56542882400000	0.12749190270000	24.76491615000000
8.62068965500000	11.91294360000000	19.17666320000000	8.62068965500000	0.12538241640000	24.76629090000000
8.67595048600000	11.86902526000000	19.17507676000000	8.67595048600000	0.12368207180000	24.76616860000000
8.73121131700000	11.89731903000000	19.17788621000000	8.73121131700000	0.12224793750000	24.76535064000000
8.78647214900000	11.86771852000000	19.17789278000000	8.78647214900000	0.12177889230000	24.76570448000000
8.84173298000000	11.89608905000000	19.17551479000000	8.84173298000000	0.12359473880000	24.76400180000000
8.89699381100000	11.89595863000000	19.17365321000000	8.89699381100000	0.12082506980000	24.76560225000000
8.95225464200000	11.87042123000000	19.17531331000000	8.95225464200000	0.11973187880000	24.76552391000000
9.00751547300000	11.88076859000000	19.17860686000000	9.00751547300000	0.12087398280000	24.76513397000000
9.06277630400000	11.90638046000000	19.17788019000000	9.06277630400000	0.11840032800000	24.76503642000000
9.11803713500000	11.93919469000000	19.18078502000000	9.11803713500000	0.12117211950000	24.76501397000000
9.17329796600000	11.94751332000000	19.17523477000000	9.17329796600000	0.12067878420000	24.76384026000000
9.22855879800000	11.89425376000000	19.16983586000000	9.22855879800000	0.12104544590000	24.76481535000000
9.28381962900000	11.91653163000000	19.17121137000000	9.28381962900000	0.11695831350000	24.76434439000000
9.33908046000000	11.93045158000000	19.16784521000000	9.33908046000000	0.12485290080000	24.76506044000000
9.39434129100000	11.91717019000000	19.17011645000000	9.39434129100000	0.12426349620000	24.76552920000000
9.44960212200000	11.92726507000000	19.16983677000000	9.44960212200000	0.12453569990000	24.76607263000000
9.50486295300000	11.93669230000000	19.17430406000000	9.50486295300000	0.12484044950000	24.76604943000000
9.56012378400000	11.91811119000000	19.17389588000000	9.56012378400000	0.12248545320000	24.76624305000000
9.61538461500000	11.92670547000000	19.17526154000000	9.61538461500000	0.12627130040000	24.76689529000000
9.67064544700000	11.91093854000000	19.17386265000000	9.67064544700000	0.12172272430000	24.76645534000000
9.72590627800000	11.90748989000000	19.17527041000000	9.72590627800000	0.12487363100000	24.76681390000000
9.78116710900000	11.92880332000000	19.18158467000000	9.78116710900000	0.12420471930000	24.76646853000000
9.83642794000000	11.92301035000000	19.17791004000000	9.83642794000000	0.12372242720000	24.76865963000000
9.89168877100000	12.02604080000000	19.18732262000000	9.89168877100000	0.12508316820000	24.76777886000000
9.94694960200000	12.04543521000000	19.19501414000000	9.94694960200000	0.12572150810000	24.76660852000000
10.00221043000000	11.98824233000000	19.18318553000000	10.00221043000000	0.12395266310000	24.76734073000000
10.05747126000000	12.06261575000000	19.18448364000000	10.05747126000000	0.12667722000000	24.76597818000000
10.11273210000000	12.06508685000000	19.18459128000000	10.11273210000000	0.12608718470000	24.76687318000000
10.16799293000000	11.98391769000000	19.18448142000000	10.16799293000000	0.12368316900000	24.76940092000000
10.22325376000000	12.04792852000000	19.19609038000000	10.22325376000000	0.12442550980000	24.76695516000000
10.27851459000000	12.11920588000000	19.19237008000000	10.27851459000000	0.13481513600000	24.76494403000000
10.33377542000000	12.12527764000000	19.18769762000000	10.33377542000000	0.13148547450000	24.76707523000000
10.38903625000000	12.10416881000000	19.18564542000000	10.38903625000000	0.12912061070000	24.76610963000000
10.44429708000000	12.12617540000000	19.17935184000000	10.44429708000000	0.13144221550000	24.76265732000000
10.49955791000000	12.12336308000000	19.17766913000000	10.49955791000000	0.12819918460000	24.76329849000000
10.55481874000000	12.10622894000000	19.17897200000000	10.55481874000000	0.12913732020000	24.76396762000000
10.61007958000000	12.12476638000000	19.17560804000000	10.61007958000000	0.13140191920000	24.76371727000000
10.66534041000000	12.15794700000000	19.18133795000000	10.66534041000000	0.13283256900000	24.76401715000000
10.72060124000000	12.11363567000000	19.17574038000000	10.72060124000000	0.12906353360000	24.76524154000000
10.77586207000000	12.09681925000000	19.17730221000000	10.77586207000000	0.13235060700000	24.76481826000000
10.83112290000000	12.12258996000000	19.17690776000000	10.83112290000000	0.13024458630000	24.76505924000000
10.88638373000000	12.14559671000000	19.18083177000000	10.88638373000000	0.13235652460000	24.76401074000000
10.94164456000000	12.13553818000000	19.17993889000000	10.94164456000000	0.13193889880000	24.76590720000000
10.99690539000000	12.12131819000000	19.18022417000000	10.99690539000000	0.13066186150000	24.76486847000000
11.05216622000000	12.12770422000000	19.17914865000000	11.05216622000000	0.13101336810000	24.76654037000000
11.10742706000000	12.13273047000000	19.17897893000000	11.10742706000000	0.13038451460000	24.76414397000000
11.16268789000000	12.12624079000000	19.17796511000000	11.16268789000000	0.13325630550000	24.76492285000000
11.21794872000000	12.11237166000000	19.17792132000000	11.21794872000000	0.12823092110000	24.76435333000000
