GMfas2BEST			GMext		
t	x	y	t	x	y
0.00000000000000	23.94643621000000	1.45077764500000	0.00000000000000	4.05683375800000	12.43578600000000
0.05961251863000	24.03688099000000	1.44005163700000	0.05961251863000	4.05581900300000	12.43601410000000
0.11922503730000	24.11907139000000	1.43037738200000	0.11922503730000	4.05605234700000	12.43584645000000
0.17883755590000	24.25103502000000	1.41326286100000	0.17883755590000	4.05632696000000	12.43630102000000
0.23845007450000	24.30181217000000	1.40654491400000	0.23845007450000	4.05630052800000	12.43630284000000
0.29806259310000	24.40194600000000	1.39427713500000	0.29806259310000	4.05649103400000	12.43605902000000
0.35767511180000	24.46182516000000	1.38867305800000	0.35767511180000	4.05631384100000	12.43645323000000
0.41728763040000	24.53370701000000	1.38014629500000	0.41728763040000	4.05679948400000	12.43617998000000
0.47690014900000	24.61917149000000	1.36945377000000	0.47690014900000	4.05697232600000	12.43618782000000
0.53651266770000	24.69183961000000	1.36100081400000	0.53651266770000	4.05697836300000	12.43647332000000
0.59612518630000	24.78362016000000	1.34743763500000	0.59612518630000	4.06007589800000	12.43609827000000
0.65573770490000	24.82086877000000	1.34498225100000	0.65573770490000	4.05719738500000	12.43619299000000
0.71535022350000	24.89616699000000	1.32998701000000	0.71535022350000	4.05903871700000	12.43655647000000
0.77496274220000	24.97109605000000	1.31872361300000	0.77496274220000	4.05972991800000	12.43665560000000
0.83457526080000	25.03932903000000	1.31040021200000	0.83457526080000	4.06163756600000	12.43658705000000
0.89418777940000	25.12526501000000	1.29865263600000	0.89418777940000	4.06058310800000	12.43704039000000
0.95380029810000	25.20806581000000	1.28683999900000	0.95380029810000	4.06116432300000	12.43682385000000
1.01341281700000	25.27900863000000	1.27515905800000	1.01341281700000	4.06152318200000	12.43705288000000
1.07302533500000	25.30043452000000	1.27132607000000	1.07302533500000	4.06188780200000	12.43736667000000
1.13263785400000	25.37340256000000	1.26112575300000	1.13263785400000	4.06242758400000	12.43596899000000
1.19225037300000	25.41979084000000	1.25665878800000	1.19225037300000	4.06126995400000	12.43643295000000
1.25186289100000	25.49181399000000	1.25110395600000	1.25186289100000	4.06056061000000	12.43617634000000
1.31147541000000	25.55410225000000	1.23589729100000	1.31147541000000	4.06010810800000	12.43716160000000
1.37108792800000	25.60717413000000	1.22578949800000	1.37108792800000	4.06278320600000	12.43553330000000
1.43070044700000	25.64249677000000	1.22768754100000	1.43070044700000	4.06221822900000	12.43505454000000
1.49031296600000	25.72349843000000	1.22014218500000	1.49031296600000	4.06199409200000	12.43568893000000
1.54992548400000	25.86537866000000	1.21210130200000	1.54992548400000	4.06097627400000	12.43553517000000
1.60953800300000	25.90695208000000	1.21963120600000	1.60953800300000	4.06223590600000	12.43534450000000
1.66915052200000	26.02454318000000	1.20981162800000	1.66915052200000	4.06069157700000	12.43532655000000
1.72876304000000	26.10318133000000	1.20250079000000	1.72876304000000	4.06190800500000	12.43611839000000
1.78837555900000	26.20154084000000	1.18903640100000	1.78837555900000	4.06244244900000	12.43550340000000
1.84798807700000	26.22826357000000	1.19198586600000	1.84798807700000	4.06095722100000	12.43577045000000
1.90760059600000	26.31068625000000	1.18655960500000	1.90760059600000	4.05988141600000	12.43665272000000
1.96721311500000	26.34810138000000	1.17866550600000	1.96721311500000	4.05948886300000	12.43612972000000
2.02682563300000	26.35024747000000	1.17911643000000	2.02682563300000	4.05601182800000	12.43590823000000
2.08643815200000	26.46959713000000	1.15971002000000	2.08643815200000	4.05777540700000	12.43580727000000
2.14605067100000	26.53729786000000	1.15568652000000	2.14605067100000	4.05395077500000	12.43593944000000
2.20566318900000	26.60132343000000	1.14926260700000	2.20566318900000	4.05362528600000	12.43702148000000
2.26527570800000	26.64222962000000	1.14215787500000	2.26527570800000	4.05374137300000	12.43735299000000
2.32488822700000	26.74728033000000	1.12839580400000	2.32488822700000	4.05511096000000	12.43560546000000
2.38450074500000	26.77864235000000	1.12345747900000	2.38450074500000	4.05683188500000	12.43616643000000
2.44411326400000	26.89601197000000	1.11226383200000	2.44411326400000	4.05475017700000	12.43601159000000
