CALins			CALext		
t	x	y	t	x	y
0.000000000000	20.010727080000	9.219354472000	0.000000000000	-9.338812369000	14.313321800000
0.059612518630	20.012625500000	9.220127620000	0.059612518630	-9.339122686000	14.312046920000
0.119225037300	20.015263290000	9.220884608000	0.119225037300	-9.337963693000	14.312295500000
0.178837555900	20.012232130000	9.220185234000	0.178837555900	-9.338386372000	14.312218860000
0.238450074500	20.010130580000	9.219452438000	0.238450074500	-9.338849724000	14.312614020000
0.298062593100	20.009919210000	9.218447714000	0.298062593100	-9.339572441000	14.312943650000
0.357675111800	19.988624790000	9.207373888000	0.357675111800	-9.340123556000	14.312057870000
0.417287630400	20.008364360000	9.151557146000	0.417287630400	-9.337754386000	14.312359920000
0.476900149000	19.951604480000	9.140780682000	0.476900149000	-9.346685238000	14.312728660000
0.536512667700	19.995742380000	9.148087468000	0.536512667700	-9.372114805000	14.316972530000
0.596125186300	19.922247880000	9.199219247000	0.596125186300	-9.361277097000	14.315941450000
0.655737704900	19.966023290000	9.226159889000	0.655737704900	-9.452073895000	14.312125720000
0.715350223500	20.005727080000	9.234763042000	0.715350223500	-9.531552827000	14.316693020000
0.774962742200	20.006563300000	9.238508522000	0.774962742200	-9.627926728000	14.323181470000
0.834575260800	20.002049560000	9.230912932000	0.834575260800	-9.657818773000	14.317092130000
0.894187779400	20.005132650000	9.231070595000	0.894187779400	-9.657474795000	14.317776060000
0.953800298100	20.010598060000	9.233644745000	0.953800298100	-9.664433660000	14.314136470000
1.013412817000	20.003693390000	9.234284557000	1.013412817000	-9.661179256000	14.313734760000
1.073025335000	20.006918130000	9.239044389000	1.073025335000	-9.665506435000	14.316572000000
1.132637854000	19.998763590000	9.233945813000	1.132637854000	-9.657820247000	14.313154210000
1.192250373000	19.963871540000	9.225396648000	1.192250373000	-9.659365765000	14.313530310000
1.251862891000	19.906243790000	9.215438362000	1.251862891000	-9.656357233000	14.312483220000
1.311475410000	19.926646010000	9.217245721000	1.311475410000	-9.663485123000	14.313185470000
1.371087928000	19.937294880000	9.218697012000	1.371087928000	-9.648857665000	14.310472790000
1.430700447000	19.946581820000	9.219514722000	1.430700447000	-9.647219876000	14.311351290000
1.490312966000	19.982745310000	9.222255178000	1.490312966000	-9.642029314000	14.311049440000
1.549925484000	20.003932450000	9.223344767000	1.549925484000	-9.636186364000	14.309814500000
1.609538003000	20.010798160000	9.223749618000	1.609538003000	-9.634555817000	14.310597380000
1.669150522000	19.999108090000	9.219884894000	1.669150522000	-9.640166256000	14.310100700000
1.728763040000	20.004672010000	9.219935006000	1.728763040000	-9.637987276000	14.310072040000
1.788375559000	20.007232230000	9.219651466000	1.788375559000	-9.640735670000	14.309063270000
1.847988077000	20.006178280000	9.219538392000	1.847988077000	-9.638761262000	14.309404470000
1.907600596000	20.006890210000	9.220145053000	1.907600596000	-9.643502098000	14.311286080000
1.967213115000	19.995945240000	9.216341339000	1.967213115000	-9.642200642000	14.311213220000
2.026825633000	19.989126960000	9.215030993000	2.026825633000	-9.645754143000	14.311105000000
2.086438152000	19.959653010000	9.215768401000	2.086438152000	-9.646417473000	14.311251920000
2.146050671000	19.938528050000	9.213194035000	2.146050671000	-9.643520882000	14.312435750000
2.205663189000	19.920614260000	9.210644917000	2.205663189000	-9.646460882000	14.311575100000
2.265275708000	19.912250410000	9.210989619000	2.265275708000	-9.650068792000	14.312399000000
2.324888227000	19.924731580000	9.213625656000	2.324888227000	-9.646546510000	14.311833840000
2.384500745000	19.923894390000	9.213959093000	2.384500745000	-9.647852513000	14.312616720000
2.444113264000	19.928529820000	9.213192949000	2.444113264000	-9.651049871000	14.311774690000
2.503725782000	19.928313660000	9.214164736000	2.503725782000	-9.657907418000	14.311046790000
2.563338301000	19.927314110000	9.214720997000	2.563338301000	-9.649263590000	14.308920630000
2.622950820000	19.921754770000	9.213570668000	2.622950820000	-9.643166758000	14.309007510000
2.682563338000	19.929930390000	9.213758233000	2.682563338000	-9.646752578000	14.308565290000
2.742175857000	19.939927210000	9.214626846000	2.742175857000	-9.642854833000	14.309519810000
2.801788376000	19.958535320000	9.219775878000	2.801788376000	-9.638911046000	14.306591190000
2.861400894000	19.987450600000	9.220854923000	2.861400894000	-9.639796564000	14.309093980000
2.921013413000	20.009559910000	9.224187150000	2.921013413000	-9.638244172000	14.309222830000
2.980625931000	20.011346050000	9.223784927000	2.980625931000	-9.637473091000	14.308740040000
3.040238450000	19.998868630000	9.220212435000	3.040238450000	-9.638088554000	14.309588130000
3.099850969000	20.009936370000	9.223189577000	3.099850969000	-9.641458145000	14.311657360000
3.159463487000	20.012894850000	9.225744118000	3.159463487000	-9.638419996000	14.311449030000
3.219076006000	20.010032140000	9.224188540000	3.219076006000	-9.641282108000	14.311937230000
3.278688525000	20.007035310000	9.222296035000	3.278688525000	-9.644060421000	14.312177050000
3.338301043000	19.994396100000	9.221431652000	3.338301043000	-9.640985710000	14.312099890000
3.397913562000	19.978249750000	9.218933049000	3.397913562000	-9.645775732000	14.312717760000
3.457526080000	19.952683100000	9.220071149000	3.457526080000	-9.648838581000	14.312287210000
3.517138599000	19.938944540000	9.219726100000	3.517138599000	-9.644640182000	14.312667060000
3.576751118000	19.930662460000	9.219648467000	3.576751118000	-9.643801317000	14.312663810000
