CALbump2			CALext		
t	x	y	t	x	y
0.00000000000	5.60109065400	6.75474813300	0.00000000000	-4.36391226600	12.19810289000
0.01831367665	5.60727174700	6.74758863300	0.01831367665	-4.34982136500	12.19068536000
0.03662735331	5.60801941900	6.75054809000	0.03662735331	-4.32784976600	12.18974583000
0.05494102996	5.59772883300	6.76794604700	0.05494102996	-4.29704417000	12.19476337000
0.07325470661	5.59679414000	6.75588799900	0.07325470661	-4.23563902700	12.16837778000
0.09156838327	5.59455283600	6.75992753900	0.09156838327	-4.20972018200	12.16242006000
0.10988205990	5.58649968900	6.76688403400	0.10988205990	-4.21441268700	12.17151249000
0.12819573660	5.57523206200	6.77713562000	0.12819573660	-4.20739422900	12.17954877000
0.14650941320	5.58053690900	6.77087820300	0.14650941320	-4.18554816700	12.16064384000
0.16482308990	5.59940554200	6.76219487000	0.16482308990	-4.14836691000	12.14408788000
0.18313676650	5.59296176400	6.77370478000	0.18313676650	-4.14360955200	12.14638236000
0.20145044320	5.58715745100	6.77905211600	0.20145044320	-4.13882708000	12.15069032000
0.21976411980	5.57198067000	6.78398634300	0.21976411980	-4.15679321100	12.15653932000
0.23807779650	5.57520346900	6.77100838700	0.23807779650	-4.15986097300	12.13353125000
0.25639147320	5.59469540300	6.75766390300	0.25639147320	-4.13272351500	12.12183693000
0.27470514980	5.59929193000	6.75579409100	0.27470514980	-4.12532929200	12.11843812000
0.29301882650	5.59309831500	6.76085820400	0.29301882650	-4.13694485800	12.12626536000
0.31133250310	5.57845943400	6.77083551900	0.31133250310	-4.15439458900	12.13478923000
0.32964617980	5.58529980000	6.76044035500	0.32964617980	-4.13849621400	12.12329087000
0.34795985640	5.59215100700	6.75920471900	0.34795985640	-4.13531234700	12.11993031000
0.36627353310	5.60299847900	6.75562461900	0.36627353310	-4.12488896200	12.11680262000
0.38458720970	5.60494378900	6.75493670900	0.38458720970	-4.12611821000	12.11766914000
0.40290088640	5.59375505600	6.75921884000	0.40290088640	-4.13980266300	12.12530488000
0.42121456300	5.58315692500	6.76194775700	0.42121456300	-4.15188306800	12.12805871000
0.43952823970	5.58403295800	6.76009409800	0.43952823970	-4.14930904600	12.12695475000
0.45784191630	5.58669977200	6.75928491000	0.45784191630	-4.14841175400	12.12440122000
0.47615559300	5.58836413700	6.75975841000	0.47615559300	-4.14737477500	12.12570180000
0.49446926970	5.59043877100	6.76047148100	0.49446926970	-4.14556046300	12.12794548000
0.51278294630	5.58493312900	6.76397019500	0.51278294630	-4.15970792100	12.13345409000
0.53109662300	5.58026275100	6.76546213600	0.53109662300	-4.16703493500	12.13569808000
0.54941029960	5.58067998400	6.76473415900	0.54941029960	-4.16820380900	12.13469645000
0.56772397630	5.58774064500	6.76063072100	0.56772397630	-4.16492904100	12.13069557000
0.58603765290	5.58964856000	6.76056366300	0.58603765290	-4.15838444000	12.13026651000
0.60435132960	5.59233111300	6.75930791300	0.60435132960	-4.15746873800	12.12962292000
0.62266500620	5.59386677600	6.75850568900	0.62266500620	-4.15436850000	12.12971887000
0.64097868290	5.59489153600	6.75906745800	0.64097868290	-4.15564446000	12.13079643000
0.65929235950	5.59574387100	6.75802308500	0.65929235950	-4.15600474700	12.12810373000
0.67760603620	5.59651609900	6.75700996700	0.67760603620	-4.15601966200	12.12624999000
0.69591971280	5.59435437900	6.75672385400	0.69591971280	-4.15654068600	12.12740678000
0.71423338950	5.59424898600	6.75694731000	0.71423338950	-4.15899730200	12.12874524000
0.73254706610	5.58989834000	6.75905635900	0.73254706610	-4.16670249000	12.13190788000
0.75086074280	5.59218187400	6.75896809600	0.75086074280	-4.16269401800	12.13105015000
0.76917441950	5.59551516600	6.75702524200	0.76917441950	-4.15952278000	12.12926508000
0.78748809610	5.59557634600	6.75627500400	0.78748809610	-4.15656179800	12.12969201000
0.80580177280	5.59645860000	6.75612334800	0.80580177280	-4.15460005200	12.13047679000
0.82411544940	5.59362747800	6.75801877300	0.82411544940	-4.15505206100	12.13259110000
0.84242912610	5.59179275200	6.76153355100	0.84242912610	-4.15617801200	12.13562832000
0.86074280270	5.59399413900	6.76263395900	0.86074280270	-4.15387106500	12.13931508000
0.87905647940	5.58850992300	6.76507440900	0.87905647940	-4.15781654900	12.14776723000
0.89737015600	5.58723703300	6.76696044100	0.89737015600	-4.16138614400	12.15538484000
