SOLfas3BESTredone			SOLext		
t	x	y	t	x	y
0.0000000000000	-5.4651816240000	8.8579396350000	0.0000000000000	27.7211698500000	13.7448169400000
0.0227956597100	-5.4644859040000	8.8576674800000	0.0227956597100	27.7209484200000	13.7445131900000
0.0455913194100	-5.4631803260000	8.8580205270000	0.0455913194100	27.7210972000000	13.7443081200000
0.0683869791200	-5.4641258140000	8.8578634140000	0.0683869791200	27.7212072800000	13.7445979300000
0.0911826388300	-5.4645438360000	8.8578660250000	0.0911826388300	27.7207101200000	13.7443917600000
0.1139782985000	-5.4644177080000	8.8579070890000	0.1139782985000	27.7209451600000	13.7445343400000
0.1367739582000	-5.4639048630000	8.8580241550000	0.1367739582000	27.7209538600000	13.7446619700000
0.1595696179000	-5.4643706260000	8.8577326580000	0.1595696179000	27.7208158100000	13.7446490300000
0.1823652777000	-5.4648001880000	8.8581049830000	0.1823652777000	27.7198193300000	13.7446964300000
0.2051609374000	-5.4657362020000	8.8580829000000	0.2051609374000	27.7220747900000	13.7444519600000
0.2279565971000	-5.4658110290000	8.8578434650000	0.2279565971000	27.7211121000000	13.7448737700000
0.2507522568000	-5.4655547560000	8.8580540060000	0.2507522568000	27.7211941600000	13.7444740300000
0.2735479165000	-5.4652017490000	8.8577330830000	0.2735479165000	27.7217285100000	13.7446541800000
0.2963435762000	-5.4655976640000	8.8577952120000	0.2963435762000	27.7214779000000	13.7444591500000
0.3191392359000	-5.4656376390000	8.8579614380000	0.3191392359000	27.7203329000000	13.7449060600000
0.3419348956000	-5.4659083550000	8.8579466740000	0.3419348956000	27.7213697200000	13.7448563000000
0.3647305553000	-5.4663976340000	8.8578930290000	0.3647305553000	27.7209185900000	13.7450951700000
0.3875262150000	-5.4654975520000	8.8578536530000	0.3875262150000	27.7215105000000	13.7448134400000
0.4103218747000	-5.4645288700000	8.8578077110000	0.4103218747000	27.7207733100000	13.7448647200000
0.4331175344000	-5.4631350100000	8.8580086860000	0.4331175344000	27.7207412800000	13.7446914000000
0.4559131941000	-5.4628946590000	8.8579797730000	0.4559131941000	27.7209536500000	13.7449750800000
0.4787088538000	-5.4610270470000	8.8581047780000	0.4787088538000	27.7237028800000	13.7448408100000
0.5015045135000	-5.4585531110000	8.8577922600000	0.5015045135000	27.7213343500000	13.7445388200000
0.5243001732000	-5.4578797620000	8.8580172930000	0.5243001732000	27.7231558700000	13.7445675300000
0.5470958330000	-5.4567174980000	8.8578470810000	0.5470958330000	27.7234882300000	13.7448800600000
0.5698914927000	-5.4569121690000	8.8579579410000	0.5698914927000	27.7234597500000	13.7443277300000
0.5926871524000	-5.4577714730000	8.8578291190000	0.5926871524000	27.7224818200000	13.7446839900000
0.6154828121000	-5.4533797110000	8.8578095070000	0.6154828121000	27.7239520500000	13.7446619900000
0.6382784718000	-5.4554060340000	8.8579596470000	0.6382784718000	27.7218788800000	13.7446182500000
0.6610741315000	-5.4594345000000	8.8580190790000	0.6610741315000	27.7235002600000	13.7446884100000
0.6838697912000	-5.4592504670000	8.8576890260000	0.6838697912000	27.7218947800000	13.7445344900000
0.7066654509000	-5.4577645860000	8.8580670520000	0.7066654509000	27.7228274800000	13.7446972800000
0.7294611106000	-5.4596035910000	8.8579960230000	0.7294611106000	27.7233166000000	13.7447758900000
0.7522567703000	-5.4610409080000	8.8577054350000	0.7522567703000	27.7214536900000	13.7444123200000
0.7750524300000	-5.4636505520000	8.8576853080000	0.7750524300000	27.7223339300000	13.7449268300000
0.7978480897000	-5.4648425020000	8.8582620870000	0.7978480897000	27.7216118600000	13.7444075300000
0.8206437494000	-5.4652903430000	8.8584955200000	0.8206437494000	27.7226270000000	13.7449300000000
0.8434394091000	-5.4645187060000	8.8586270970000	0.8434394091000	27.7214649700000	13.7444245800000
0.8662350688000	-5.4650963800000	8.8582646660000	0.8662350688000	27.7210410000000	13.7443390200000
0.8890307285000	-5.4645097180000	8.8583255890000	0.8890307285000	27.7213974200000	13.7447170800000
0.9118263883000	-5.4645825190000	8.8585798950000	0.9118263883000	27.7223589900000	13.7446736400000
0.9346220480000	-5.4654660250000	8.8582956890000	0.9346220480000	27.7207703300000	13.7445442600000
0.9574177077000	-5.4657805020000	8.8582761280000	0.9574177077000	27.7215070900000	13.7448595900000
0.9802133674000	-5.4652656040000	8.8584446840000	0.9802133674000	27.7215957400000	13.7444938200000
1.0030090270000	-5.4652198650000	8.8581265630000	1.0030090270000	27.7217602300000	13.7446584500000
1.0258046870000	-5.4639608830000	8.8580134210000	1.0258046870000	27.7217703700000	13.7444391200000
1.0486003460000	-5.4623990100000	8.8580871460000	1.0486003460000	27.7222520300000	13.7447935200000
1.0713960060000	-5.4601089620000	8.8580088420000	1.0713960060000	27.7230771100000	13.7449594200000
1.0941916660000	-5.4587521230000	8.8579689090000	1.0941916660000	27.7224390600000	13.7450110500000
1.1169873260000	-5.4601335040000	8.8577884050000	1.1169873260000	27.7235078900000	13.7447892300000
1.1397829850000	-5.4603772610000	8.8578860180000	1.1397829850000	27.7226637300000	13.7448217300000
1.1625786450000	-5.4611231020000	8.8580002260000	1.1625786450000	27.7210331200000	13.7445638400000
1.1853743050000	-5.4612285670000	8.8579313140000	1.1853743050000	27.7212827900000	13.7446439800000
1.2081699640000	-5.4611510810000	8.8576795690000	1.2081699640000	27.7220841200000	13.7447269500000
1.2309656240000	-5.4621307450000	8.8581816630000	1.2309656240000	27.7225629900000	13.7446161300000
1.2537612840000	-5.4633760160000	8.8581000180000	1.2537612840000	27.7207457500000	13.7446052000000
1.2765569440000	-5.4643635130000	8.8584348670000	1.2765569440000	27.7206117000000	13.7447483500000
1.2993526030000	-5.4626481580000	8.8583169050000	1.2993526030000	27.7215011100000	13.7444903700000
1.3221482630000	-5.4632562030000	8.8580978910000	1.3221482630000	27.7217203200000	13.7448781900000
1.3449439230000	-5.4629669810000	8.8579255850000	1.3449439230000	27.7223428300000	13.7443720700000
1.3677395820000	-5.4635808750000	8.8581827890000	1.3677395820000	27.7213222800000	13.7446877800000
1.3905352420000	-5.4623486890000	8.8581735460000	1.3905352420000	27.7214721000000	13.7447517800000
1.4133309020000	-5.4625382780000	8.8582636010000	1.4133309020000	27.7235997400000	13.7444760900000
1.4361265620000	-5.4636174680000	8.8582303910000	1.4361265620000	27.7220285100000	13.7448048100000
1.4589222210000	-5.4656079810000	8.8581974230000	1.4589222210000	27.7218323200000	13.7446499900000
1.4817178810000	-5.4660820530000	8.8585142150000	1.4817178810000	27.7217189100000	13.7447178600000
1.5045135410000	-5.4655308020000	8.8584763620000	1.5045135410000	27.7225807300000	13.7445026100000
1.5273092000000	-5.4642446480000	8.8582335370000	1.5273092000000	27.7200726900000	13.7444563400000
1.5501048600000	-5.4640002130000	8.8583428110000	1.5501048600000	27.7231471200000	13.7448614400000
1.5729005200000	-5.4641588420000	8.8583277150000	1.5729005200000	27.7216578800000	13.7445053900000
1.5956961790000	-5.4639898820000	8.8584296680000	1.5956961790000	27.7205619900000	13.7441732300000
1.6184918390000	-5.4659837490000	8.8582942900000	1.6184918390000	27.7231236600000	13.7447660100000
1.6412874990000	-5.4660039700000	8.8585985490000	1.6412874990000	27.7214191500000	13.7445881400000
1.6640831590000	-5.4658200990000	8.8582622110000	1.6640831590000	27.7209106300000	13.7445509400000
1.6868788180000	-5.4679645690000	8.8583274260000	1.6868788180000	27.7204020000000	13.7447823500000
1.7096744780000	-5.4692549260000	8.8584629270000	1.7096744780000	27.7183726700000	13.7443358200000
1.7324701380000	-5.4680510520000	8.8586491360000	1.7324701380000	27.7213531000000	13.7442616800000
1.7552657970000	-5.4668038350000	8.8586494580000	1.7552657970000	27.7212748900000	13.7444677800000
1.7780614570000	-5.4660469930000	8.8586908620000	1.7780614570000	27.7215870300000	13.7441446600000
1.8008571170000	-5.4636923340000	8.8587376280000	1.8008571170000	27.7227044200000	13.7444927100000
1.8236527770000	-5.4643000010000	8.8585538670000	1.8236527770000	27.7209144800000	13.7443379200000
1.8464484360000	-5.4653520440000	8.8584960350000	1.8464484360000	27.7229333800000	13.7446881600000
1.8692440960000	-5.4671826770000	8.8590117360000	1.8692440960000	27.7209253800000	13.7439266400000
1.8920397560000	-5.4665616150000	8.8586850400000	1.8920397560000	27.7222959700000	13.7446120500000
1.9148354150000	-5.4674528080000	8.8588064550000	1.9148354150000	27.7213802200000	13.7442272800000
1.9376310750000	-5.4672458660000	8.8591017590000	1.9376310750000	27.7206059600000	13.7439732500000
1.9604267350000	-5.4654860130000	8.8588075590000	1.9604267350000	27.7218122900000	13.7442732900000
1.9832223940000	-5.4658238380000	8.8589364330000	1.9832223940000	27.7209743900000	13.7440842300000
2.0060180540000	-5.4654542810000	8.8589847450000	2.0060180540000	27.7207804400000	13.7438872000000
2.0288137140000	-5.4640858600000	8.8588479330000	2.0288137140000	27.7217042300000	13.7440327000000
2.0516093740000	-5.4642238710000	8.8592091490000	2.0516093740000	27.7211409100000	13.7441460100000
2.0744050330000	-5.4673695070000	8.8604613790000	2.0744050330000	27.7212392200000	13.7443090100000
2.0972006930000	-5.4677329720000	8.8606671520000	2.0972006930000	27.7214375600000	13.7446863100000
2.1199963530000	-5.4668317010000	8.8618047330000	2.1199963530000	27.7193185900000	13.7450726400000
2.1427920120000	-5.4679345770000	8.8616715500000	2.1427920120000	27.7207931400000	13.7453831400000
2.1655876720000	-5.4729458810000	8.8641929340000	2.1655876720000	27.7189557400000	13.7454915700000
2.1883833320000	-5.4780905620000	8.8638064830000	2.1883833320000	27.7194128500000	13.7457929500000
2.2111789920000	-5.4890956840000	8.8613025640000	2.2111789920000	27.7164598100000	13.7463667100000
2.2339746510000	-5.4960909470000	8.8595562650000	2.2339746510000	27.7184614200000	13.7462180300000
2.2567703110000	-5.5082600240000	8.8600902390000	2.2567703110000	27.7161988400000	13.7470315600000
2.2795659710000	-5.6537212190000	8.8682996910000	2.2795659710000	27.7155962800000	13.7491515600000
2.3023616300000	-5.6898448460000	8.8693247320000	2.3023616300000	27.7094143000000	13.7488636400000
2.3251572900000	-5.9140485910000	8.8759848190000	2.3251572900000	27.7377811500000	13.7596569300000
2.3479529500000	-5.9614518250000	8.8739107090000	2.3479529500000	27.7568461200000	13.7626284600000
2.3707486090000	-6.0576896700000	8.8873526860000	2.3707486090000	27.7805897700000	13.7667225900000
2.3935442690000	-6.1050457630000	8.8912285830000	2.3935442690000	27.8154485200000	13.7696738900000
2.4163399290000	-6.2475956970000	8.9004836740000	2.4163399290000	27.8283421800000	13.7762661500000
2.4391355890000	-6.3389653380000	8.9211463670000	2.4391355890000	27.8314626400000	13.7712888100000
2.4619312480000	-6.4090859900000	8.9257263870000	2.4619312480000	27.8287183100000	13.7647652200000
2.4847269080000	-6.6181513370000	8.9563759410000	2.4847269080000	27.8067506100000	13.7790931900000
2.5075225680000	-6.7293063030000	8.9536900040000	2.5075225680000	27.8084012000000	13.7759427100000
2.5303182270000	-6.9937472890000	8.9609247230000	2.5303182270000	27.8226873900000	13.7925092700000
2.5531138870000	-7.1196969890000	8.9604642600000	2.5531138870000	27.8546409100000	13.8048466000000
2.5759095470000	-7.1660950510000	8.9564714730000	2.5759095470000	27.8767052100000	13.8128017600000
2.5987052070000	-7.1799695120000	8.9513168990000	2.5987052070000	27.8771083500000	13.8125815300000
2.6215008660000	-7.2634711730000	8.9506963630000	2.6215008660000	27.8847923700000	13.8165600700000
2.6442965260000	-7.3022285470000	8.9485693650000	2.6442965260000	27.8794176700000	13.8178320200000
2.6670921860000	-7.3298630200000	8.9484312040000	2.6670921860000	27.8750228600000	13.8191273000000
2.6898878450000	-7.3379783590000	8.9452108830000	2.6898878450000	27.8805319400000	13.8197457200000
2.7126835050000	-7.3892415000000	8.9434178060000	2.7126835050000	27.8774223200000	13.8225716800000
2.7354791650000	-7.4389539040000	8.9411454380000	2.7354791650000	27.8748885500000	13.8237853600000
2.7582748240000	-7.4526785270000	8.9394272760000	2.7582748240000	27.8755758600000	13.8236027800000
2.7810704840000	-7.4737049940000	8.9396032240000	2.7810704840000	27.8722728800000	13.8231866800000
2.8038661440000	-7.5040860050000	8.9403203440000	2.8038661440000	27.8712857500000	13.8243630000000
2.8266618040000	-7.5954450740000	8.9408525670000	2.8266618040000	27.8661474400000	13.8262727800000
2.8494574630000	-7.6166952420000	8.9401958470000	2.8494574630000	27.8682492300000	13.8256868600000
2.8722531230000	-7.6653441480000	8.9401991730000	2.8722531230000	27.8582928700000	13.8268364100000
