SOLfas2BEST			SOLext		
t	x	y	t	x	y
0.000000000000	2.196888364000	6.614806723000	0.000000000000	26.522465960000	12.906309470000
0.018334830680	2.196548907000	6.614570093000	0.018334830680	26.522166790000	12.906316640000
0.036669661360	2.196854294000	6.614450893000	0.036669661360	26.522540930000	12.906198940000
0.055004492030	2.197296960000	6.614487224000	0.055004492030	26.522656400000	12.906515510000
0.073339322710	2.195786259000	6.614707224000	0.073339322710	26.522683330000	12.906316070000
0.091674153390	2.196547564000	6.614636923000	0.091674153390	26.522211540000	12.906302100000
0.110008984100	2.197610842000	6.614644346000	0.110008984100	26.523003640000	12.906413420000
0.128343814700	2.197360816000	6.614413191000	0.128343814700	26.521883100000	12.906261180000
0.146678645400	2.197587705000	6.614311099000	0.146678645400	26.522311640000	12.906272420000
0.165013476100	2.196985974000	6.614450407000	0.165013476100	26.522559490000	12.906310660000
0.183348306800	2.198115258000	6.614334508000	0.183348306800	26.522340510000	12.906396080000
0.201683137500	2.197574622000	6.614557602000	0.201683137500	26.523487150000	12.906248590000
0.220017968100	2.197616231000	6.614469041000	0.220017968100	26.522822090000	12.906594500000
0.238352798800	2.198713901000	6.614246253000	0.238352798800	26.521564590000	12.906269770000
0.256687629500	2.197561843000	6.614292177000	0.256687629500	26.521937810000	12.906279370000
0.275022460200	2.197966252000	6.614695854000	0.275022460200	26.521935350000	12.906089200000
0.293357290800	2.197475380000	6.614371719000	0.293357290800	26.523212970000	12.906156650000
0.311692121500	2.198501411000	6.614065705000	0.311692121500	26.522877480000	12.906033060000
0.330026952200	2.198091871000	6.613892115000	0.330026952200	26.523083430000	12.906131380000
0.348361782900	2.198499879000	6.613788502000	0.348361782900	26.523182740000	12.905823560000
0.366696613600	2.198342588000	6.614018557000	0.366696613600	26.522041130000	12.906223780000
0.385031444200	2.199256447000	6.613988659000	0.385031444200	26.522921710000	12.906009870000
0.403366274900	2.199546798000	6.613779326000	0.403366274900	26.522265760000	12.906101640000
0.421701105600	2.199860938000	6.613810604000	0.421701105600	26.522131940000	12.906133860000
0.440035936300	2.198753209000	6.614098725000	0.440035936300	26.522020360000	12.906296570000
0.458370766900	2.198832736000	6.614005451000	0.458370766900	26.522179190000	12.906128620000
0.476705597600	2.198496397000	6.613902709000	0.476705597600	26.523477350000	12.906051340000
0.495040428300	2.199292951000	6.614087360000	0.495040428300	26.522831570000	12.906059020000
0.513375259000	2.198519987000	6.613816032000	0.513375259000	26.522605450000	12.906111300000
0.531710089700	2.198946084000	6.613567528000	0.531710089700	26.522810220000	12.906327000000
0.550044920300	2.198913201000	6.613525111000	0.550044920300	26.523244500000	12.905981410000
0.568379751000	2.199373054000	6.613380491000	0.568379751000	26.522267240000	12.906292360000
0.586714581700	2.197751284000	6.613372670000	0.586714581700	26.521428910000	12.906304540000
0.605049412400	2.199046945000	6.613423465000	0.605049412400	26.522849250000	12.906234330000
0.623384243000	2.199092478000	6.613333563000	0.623384243000	26.522366850000	12.906122070000
0.641719073700	2.199676998000	6.613126813000	0.641719073700	26.522890980000	12.906589510000
0.660053904400	2.199880960000	6.613497485000	0.660053904400	26.522686240000	12.906180080000
0.678388735100	2.199901384000	6.613387554000	0.678388735100	26.523479020000	12.906193360000
0.696723565800	2.199959008000	6.613302304000	0.696723565800	26.522261070000	12.906549630000
0.715058396400	2.199817617000	6.613777210000	0.715058396400	26.522680220000	12.906429600000
0.733393227100	2.198851921000	6.613288929000	0.733393227100	26.522471330000	12.906191880000
0.751728057800	2.198508148000	6.613219021000	0.751728057800	26.522359110000	12.906147690000
0.770062888500	2.200197019000	6.613180202000	0.770062888500	26.521662450000	12.906615780000
0.788397719100	2.199790045000	6.613328165000	0.788397719100	26.522492790000	12.906080600000
0.806732549800	2.197988510000	6.613319244000	0.806732549800	26.522932190000	12.906404390000
0.825067380500	2.198460885000	6.613400577000	0.825067380500	26.521714920000	12.906488410000
0.843402211200	2.198547938000	6.612991422000	0.843402211200	26.521930810000	12.906552450000
0.861737041900	2.199689862000	6.613055472000	0.861737041900	26.523288200000	12.906244030000
0.880071872500	2.198846811000	6.613186141000	0.880071872500	26.523472330000	12.906304580000
0.898406703200	2.199176866000	6.613265535000	0.898406703200	26.522879430000	12.906457000000
0.916741533900	2.199513918000	6.613525347000	0.916741533900	26.522601480000	12.906103710000
0.935076364600	2.199546835000	6.613092779000	0.935076364600	26.523604240000	12.906307170000
0.953411195200	2.199525163000	6.612797365000	0.953411195200	26.523834620000	12.906178240000
0.971746025900	2.198681432000	6.613098620000	0.971746025900	26.522022890000	12.906395170000
0.990080856600	2.199041608000	6.613032847000	0.990080856600	26.523176370000	12.906128770000
1.008415687000	2.197895151000	6.613076375000	1.008415687000	26.522073050000	12.906264580000
1.026750518000	2.199103345000	6.613075932000	1.026750518000	26.522764660000	12.906631030000
1.045085349000	2.199519388000	6.613239616000	1.045085349000	26.522683840000	12.906256590000
1.063420179000	2.199738777000	6.612873078000	1.063420179000	26.522759500000	12.906411660000
1.081755010000	2.199449228000	6.613027420000	1.081755010000	26.522669360000	12.906297780000
1.100089841000	2.199273652000	6.612570270000	1.100089841000	26.522448240000	12.906654950000
1.118424671000	2.199625192000	6.612970920000	1.118424671000	26.521838300000	12.906449310000
1.136759502000	2.198717375000	6.613236808000	1.136759502000	26.523291270000	12.906246280000
1.155094333000	2.199797780000	6.613004725000	1.155094333000	26.522966010000	12.906540120000
1.173429163000	2.198331969000	6.613084286000	1.173429163000	26.522785550000	12.906321210000
1.191763994000	2.198959705000	6.613035444000	1.191763994000	26.522852250000	12.906112450000
1.210098825000	2.198960480000	6.613053193000	1.210098825000	26.523238590000	12.906161780000
1.228433655000	2.199387863000	6.612541910000	1.228433655000	26.522310670000	12.906378300000
1.246768486000	2.198158986000	6.612877423000	1.246768486000	26.522430930000	12.906385870000
1.265103317000	2.199960642000	6.612853846000	1.265103317000	26.521616140000	12.906381410000
1.283438147000	2.197823851000	6.612735985000	1.283438147000	26.522631340000	12.906469360000
1.301772978000	2.191995139000	6.612752576000	1.301772978000	26.521631200000	12.906967360000
1.320107809000	2.188394470000	6.613049892000	1.320107809000	26.521036390000	12.907214550000
1.338442639000	2.181561939000	6.611373279000	1.338442639000	26.521426880000	12.907909710000
1.356777470000	2.165773355000	6.608262763000	1.356777470000	26.518307590000	12.910080390000
1.375112301000	2.123809888000	6.603901646000	1.375112301000	26.517645910000	12.912904200000
1.393447132000	2.080666942000	6.601121892000	1.393447132000	26.515976100000	12.915822360000
1.411781962000	2.054535412000	6.600577554000	1.411781962000	26.511968450000	12.916564110000
