GMfas			GMext		
t	x	y	t	x	y
0.0000000000	8.2931530540	0.6380962024	0.1240387001	42.7641180600	11.3991797300
0.0248077400	8.2924676340	0.6378259537	0.1488464401	42.7643362300	11.3991850700
0.0496154800	8.2922267850	0.6374419180	0.1736541801	42.7637914600	11.3991279300
0.0744232200	8.2932735760	0.6370470509	0.1984619201	42.7642040600	11.3992180700
0.0992309601	8.2918204560	0.6369951545	0.2232696601	42.7638291400	11.3991049400
0.1240387001	8.2929191460	0.6368111188	0.2480774001	42.7639945700	11.3994098400
0.1488464401	8.2934700310	0.6358122878	0.2728851402	42.7641582000	11.3991992200
0.1736541801	8.2944786260	0.6358073516	0.2976928802	42.7643041600	11.3992730800
0.1984619201	8.2939536570	0.6355692683	0.3225006202	42.7639381100	11.3993871900
0.2232696601	8.2947708840	0.6359997734	0.3473083602	42.7643615500	11.3993029800
0.2480774001	8.2949167440	0.6362639835	0.3721161002	42.7641374600	11.3992177800
0.2728851402	8.2955726680	0.6355771407	0.3969238402	42.7639040600	11.3991833900
0.2976928802	8.2952583440	0.6357205113	0.4217315803	42.7640537600	11.3991845700
0.3225006202	8.2934966070	0.6351785641	0.4465393203	42.7641598200	11.3992455700
0.3473083602	8.2954681910	0.6352312182	0.4713470603	42.7642353000	11.3990883500
0.3721161002	8.2970158690	0.6352656806	0.4961548003	42.7641012200	11.3990025000
0.3969238402	8.2966599890	0.6354817344	0.5209625403	42.7642824800	11.3989206500
0.4217315803	8.2981851630	0.6352894438	0.5457702803	42.7638667200	11.3989735900
0.4465393203	8.2997886230	0.6357699428	0.5705780203	42.7642056400	11.3990090000
0.4713470603	8.3013590020	0.6362396448	0.5953857604	42.7643192300	11.3992694200
0.4961548003	8.3034429380	0.6360627181	0.6201935004	42.7638842800	11.3997070100
0.5209625403	8.3020652850	0.6359528455	0.6450012404	42.7634616200	11.4005788200
0.5457702803	8.3015228600	0.6357631308	0.6698089804	42.7642195900	11.4035279200
0.5705780203	8.2943490280	0.6373220899	0.6946167204	42.7655901200	11.4041275900
0.5953857604	8.2778572860	0.6406996815	0.7194244604	42.7653547400	11.4058538300
0.6201935004	8.1619533080	0.6538277142	0.7442322004	42.7663531800	11.4061713800
0.6450012404	7.9698980190	0.6653574170	0.7690399405	42.7657128400	11.4063292200
0.6698089804	7.5627811120	0.6951853405	0.7938476805	42.7660124400	11.4063129500
0.6946167204	7.4169940990	0.7179124499	0.8186554205	42.7656005700	11.4060608100
0.7194244604	7.2706010320	0.7522452704	0.8434631605	42.7659482100	11.4048241500
0.7442322004	7.0883680790	0.7379712074	0.8682709005	42.7651361400	11.4039602700
0.7690399405	6.8212841710	0.7388962143	0.8930786405	42.7653979400	11.4041007800
0.7938476805	6.6342765600	0.7313582727	0.9178863806	42.7655620000	11.4034660900
0.8186554205	6.4863759780	0.7310607104	0.9426941206	42.7648069300	11.4030837100
0.8434631605	6.3306818630	0.7310963372	0.9675018606	42.7642263800	11.4028218300
0.8682709005	6.2597831840	0.7365001584	0.9923096006	42.7642067100	11.4019113200
0.8930786405	6.2357735820	0.7430793412	1.0171173410	42.7641236700	11.4018520500
0.9178863806	6.1944718790	0.7494592811	1.0419250810	42.7636499300	11.4019438100
0.9426941206	6.1785310000	0.7533783571	1.0667328210	42.7646785600	11.4020799900
0.9675018606	6.1562489110	0.7444867708	1.0915405610	42.7640943000	11.4019337200
0.9923096006	6.0959008550	0.7300995942	1.1163483010	42.7648152600	11.4019686200
1.0171173410	5.9823831870	0.7280903547	1.1411560410	42.7646472900	11.4025755700
1.0419250810	5.9062964780	0.7302315248	1.1659637810	42.7650340300	11.4029229700
1.0667328210	5.7606561240	0.7289168264	1.1907715210	42.7651477000	11.4055748200
1.0915405610	5.6676311160	0.7254247048	1.2155792610	42.7658628700	11.4055113600
1.1163483010	5.5624078360	0.7223035284	1.2403870010	42.7656995900	11.4058885900
1.1411560410	5.4505745080	0.7328156090	1.2651947410	42.7653286900	11.4070430800
1.1659637810	5.4450765690	0.7235420212	1.2900024810	42.7656411000	11.4097357800
1.1907715210	5.2067260420	0.7171271385	1.3148102210	42.7666022400	11.4112251100
1.2155792610	5.1204854730	0.7138717079	1.3396179610	42.7662016500	11.4116533600
1.2403870010	5.0060218120	0.7225138281	1.3644257010	42.7674441800	11.4135049100
1.2651947410	4.9326930640	0.7361449377	1.3892334410	42.7660569700	11.4264329100
1.2900024810	4.7706119030	0.7607478383	1.4140411810	42.7660760600	11.4332526100
1.3148102210	4.6790470890	0.7721248450	1.4388489210	42.7678274000	11.4343912000
1.3396179610	4.6351869650	0.7795488153	1.4636566610	42.7673638700	11.4331700300
1.3644257010	4.5299198910	0.7999450804	1.4884644010	42.7686959200	11.4358915100
1.3892334410	4.2673850540	0.8337372813	1.5132721410	42.7704455500	11.4404705400
1.4140411810	4.1121232450	0.8424178133	1.5380798810	42.7718985300	11.4490783900
1.4388489210	3.9173989210	0.8476683245	1.5628876210	42.7733145600	11.4522987300
1.4636566610	3.7724681510	0.8517687111	1.5876953610	42.7732102800	11.4562555000
1.4884644010	3.6385176160	0.8696814572	1.6125031010	42.7771764900	11.4637734700
1.5132721410	3.3848273860	0.8970268799	1.6373108410	42.7763411600	11.4661892100
1.5380798810	3.2644718290	0.9092509783	1.6621185810	42.7757998600	11.4665518500
1.5628876210	3.1576818270	0.9163880760	1.6869263210	42.7755166800	11.4665391600
1.5876953610	3.0535972950	0.9287820991	1.7117340610	42.7743247200	11.4691431300
1.6125031010	2.9022611900	0.9455014368	1.7365418010	42.7743211900	11.4703806500
