SOLend2BEST			SOLext		
t	x	y	t	x	y
0.000000000000	20.742885060000	7.222038228000	0.000000000000	26.931459500000	12.100840070000
0.023668639050	20.743667760000	7.220669178000	0.023668639050	26.932096570000	12.100383900000
0.047337278110	20.745428950000	7.220711470000	0.047337278110	26.932091190000	12.100128860000
0.071005917160	20.745705740000	7.220806723000	0.071005917160	26.932854820000	12.099024530000
0.094674556210	20.747500410000	7.219756219000	0.094674556210	26.932608400000	12.097161690000
0.118343195300	20.754560890000	7.217643087000	0.118343195300	26.931631440000	12.092991230000
0.142011834300	20.755586930000	7.217364436000	0.142011834300	26.929002940000	12.089104180000
0.165680473400	20.753275420000	7.218166781000	0.165680473400	26.928394590000	12.079936930000
0.189349112400	20.753976700000	7.218420199000	0.189349112400	26.930652320000	12.078611960000
0.213017751500	20.756187980000	7.217758063000	0.213017751500	26.929620970000	12.069052370000
0.236686390500	20.756972500000	7.217467754000	0.236686390500	26.920592660000	12.061274450000
0.260355029600	20.756221430000	7.217593134000	0.260355029600	26.921246790000	12.048195270000
0.284023668600	20.754259890000	7.217808556000	0.284023668600	26.921718510000	12.045695480000
0.307692307700	20.751599050000	7.217993230000	0.307692307700	26.922508590000	12.047112020000
0.331360946700	20.748352310000	7.217806607000	0.331360946700	26.923657880000	12.050303860000
0.355029585800	20.748174860000	7.218741105000	0.355029585800	26.923821200000	12.048167480000
0.378698224900	20.746827690000	7.218356689000	0.378698224900	26.924701620000	12.045105890000
0.402366863900	20.747917280000	7.218475377000	0.402366863900	26.923451760000	12.043583060000
0.426035503000	20.748173760000	7.218530911000	0.426035503000	26.924670090000	12.042868080000
0.449704142000	20.748413430000	7.218544128000	0.449704142000	26.924077120000	12.040232760000
0.473372781100	20.749199450000	7.218418119000	0.473372781100	26.924901480000	12.038829150000
0.497041420100	20.749928490000	7.218531905000	0.497041420100	26.927615890000	12.037094920000
0.520710059200	20.749637400000	7.218198644000	0.520710059200	26.927859110000	12.035580910000
0.544378698200	20.748044750000	7.219452858000	0.544378698200	26.926291420000	12.036985110000
0.568047337300	20.749462590000	7.219116216000	0.568047337300	26.927450150000	12.035902600000
0.591715976300	20.751063550000	7.219139381000	0.591715976300	26.927423050000	12.036092730000
0.615384615400	20.748858720000	7.218901277000	0.615384615400	26.926753030000	12.038460580000
0.639053254400	20.750747950000	7.219762462000	0.639053254400	26.927684630000	12.038893770000
0.662721893500	20.753778540000	7.219187580000	0.662721893500	26.928182130000	12.038920860000
0.686390532500	20.754562900000	7.219172263000	0.686390532500	26.928966680000	12.037063170000
0.710059171600	20.751865380000	7.218739845000	0.710059171600	26.928536130000	12.036704050000
0.733727810700	20.752688330000	7.217200720000	0.733727810700	26.929606210000	12.037000580000
0.757396449700	20.755356560000	7.215500208000	0.757396449700	26.930911910000	12.039727430000
0.781065088800	20.745703150000	7.191346325000	0.781065088800	26.930915480000	12.045263430000
0.804733727800	20.737641190000	7.190606852000	0.804733727800	26.932046040000	12.059641720000
0.828402366900	20.699218540000	7.202988074000	0.828402366900	26.941955800000	12.083452460000
0.852071005900	20.625944370000	7.211856591000	0.852071005900	26.941210120000	12.093325440000
0.875739645000	20.548412410000	7.245754923000	0.875739645000	26.942159300000	12.106385090000
0.899408284000	20.498566130000	7.236764870000	0.899408284000	26.944151860000	12.110733960000
0.923076923100	20.347241770000	7.247766138000	0.923076923100	26.967600070000	12.143743020000
0.946745562100	20.191989350000	7.255804648000	0.946745562100	26.985112650000	12.185822560000
0.970414201200	20.026659190000	7.268769269000	0.970414201200	27.053632350000	12.236345520000
0.994082840200	19.690523490000	7.277946189000	0.994082840200	27.035999670000	12.251457910000
1.017751479000	19.586319290000	7.295076490000	1.017751479000	27.036561690000	12.261201340000
1.041420118000	19.450027390000	7.314711075000	1.041420118000	27.078528610000	12.315819700000
1.065088757000	19.407951660000	7.308895842000	1.065088757000	27.077572630000	12.330018430000
1.088757396000	19.326685260000	7.331456229000	1.088757396000	27.067838670000	12.349791690000
1.112426036000	19.159851050000	7.333648763000	1.112426036000	27.080293940000	12.393552260000
1.136094675000	19.140413140000	7.335367125000	1.136094675000	27.075886310000	12.397396820000
1.159763314000	19.103785950000	7.347701801000	1.159763314000	27.067076600000	12.407347940000
1.183431953000	19.025989520000	7.367284862000	1.183431953000	27.068046330000	12.417030700000
1.207100592000	18.947444360000	7.382641342000	1.207100592000	27.062034140000	12.427527140000
1.230769231000	18.875491800000	7.396207794000	1.230769231000	27.087569540000	12.438409840000
1.254437870000	18.655350120000	7.405142970000	1.254437870000	27.075595640000	12.469535530000
1.278106509000	18.579763680000	7.397112889000	1.278106509000	27.072358150000	12.472401700000
1.301775148000	18.290471990000	7.396847896000	1.301775148000	27.061872880000	12.491241170000
1.325443787000	18.220082040000	7.422242034000	1.325443787000	27.059688100000	12.508312570000
1.349112426000	18.044237800000	7.448628579000	1.349112426000	27.088617590000	12.530413170000
1.372781065000	17.979423300000	7.456806292000	1.372781065000	27.082755270000	12.539756390000
1.396449704000	17.806147080000	7.467746703000	1.396449704000	27.074150890000	12.554336130000
1.420118343000	17.601147750000	7.466345409000	1.420118343000	27.077960490000	12.556204290000
1.443786982000	17.433920520000	7.499408118000	1.443786982000	27.065678170000	12.575467690000
1.467455621000	17.285424980000	7.535538242000	1.467455621000	27.084038740000	12.596391130000
