CALinsBEST			CALext		
t	x	y	t	x	y
0.000000000000	26.065971140000	4.915584037000	0.000000000000	-3.293775698000	14.746752110000
0.025255714110	26.062784610000	4.919163934000	0.025255714110	-3.302141889000	14.742522480000
0.050511428210	26.066611810000	4.924622014000	0.050511428210	-3.301827527000	14.742435830000
0.075767142320	26.063746470000	4.924636049000	0.075767142320	-3.300774232000	14.741973190000
0.101022856400	26.061303750000	4.925673989000	0.101022856400	-3.291806170000	14.742390350000
0.126278570500	26.061854940000	4.926360096000	0.126278570500	-3.291232354000	14.743462170000
0.151534284600	26.055561570000	4.929671132000	0.151534284600	-3.294601299000	14.743805000000
0.176789998700	26.056498140000	4.930077150000	0.176789998700	-3.299492810000	14.744236490000
0.202045712800	26.057251080000	4.930862030000	0.202045712800	-3.296144436000	14.743916320000
0.227301426900	26.053111750000	4.931224062000	0.227301426900	-3.299830268000	14.742992530000
0.252557141100	26.060465550000	4.928374191000	0.252557141100	-3.294923773000	14.743034140000
0.277812855200	26.063285380000	4.926713404000	0.277812855200	-3.289405182000	14.742097770000
0.303068569300	26.058969330000	4.924722386000	0.303068569300	-3.296571639000	14.742209260000
0.328324283400	26.057356920000	4.924210551000	0.328324283400	-3.299990569000	14.743311600000
0.353579997500	26.057511890000	4.924714422000	0.353579997500	-3.297112731000	14.743121780000
0.378835711600	26.064482480000	4.924325693000	0.378835711600	-3.293987205000	14.742303110000
0.404091425700	26.067805140000	4.923464144000	0.404091425700	-3.302032006000	14.742555980000
0.429347139800	26.067145090000	4.923005631000	0.429347139800	-3.297487521000	14.741133590000
0.454602853900	26.073561220000	4.921281619000	0.454602853900	-3.296439754000	14.741360210000
0.479858568000	26.072114020000	4.918777655000	0.479858568000	-3.295769420000	14.742075770000
0.505114282100	26.074800630000	4.918311199000	0.505114282100	-3.295432782000	14.740268050000
0.530369996200	26.069537260000	4.922112399000	0.530369996200	-3.293255181000	14.741113670000
0.555625710300	26.068637500000	4.921919085000	0.555625710300	-3.300254682000	14.742047720000
0.580881424400	26.098895890000	4.963143663000	0.580881424400	-3.294532335000	14.741220550000
0.606137138500	26.080820470000	4.985851204000	0.606137138500	-3.292380839000	14.741478930000
0.631392852600	26.043190680000	5.008831329000	0.631392852600	-3.298839745000	14.742406040000
0.656648566700	26.035404520000	5.025017265000	0.656648566700	-3.292076593000	14.742403340000
0.681904280800	26.070241600000	5.059606125000	0.681904280800	-3.295368189000	14.742608790000
0.707159994900	25.985261870000	5.100475013000	0.707159994900	-3.297623332000	14.742020500000
0.732415709100	25.947759030000	5.154339294000	0.732415709100	-3.301251401000	14.742561390000
0.757671423200	25.945048220000	5.170416892000	0.757671423200	-3.298369527000	14.742108720000
0.782927137300	25.919851080000	5.232514736000	0.782927137300	-3.300541563000	14.743003550000
0.808182851400	25.920832320000	5.238298024000	0.808182851400	-3.302422104000	14.743273610000
0.833438565500	25.940234750000	5.270875802000	0.833438565500	-3.300823505000	14.742578550000
0.858694279600	25.929988270000	5.301510334000	0.858694279600	-3.297835065000	14.742129360000
0.883949993700	25.901577830000	5.344286598000	0.883949993700	-3.299921333000	14.742543030000
0.909205707800	25.917687090000	5.372684485000	0.909205707800	-3.301381884000	14.742252350000
0.934461421900	25.925576040000	5.415842488000	0.934461421900	-3.300257714000	14.743505850000
0.959717136000	25.906831500000	5.438106477000	0.959717136000	-3.299557311000	14.742890610000
0.984972850100	25.906855200000	5.464784274000	0.984972850100	-3.298172154000	14.742136920000
1.010228564000	25.907042910000	5.474682954000	1.010228564000	-3.299097950000	14.743027130000
1.035484278000	25.890783390000	5.516078919000	1.035484278000	-3.298294959000	14.743435810000
1.060739992000	25.770418470000	5.569472720000	1.060739992000	-3.298084553000	14.742990660000
1.085995707000	25.747701840000	5.583608445000	1.085995707000	-3.299761165000	14.742765090000
1.111251421000	25.738622000000	5.603109804000	1.111251421000	-3.295998783000	14.741358200000
1.136507135000	25.742070960000	5.619860786000	1.136507135000	-3.300494851000	14.743306650000
1.161762849000	25.734283610000	5.638211791000	1.161762849000	-3.299310403000	14.742447540000
1.187018563000	25.741889740000	5.662026018000	1.187018563000	-3.297950135000	14.742305150000
1.212274277000	25.661097330000	5.690958914000	1.212274277000	-3.299041021000	14.742383550000
1.237529991000	25.616722130000	5.706853705000	1.237529991000	-3.298301611000	14.742878510000
1.262785705000	25.513075390000	5.754573570000	1.262785705000	-3.300277165000	14.741899040000
1.288041419000	25.525994810000	5.763102332000	1.288041419000	-3.297249267000	14.742582660000
