GMfasMMM			GMext		
1.1370930770	24.3972585900	0.8399978847	1.1370930770	46.5404747200	13.3066207200
1.1554332870	24.1849164600	0.8136292705	1.1554332870	46.5403799700	13.3068923700
1.1737734980	24.0436821400	0.7883316262	1.1737734980	46.5402245400	13.3073854000
1.1921137090	23.8466122300	0.7879994606	1.1921137090	46.5404828500	13.3072072600
1.2104539200	23.6695140300	0.7547088129	1.2104539200	46.5406374700	13.3076902500
1.2287941310	23.5292023400	0.7536575669	1.2287941310	46.5406720900	13.3081134300
1.2471343420	23.3718244400	0.7439831189	1.2471343420	46.5407009600	13.3084780100
1.2654745530	23.1905055000	0.7124597049	1.2654745530	46.5405889300	13.3089690500
1.2838147640	22.8818299100	0.6876282908	1.2838147640	46.5402866900	13.3100511900
1.3021549750	22.7053706200	0.7118842057	1.3021549750	46.5405916100	13.3104427800
1.3204951860	22.1909946900	0.7982363552	1.3204951860	46.5404423500	13.3129482000
1.3388353970	21.6319868900	0.8436124079	1.3388353970	46.5419533300	13.3159887900
1.3571756080	21.0147322400	0.9980187891	1.3571756080	46.5430233600	13.3205619000
1.3755158180	20.5163561200	1.0899276340	1.3755158180	46.5450866800	13.3315749300
1.3938560290	20.1506505300	1.1021310550	1.3938560290	46.5388797600	13.3519887700
1.4121962400	20.0556939900	1.1251612910	1.4121962400	46.5404859700	13.3621832100
1.4305364510	19.5823071600	1.2279106780	1.4305364510	46.5435673000	13.3721852000
1.4488766620	19.0288093300	1.3646503550	1.4488766620	46.5446662200	13.3779603100
1.4672168730	18.5531381800	1.4696397930	1.4672168730	46.5482507100	13.3818284500
1.4855570840	18.4070823400	1.5086532820	1.4855570840	46.5496902600	13.3840460000
1.5038972950	17.9939075300	1.5866565690	1.5038972950	46.5512684600	13.3877413700
1.5222375060	17.6656441700	1.6473631840	1.5222375060	46.5524092400	13.3918643400
1.5405777170	17.1064302000	1.7694700490	1.5405777170	46.5550787600	13.4057151600
1.5589179280	16.9964662900	1.7898987470	1.5589179280	46.5556094900	13.4074852400
1.5772581380	16.8000350000	1.8341426990	1.5772581380	46.5569626700	13.4160717400
1.5955983490	16.6268465100	1.8691643800	1.5955983490	46.5453618000	13.4257328600
1.6139385600	16.3686377000	1.9392452100	1.6139385600	46.5468847000	13.4370048300
1.6322787710	16.2215421400	1.9696610370	1.6322787710	46.5494034700	13.4426948900
1.6506189820	16.1468795400	1.9857788890	1.6506189820	46.5508462800	13.4461480700
1.6689591930	15.9789020100	2.0154305860	1.6689591930	46.5505966800	13.4491865900
1.6872994040	15.7508162000	2.0724926520	1.6872994040	46.5523922400	13.4517099500
1.7056396150	15.6105580700	2.1081211000	1.7056396150	46.5538535400	13.4540030000
1.7239798260	15.4837279600	2.1475330820	1.7239798260	46.5535962100	13.4558885300
1.7423200370	15.3518095100	2.1803885170	1.7423200370	46.5536875600	13.4575311900
1.7606602480	15.2108267400	2.2235879260	1.7606602480	46.5541628300	13.4587439700
1.7790004590	15.0817284500	2.2617900700	1.7790004590	46.5545792900	13.4600388300
1.7973406690	14.8833639400	2.3115855560	1.7973406690	46.5546046300	13.4630697300
1.8156808800	14.7445934800	2.3455858960	1.8156808800	46.5565184000	13.4655950600
1.8340210910	14.5853750000	2.3703463780	1.8340210910	46.5572669600	13.4675574100
1.8523613020	14.4860438900	2.3906330010	1.8523613020	46.5572287000	13.4677880000
1.8707015130	14.2954396700	2.4450028180	1.8707015130	46.5587921300	13.4713286100
1.8890417240	14.1597751400	2.4785994300	1.8890417240	46.5592280900	13.4736119800
1.9073819350	14.0235356800	2.5062064100	1.9073819350	46.5610916900	13.4778003200
1.9257221460	13.8982251100	2.5268650510	1.9257221460	46.5610184200	13.4809235100
1.9440623570	13.8655778600	2.5399131570	1.9440623570	46.5609337600	13.4802073900
1.9624025680	13.6406781600	2.5954738510	1.9624025680	46.5615503700	13.4820395700
1.9807427790	13.5178186000	2.6230923140	1.9807427790	46.5621118100	13.4860147100
1.9990829890	13.4220422100	2.6411221210	1.9990829890	46.5630133900	13.4861469400
2.0174232000	13.3824644300	2.6427567820	2.0174232000	46.5606521200	13.4867357500
2.0357634110	13.2796960600	2.6705035630	2.0357634110	46.5618692900	13.4879579100
2.0541036220	13.0594170600	2.7220474590	2.0541036220	46.5451797700	13.4964282500
2.0724438330	12.9674005700	2.7469791570	2.0724438330	46.5483692800	13.5052867600
2.0907840440	12.8757516600	2.7628948430	2.0907840440	46.5494279900	13.5097148900
2.1091242550	12.8432857100	2.7729730520	2.1091242550	46.5517737900	13.5139710700
2.1274644660	12.7479418500	2.7822410460	2.1274644660	46.5522203700	13.5166389900
2.1458046770	12.6657899200	2.7973977450	2.1458046770	46.5525740400	13.5182399500
2.1641448880	12.4756506800	2.8529941130	2.1641448880	46.5535138300	13.5185908600
2.1824850990	12.4281783800	2.8640719300	2.1824850990	46.5548032900	13.5215728500
2.2008253090	12.3322924900	2.8863313060	2.2008253090	46.5546952300	13.5235937900
2.2191655200	12.2223808400	2.9019592570	2.2191655200	46.5574570300	13.5246819800
2.2375057310	12.1186516200	2.9194510530	2.2375057310	46.5556401400	13.5256435400
2.2558459420	12.0240005300	2.9327748180	2.2558459420	46.5574393500	13.5271496600
2.2741861530	11.9815036600	2.9370101220	2.2741861530	46.5587716500	13.5278800900
2.2925263640	11.9043884400	2.9589046300	2.2925263640	46.5589546200	13.5290970700
2.3108665750	11.7103445100	3.0048527870	2.3108665750	46.5581646300	13.5289061600
2.3292067860	11.6217826800	3.0277322250	2.3292067860	46.5592590800	13.5301322900
2.3475469970	11.5419238300	3.0404850040	2.3475469970	46.5592105000	13.5301634800
2.3658872080	11.4987864500	3.0502837880	2.3658872080	46.5595554100	13.5305910100
2.3842274190	11.4111803600	3.0606127080	2.3842274190	46.5597537500	13.5305833600
2.4025676300	11.2984941100	3.0765395540	2.4025676300	46.5595065500	13.5310294500
2.4209078400	11.2137657900	3.0848717020	2.4209078400	46.5597311400	13.5317704200
2.4392480510	11.1496512100	3.0922357760	2.4392480510	46.5611088600	13.5331662200
2.4575882620	11.0536562200	3.0987733750	2.4575882620	46.5594043800	13.5340373000
2.4759284730	10.9404459700	3.1071254590	2.4759284730	46.5603311500	13.5353788800
2.4942686840	10.8320614400	3.1208546290	2.4942686840	46.5615531900	13.5354399300
2.5126088950	10.7776517200	3.1268347270	2.5126088950	46.5610692600	13.5355008400
2.5309491060	10.6512441300	3.1362838550	2.5309491060	46.5633738200	13.5365525500
2.5492893170	10.5325370200	3.1491612520	2.5492893170	46.5630164500	13.5377361400
2.5676295280	10.3948852200	3.1635818830	2.5676295280	46.5620042200	13.5378448900
2.5859697390	10.2418178700	3.1809512210	2.5859697390	46.5623738200	13.5389237100
2.6043099500	10.1058086100	3.1985205090	2.6043099500	46.5635614400	13.5415619900
2.6226501600	10.0587809200	3.1974528550	2.6226501600	46.5642111100	13.5435027400
2.6409903710	9.9054618900	3.2130311150	2.6409903710	46.5634343100	13.5435826700
2.6593305820	9.7788348030	3.2258124160	2.6593305820	46.5628905100	13.5447816800
2.6776707930	9.6314284620	3.2402771560	2.6776707930	46.5632815800	13.5464051500
2.6960110040	9.5038094330	3.2518063050	2.6960110040	46.5627968400	13.5462539900
2.7143512150	9.4643472580	3.2508076860	2.7143512150	46.5626917800	13.5483274900
2.7326914260	9.3641464150	3.2629871550	2.7326914260	46.5643916400	13.5507938000
2.7510316370	9.2952517550	3.2658086530	2.7510316370	46.5645500000	13.5525181200
2.7693718480	9.2161103260	3.2753770820	2.7693718480	46.5640060500	13.5521114100
2.7877120590	9.1755171230	3.2787593670	2.7877120590	46.5641644100	13.5519754500
2.8060522700	9.1573959030	3.2786382260	2.8060522700	46.5654443100	13.5513446800
2.8243924810	9.0706801660	3.2880953970	2.8243924810	46.5641037000	13.5497855700
2.8427326910	9.0244422180	3.2877524890	2.8427326910	46.5638657500	13.5495401900
2.8610729020	8.9547354880	3.2904322350	2.8610729020	46.5653232500	13.5515742200
2.8794131130	8.9102735980	3.2987642030	2.8794131130	46.5654416000	13.5503994600
2.8977533240	8.8452794760	3.3028711800	2.8977533240	46.5649038900	13.5510638200
2.9160935350	8.7600410760	3.3100614580	2.9160935350	46.5641192400	13.5503776400
2.9344337460	8.7159861110	3.3065823450	2.9344337460	46.5661337800	13.5508460100
2.9527739570	8.7232027720	3.3145228180	2.9527739570	46.5662354800	13.5488642300
2.9711141680	8.7226941960	3.3235704580	2.9711141680	46.5642663200	13.5467866000
2.9894543790	8.7160825780	3.3262397320	2.9894543790	46.5643198100	13.5466739500
3.0077945900	8.7041175330	3.3293645370	3.0077945900	46.5654535200	13.5482023200
3.0261348010	8.6564695730	3.3358471170	3.0261348010	46.5666917900	13.5493621000
3.0444750110	8.6405891250	3.3403045260	3.0444750110	46.5654649200	13.5484782100
3.0628152220	8.6458940430	3.3413477980	3.0628152220	46.5674540700	13.5470648200
3.0811554330	8.6420943350	3.3415711520	3.0811554330	46.5658510200	13.5444488800
3.0994956440	8.6640824270	3.3414413060	3.0994956440	46.5671114200	13.5425364000
3.1178358550	8.6740296870	3.3426393680	3.1178358550	46.5653666200	13.5422333700
3.1361760660	8.6985495220	3.3433288180	3.1361760660	46.5655383900	13.5404929700
3.1545162770	8.7351430720	3.3389230670	3.1545162770	46.5660830400	13.5393827700
3.1728564880	8.7909842180	3.3364588000	3.1728564880	46.5648469700	13.5386760700
3.1911966990	8.8496304080	3.3366188800	3.1911966990	46.5651953700	13.5380080600
3.2095369100	8.8752056610	3.3290616570	3.2095369100	46.5643754200	13.5372594900
3.2278771210	8.9744425760	3.3246847380	3.2278771210	46.5656497100	13.5363042300
3.2462173310	9.0589193770	3.3158744980	3.2462173310	46.5654581500	13.5344163700
3.2645575420	9.0940865210	3.3035555980	3.2645575420	46.5646982600	13.5335726600
3.2828977530	9.1111687680	3.3008392890	3.2828977530	46.5651471300	13.5337648500
3.3012379640	9.1212260440	3.2996855440	3.3012379640	46.5650590200	13.5332097400
3.3195781750	9.1384619880	3.2988631210	3.3195781750	46.5647205200	13.5329214400
3.3379183860	9.1569257030	3.2933638180	3.3379183860	46.5656561100	13.5323683200
3.3562585970	9.1707707780	3.2899303220	3.3562585970	46.5659304500	13.5322465200
3.3745988080	9.1678477240	3.2875090600	3.3745988080	46.5652829100	13.5323433500
3.3929390190	9.1660822930	3.2873577720	3.3929390190	46.5654762900	13.5326152000
3.4112792300	9.1670959750	3.2878250480	3.4112792300	46.5649550100	13.5330570500
3.4296194410	9.1657840440	3.2877588040	3.4296194410	46.5651340700	13.5339276300
3.4479596520	9.1599793370	3.2861140980	3.4479596520	46.5652893700	13.5341400600
3.4662998620	9.1645985160	3.2836819770	3.4662998620	46.5657000500	13.5344281800
3.4846400730	9.1638210480	3.2840755970	3.4846400730	46.5649727100	13.5343510300
3.5029802840	9.1600781130	3.2855211180	3.5029802840	46.5651626500	13.5342744900
3.5213204950	9.1553089840	3.2868370390	3.5213204950	46.5667001600	13.5336693600
3.5396607060	9.1151306870	3.2922511780	3.5396607060	46.5661607200	13.5336977400
3.5580009170	9.0680354030	3.2985327360	3.5580009170	46.5661167000	13.5330834900
3.5763411280	9.0512487790	3.2993914840	3.5763411280	46.5652624700	13.5330347500
3.5946813390	9.0352303120	3.3001975930	3.5946813390	46.5660670100	13.5326667100
3.6130215500	9.0169540150	3.2993269750	3.6130215500	46.5673179500	13.5328181100
3.6313617610	9.0079855190	3.2996991030	3.6313617610	46.5663009000	13.5329422400
3.6497019720	8.9848495030	3.3024104440	3.6497019720	46.5669884700	13.5330298700
3.6680421820	8.9603948880	3.3020911490	3.6680421820	46.5676182100	13.5331691700
3.6863823930	8.9000383190	3.2998450960	3.6863823930	46.5660033700	13.5338991200
3.7047226040	8.8501467050	3.2920305070	3.7047226040	46.5667086900	13.5343232300
3.7230628150	8.8502372420	3.3031289050	3.7230628150	46.5663504900	13.5350712600
3.7414030260	8.8580091470	3.3071285070	3.7414030260	46.5674039600	13.5349765000
3.7597432370	8.8299343070	3.3121057520	3.7597432370	46.5671170500	13.5362309400
3.7780834480	8.8172529740	3.3122283270	3.7780834480	46.5674759000	13.5363893100
3.7964236590	8.7884556700	3.3130161690	3.7964236590	46.5670967000	13.5349736900
3.8147638700	8.7620366460	3.3184227380	3.8147638700	46.5673097400	13.5345774300
3.8331040810	8.7383865760	3.3171915600	3.8331040810	46.5669307600	13.5352132000
3.8514442920	8.6821400250	3.3178493150	3.8514442920	46.5678182100	13.5347682700
3.8697845030	8.6498586960	3.3160507510	3.8697845030	46.5658647600	13.5351874900
3.8881247130	8.6635632670	3.3198906840	3.8881247130	46.5659549600	13.5354767000
3.9064649240	8.6768627010	3.3301501360	3.9064649240	46.5657789000	13.5351974000
3.9248051350	8.6826910650	3.3343938850	3.9248051350	46.5655369200	13.5355049700
3.9431453460	8.6758805290	3.3373485910	3.9431453460	46.5648883000	13.5354186900
3.9614855570	8.6579493240	3.3349695320	3.9614855570	46.5665785500	13.5358380500
3.9798257680	8.6636001690	3.3362911520	3.9798257680	46.5656330900	13.5352664400
3.9981659790	8.6828034610	3.3361970530	3.9981659790	46.5655464700	13.5347852600
4.0165061900	8.6828287690	3.3359768030	4.0165061900	46.5645757300	13.5342363700
4.0348464010	8.6838575040	3.3365084240	4.0348464010	46.5645953500	13.5346999900
4.0531866120	8.7135378630	3.3325270750	4.0531866120	46.5639019800	13.5336772700
4.0715268230	8.7464907370	3.3316130170	4.0715268230	46.5640366600	13.5340571700
4.0898670330	8.7491228740	3.3312462620	4.0898670330	46.5648469200	13.5341476000
4.1082072440	8.7392025730	3.3311832280	4.1082072440	46.5651112600	13.5340776000
4.1265474550	8.7371147730	3.3301636510	4.1265474550	46.5648266200	13.5343591500
4.1448876660	8.7438834240	3.3314300560	4.1448876660	46.5639101400	13.5342381500
4.1632278770	8.7325166510	3.3283975920	4.1632278770	46.5651509600	13.5346085000
4.1815680880	8.7298272780	3.3291143380	4.1815680880	46.5645308600	13.5345907800
4.1999082990	8.7297475170	3.3285118360	4.1999082990	46.5649230900	13.5346359400
4.2182485100	8.7344110700	3.3289862570	4.2182485100	46.5636043600	13.5353742500
4.2365887210	8.7342807630	3.3303245470	4.2365887210	46.5648122600	13.5347677600
4.2549289320	8.7305532220	3.3303006180	4.2549289320	46.5635129900	13.5345891400
4.2732691430	8.7004098810	3.3340408710	4.2732691430	46.5636193400	13.5347886300
4.2916093540	8.6411665440	3.3342558840	4.2916093540	46.5642457000	13.5358662000
4.3099495640	8.5914964160	3.3365764580	4.3099495640	46.5635818100	13.5357818000
4.3282897750	8.5473764370	3.3386530640	4.3282897750	46.5631493300	13.5372996500
4.3466299860	8.5326310730	3.3397551250	4.3466299860	46.5629977500	13.5373833000
4.3649701970	8.5786026600	3.3272995730	4.3649701970	46.5628693200	13.5373144100
4.3833104080	8.6244091540	3.3134427380	4.3833104080	46.5617966700	13.5360258000
4.4016506190	8.7193362300	3.2789232450	4.4016506190	46.5624454800	13.5351110700
4.4199908300	8.7138813340	3.2700766050	4.4199908300	46.5615423200	13.5339614900
4.4383310410	8.7170721560	3.2654389980	4.4383310410	46.5613668300	13.5344392300
4.4566712520	8.7302200920	3.2639069540	4.4566712520	46.5613627900	13.5343541800
4.4750114630	8.7532806350	3.2648040340	4.4750114630	46.5611665700	13.5338143500
4.4933516740	8.7867548320	3.2556150710	4.4933516740	46.5606864200	13.5338685300
4.5116918840	8.8009005230	3.2487806900	4.5116918840	46.5607957100	13.5341374200
4.5300320950	8.8089967310	3.2458790240	4.5300320950	46.5608460600	13.5337157000
4.5483723060	8.8406274550	3.2369807820	4.5483723060	46.5607949300	13.5326418300
4.5667125170	9.0081096550	3.1752328250	4.5667125170	46.5594009700	13.5318752700
4.5850527280	9.2048562880	3.1109192870	4.5850527280	46.5576513500	13.5285235500
			4.6033929390	46.5545019200	13.5256972700
			4.6217331500	46.5483569900	13.5147714600
			4.6400733610	46.5593884800	13.4882312400
			4.6584135720	46.5552567400	13.4706133100
			4.6767537830	46.5518650200	13.4601926100
			4.6950939940	46.5460463900	13.4526568000
			4.7134342040	46.5422517500	13.4467312200
			4.7317744150	46.5297470100	13.4291672800
			4.7501146260	46.5501032000	13.4028968300
			4.7684548370	46.5476365600	13.3931275000
			4.7867950480	46.5454066800	13.3888019100
			4.8051352590	46.5429248800	13.3811192300
			4.8234754700	46.5364042900	13.3723690800
			4.8418156810	46.5254952400	13.3719136700
			4.8601558920	46.5303532600	13.3686047500
			4.8784961030	46.5320015400	13.3566017500
			4.8968363140	46.5312679600	13.3594476700
			4.9151765250	46.5291814000	13.3669348800
			4.9335167350	46.5279205800	13.3603587300
			4.9518569460	46.5295084100	13.3467514600
			4.9701971570	46.5547639900	13.3358464200
			4.9885373680	46.5518837000	13.3323648000
			5.0068775790	46.5479855200	13.3270367100
			5.0252177900	46.5436777100	13.3184592100
			5.0435580010	46.5409347200	13.3129774700
			5.0618982120	46.5384062900	13.3100523900
			5.0802384230	46.5383570800	13.3089416000
			5.0985786340	46.5389295600	13.3055493400
			5.1169188450	46.5374738000	13.3033725600
			5.1352590550	46.5379497400	13.3027976200
			5.1535992660	46.5353618300	13.3022815800
			5.1719394770	46.5358586900	13.3021707700
			5.1902796880	46.5349262200	13.3010315200
			5.2086198990	46.5326139100	13.3008497000
			5.2269601100	46.5324924000	13.3011871600
			5.2453003210	46.5343914300	13.3020781000
			5.2636405320	46.5328306000	13.3013205200
			5.2819807430	46.5330354500	13.3015073800
			5.3003209540	46.5338816900	13.3014753300
			5.3186611650	46.5354148500	13.3019445500
			5.3370013760	46.5362011300	13.3022016800
			5.3553415860	46.5363053300	13.3014394300
			5.3736817970	46.5359794300	13.3015608000
			5.3920220080	46.5363701300	13.3015733100
			5.4103622190	46.5360375400	13.3026976600
			5.4287024300	46.5371419900	13.3028671000
			5.4470426410	46.5373626100	13.3031430400
			5.4653828520	46.5377561000	13.3036622400
			5.4837230630	46.5387900800	13.3037704300
			5.5020632740	46.5374452100	13.3042315300
			5.5204034850	46.5382707200	13.3037871000
			5.5387436960	46.5384218500	13.3033832900
			5.5570839060	46.5384619400	13.3038841800
			5.5754241170	46.5386103000	13.3035963600
			5.5937643280	46.5381638100	13.3030840400
			5.6121045390	46.5383301600	13.3030673300
			5.6304447500	46.5374921600	13.3029279200
			5.6487849610	46.5375902300	13.3019760000
			5.6671251720	46.5368798100	13.3016736200
			5.6854653830	46.5362179700	13.3005009700
			5.7038055940	46.5362604700	13.3004615900
			5.7221458050	46.5361871000	13.2993920800
			5.7404860160	46.5348466300	13.2974947900
			5.7588262270	46.5342285500	13.2962592000
			5.7771664370	46.5334090600	13.2950998700
			5.7955066480	46.5325648000	13.2947949600
			5.8138468590	46.5336666000	13.2949790200
			5.8321870700	46.5332002700	13.2950453100
			5.8505272810	46.5328354800	13.2939817500
			5.8688674920	46.5333454200	13.2942726900
			5.8872077030	46.5320980700	13.2950463400
			5.9055479140	46.5328728400	13.2936124600
			5.9238881250	46.5335933700	13.2949324200
			5.9422283360	46.5329916500	13.2949382500
			5.9605685470	46.5316577300	13.2938651500
			5.9789087570	46.5321360200	13.2945410700
			5.9972489680	46.5316308100	13.2943178000
			6.0155891790	46.5324419400	13.2949369700
			6.0339293900	46.5326386500	13.2953513100
			6.0522696010	46.5335872900	13.2961128800
			6.0706098120	46.5343520700	13.2964995000
			6.0889500230	46.5338033600	13.2970650700
			6.1072902340	46.5342979200	13.2973331400
			6.1256304450	46.5341008100	13.2974343200
			6.1439706560	46.5346635500	13.2981586900
			6.1623108670	46.5340398700	13.2977489400
			6.1806510770	46.5335757800	13.2983630000
			6.1989912880	46.5341725600	13.2980255700
			6.2173314990	46.5338943300	13.2980476200
			6.2356717100	46.5350101700	13.2984216600
			6.2540119210	46.5354750100	13.2986045700
			6.2723521320	46.5335860800	13.2986327400
			6.2906923430	46.5353180100	13.2979507300
			6.3090325540	46.5347133500	13.2983112400
			6.3273727650	46.5347859600	13.2987746300
			6.3457129760	46.5347416100	13.2987892200
			6.3640531870	46.5341663700	13.2989320300
			6.3823933980	46.5347385000	13.2989676600
			6.4007336080	46.5345893900	13.2988783900
			6.4190738190	46.5346828800	13.2988992300
			6.4374140300	46.5350578300	13.2991708800
			6.4557542410	46.5337972500	13.2987067800
			6.4740944520	46.5344010300	13.2991882300
			6.4924346630	46.5351836000	13.2989523100
			6.5107748740	46.5341945100	13.2994299100
			6.5291150850	46.5348258600	13.2989838000
			6.5474552960	46.5350202200	13.2987291700
			6.5657955070	46.5352931800	13.2990510200
			6.5841357180	46.5319782800	13.2999688400
			6.6024759280	46.5348714000	13.2989829900
			6.6208161390	46.5356449600	13.3001099600
			6.6391563500	46.5355774200	13.3003135800
			6.6574965610	46.5347671600	13.3007491000
			6.6758367720	46.5360586600	13.3008316500
			6.6941769830	46.5363432200	13.3012177900
			6.7125171940	46.5355982800	13.3010581400
			6.7308574050	46.5352471700	13.3011818700
			6.7491976160	46.5355153800	13.3017434400
			6.7675378270	46.5364971300	13.3014826500
			6.7858780380	46.5357774900	13.3017937500
			6.8042182490	46.5357711900	13.3015674700
			6.8225584590	46.5354989400	13.3017239000
			6.8408986700	46.5362238700	13.3012747900
			6.8592388810	46.5353886600	13.3013989800
			6.8775790920	46.5354279800	13.3012261200
			6.8959193030	46.5345985000	13.3014238500
			6.9142595140	46.5354054400	13.3015218300
			6.9325997250	46.5352704300	13.3008737100
			6.9509399360	46.5360766900	13.3013876000
			6.9692801470	46.5355716000	13.3011762100
			6.9876203580	46.5355616900	13.3011992100
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
