GFsup2			GFext		
t	x	y	t	x	y
0.00000000000000	10.20231526000000	20.41334299000000	0.00000000000000	-12.88042850000000	23.84360783000000
0.05526083112000	10.18420872000000	20.41157165000000	0.05526083112000	-12.88101770000000	23.84282445000000
0.11052166220000	10.20187167000000	20.41427334000000	0.11052166220000	-12.87917249000000	23.84254573000000
0.16578249340000	10.21033313000000	20.41417673000000	0.16578249340000	-12.88000892000000	23.84256692000000
0.22104332450000	10.20608360000000	20.41572776000000	0.22104332450000	-12.87892514000000	23.84242391000000
0.27630415560000	10.20246337000000	20.41792235000000	0.27630415560000	-12.87933028000000	23.84263120000000
0.33156498670000	10.21124623000000	20.41670115000000	0.33156498670000	-12.87964148000000	23.84258591000000
0.38682581790000	10.20691559000000	20.41627674000000	0.38682581790000	-12.87950180000000	23.84283938000000
0.44208664900000	10.21855834000000	20.41687560000000	0.44208664900000	-12.87895767000000	23.84253455000000
0.49734748010000	10.21920636000000	20.41572868000000	0.49734748010000	-12.87885395000000	23.84257913000000
0.55260831120000	10.24489269000000	20.41714087000000	0.55260831120000	-12.87928362000000	23.84251977000000
0.60786914240000	10.28238639000000	20.41426900000000	0.60786914240000	-12.87884792000000	23.84257094000000
0.66312997350000	10.30990425000000	20.41314259000000	0.66312997350000	-12.87829286000000	23.84233293000000
0.71839080460000	10.35009442000000	20.41558128000000	0.71839080460000	-12.87874594000000	23.84275222000000
0.77365163570000	10.33811379000000	20.41882063000000	0.77365163570000	-12.87942405000000	23.84239084000000
0.82891246680000	10.30666841000000	20.41891675000000	0.82891246680000	-12.87849067000000	23.84274980000000
0.88417329800000	10.26700482000000	20.41927144000000	0.88417329800000	-12.87886914000000	23.84242937000000
0.93943412910000	10.29986081000000	20.41757901000000	0.93943412910000	-12.87815908000000	23.84275256000000
0.99469496020000	10.33782745000000	20.41990553000000	0.99469496020000	-12.87909904000000	23.84242879000000
1.04995579100000	10.34349539000000	20.41787144000000	1.04995579100000	-12.87894203000000	23.84257119000000
1.10521662200000	10.31981916000000	20.41662477000000	1.10521662200000	-12.87768690000000	23.84249716000000
1.16047745400000	10.30123373000000	20.41411576000000	1.16047745400000	-12.87950393000000	23.84268845000000
1.21573828500000	10.31312247000000	20.41359811000000	1.21573828500000	-12.87909367000000	23.84241179000000
1.27099911600000	10.32643706000000	20.41230849000000	1.27099911600000	-12.87866161000000	23.84266570000000
1.32625994700000	10.33394301000000	20.41419859000000	1.32625994700000	-12.87923919000000	23.84275570000000
1.38152077800000	10.32109529000000	20.41566368000000	1.38152077800000	-12.87832687000000	23.84255533000000
1.43678160900000	10.31633089000000	20.41395383000000	1.43678160900000	-12.87764045000000	23.84250637000000
1.49204244000000	10.33190707000000	20.41409466000000	1.49204244000000	-12.87879880000000	23.84243790000000
1.54730327100000	10.40577557000000	20.41646836000000	1.54730327100000	-12.87760213000000	23.84236242000000
1.60256410300000	10.41417120000000	20.41402716000000	1.60256410300000	-12.87748782000000	23.84230541000000
1.65782493400000	10.36351944000000	20.41412716000000	1.65782493400000	-12.87879232000000	23.84219996000000
1.71308576500000	10.32767454000000	20.41116594000000	1.71308576500000	-12.87796502000000	23.84196150000000
1.76834659600000	10.33773171000000	20.41196713000000	1.76834659600000	-12.87798128000000	23.84183236000000
1.82360742700000	10.34502055000000	20.41303988000000	1.82360742700000	-12.87827602000000	23.84211065000000
1.87886825800000	10.33953231000000	20.41282956000000	1.87886825800000	-12.87734705000000	23.84208006000000
1.93412908900000	10.33117227000000	20.41276825000000	1.93412908900000	-12.87910166000000	23.84165279000000
1.98938992000000	10.33119518000000	20.41307099000000	1.98938992000000	-12.87734346000000	23.84256264000000
2.04465075200000	10.33654740000000	20.41325903000000	2.04465075200000	-12.87714803000000	23.84239272000000
2.09991158300000	10.35517191000000	20.41559476000000	2.09991158300000	-12.87717985000000	23.84266374000000
2.15517241400000	10.32782468000000	20.41390913000000	2.15517241400000	-12.87817756000000	23.84220283000000
2.21043324500000	10.35730758000000	20.41590992000000	2.21043324500000	-12.87695422000000	23.84151767000000
2.26569407600000	10.37375916000000	20.41430094000000	2.26569407600000	-12.87604401000000	23.84255455000000
2.32095490700000	10.43184199000000	20.41517513000000	2.32095490700000	-12.87544176000000	23.84214840000000
2.37621573800000	10.46053228000000	20.41567598000000	2.37621573800000	-12.87409215000000	23.84208728000000
2.43147656900000	10.42980852000000	20.41494770000000	2.43147656900000	-12.87666711000000	23.84247983000000
2.48673740100000	10.39921165000000	20.41335454000000	2.48673740100000	-12.87630725000000	23.84228734000000
2.54199823200000	10.41538378000000	20.41404784000000	2.54199823200000	-12.87658139000000	23.84217286000000
2.59725906300000	10.41560388000000	20.41423295000000	2.59725906300000	-12.87567779000000	23.84214584000000
2.65251989400000	10.43963709000000	20.41876511000000	2.65251989400000	-12.87459606000000	23.84269483000000
2.70778072500000	10.52199030000000	20.41713192000000	2.70778072500000	-12.87247687000000	23.84148541000000
2.76304155600000	10.55533029000000	20.41732001000000	2.76304155600000	-12.87280745000000	23.84214826000000
2.81830238700000	10.54042876000000	20.41333315000000	2.81830238700000	-12.87345093000000	23.84180450000000
2.87356321800000	10.52491189000000	20.41151386000000	2.87356321800000	-12.87307543000000	23.84263618000000
2.92882405000000	10.52877226000000	20.40697356000000	2.92882405000000	-12.87091089000000	23.84181405000000
2.98408488100000	10.55849312000000	20.40795745000000	2.98408488100000	-12.87118901000000	23.84241561000000
3.03934571200000	10.60235880000000	20.40209280000000	3.03934571200000	-12.86813261000000	23.84180638000000
3.09460654300000	10.67072654000000	20.40390418000000	3.09460654300000	-12.86709903000000	23.84159151000000
3.14986737400000	10.62507214000000	20.40567742000000	3.14986737400000	-12.86752721000000	23.84060262000000
3.20512820500000	10.63940879000000	20.40412241000000	3.20512820500000	-12.86835932000000	23.84149408000000
3.26038903600000	10.65840226000000	20.40023149000000	3.26038903600000	-12.86838911000000	23.84179656000000
3.31564986700000	10.70147461000000	20.40359723000000	3.31564986700000	-12.86799524000000	23.84131687000000
3.37091069800000	10.72025083000000	20.40167402000000	3.37091069800000	-12.86689839000000	23.84180463000000
3.42617153000000	10.78924431000000	20.40760961000000	3.42617153000000	-12.86317314000000	23.84257225000000
3.48143236100000	10.85591677000000	20.40931787000000	3.48143236100000	-12.85022691000000	23.84276834000000
3.53669319200000	10.92811835000000	20.40774255000000	3.53669319200000	-12.84261211000000	23.84071567000000
3.59195402300000	10.97295530000000	20.40745815000000	3.59195402300000	-12.83315036000000	23.84052924000000
3.64721485400000	10.90857734000000	20.40591617000000	3.64721485400000	-12.83753188000000	23.84303315000000
3.70247568500000	10.79911268000000	20.40449253000000	3.70247568500000	-12.84182397000000	23.84241089000000
