GFsupBEST?			GFext		
t	x	y	t	x	y
21.27541998	22.20322534	20.96985489	21.27541998	3.442471391	24.54689616
21.33068081	22.24869462	20.97659215	21.33068081	3.440360138	24.54655932
21.38594164	22.26838878	20.97667016	21.38594164	3.4338121	24.54613143
21.44120248	22.20676432	20.98411134	21.44120248	3.429494108	24.54735442
21.49646331	22.27335876	20.98078915	21.49646331	3.449040674	24.54683975
21.55172414	22.31513072	20.98256225	21.55172414	3.444857312	24.54680132
21.60698497	22.234814	20.9729096	21.60698497	3.446495598	24.54935176
21.6622458	22.30380536	20.97559785	21.6622458	3.450929441	24.54953246
21.71750663	22.3350127	20.98415967	21.71750663	3.458228485	24.54813435
21.77276746	22.26874994	20.99058309	21.77276746	3.453124766	24.54764578
21.82802829	22.29699773	20.99021797	21.82802829	3.449117867	24.54889873
21.88328912	22.33761646	20.99233468	21.88328912	3.455356574	24.54853701
21.93854996	22.22263642	20.99447771	21.93854996	3.490297885	24.54620049
