CALbump2prox			CALext		
0.869851420000	9.916917949000	7.916879078000	0.869851420000	-8.169752086000	14.464299690000
0.893360917800	9.917568035000	7.916525810000	0.893360917800	-8.170120324000	14.464953580000
0.916870415600	9.916110732000	7.916218084000	0.916870415600	-8.171524537000	14.465533150000
0.940379913500	9.916305882000	7.915969425000	0.940379913500	-8.171026702000	14.464781970000
0.963889411300	9.917990793000	7.916676687000	0.963889411300	-8.171501491000	14.464808450000
0.987398909200	9.918093483000	7.916708885000	0.987398909200	-8.169173936000	14.465572950000
1.010908407000	9.917808963000	7.916738432000	1.010908407000	-8.170864119000	14.464409550000
1.034417905000	9.916729861000	7.916753144000	1.034417905000	-8.171203406000	14.464895500000
1.057927403000	9.916764132000	7.916642529000	1.057927403000	-8.168755095000	14.465244940000
1.081436901000	9.918130997000	7.917170786000	1.081436901000	-8.170837152000	14.464045160000
1.104946398000	9.917030777000	7.917018762000	1.104946398000	-8.168673170000	14.464982940000
1.128455896000	9.916824191000	7.916111909000	1.128455896000	-8.170135776000	14.464693230000
1.151965394000	9.915640867000	7.915756820000	1.151965394000	-8.169582315000	14.465154630000
1.175474892000	9.916061110000	7.915696973000	1.175474892000	-8.170790510000	14.465619780000
1.198984390000	9.915709856000	7.916433269000	1.198984390000	-8.171803063000	14.465061010000
1.222493888000	9.915338333000	7.916294189000	1.222493888000	-8.169739338000	14.465424740000
1.246003385000	9.914946621000	7.916144066000	1.246003385000	-8.169973020000	14.464755590000
1.269512883000	9.915560494000	7.916540290000	1.269512883000	-8.172234744000	14.465020660000
1.293022381000	9.915749478000	7.916556260000	1.293022381000	-8.170005896000	14.465022910000
1.316531879000	9.915342973000	7.915738466000	1.316531879000	-8.169290976000	14.465131230000
1.340041377000	9.914987777000	7.916416031000	1.340041377000	-8.171678001000	14.465146240000
1.363550875000	9.914658351000	7.916545647000	1.363550875000	-8.171512991000	14.464432790000
1.387060372000	9.914312437000	7.916927088000	1.387060372000	-8.169533228000	14.464791320000
1.410569870000	9.913758467000	7.916491044000	1.410569870000	-8.170752632000	14.465287150000
1.434079368000	9.913757216000	7.917275215000	1.434079368000	-8.169031839000	14.464682970000
1.457588866000	9.912691663000	7.917113715000	1.457588866000	-8.171378810000	14.465430080000
1.481098364000	9.913294342000	7.917540572000	1.481098364000	-8.171233796000	14.465355690000
1.504607862000	9.914332725000	7.917856770000	1.504607862000	-8.170790486000	14.465417110000
1.528117359000	9.914305970000	7.917585171000	1.528117359000	-8.170441800000	14.464973520000
1.551626857000	9.915085058000	7.917072883000	1.551626857000	-8.170693038000	14.465141140000
1.575136355000	9.919392603000	7.917431158000	1.575136355000	-8.170771833000	14.465411890000
1.598645853000	9.918203644000	7.917354078000	1.598645853000	-8.171904370000	14.465853560000
1.622155351000	9.916786070000	7.916191355000	1.622155351000	-8.169890165000	14.465586530000
1.645664849000	9.916167430000	7.915782254000	1.645664849000	-8.170072909000	14.465828640000
1.669174346000	9.915623523000	7.915626873000	1.669174346000	-8.170217263000	14.465593560000
1.692683844000	9.913821229000	7.912952365000	1.692683844000	-8.168966256000	14.464896710000
1.716193342000	9.909598927000	7.905475822000	1.716193342000	-8.172271483000	14.465790350000
1.739702840000	9.903616759000	7.898751169000	1.739702840000	-8.169829832000	14.465545990000
1.763212338000	9.905647965000	7.866410296000	1.763212338000	-8.169949248000	14.466175370000
1.786721836000	9.905422103000	7.855589706000	1.786721836000	-8.169782718000	14.466300480000
1.810231333000	9.894402965000	7.845995383000	1.810231333000	-8.166073518000	14.466758580000
1.833740831000	9.881186791000	7.836561258000	1.833740831000	-8.167652316000	14.466826850000
1.857250329000	9.841349363000	7.824182657000	1.857250329000	-8.167883997000	14.466779150000
1.880759827000	9.875086113000	7.798430556000	1.880759827000	-8.166001977000	14.467474940000
1.904269325000	9.850407032000	7.781663259000	1.904269325000	-8.164254099000	14.465843420000
1.927778823000	9.805222732000	7.756254618000	1.927778823000	-8.167017116000	14.466503120000
1.951288320000	9.802160974000	7.751832651000	1.951288320000	-8.167843693000	14.467577850000
1.974797818000	9.788255994000	7.702062539000	1.974797818000	-8.165046331000	14.466502270000
1.998307316000	9.771730860000	7.686108369000	1.998307316000	-8.167385987000	14.467535800000
2.021816814000	9.756843728000	7.670936387000	2.021816814000	-8.167579975000	14.468682400000
2.045326312000	9.750058911000	7.664311180000	2.045326312000	-8.160642714000	14.466335740000
2.068835810000	9.771996372000	7.656587869000	2.068835810000	-8.168401214000	14.467614940000
2.092345308000	9.755363500000	7.625755443000	2.092345308000	-8.165016419000	14.465364940000
2.115854805000	9.754065725000	7.620954824000	2.115854805000	-8.171465864000	14.467390110000
2.139364303000	9.738584505000	7.612651884000	2.139364303000	-8.167616605000	14.467647910000
2.162873801000	9.749774948000	7.574457838000	2.162873801000	-8.169190589000	14.466342960000
2.186383299000	9.749188260000	7.558030044000	2.186383299000	-8.171966181000	14.464990660000
2.209892797000	9.683773898000	7.539904741000	2.209892797000	-8.172108471000	14.464533650000
2.233402295000	9.660675853000	7.532628530000	2.233402295000	-8.174920069000	14.464281000000
2.256911792000	9.636596596000	7.519465294000	2.256911792000	-8.171124075000	14.462347370000
2.280421290000	9.651647444000	7.498770655000	2.280421290000	-8.171733761000	14.464200800000
2.303930788000	9.632409327000	7.481759628000	2.303930788000	-8.169304674000	14.464937760000
2.327440286000	9.628717301000	7.475879465000	2.327440286000	-8.171475618000	14.464052000000
2.350949784000	9.619584343000	7.467827721000	2.350949784000	-8.171337296000	14.464618980000
2.374459282000	9.615006520000	7.423593872000	2.374459282000	-8.171686103000	14.463711190000
2.397968779000	9.609071935000	7.408548379000	2.397968779000	-8.170947652000	14.463296510000
2.421478277000	9.588489047000	7.380317361000	2.421478277000	-8.167436551000	14.462694570000
2.444987775000	9.586605289000	7.349833269000	2.444987775000	-8.171434750000	14.461947440000
2.468497273000	9.528915625000	7.331429905000	2.468497273000	-8.170526268000	14.461793160000
2.492006771000	9.493392205000	7.318139718000	2.492006771000	-8.170548208000	14.462521560000
2.515516269000	9.487039337000	7.294124018000	2.515516269000	-8.168244012000	14.463917900000
2.539025766000	9.472232401000	7.267001645000	2.539025766000	-8.164135637000	14.464166170000
2.562535264000	9.455701358000	7.255887474000	2.562535264000	-8.168454462000	14.463529300000
2.586044762000	9.453874694000	7.252111720000	2.586044762000	-8.164808665000	14.463190350000
2.609554260000	9.442749778000	7.230832008000	2.609554260000	-8.164706192000	14.462827790000
2.633063758000	9.448810474000	7.210730986000	2.633063758000	-8.167422659000	14.461626940000
2.656573256000	9.438212138000	7.181960293000	2.656573256000	-8.164694006000	14.456434580000
2.680082753000	9.431725116000	7.166047068000	2.680082753000	-8.166209813000	14.454544620000
2.703592251000	9.421864714000	7.131991392000	2.703592251000	-8.170120324000	14.454539460000
2.727101749000	9.422056108000	7.112987644000	2.727101749000	-8.168899759000	14.457181820000
2.750611247000	9.380120273000	7.070329375000	2.750611247000	-8.161038001000	14.455809450000
2.774120745000	9.373922593000	7.049870162000	2.774120745000	-8.164070252000	14.453568350000
2.797630243000	9.380509833000	7.035976168000	2.797630243000	-8.160950659000	14.459951760000
2.821139740000	9.375149504000	7.027476314000	2.821139740000	-8.164186792000	14.460974010000
2.844649238000	9.369796628000	7.009339830000	2.844649238000	-8.152380297000	14.463224330000
2.868158736000	9.371488876000	7.005600784000	2.868158736000	-8.150094435000	14.463935180000
2.891668234000	9.347024709000	6.989072685000	2.891668234000	-8.150243408000	14.462047980000
2.915177732000	9.345627744000	6.967275292000	2.915177732000	-8.148605349000	14.464750450000
2.938687230000	9.322975861000	6.956506211000	2.938687230000	-8.156483625000	14.463735460000
2.962196727000	9.316150034000	6.951999433000	2.962196727000	-8.153032352000	14.463680730000
2.985706225000	9.305166979000	6.944784488000	2.985706225000	-8.150093402000	14.463485960000
3.009215723000	9.301633756000	6.939652649000	3.009215723000	-8.151065524000	14.466069740000
3.032725221000	9.303597328000	6.939364102000	3.032725221000	-8.156691448000	14.465404260000
3.056234719000	9.293585855000	6.909990075000	3.056234719000	-8.152773914000	14.467661180000
3.079744217000	9.289508549000	6.893818761000	3.079744217000	-8.158365291000	14.468377270000
3.103253715000	9.289046221000	6.883584561000	3.103253715000	-8.160202953000	14.468239430000
3.126763212000	9.293225480000	6.877001498000	3.126763212000	-8.156878678000	14.467594250000
3.150272710000	9.297045026000	6.862362690000	3.150272710000	-8.150348355000	14.469974310000
3.173782208000	9.297908762000	6.852703210000	3.173782208000	-8.154441738000	14.470378000000
3.197291706000	9.299818358000	6.851808036000	3.197291706000	-8.156158710000	14.467692110000
3.220801204000	9.277723595000	6.835336168000	3.220801204000	-8.158233635000	14.465873430000
3.244310702000	9.283174838000	6.815712421000	3.244310702000	-8.160219024000	14.466068250000
3.267820199000	9.288520182000	6.813030128000	3.267820199000	-8.159119041000	14.468442580000
3.291329697000	9.293831675000	6.808822701000	3.291329697000	-8.156984655000	14.466974900000
3.314839195000	9.304834592000	6.803795820000	3.314839195000	-8.162174807000	14.462425720000
3.338348693000	9.306378484000	6.802755760000	3.338348693000	-8.158653808000	14.464611740000
3.361858191000	9.305024928000	6.800428603000	3.361858191000	-8.161134258000	14.463471290000
3.385367689000	9.298997940000	6.785505157000	3.385367689000	-8.163409504000	14.462545250000
3.408877186000	9.295590298000	6.780967788000	3.408877186000	-8.166609365000	14.463123620000
3.432386684000	9.252247801000	6.747695689000	3.432386684000	-8.168280271000	14.464028620000
3.455896182000	9.255559478000	6.737286865000	3.455896182000	-8.169319205000	14.461903010000
3.479405680000	9.253188426000	6.728515480000	3.479405680000	-8.165200816000	14.461896140000
3.502915178000	9.218071182000	6.716576957000	3.502915178000	-8.166194711000	14.460538970000
3.526424676000	9.221559526000	6.715122230000	3.526424676000	-8.168090307000	14.461149770000
3.549934173000	9.218011511000	6.708501576000	3.549934173000	-8.167421416000	14.457435650000
3.573443671000	9.216070330000	6.699752217000	3.573443671000	-8.169564738000	14.457852380000
3.596953169000	9.197121718000	6.682409097000	3.596953169000	-8.168183091000	14.455803710000
3.620462667000	9.216791657000	6.665910740000	3.620462667000	-8.164014940000	14.457386350000
3.643972165000	9.225776389000	6.659431154000	3.643972165000	-8.161962992000	14.456170810000
3.667481663000	9.227912119000	6.656309645000	3.667481663000	-8.166103700000	14.455481410000
3.690991160000	9.227719568000	6.653184373000	3.690991160000	-8.165186229000	14.453133820000
3.714500658000	9.225875734000	6.650058182000	3.714500658000	-8.160423687000	14.454057360000
3.738010156000	9.230304739000	6.635394815000	3.738010156000	-8.160508965000	14.454684890000
3.761519654000	9.230520055000	6.637147692000	3.761519654000	-8.158701646000	14.453430890000
3.785029152000	9.229468588000	6.637529431000	3.785029152000	-8.162568089000	14.454897820000
3.808538650000	9.233155421000	6.632525229000	3.808538650000	-8.159525867000	14.457427590000
3.832048147000	9.236019889000	6.634117279000	3.832048147000	-8.157796879000	14.457847320000
3.855557645000	9.211889657000	6.612036178000	3.855557645000	-8.162096522000	14.458733640000
3.879067143000	9.212924204000	6.595859624000	3.879067143000	-8.165802496000	14.457903710000
3.902576641000	9.204785280000	6.580354427000	3.902576641000	-8.162607220000	14.460331300000
3.926086139000	9.203339238000	6.571804707000	3.926086139000	-8.164416786000	14.459862500000
3.949595637000	9.211592833000	6.569774362000	3.949595637000	-8.165772424000	14.460992550000
3.973105134000	9.220499198000	6.564833650000	3.973105134000	-8.167238203000	14.459948720000
3.996614632000	9.223700747000	6.558397026000	3.996614632000	-8.162433242000	14.460462590000
4.020124130000	9.230240796000	6.551440059000	4.020124130000	-8.163288968000	14.461507520000
4.043633628000	9.235070762000	6.545486736000	4.043633628000	-8.174453389000	14.461499610000
4.067143126000	9.239223076000	6.545182063000	4.067143126000	-8.168824972000	14.460757390000
4.090652624000	9.227540907000	6.522358487000	4.090652624000	-8.169158257000	14.461683950000
4.114162121000	9.236594215000	6.510157629000	4.114162121000	-8.170866816000	14.461341770000
4.137671619000	9.238235636000	6.506107341000	4.137671619000	-8.166366231000	14.461848500000
4.161181117000	9.244894131000	6.502986193000	4.161181117000	-8.169451278000	14.458563710000
4.184690615000	9.281584470000	6.502943592000	4.184690615000	-8.159234303000	14.463265180000
4.208200113000	9.308510845000	6.503233494000	4.208200113000	-8.170259363000	14.462954780000
4.231709611000	9.333827601000	6.503483222000	4.231709611000	-8.158558774000	14.462944810000
4.255219109000	9.341476619000	6.503387024000	4.255219109000	-8.162719646000	14.463697870000
4.278728606000	9.345125869000	6.503578385000	4.278728606000	-8.165970390000	14.464353790000
4.302238104000	9.362113279000	6.502780340000	4.302238104000	-8.171810391000	14.463293770000
4.325747602000	9.370397581000	6.501997961000	4.325747602000	-8.171670990000	14.462835850000
4.349257100000	9.375447809000	6.501535172000	4.349257100000	-8.173285337000	14.464691550000
4.372766598000	9.375806554000	6.499423634000	4.372766598000	-8.177451664000	14.462348670000
4.396276096000	9.382745043000	6.490997111000	4.396276096000	-8.181510911000	14.464095110000
4.419785593000	9.383582211000	6.490998963000	4.419785593000	-8.179395611000	14.464360100000
4.443295091000	9.382603849000	6.488504947000	4.443295091000	-8.180395103000	14.464359250000
4.466804589000	9.387726634000	6.486681159000	4.466804589000	-8.179989006000	14.464534980000
4.490314087000	9.389083939000	6.488733472000	4.490314087000	-8.176425817000	14.462859790000
4.513823585000	9.398584319000	6.483428789000	4.513823585000	-8.184255108000	14.461560100000
4.537333083000	9.401072388000	6.478616826000	4.537333083000	-8.179635429000	14.462130620000
4.560842580000	9.380219217000	6.455642792000	4.560842580000	-8.178552547000	14.460258190000
4.584352078000	9.379691207000	6.445803161000	4.584352078000	-8.178725096000	14.459878370000
4.607861576000	9.379893651000	6.445053920000	4.607861576000	-8.181947770000	14.463673700000
4.631371074000	9.380763011000	6.431419020000	4.631371074000	-8.175006283000	14.461521670000
4.654880572000	9.379784937000	6.428612925000	4.654880572000	-8.173879360000	14.462764250000
4.678390070000	9.385402314000	6.418109087000	4.678390070000	-8.172720397000	14.463393350000
4.701899567000	9.390346243000	6.412303320000	4.701899567000	-8.173311083000	14.462078660000
4.725409065000	9.398800648000	6.410890843000	4.725409065000	-8.174365159000	14.462278940000
4.748918563000	9.439414640000	6.385817134000	4.748918563000	-8.172549320000	14.462034170000
4.772428061000	9.452419572000	6.364795175000	4.772428061000	-8.173028938000	14.458368110000
4.795937559000	9.475567140000	6.354775274000	4.795937559000	-8.180792498000	14.459149620000
4.819447057000	9.497858161000	6.353164755000	4.819447057000	-8.179266307000	14.457255910000
4.842956554000	9.537371356000	6.354666377000	4.842956554000	-8.183025494000	14.457788870000
4.866466052000	9.549909615000	6.355244421000	4.866466052000	-8.182834104000	14.460230690000
4.889975550000	9.551424301000	6.354139181000	4.889975550000	-8.182403799000	14.460784150000
4.913485048000	9.553097189000	6.352597966000	4.913485048000	-8.188351782000	14.463805770000
4.936994546000	9.552885797000	6.352073051000	4.936994546000	-8.188386351000	14.463882110000
4.960504044000	9.566516384000	6.349077883000	4.960504044000	-8.191232168000	14.463348180000
4.984013541000	9.560025547000	6.350126318000	4.984013541000	-8.191660877000	14.464066270000
5.007523039000	9.548164051000	6.354714549000	5.007523039000	-8.191475765000	14.464433210000
5.031032537000	9.541306471000	6.350832708000	5.031032537000	-8.189506380000	14.464125830000
5.054542035000	9.542088446000	6.345594989000	5.054542035000	-8.196513729000	14.464367770000
5.078051533000	9.543676059000	6.346460702000	5.078051533000	-8.199038287000	14.464684280000
5.101561031000	9.546659291000	6.345573025000	5.101561031000	-8.195437253000	14.464897710000
5.125070528000	9.550848336000	6.342216315000	5.125070528000	-8.193005771000	14.463561370000
5.148580026000	9.559904190000	6.335085434000	5.148580026000	-8.186932631000	14.462146910000
5.172089524000	9.560956605000	6.330204650000	5.172089524000	-8.182587658000	14.462044020000
5.195599022000	9.533451853000	6.306664499000	5.195599022000	-8.174387846000	14.455975540000
5.219108520000	9.546185690000	6.296421172000	5.219108520000	-8.179649564000	14.452867320000
5.242618018000	9.540348777000	6.290896679000	5.242618018000	-8.174132321000	14.452114440000
5.266127516000	9.542149734000	6.286639039000	5.266127516000	-8.167169600000	14.454951240000
5.289637013000	9.548711219000	6.277617815000	5.289637013000	-8.170045612000	14.443103300000
5.313146511000	9.549236582000	6.276435307000	5.313146511000	-8.168151081000	14.447180460000
5.336656009000	9.546921492000	6.273552632000	5.336656009000	-8.169163107000	14.449387570000
5.360165507000	9.545727961000	6.270347093000	5.360165507000	-8.164385731000	14.445804930000
5.383675005000	9.549402710000	6.258875432000	5.383675005000	-8.166334266000	14.447380520000
5.407184503000	9.523860034000	6.233575191000	5.407184503000	-8.167724446000	14.449459360000
5.430694000000	9.530590619000	6.220110591000	5.430694000000	-8.167384853000	14.450638070000
5.454203498000	9.541732139000	6.208400089000	5.454203498000	-8.165321195000	14.447163770000
5.477712996000	9.543350439000	6.206994233000	5.477712996000	-8.163598311000	14.450217420000
5.501222494000	9.548772729000	6.204547410000	5.501222494000	-8.166668293000	14.451859320000
5.524731992000	9.553660670000	6.203698310000	5.524731992000	-8.168130724000	14.453993130000
5.548241490000	9.578952191000	6.202623822000	5.548241490000	-8.169179898000	14.457859220000
5.571750987000	9.601306832000	6.202541339000	5.571750987000	-8.164411032000	14.462681550000
5.595260485000	9.660697959000	6.218898379000	5.595260485000	-8.171950646000	14.463601360000
5.618769983000	9.690471195000	6.219731491000	5.618769983000	-8.164294711000	14.463816870000
5.642279481000	9.708934851000	6.217466499000	5.642279481000	-8.165432741000	14.464365090000
5.665788979000	9.711813540000	6.226509434000	5.665788979000	-8.163064360000	14.467206330000
5.689298477000	9.724440908000	6.239944950000	5.689298477000	-8.159091704000	14.464218860000
5.712807974000	9.733488033000	6.241100146000	5.712807974000	-8.160610516000	14.464887940000
5.736317472000	9.739011912000	6.247629076000	5.736317472000	-8.164348868000	14.465302660000
5.759826970000	9.766284037000	6.263216235000	5.759826970000	-8.172515783000	14.465788520000
5.783336468000	9.846047312000	6.261570852000	5.783336468000	-8.166035204000	14.464571750000
5.806845966000	9.877680153000	6.259049877000	5.806845966000	-8.168167688000	14.464536120000
5.830355464000	9.902688134000	6.258915007000	5.830355464000	-8.167368795000	14.462704120000
5.853864961000	9.925703757000	6.260165846000	5.853864961000	-8.165308078000	14.462494050000
5.877374459000	10.002889680000	6.254904215000	5.877374459000	-8.168397802000	14.460140120000
5.900883957000	10.028144650000	6.246240828000	5.900883957000	-8.167380474000	14.457229630000
5.924393455000	10.022473500000	6.243768090000	5.924393455000	-8.166493998000	14.455916330000
5.947902953000	10.046306370000	6.245184445000	5.947902953000	-8.172212392000	14.454331220000
5.971412451000	10.053829110000	6.244785127000	5.971412451000	-8.169694966000	14.454799190000
5.994921948000	10.043464130000	6.239327273000	5.994921948000	-8.162435237000	14.452710390000
6.018431446000	10.035382020000	6.238921890000	6.018431446000	-8.165428157000	14.453941510000
6.041940944000	10.034182620000	6.240784681000	6.041940944000	-8.160147531000	14.453688500000
6.065450442000	10.050847540000	6.245361162000	6.065450442000	-8.153070327000	14.455359200000
6.088959940000	10.055653170000	6.245589395000	6.088959940000	-8.151711021000	14.454764900000
6.112469438000	10.084281070000	6.249568762000	6.112469438000	-8.157090334000	14.457421240000
6.135978935000	10.110846980000	6.249431193000	6.135978935000	-8.153862927000	14.456949140000
6.159488433000	10.106243190000	6.246053701000	6.159488433000	-8.157864060000	14.456495910000
6.182997931000	10.101036830000	6.253303873000	6.182997931000	-8.158366013000	14.458861440000
6.206507429000	10.133943200000	6.281096541000	6.206507429000	-8.158890628000	14.459844160000
6.230016927000	10.148132160000	6.288593139000	6.230016927000	-8.158252320000	14.460380780000
6.253526425000	10.153904830000	6.284158301000	6.253526425000	-8.160459975000	14.462945410000
6.277035923000	10.159883340000	6.300571272000	6.277035923000	-8.162982324000	14.463191450000
6.300545420000	10.171392380000	6.312924126000	6.300545420000	-8.168098798000	14.463323070000
6.324054918000	10.194601720000	6.321652387000	6.324054918000	-8.162111348000	14.464790710000
6.347564416000	10.199211170000	6.319690029000	6.347564416000	-8.163057492000	14.464307380000
6.371073914000	10.193177070000	6.320371820000	6.371073914000	-8.168600454000	14.464302920000
6.394583412000	10.194939290000	6.322182153000	6.394583412000	-8.165677523000	14.465441360000
6.418092910000	10.201967980000	6.327540373000	6.418092910000	-8.166031285000	14.464104040000
6.441602407000	10.198023360000	6.329656277000	6.441602407000	-8.167081835000	14.464711600000
6.465111905000	10.204228010000	6.330819678000	6.465111905000	-8.167761448000	14.464321010000
6.488621403000	10.237987520000	6.331064934000	6.488621403000	-8.170919762000	14.464589640000
			6.512130901000	-8.170103062000	14.465924000000
			6.535640399000	-8.170137984000	14.465734110000
			6.559149897000	-8.168969193000	14.464897010000
			6.582659394000	-8.172323320000	14.463815600000
			6.606168892000	-8.172256928000	14.465365020000
			6.629678390000	-8.172664996000	14.464371620000
			6.653187888000	-8.170173808000	14.465355880000
			6.676697386000	-8.168224256000	14.466219400000
			6.700206884000	-8.165687228000	14.466988630000
			6.723716381000	-8.167633016000	14.465599670000
			6.747225879000	-8.169868952000	14.465975600000
			6.770735377000	-8.166775244000	14.467039060000
			6.794244875000	-8.167018329000	14.465365350000
			6.817754373000	-8.167483035000	14.465149360000
			6.841263871000	-8.168704210000	14.466668790000
			6.864773368000	-8.170068505000	14.465631930000
			6.888282866000	-8.170622633000	14.466937080000
			6.911792364000	-8.167305544000	14.467179950000
			6.935301862000	-8.173237445000	14.467549770000
			6.958811360000	-8.170793874000	14.465260650000
			6.982320858000	-8.172023974000	14.465859150000
