GMfas3BEST			GMext					
t	x	y	t	x	y			
0.00000000000	11.48196722000	2.08704573600	0.00000000000	10.21775524000	9.64298049800			
0.05961251863	11.53744237000	2.08225591400	0.05961251863	10.21708514000	9.64218633400			
0.11922503730	11.64948388000	2.06314090000	0.11922503730	10.21708839000	9.64227010400			
0.17883755590	11.76897593000	2.05553870800	0.17883755590	10.21612326000	9.64234373900			
0.23845007450	11.82016286000	2.04521213400	0.23845007450	10.21640558000	9.64238225700			
0.29806259310	11.93557577000	2.03566150000	0.29806259310	10.21177947000	9.64196473700			
0.35767511180	12.03283915000	2.01621063600	0.35767511180	10.21247897000	9.64124986400			
0.41728763040	12.05209401000	1.99480189700	0.41728763040	10.21318585000	9.64178477900			
0.47690014900	12.07063287000	1.98684821600	0.47690014900	10.21260127000	9.64078727000			
0.53651266770	12.20581050000	1.96133042000	0.53651266770	10.21382652000	9.64103281400			
0.59612518630	12.23562543000	1.94664015600	0.59612518630	10.21105642000	9.64076713300			
0.65573770490	12.39581729000	1.93630407600	0.65573770490	10.21205374000	9.64160847000			
0.71535022350	12.50560572000	1.92452711900	0.71535022350	10.21107031000	9.64156909100			
0.77496274220	12.68609667000	1.90751389500	0.77496274220	10.21118692000	9.64178334700			
0.83457526080	12.77694964000	1.89261428100	0.83457526080	10.20969889000	9.64186049300			
0.89418777940	12.86374453000	1.88744526900	0.89418777940	10.20983419000	9.64145425200			
0.95380029810	12.98215598000	1.87008183900	0.95380029810	10.21053958000	9.64261579900			
1.01341281700	13.12242988000	1.86112820500	1.01341281700	10.21013737000	9.64266613900			
1.07302533500	13.18435440000	1.85671847800	1.07302533500	10.20917191000	9.64217495200			
1.13263785400	13.28524539000	1.84728745100	1.13263785400	10.21123622000	9.64258341500			
1.19225037300	13.32834549000	1.84360499000	1.19225037300	10.20732016000	9.64235551700			
1.25186289100	13.40303061000	1.83551990100	1.25186289100	10.20944200000	9.64239633900			
1.31147541000	13.49956785000	1.82888331900	1.31147541000	10.20919114000	9.64294393700			
1.37108792800	13.58892758000	1.82842383200	1.37108792800	10.20993066000	9.64308314200			
1.43070044700	13.68530161000	1.81804980100	1.43070044700	10.21019906000	9.64299418900			
1.49031296600	13.73121785000	1.80900118500	1.49031296600	10.21100003000	9.64336908400			
1.54992548400	13.81548135000	1.80118328600	1.54992548400	10.21096873000	9.64329002700			
1.60953800300	13.88063743000	1.79773503400	1.60953800300	10.20794297000	9.64377134200			
1.66915052200	13.93342530000	1.79425706400	1.66915052200	10.20814459000	9.64394414400			
1.72876304000	14.06565214000	1.77827280900	1.72876304000	10.20813786000	9.64382826600			
1.78837555900	14.18487776000	1.75946134900	1.78837555900	10.20818613000	9.64441890400			
1.84798807700	14.27516539000	1.75184709900	1.84798807700	10.20769795000	9.64477194600			
1.90760059600	14.35277597000	1.73854868900	1.90760059600	10.20814505000	9.64475402800			
1.96721311500	14.47380214000	1.71688607800	1.96721311500	10.20609337000	9.64464655700			
2.02682563300	14.62782360000	1.69696537700	2.02682563300	10.20906715000	9.64429842000			
