SOLendUSED			SOLext		
t	x	y	t	x	y
0.000000000000	5.366430144000	4.822694931000	0.000000000000	22.851039620000	12.135958130000
0.023622791270	5.366574197000	4.822569961000	0.023622791270	22.851324840000	12.135943180000
0.047245582540	5.366389818000	4.823347581000	0.047245582540	22.850275670000	12.136076870000
0.070868373810	5.368773678000	4.823123830000	0.070868373810	22.851292840000	12.135990110000
0.094491165080	5.371373251000	4.823562901000	0.094491165080	22.850707250000	12.135673240000
0.118113956300	5.369123174000	4.825827538000	0.118113956300	22.851330200000	12.134658790000
0.141736747600	5.363392887000	4.829271168000	0.141736747600	22.851630780000	12.133397640000
0.165359538900	5.332000707000	4.834035065000	0.165359538900	22.852722810000	12.131622780000
0.188982330200	5.342932090000	4.831538951000	0.188982330200	22.852760450000	12.131056800000
0.212605121400	5.342227018000	4.830411218000	0.212605121400	22.851692140000	12.131090990000
0.236227912700	5.345588802000	4.827456920000	0.236227912700	22.852046320000	12.132434380000
0.259850704000	5.348036455000	4.826062295000	0.259850704000	22.851515750000	12.132382250000
0.283473495200	5.352328339000	4.824895259000	0.283473495200	22.850700160000	12.132478650000
0.307096286500	5.356547422000	4.823777768000	0.307096286500	22.850573520000	12.132521540000
0.330719077800	5.360383075000	4.822966895000	0.330719077800	22.851119990000	12.133002320000
0.354341869000	5.362712044000	4.821969202000	0.354341869000	22.851013440000	12.133447950000
0.377964660300	5.367512656000	4.820700740000	0.377964660300	22.850450090000	12.133746400000
0.401587451600	5.369901667000	4.820192248000	0.401587451600	22.850938680000	12.133429300000
0.425210242800	5.368609598000	4.820265343000	0.425210242800	22.849979600000	12.134313220000
0.448833034100	5.367738625000	4.819899025000	0.448833034100	22.850245770000	12.134901990000
0.472455825400	5.368976338000	4.820020133000	0.472455825400	22.850496120000	12.134876090000
0.496078616600	5.372179804000	4.819556753000	0.496078616600	22.849687660000	12.134633580000
0.519701407900	5.371740893000	4.820313551000	0.519701407900	22.850296960000	12.134744800000
0.543324199200	5.372888610000	4.820236447000	0.543324199200	22.850518120000	12.134596710000
0.566946990500	5.371538540000	4.820721336000	0.566946990500	22.851092590000	12.134563830000
0.590569781700	5.372040249000	4.820700933000	0.590569781700	22.850501170000	12.134602000000
0.614192573000	5.370669505000	4.820992488000	0.614192573000	22.850125790000	12.134679160000
0.637815364300	5.370591498000	4.821307084000	0.637815364300	22.850800370000	12.134783710000
0.661438155500	5.373308027000	4.820883469000	0.661438155500	22.851085450000	12.134466120000
0.685060946800	5.374455903000	4.820760513000	0.685060946800	22.851450010000	12.134497010000
0.708683738100	5.374460947000	4.820656686000	0.708683738100	22.851367220000	12.134480600000
0.732306529300	5.375508370000	4.820235280000	0.732306529300	22.850765340000	12.134464630000
0.755929320600	5.390792755000	4.820666122000	0.755929320600	22.851266480000	12.134592550000
0.779552111900	5.409134882000	4.823499418000	0.779552111900	22.852047590000	12.134096650000
0.803174903100	5.441257380000	4.822968478000	0.803174903100	22.851358000000	12.135350790000
0.826797694400	5.515161737000	4.823851525000	0.826797694400	22.852604710000	12.135843630000
0.850420485700	5.642216504000	4.828503512000	0.850420485700	22.853197710000	12.140442210000
0.874043277000	5.650497187000	4.833982083000	0.874043277000	22.848618200000	12.151665070000
0.897666068200	5.658961348000	4.842257439000	0.897666068200	22.848686380000	12.167360740000
0.921288859500	5.742763409000	4.841638163000	0.921288859500	22.852823460000	12.194448170000
0.944911650800	5.785814342000	4.849787441000	0.944911650800	22.853816020000	12.202461070000
0.968534442000	5.826485206000	4.854519733000	0.968534442000	22.862821850000	12.206189030000
0.992157233300	5.794763829000	4.852096344000	0.992157233300	22.855997500000	12.210552430000
1.015780025000	5.778468033000	4.842595869000	1.015780025000	22.849201830000	12.214751290000
1.039402816000	5.706187182000	4.841775906000	1.039402816000	22.846873230000	12.213943180000
1.063025607000	5.504540801000	4.844947204000	1.063025607000	22.849346540000	12.207050670000
1.086648398000	5.425890825000	4.845585349000	1.086648398000	22.848138270000	12.195137600000
1.110271190000	5.390250294000	4.840406283000	1.110271190000	22.848980610000	12.190438350000
1.133893981000	5.235115691000	4.847746439000	1.133893981000	22.848551750000	12.168678610000
1.157516772000	5.193906192000	4.850499959000	1.157516772000	22.852314980000	12.156207610000
1.181139563000	5.073112350000	4.841638148000	1.181139563000	22.849795960000	12.145927470000
1.204762355000	5.029656574000	4.842713860000	1.204762355000	22.845790130000	12.144425610000
1.228385146000	4.927026104000	4.835929050000	1.228385146000	22.844704630000	12.145079820000
1.252007937000	4.828590342000	4.833115542000	1.252007937000	22.840007580000	12.149255440000
1.275630729000	4.801350909000	4.829863986000	1.275630729000	22.842794270000	12.146222760000
1.299253520000	4.647165917000	4.825123214000	1.299253520000	22.838446490000	12.147969230000
1.322876311000	4.569113850000	4.824539889000	1.322876311000	22.838917070000	12.146173490000
1.346499102000	4.530256406000	4.826552192000	1.346499102000	22.837411820000	12.146991430000
1.370121894000	4.465058570000	4.824640420000	1.370121894000	22.837209510000	12.145937550000
1.393744685000	4.344105572000	4.822196062000	1.393744685000	22.840866770000	12.145789760000
1.417367476000	4.299515581000	4.822915389000	1.417367476000	22.843636940000	12.144330050000
1.440990267000	4.260194531000	4.819756134000	1.440990267000	22.842231160000	12.144036080000
1.464613059000	4.239987998000	4.821230313000	1.464613059000	22.845028370000	12.144229450000
1.488235850000	4.196549462000	4.816171930000	1.488235850000	22.846207010000	12.143859950000
1.511858641000	4.057759332000	4.813738162000	1.511858641000	22.849268380000	12.144238340000
1.535481432000	3.995204098000	4.811129306000	1.535481432000	22.851353330000	12.143098760000
1.559104224000	3.897205783000	4.806421804000	1.559104224000	22.855124820000	12.142738000000
1.582727015000	3.719861364000	4.797109251000	1.582727015000	22.861445870000	12.144380400000
1.606349806000	3.689856625000	4.804571113000	1.606349806000	22.864276090000	12.144271670000
