GMfas			GMext		
t	x	y	t	x	y
0.0000000000	35.6037415400	1.0064835930	0.0000000000	48.1919626800	10.1706033600
0.0234758316	35.6035087900	1.0069535850	0.0234758316	48.1919977500	10.1707360400
0.0469516633	35.6036341400	1.0068611540	0.0469516633	48.1915636100	10.1709145000
0.0704274949	35.6035995000	1.0066369190	0.0704274949	48.1917724700	10.1709782100
0.0939033265	35.6047361400	1.0062844860	0.0939033265	48.1914656000	10.1710623600
0.1173791582	35.6058362400	1.0063017980	0.1173791582	48.1920810500	10.1704141800
0.1408549898	35.6065642700	1.0062880010	0.1408549898	48.1924868300	10.1704516900
0.1643308214	35.6066465500	1.0061684120	0.1643308214	48.1923300700	10.1702893300
0.1878066531	35.6086237400	1.0056567840	0.1878066531	48.1929975000	10.1699203600
0.2112824847	35.6084563000	1.0055948730	0.2112824847	48.1938683900	10.1691966700
0.2347583163	35.6086157000	1.0054063780	0.2347583163	48.1941488500	10.1693232500
0.2582341479	35.6102499400	1.0049787290	0.2582341479	48.1942716600	10.1687539800
0.2817099796	35.6092958400	1.0055512820	0.2817099796	48.1941424000	10.1690880400
0.3051858112	35.6086021800	1.0061321900	0.3051858112	48.1932126300	10.1694927600
0.3286616428	35.6099899400	1.0057717430	0.3286616428	48.1937200700	10.1692077100
0.3521374745	35.6089358100	1.0053448780	0.3521374745	48.1939934200	10.1686285300
0.3756133061	35.6121899900	1.0049534940	0.3756133061	48.1952705900	10.1681384700
0.3990891377	35.6134305800	1.0046297200	0.3990891377	48.1949301600	10.1678300400
0.4225649694	35.6136410300	1.0042316110	0.4225649694	48.1955841600	10.1681122200
0.4460408010	35.6122497800	1.0047764340	0.4460408010	48.1955863100	10.1675948700
0.4695166326	35.6120838900	1.0051557650	0.4695166326	48.1944661800	10.1685074700
0.4929924643	35.6207212300	1.0034932530	0.4929924643	48.1981600100	10.1663903800
0.5164682959	35.6190679900	1.0035068000	0.5164682959	48.1975472200	10.1661186900
0.5399441275	35.6164828800	1.0040398120	0.5399441275	48.1972740200	10.1664496600
0.5634199592	35.6131742100	1.0049741720	0.5634199592	48.1954874200	10.1675618500
0.5868957908	35.6141374400	1.0043951000	0.5868957908	48.1957889200	10.1675997400
0.6103716224	35.6138771500	1.0046368810	0.6103716224	48.1963422200	10.1673624400
0.6338474540	35.6049995700	1.0027118100	0.6338474540	48.1948600500	10.1674908900
0.6573232857	35.6045238300	1.0017849890	0.6573232857	48.1948645100	10.1671655000
0.6807991173	35.6017272500	1.0035232670	0.6807991173	48.1951327800	10.1676176600
0.7042749489	35.5908178500	1.0091877520	0.7042749489	48.1948822100	10.1680435600
0.7277507806	35.5634648200	1.0242738060	0.7277507806	48.1963787500	10.1678659100
0.7512266122	35.5098925300	1.0399997010	0.7512266122	48.1975814300	10.1681878800
0.7747024438	35.4467593100	1.0615169650	0.7747024438	48.1974103200	10.1700317300
0.7981782755	35.2862025700	1.0442135940	0.7981782755	48.1969051200	10.1658952100
0.8216541071	35.2165921800	1.0352465740	0.8216541071	48.1939151500	10.1651508900
0.8451299387	35.0748875900	1.0501709900	0.8451299387	48.1929681600	10.1616257000
0.8686057704	34.9712656900	1.0682468030	0.8686057704	48.1932478500	10.1616066100
0.8920816020	34.8671316200	1.0870745730	0.8920816020	48.1943072500	10.1578467600
0.9155574336	34.7916298300	1.0940979140	0.9155574336	48.1964683300	10.1501477500
0.9390332653	34.7516713400	1.0952497730	0.9390332653	48.1968846200	10.1466457300
0.9625090969	34.7191317500	1.0782409310	0.9625090969	48.1974683100	10.1423770400
0.9859849285	34.5393536100	1.0710530200	0.9859849285	48.1750247700	10.1337721700
1.0094607600	34.5001558900	1.0382169450	1.0094607600	48.1747918300	10.1185191000
1.0329365920	34.3607626000	1.0581234530	1.0329365920	48.1743849000	10.1109588600
1.0564124230	34.3039043300	1.0713371250	1.0564124230	48.1745010600	10.1098403200
1.0798882550	34.2264043800	1.0868001720	1.0798882550	48.1739889400	10.1081464700
1.1033640870	34.1273602400	1.1047033780	1.1033640870	48.1739663300	10.1051565900
1.1268399180	33.9000148800	1.0776270820	1.1268399180	48.1776680200	10.0948754200
1.1503157500	33.8145923900	1.1006993540	1.1503157500	48.1785765500	10.0921166600
1.1737915820	33.5396888200	1.1267549390	1.1737915820	48.1772739300	10.0893484700
1.1972674130	33.4742766000	1.1198199610	1.1972674130	48.1761486000	10.0865845800
1.2207432450	33.2508228600	1.1321165660	1.2207432450	48.1809191500	10.0701123700
1.2442190760	33.1867663800	1.1064630320	1.2442190760	48.1815533000	10.0634614200
1.2676949080	33.0556947900	1.1232072450	1.2676949080	48.1787091700	10.0674705800
1.2911707400	32.9387322600	1.1389820590	1.2911707400	48.1764912500	10.0715927000
1.3146465710	32.7785615100	1.1561583810	1.3146465710	48.1756401700	10.0623881700
1.3381224030	32.6896707000	1.1699371200	1.3381224030	48.1519467000	10.0596458700
1.3615982350	32.5533624600	1.1645078140	1.3615982350	48.1536988000	10.0397045800
1.3850740660	32.4561140100	1.1753322090	1.3850740660	48.1510066900	10.0339334300
1.4085498980	32.4141293600	1.1811260310	1.4085498980	48.1500767400	10.0331593800
1.4320257300	32.2868332300	1.2104832210	1.4320257300	48.1447761300	10.0335272600
1.4555015610	32.0443633100	1.2531011440	1.4555015610	48.1353187200	10.0361706800
1.4789773930	31.9204233500	1.2893372040	1.4789773930	48.1348723500	10.0376324500
1.5024532240	31.7961441600	1.3143374870	1.5024532240	48.1319664800	10.0397682100
1.5259290560	31.6281725000	1.3465868690	1.5259290560	48.1266130700	10.0400111100
1.5494048880	31.3811700600	1.3756934650	1.5494048880	48.1301613300	10.0354813600
1.5728807190	31.3291798300	1.3918918020	1.5728807190	48.1265660500	10.0366034000
1.5963565510	31.2336077100	1.4108104800	1.5963565510	48.1227696800	10.0331031400
1.6198323830	31.1297486200	1.4453816410	1.6198323830	48.1005648100	10.0380691300
1.6433082140	30.8895781700	1.4954464080	1.6433082140	48.0856077400	10.0414539700
1.6667840460	30.8312566100	1.5068566720	1.6667840460	48.0779328500	10.0440928400
1.6902598770	30.6188750700	1.5626739830	1.6902598770	48.0638920100	10.0538603500
1.7137357090	30.5089502400	1.5968954250	1.7137357090	48.0719589700	10.0511142100
1.7372115410	30.3351390500	1.6155580090	1.7372115410	48.0740675700	10.0496021700
1.7606873720	30.3113311000	1.6182275820	1.7606873720	48.0753300600	10.0481246300
1.7841632040	30.2303655000	1.6126824090	1.7841632040	48.0785246800	10.0435963000
1.8076390360	30.1187323200	1.6092073690	1.8076390360	48.0849433500	10.0391670500
1.8311148670	30.0345507800	1.6104755240	1.8311148670	48.0824478500	10.0401255800
1.8545906990	30.0086401700	1.6112230800	1.8545906990	48.0857409500	10.0389492200
1.8780665310	29.8751842900	1.6408338590	1.8780665310	48.0779955700	10.0432864100
1.9015423620	29.8076158300	1.6735121700	1.9015423620	48.0715918600	10.0501186400
1.9250181940	29.6867948000	1.6973010520	1.9250181940	48.0640854900	10.0570903200
1.9484940250	29.5879571600	1.7083980180	1.9484940250	48.0673658400	10.0516860600
1.9719698570	29.4765059400	1.7243294680	1.9719698570	48.0688893700	10.0489444400
1.9954456890	29.3932205300	1.7169939690	1.9954456890	48.0633049400	10.0484451000
2.0189215200	29.1369223200	1.7392228440	2.0189215200	48.0203651200	10.0580624600
2.0423973520	29.0819713800	1.7431070430	2.0423973520	48.0187006100	10.0579989700
2.0658731840	28.9863805800	1.7311348250	2.0658731840	48.0079379400	10.0615539600
2.0893490150	28.6965977900	1.7531171770	2.0893490150	47.9872257100	10.0689808100
2.1128248470	28.5603878600	1.7659418360	2.1128248470	47.9735329100	10.0656760100
2.1363006780	28.4961853700	1.7627650730	2.1363006780	47.9645063800	10.0675717800
2.1597765100	28.3246217800	1.7732528540	2.1597765100	47.9539458100	10.0709832800
2.1832523420	28.1717399100	1.7903024890	2.1832523420	47.9404254800	10.0765122700
2.2067281730	27.9492529600	1.7849905540	2.2067281730	47.9242505300	10.0875119000
2.2302040050	27.9035532300	1.7808564150	2.2302040050	47.9275155300	10.0848462900
2.2536798370	27.7639754600	1.7548409590	2.2536798370	47.9148132200	10.0876615800
2.2771556680	27.7087685000	1.7563428130	2.2771556680	47.9090676200	10.0917302100
2.3006315000	27.6346393500	1.7620440240	2.3006315000	47.8983774300	10.0868026800
2.3241073320	27.5904648500	1.7656573360	2.3241073320	47.8878861500	10.0880539900
2.3475831630	27.5327688300	1.7340358950	2.3475831630	47.8821456600	10.0865134200
2.3710589950	27.4093624100	1.7023582090	2.3710589950	47.8613933200	10.0897203100
2.3945348260	27.2239868600	1.7054613090	2.3945348260	47.8404235000	10.0975422400
2.4180106580	27.1726955600	1.7167750140	2.4180106580	47.8440934400	10.0946162700
2.4414864900	27.0674368700	1.7213469310	2.4414864900	47.8535676400	10.0878276300
2.4649623210	27.0020518000	1.6969512680	2.4649623210	47.8546461300	10.0866313000
2.4884381530	26.7382861500	1.7314315040	2.4884381530	47.8369526400	10.0962487200
2.5119139850	26.6784572600	1.7422562400	2.5119139850	47.8390033300	10.0975935400
2.5353898160	26.4724104500	1.7525855230	2.5353898160	47.8143377100	10.1003608200
2.5588656480	26.2860596500	1.7766583680	2.5588656480	47.7883284300	10.1112231900
2.5823414790	26.1410657800	1.7863976570	2.5823414790	47.7727317800	10.1174817900
2.6058173110	26.0154871400	1.7996841240	2.6058173110	47.7682439700	10.1171750700
2.6292931430	25.8085725000	1.8173249840	2.6292931430	47.7510819500	10.1146028200
2.6527689740	25.7123527000	1.8248324720	2.6527689740	47.7439540600	10.1152627000
2.6762448060	25.6674565000	1.8325526730	2.6762448060	47.7369950600	10.1166159200
2.6997206380	25.5810332000	1.8487787740	2.6997206380	47.7318119600	10.1186684600
2.7231964690	25.4756705400	1.8610130620	2.7231964690	47.7205751300	10.1244808300
2.7466723010	25.3969878400	1.8701518210	2.7466723010	47.7165078100	10.1266807200
2.7701481320	25.2322857900	1.8982136250	2.7701481320	47.7128612300	10.1296402800
2.7936239640	25.1678468200	1.8835428120	2.7936239640	47.7064626000	10.1344058400
2.8170997960	25.0783742800	1.8999952920	2.8170997960	47.7013604700	10.1396091600
2.8405756270	25.0067777300	1.9043161730	2.8405756270	47.6975158500	10.1433716600
2.8640514590	24.9213991400	1.9145410930	2.8640514590	47.6983418300	10.1415525800
2.8875272910	24.8767036100	1.9115962640	2.8875272910	47.6993170400	10.1400619100
2.9110031220	24.8030821500	1.9121131120	2.9110031220	47.6986759500	10.1390612600
