CALinsBEST			CALext		
t	x	y	t	x	y
0.000000000000	24.804213300000	7.330129766000	0.000000000000	-5.604002434000	14.802133010000
0.018705224370	24.803580270000	7.330350156000	0.018705224370	-5.603836078000	14.801390050000
0.037410448740	24.809352800000	7.335574110000	0.037410448740	-5.604996694000	14.800837850000
0.056115673110	24.814682860000	7.341947232000	0.056115673110	-5.603122240000	14.801431280000
0.074820897480	24.813177860000	7.340623422000	0.074820897480	-5.605125079000	14.800951210000
0.093526121850	24.812344160000	7.335509772000	0.093526121850	-5.604855449000	14.801014740000
0.112231346200	24.823775020000	7.336452109000	0.112231346200	-5.604874788000	14.801268200000
0.130936570600	24.830394250000	7.340185848000	0.130936570600	-5.603356222000	14.801224390000
0.149641795000	24.817066230000	7.332257147000	0.149641795000	-5.605719805000	14.800888260000
0.168347019300	24.812495160000	7.330048626000	0.168347019300	-5.604984380000	14.801433730000
0.187052243700	24.814714140000	7.333621954000	0.187052243700	-5.605334640000	14.801648980000
0.205757468100	24.816251680000	7.335192441000	0.205757468100	-5.605610853000	14.801123710000
0.224462692400	24.809893160000	7.331493348000	0.224462692400	-5.608317585000	14.801375150000
0.243167916800	24.805406890000	7.329463741000	0.243167916800	-5.604423973000	14.801538950000
0.261873141200	24.803629820000	7.329149746000	0.261873141200	-5.604201782000	14.801458920000
0.280578365500	24.804896310000	7.331086671000	0.280578365500	-5.604174728000	14.801607760000
0.299283589900	24.801666840000	7.330312768000	0.299283589900	-5.604776912000	14.802531700000
0.317988814300	24.799994670000	7.327775781000	0.317988814300	-5.606094960000	14.801621750000
0.336694038600	24.800737210000	7.327296773000	0.336694038600	-5.605878280000	14.801762450000
0.355399263000	24.803976800000	7.328755545000	0.355399263000	-5.604021577000	14.801865000000
0.374104487400	24.803655890000	7.330132100000	0.374104487400	-5.604535816000	14.801998940000
0.392809711800	24.802323800000	7.329479934000	0.392809711800	-5.604927052000	14.801870930000
0.411514936100	24.808880110000	7.329639741000	0.411514936100	-5.604397321000	14.801979600000
0.430220160500	24.807969600000	7.329353765000	0.430220160500	-5.606253849000	14.802145320000
0.448925384900	24.804445440000	7.327336909000	0.448925384900	-5.606264735000	14.802631220000
0.467630609200	24.803536500000	7.326788439000	0.467630609200	-5.606789071000	14.801808520000
0.486335833600	24.802944770000	7.322848683000	0.486335833600	-5.606085058000	14.802163630000
0.505041058000	24.805392790000	7.321559074000	0.505041058000	-5.605719853000	14.802285660000
0.523746282300	24.799519860000	7.315010931000	0.523746282300	-5.606070476000	14.801798730000
0.542451506700	24.798023800000	7.309528908000	0.542451506700	-5.605658381000	14.802352000000
0.561156731100	24.797859560000	7.309746958000	0.561156731100	-5.606166724000	14.802232130000
0.579861955400	24.803633290000	7.308379145000	0.579861955400	-5.605614943000	14.802196930000
0.598567179800	24.801172590000	7.298876240000	0.598567179800	-5.606320286000	14.802118240000
0.617272404200	24.799558300000	7.312691114000	0.617272404200	-5.607237087000	14.803014930000
0.635977628600	24.799335660000	7.312972317000	0.635977628600	-5.605640954000	14.802210920000
0.654682852900	24.804183410000	7.313511431000	0.654682852900	-5.606345279000	14.802364220000
0.673388077300	24.805287630000	7.307401168000	0.673388077300	-5.604664909000	14.802002430000
0.692093301700	24.803306990000	7.317360740000	0.692093301700	-5.605845052000	14.802168250000
0.710798526000	24.800926530000	7.314082267000	0.710798526000	-5.607469565000	14.802931610000
0.729503750400	24.802352350000	7.316768678000	0.729503750400	-5.606170911000	14.802899050000
0.748208974800	24.805719500000	7.317686566000	0.748208974800	-5.606241190000	14.802478310000
0.766914199100	24.803324090000	7.317781519000	0.766914199100	-5.606227789000	14.801889810000
0.785619423500	24.806498130000	7.325769679000	0.785619423500	-5.605745174000	14.802078070000
0.804324647900	24.804339180000	7.323788557000	0.804324647900	-5.605728816000	14.802482460000
0.823029872200	24.802332760000	7.316826710000	0.823029872200	-5.606702729000	14.802156540000
0.841735096600	24.804238240000	7.318735551000	0.841735096600	-5.606989785000	14.802273060000
0.860440321000	24.804142130000	7.321188983000	0.860440321000	-5.606143643000	14.802322050000
0.879145545400	24.804391420000	7.322107449000	0.879145545400	-5.606831306000	14.802403320000
0.897850769700	24.804658230000	7.312616700000	0.897850769700	-5.606579558000	14.802957860000
0.916555994100	24.807241940000	7.315297687000	0.916555994100	-5.605819888000	14.802538060000
0.935261218500	24.807266230000	7.319678207000	0.935261218500	-5.606717729000	14.802753970000
0.953966442800	24.804985220000	7.318168603000	0.953966442800	-5.605913901000	14.802062380000
0.972671667200	24.803857040000	7.307280692000	0.972671667200	-5.606451383000	14.802235580000
0.991376891600	24.813762490000	7.308684072000	0.991376891600	-5.605233595000	14.802635580000
1.010082116000	24.816483010000	7.315326034000	1.010082116000	-5.605139973000	14.802491780000
1.028787340000	24.812831480000	7.318681971000	1.028787340000	-5.606629265000	14.802043490000
1.047492565000	24.809283740000	7.316683751000	1.047492565000	-5.604223813000	14.801816800000
1.066197789000	24.809798510000	7.318402262000	1.066197789000	-5.606585247000	14.802190080000
1.084903013000	24.815809070000	7.320547529000	1.084903013000	-5.605084525000	14.801985410000
1.103608238000	24.812987460000	7.315873640000	1.103608238000	-5.605919336000	14.803388910000
1.122313462000	24.810273910000	7.319014890000	1.122313462000	-5.607245280000	14.802695440000
1.141018687000	24.817436060000	7.312724650000	1.141018687000	-5.607930967000	14.802797040000
1.159723911000	24.823763020000	7.307924438000	1.159723911000	-5.605993106000	14.802696190000
1.178429135000	24.817170500000	7.307123298000	1.178429135000	-5.606030759000	14.802848160000
1.197134360000	24.809403340000	7.306373594000	1.197134360000	-5.605155442000	14.801729530000
1.215839584000	24.815136560000	7.310674315000	1.215839584000	-5.605422027000	14.802621980000
1.234544808000	24.822231100000	7.313006744000	1.234544808000	-5.606906223000	14.802544840000
1.253250033000	24.824566630000	7.306915337000	1.253250033000	-5.605389428000	14.802903550000
1.271955257000	24.812627200000	7.307421105000	1.271955257000	-5.605382531000	14.802641510000
1.290660481000	24.816306630000	7.304316222000	1.290660481000	-5.606996655000	14.802874650000
1.309365706000	24.818555300000	7.308352429000	1.309365706000	-5.606134667000	14.802608480000
1.328070930000	24.818044360000	7.318874135000	1.328070930000	-5.605392654000	14.801725130000
1.346776155000	24.814695810000	7.319002301000	1.346776155000	-5.606498402000	14.802331140000
1.365481379000	24.814422510000	7.317646261000	1.365481379000	-5.605755941000	14.802867740000
1.384186603000	24.819206410000	7.320275283000	1.384186603000	-5.607230494000	14.802891570000
