GMfasMMM			GMext		
t	x	y	t	x	y
			6.7379738210	46.9390106400	12.9215865500
			6.7563835860	46.9384677500	12.9233617500
			6.7747933500	46.9383030700	12.9232148000
			6.7932031150	46.9391269900	12.9237707400
			6.8116128790	46.9369185400	12.9242669200
			6.8300226440	46.9376548000	12.9238241800
			6.8484324090	46.9386419100	12.9250236900
			6.8668421730	46.9396165700	12.9248971700
			6.8852519380	46.9397331700	12.9256255600
			6.9036617020	46.9395876600	12.9275934500
			6.9220714670	46.9401317200	12.9275070400
			6.9404812310	46.9404886900	12.9282007400
			6.9588909960	46.9407854100	12.9289496500
			6.9773007600	46.9413136500	12.9293402300
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
