GFsup1BEST			GFext		
t	x	y	t	x	y
0.000000000	8.130530835	19.026548350	0.000000000	0.801991137	24.391592510
0.055260831	8.139169140	19.024731530	0.055260831	0.801100125	24.391228450
0.110521662	8.158890747	19.021988380	0.110521662	0.800746463	24.391609250
0.165782493	8.163811206	19.024695600	0.165782493	0.801318152	24.391101610
0.221043325	8.237863708	19.020368390	0.221043325	0.800880141	24.391256130
0.276304156	8.311796315	19.024674460	0.276304156	0.799700171	24.391248320
0.331564987	8.334251713	19.025247950	0.331564987	0.800616138	24.391458900
0.386825818	8.338076229	19.025877220	0.386825818	0.801363738	24.391618080
0.442086649	8.347059256	19.026385570	0.442086649	0.801167203	24.391387390
0.497347480	8.359344448	19.025457400	0.497347480	0.802241629	24.391301420
0.552608311	8.351318343	19.024694440	0.552608311	0.800980296	24.391750600
0.607869142	8.358427727	19.026788790	0.607869142	0.801689744	24.390908060
0.663129974	8.377101544	19.027751670	0.663129974	0.801528757	24.391197610
0.718390805	8.353316471	19.026186740	0.718390805	0.801116969	24.391835150
0.773651636	8.348419010	19.024400380	0.773651636	0.800344822	24.390644530
0.828912467	8.346488348	19.026267240	0.828912467	0.799661317	24.392165070
0.884173298	8.346486873	19.025739520	0.884173298	0.799607567	24.391252560
0.939434129	8.326819243	19.026813650	0.939434129	0.797900389	24.391556080
0.994694960	8.334266951	19.027997710	0.994694960	0.793644565	24.391993450
1.049955791	8.353377219	19.028230670	1.049955791	0.791039171	24.391681770
1.105216622	8.346596088	19.028384110	1.105216622	0.790613287	24.392056750
1.160477454	8.331335043	19.029016610	1.160477454	0.791200498	24.392131710
1.215738285	8.340368062	19.028076740	1.215738285	0.786207444	24.393263000
1.270999116	8.343821904	19.028455690	1.270999116	0.788859693	24.393057980
1.326259947	8.352134724	19.028903350	1.326259947	0.788663548	24.392917890
1.381520778	8.360487216	19.029777790	1.381520778	0.783440617	24.392666180
1.436781609	8.377822346	19.031190500	1.436781609	0.784145010	24.392144930
1.492042440	8.351314229	19.029357930	1.492042440	0.778616214	24.391144490
1.547303271	8.377008109	19.031564180	1.547303271	0.779325568	24.391159890
1.602564103	8.385148385	19.030035420	1.602564103	0.783200660	24.390905430
1.657824934	8.366315374	19.029047720	1.657824934	0.784377870	24.389847490
1.713085765	8.347249346	19.028209130	1.713085765	0.790106277	24.391041370
1.768346596	8.397044074	19.032967450	1.768346596	0.787168357	24.391156000
1.823607427	8.394655387	19.035529360	1.823607427	0.789623514	24.391016960
1.878868258	8.476981777	19.032296060	1.878868258	0.789206682	24.391920550
1.934129089	8.442213469	19.031938790	1.934129089	0.790507936	24.390469740
1.989389920	8.451863160	19.033492460	1.989389920	0.790146616	24.391687300
2.044650752	8.469590637	19.033274420	2.044650752	0.790651925	24.390634460
2.099911583	8.481887481	19.029835640	2.099911583	0.792035751	24.391015480
2.155172414	8.514880388	19.034729530	2.155172414	0.787992878	24.390590000
2.210433245	8.524593846	19.030460060	2.210433245	0.788694528	24.390835140
2.265694076	8.463039773	19.027960630	2.265694076	0.780861471	24.388590250
2.320954907	8.464331507	19.029405580	2.320954907	0.785579418	24.389148290
2.376215738	8.462300332	19.030014570	2.376215738	0.784692693	24.390833370
2.431476569	8.460989015	19.032247600	2.431476569	0.791262501	24.390232860
2.486737401	8.476754740	19.035317330	2.486737401	0.790285901	24.389258680
2.541998232	8.498907885	19.037652640	2.541998232	0.791696025	24.388864640
2.597259063	8.469749435	19.035450790	2.597259063	0.785555146	24.389299070
2.652519894	8.480431610	19.033122670	2.652519894	0.790203337	24.389929550
2.707780725	8.479067802	19.032316010	2.707780725	0.781193791	24.389965250
2.763041556	8.451066081	19.030272120	2.763041556	0.790098203	24.390265140
2.818302387	8.463748526	19.030099340	2.818302387	0.788494514	24.391384890
2.873563218	8.451890437	19.027522550	2.873563218	0.780627058	24.392993310
2.928824050	8.466450886	19.031535200	2.928824050	0.784874707	24.391963170
2.984084881	8.548716020	19.035723010	2.984084881	0.787844087	24.392435580
3.039345712	8.552084895	19.034222240	3.039345712	0.789304104	24.393784400
3.094606543	8.529354328	19.036361940	3.094606543	0.789678050	24.395675620
3.149867374	8.582850023	19.036787560	3.149867374	0.785589489	24.393643930
3.205128205	8.617099683	19.039442070	3.205128205	0.785756483	24.395337590
3.260389036	8.586232762	19.038239460	3.260389036	0.783339441	24.393780490
3.315649867	8.662608934	19.038300110	3.315649867	0.787492216	24.395516100
3.370910698	8.631728496	19.036537400	3.370910698	0.782903915	24.395112860
3.426171530	8.610098915	19.035685820	3.426171530	0.776722629	24.397102280
3.481432361	8.662625739	19.042986550	3.481432361	0.776549209	24.395961790
3.536693192	8.687529072	19.040301690	3.536693192	0.775492766	24.400250530
3.591954023	8.659388788	19.038208610	3.591954023	0.767984751	24.399000820
3.647214854	8.692021148	19.036097250	3.647214854	0.760016895	24.398298560
3.702475685	8.666538713	19.036136190	3.702475685	0.764254479	24.398811840
3.757736516	8.634363497	19.031919460	3.757736516	0.766151739	24.398930720
3.812997347	8.606978036	19.031976370	3.812997347	0.762088874	24.400545550
3.868258179	8.520283872	19.029392250	3.868258179	0.762807971	24.398676530
3.923519010	8.484426047	19.027995420	3.923519010	0.728075866	24.400217100
3.978779841	8.475680824	19.024807820	3.978779841	0.721122137	24.400942490
4.034040672	8.490874428	19.026355160	4.034040672	0.707032304	24.402216220
4.089301503	8.509012177	19.029578260	4.089301503	0.695302414	24.403748810
4.144562334	8.577330131	19.031598430	4.144562334	0.690104533	24.403451010
4.199823165	8.630329976	19.032800980	4.199823165	0.677100074	24.405375640
4.255083996	8.655214670	19.034140140	4.255083996	0.681126264	24.409321630
4.310344828	8.647435357	19.031995750	4.310344828	0.675623407	24.410238360
4.365605659	8.667887545	19.029249850	4.365605659	0.680959385	24.408156600
4.420866490	8.687081863	19.033829170	4.420866490	0.679451456	24.406558120
4.476127321	8.778262401	19.034398700	4.476127321	0.680192349	24.402714040
4.531388152	8.800707317	19.030208970	4.531388152	0.673729005	24.404674330
4.586648983	8.767518984	19.029551960	4.586648983	0.671113889	24.406671620
4.641909814	8.717231256	19.031556110	4.641909814	0.671996063	24.405133150
4.697170645	8.731917940	19.029395010	4.697170645	0.679400393	24.402182450
4.752431477	8.773116858	19.028740930	4.752431477	0.669829012	24.403663060
4.807692308	8.795043720	19.028443590	4.807692308	0.678492301	24.401764040
4.862953139	8.766668557	19.027536480	4.862953139	0.676445311	24.402417470
4.918213970	8.786594981	19.028966820	4.918213970	0.670271079	24.403030300
4.973474801	8.778564417	19.028666290	4.973474801	0.672650372	24.401471520
5.028735632	8.709109563	19.028696220	5.028735632	0.673422533	24.402710490
5.083996463	8.723767467	19.028550030	5.083996463	0.671197452	24.402778770
5.139257294	8.721526442	19.028176150	5.139257294	0.670366911	24.402653870
5.194518126	8.698054112	19.026646380	5.194518126	0.671112206	24.405739650
5.249778957	8.702491826	19.025727550	5.249778957	0.670088698	24.402767610
5.305039788	8.706964246	19.026051980	5.305039788	0.665227380	24.405398070
5.360300619	8.695346010	19.024530220	5.360300619	0.669423794	24.404282230
5.415561450	8.681838386	19.023915140	5.415561450	0.672161355	24.402685000
5.470822281	8.637273382	19.024233170	5.470822281	0.662235913	24.405280430
5.526083112	8.663758390	19.023197740	5.526083112	0.651918300	24.401179590
5.581343943	8.660962645	19.022646170	5.581343943	0.658600053	24.401932290
5.636604775	8.681893045	19.026182510	5.636604775	0.655744853	24.403633890
5.691865606	8.684685783	19.026081650	5.691865606	0.658624491	24.404529400
5.747126437	8.665135919	19.026162330	5.747126437	0.645089402	24.403837910
5.802387268	8.644953773	19.026119400	5.802387268	0.640314914	24.404665840
5.857648099	8.640639033	19.025384490	5.857648099	0.613130260	24.404957520
5.912908930	8.641885985	19.026687670	5.912908930	0.609268935	24.405205140
5.968169761	8.650777483	19.026279170	5.968169761	0.599679228	24.407328970
6.023430592	8.641123580	19.026966200	6.023430592	0.581531573	24.406057570
6.078691424	8.637535365	19.026449020	6.078691424	0.580285585	24.406445180
6.133952255	8.652281770	19.028141810	6.133952255	0.578979212	24.405684080
6.189213086	8.673124073	19.029606150	6.189213086	0.573616428	24.409607370
6.244473917	8.716217313	19.029123100	6.244473917	0.576657002	24.405337100
6.299734748	8.810429584	19.035419540	6.299734748	0.577112355	24.404722970
6.354995579	8.746269930	19.032326260	6.354995579	0.574038759	24.406122720
6.410256410	8.770732994	19.033014920	6.410256410	0.572791646	24.408501900
6.465517241	8.770215362	19.034202000	6.465517241	0.564545351	24.408245230
6.520778073	8.733115089	19.034711370	6.520778073	0.559249972	24.408391440
6.576038904	8.749894310	19.041543050	6.576038904	0.524217883	24.400394180
6.631299735	8.774482197	19.038625360	6.631299735	0.528171987	24.406735430
6.686560566	8.780059502	19.037187380	6.686560566	0.536161350	24.406574200
6.741821397	8.797950944	19.038331610	6.741821397	0.535690559	24.404502470
6.797082228	8.775325631	19.036152340	6.797082228	0.520169667	24.400902480
6.852343059	8.836761527	19.035334210	6.852343059	0.521269089	24.399547570
6.907603890	8.879202425	19.034478230	6.907603890	0.510599651	24.398697710
6.962864721	8.819644644	19.032208780	6.962864721	0.496893013	24.401515600
7.018125553	8.858381587	19.036558130	7.018125553	0.488652241	24.401615470
7.073386384	8.842745649	19.036255800	7.073386384	0.497121556	24.401032210
7.128647215	8.839226151	19.037365400	7.128647215	0.497459433	24.399955940
7.183908046	8.848306510	19.039899690	7.183908046	0.490369302	24.399014580
7.239168877	8.853877134	19.038665140	7.239168877	0.481190063	24.399296690
7.294429708	8.851127264	19.037776350	7.294429708	0.472848115	24.397563400
7.349690539	8.850623347	19.036447840	7.349690539	0.467606652	24.396987160
7.404951370	8.857717591	19.037737230	7.404951370	0.462374348	24.396527220
7.460212202	8.864419547	19.036409380	7.460212202	0.444238529	24.398500830
7.515473033	8.872425616	19.036678820	7.515473033	0.442159362	24.400159270
7.570733864	8.876588935	19.034749530	7.570733864	0.431836214	24.401172760
7.625994695	8.890503065	19.033800050	7.625994695	0.431974459	24.400403530
7.681255526	8.893686770	19.040680310	7.681255526	0.419128815	24.402651800
7.736516357	8.888992938	19.042258320	7.736516357	0.439375748	24.401772020
7.791777188	8.891682270	19.047771580	7.791777188	0.440504643	24.402155010
7.847038019	8.872916345	19.045107240	7.847038019	0.418071483	24.402187660
7.902298851	8.965543598	19.044929910	7.902298851	0.431725087	24.403092870
7.957559682	9.017962142	19.043805400	7.957559682	0.425310348	24.402392830
8.012820513	8.933656598	19.040965660	8.012820513	0.410299453	24.395477130
8.068081344	8.894757398	19.043827130	8.068081344	0.400513753	24.397345020
8.123342175	8.874698152	19.041109290	8.123342175	0.386448915	24.397743400
8.178603006	8.896475306	19.043421860	8.178603006	0.388974341	24.399491090
8.233863837	8.945262292	19.043051610	8.233863837	0.392091729	24.396518440
8.289124668	8.893996452	19.041186470	8.289124668	0.375296238	24.396377500
8.344385500	8.861757243	19.037845050	8.344385500	0.378580160	24.397831630
8.399646331	8.889543814	19.040434460	8.399646331	0.363111730	24.396351200
8.454907162	8.892065327	19.041539430	8.454907162	0.359173525	24.395931600
8.510167993	8.901022975	19.041631730	8.510167993	0.360459610	24.396973140
8.565428824	8.869651042	19.039214900	8.565428824	0.354399483	24.394755410
8.620689655	8.858560950	19.037946330	8.620689655	0.351687347	24.395726830
8.675950486	8.887390321	19.041100290	8.675950486	0.353590794	24.395839560
8.731211317	8.897512126	19.041626970	8.731211317	0.349701092	24.393924170
8.786472149	8.893070729	19.039355210	8.786472149	0.348141236	24.392822850
8.841732980	8.904840722	19.041290430	8.841732980	0.341745227	24.393141400
8.896993811	8.883188264	19.038723500	8.896993811	0.347769581	24.389291510
8.952254642	8.883023313	19.038481580	8.952254642	0.338808741	24.389469000
9.007515473	8.951799910	19.038539540	9.007515473	0.341261049	24.391656410
9.062776304	8.960334664	19.038130940	9.062776304	0.339344494	24.390624730
9.118037135	8.921730971	19.036906800	9.118037135	0.336635628	24.390185650
9.173297966	8.988344511	19.040869510	9.173297966	0.337371657	24.390366020
9.228558798	9.005129569	19.041421780	9.228558798	0.336427763	24.391192010
9.283819629	8.952612659	19.039389280	9.283819629	0.334624912	24.392192500
9.339080460	8.939332539	19.037583660	9.339080460	0.337164096	24.392129190
9.394341291	8.931043657	19.037934750	9.394341291	0.334110508	24.392157650
9.449602122	8.918092809	19.034269140	9.449602122	0.328570706	24.391921610
9.504862953	8.829106934	19.034020860	9.504862953	0.330537304	24.389816630
9.560123784	8.837056126	19.036705450	9.560123784	0.324363048	24.390852230
9.615384615	8.817254121	19.036470330	9.615384615	0.307931224	24.389909920
9.670645447	8.816832468	19.035891550	9.670645447	0.320758963	24.392358990
9.725906278	8.848551915	19.037034900	9.725906278	0.312723149	24.392409370
9.781167109	8.880205641	19.033665290	9.781167109	0.321003187	24.394227130
9.836427940	8.870103045	19.034309340	9.836427940	0.294728761	24.388743180
9.891688771	8.840762741	19.032768320	9.891688771	0.305862233	24.395166140
9.946949602	8.852484887	19.032357760	9.946949602	0.286821645	24.389969250
10.002210430	8.872729425	19.035405660	10.002210430	0.283089988	24.390494280
10.057471260	8.869519549	19.036699570	10.057471260	0.265676641	24.391050690
10.112732100	8.855395666	19.036290030	10.112732100	0.275422505	24.389471330
10.167992930	8.834535298	19.035281800	10.167992930	0.258649997	24.394236110
10.223253760	8.850401669	19.036577150	10.223253760	0.259299805	24.395009660
10.278514590	8.872840731	19.038243990	10.278514590	0.262494410	24.394249550
10.333775420	8.864364663	19.037584880	10.333775420	0.259697359	24.393523440
10.389036250	8.861632130	19.037599320	10.389036250	0.251652566	24.394937140
10.444297080	8.856560290	19.037702050	10.444297080	0.252004808	24.394253270
10.499557910	8.867246089	19.038834890	10.499557910	0.251539739	24.394221070
10.554818740	8.863518128	19.038906130	10.554818740	0.243051420	24.399512380
10.610079580	8.871013180	19.039897980	10.610079580	0.239118207	24.398297390
10.665340410	8.870998566	19.039779610	10.665340410	0.241406809	24.397612420
10.720601240	8.877600579	19.041378660	10.720601240	0.242210527	24.399470150
10.775862070	8.900341147	19.043417490	10.775862070	0.241618021	24.400177160
10.831122900	8.911200850	19.043847100	10.831122900	0.243668412	24.400023320
10.886383730	8.883453196	19.040766990	10.886383730	0.241081662	24.397359790
10.941644560	8.884892673	19.041378670	10.941644560	0.240958092	24.398207100
10.996905390	8.862502644	19.038541000	10.996905390	0.235477053	24.398755440
11.052166220	8.870088788	19.039220100	11.052166220	0.238839432	24.399042290
11.107427060	8.866766540	19.039582390	11.107427060	0.235038455	24.398137850
11.162687890	8.862568245	19.039446850	11.162687890	0.231688413	24.396481150
11.217948720	8.894966877	19.043231840	11.217948720	0.236349427	24.398752910
11.273209550	8.882910089	19.042129000	11.273209550	0.230187021	24.396444950
