GMfas			GMext		
t	x	y	t	x	y
0.0000000000	21.5143454800	0.5860952142	0.0000000000	42.3436369000	7.3352400260
0.0234648145	21.5150741400	0.5861039411	0.0234648145	42.3440614600	7.3349128410
0.0469296290	21.5147193800	0.5863958997	0.0469296290	42.3434176700	7.3352382660
0.0703944435	21.5147416300	0.5863268945	0.0703944435	42.3435142500	7.3356133280
0.0938592580	21.5144892500	0.5863441028	0.0938592580	42.3442953100	7.3356079900
0.1173240726	21.5144390500	0.5864763436	0.1173240726	42.3443242800	7.3356626510
0.1407888871	21.5145075800	0.5863566380	0.1407888871	42.3435914600	7.3358786900
0.1642537016	21.5149066900	0.5863215181	0.1642537016	42.3442363800	7.3356419510
0.1877185161	21.5144044200	0.5862109074	0.1877185161	42.3438718800	7.3355458300
0.2111833306	21.5148064100	0.5862451738	0.2111833306	42.3438928000	7.3355370440
0.2346481451	21.5147425300	0.5861268276	0.2346481451	42.3437916100	7.3355016660
0.2581129596	21.5144204900	0.5861454003	0.2581129596	42.3442438800	7.3355098890
0.2815777741	21.5143059900	0.5861121021	0.2815777741	42.3444613000	7.3354210400
0.3050425886	21.5150338000	0.5860746474	0.3050425886	42.3443221300	7.3355350660
0.3285074031	21.5148637500	0.5860166731	0.3285074031	42.3441295200	7.3354919720
0.3519722177	21.5150225200	0.5861520942	0.3519722177	42.3437710000	7.3356140680
0.3754370322	21.5153164400	0.5862742973	0.3754370322	42.3442818100	7.3354289220
0.3989018467	21.5148019200	0.5859834553	0.3989018467	42.3440164400	7.3355132880
0.4223666612	21.5147428700	0.5862400673	0.4223666612	42.3440030100	7.3354861750
0.4458314757	21.5149083300	0.5861395447	0.4458314757	42.3442001900	7.3357517350
0.4692962902	21.5150033500	0.5862261254	0.4692962902	42.3440772500	7.3355738420
0.4927611047	21.5152976100	0.5863076692	0.4927611047	42.3445140300	7.3356364300
0.5162259192	21.5146499800	0.5861794302	0.5162259192	42.3442610000	7.3356513130
0.5396907337	21.5154704000	0.5862057821	0.5396907337	42.3442368300	7.3357749000
0.5631555483	21.5154777100	0.5863550945	0.5631555483	42.3445597400	7.3356547810
0.5866203628	21.5151714900	0.5861296396	0.5866203628	42.3439976800	7.3357288080
0.6100851773	21.5153321700	0.5862600774	0.6100851773	42.3439897400	7.3358281580
0.6335499918	21.5153114200	0.5861367354	0.6335499918	42.3438520200	7.3360245330
0.6570148063	21.5148296300	0.5861677230	0.6570148063	42.3439258600	7.3357180920
0.6804796208	21.5148021200	0.5862918247	0.6804796208	42.3445623400	7.3359698480
0.7039444353	21.5152065900	0.5861264898	0.7039444353	42.3440418500	7.3358213430
0.7274092498	21.5154002000	0.5864055062	0.7274092498	42.3447020200	7.3360700340
0.7508740643	21.5158676700	0.5864888547	0.7508740643	42.3447249800	7.3363885480
0.7743388789	21.5158265700	0.5867098241	0.7743388789	42.3442175600	7.3366988950
0.7978036934	21.5157566500	0.5868149032	0.7978036934	42.3453172900	7.3368150280
0.8212685079	21.5155943700	0.5868186145	0.8212685079	42.3450276700	7.3371187210
0.8447333224	21.5156594800	0.5868383168	0.8447333224	42.3458784300	7.3373759850
0.8681981369	21.5155557800	0.5867208881	0.8681981369	42.3456637300	7.3374209170
0.8916629514	21.5159997100	0.5869434835	0.8916629514	42.3446507600	7.3373172260
0.9151277659	21.5152666500	0.5865848736	0.9151277659	42.3451843000	7.3371276330
0.9385925804	21.5145114400	0.5863369755	0.9385925804	42.3457197700	7.3374308160
0.9620573949	21.5139612900	0.5862765376	0.9620573949	42.3450257300	7.3371192170
0.9855222094	21.5129778000	0.5859294166	0.9855222094	42.3450936600	7.3374053030
1.0089870240	21.5120843800	0.5856996691	1.0089870240	42.3458409200	7.3373865010
1.0324518380	21.5082941600	0.5869487172	1.0324518380	42.3454989800	7.3379296050
1.0559166530	21.4981110400	0.5918186180	1.0559166530	42.3445612000	7.3380811780
1.0793814670	21.4831041300	0.5943739351	1.0793814670	42.3455088700	7.3369495680
1.1028462820	21.3484693100	0.6151220363	1.1028462820	42.3430773500	7.3368225420
1.1263110970	21.2152914500	0.6346000991	1.1263110970	42.3430592400	7.3363073700
1.1497759110	21.0018108400	0.6591707395	1.1497759110	42.3420233500	7.3360880200
1.1732407260	20.7658643600	0.6867223950	1.1732407260	42.3411270700	7.3355738060
1.1967055400	20.4690224600	0.7254802252	1.1967055400	42.3382482100	7.3385974770
1.2201703550	20.3209076900	0.7438899783	1.2201703550	42.3371252400	7.3383751170
1.2436351690	20.0284190000	0.7872590197	1.2436351690	42.3361371800	7.3387114680
1.2670999840	19.9902886100	0.7789494214	1.2670999840	42.3359756800	7.3386275560
1.2905647980	19.8879454500	0.8066934313	1.2905647980	42.3348787000	7.3392764340
1.3140296130	19.6097290100	0.8982210699	1.3140296130	42.3355324600	7.3391173600
1.3374944270	19.5508288700	0.8898744065	1.3374944270	42.3334231900	7.3412842960
1.3609592420	19.4512580300	0.9230158610	1.3609592420	42.3353152000	7.3407739790
1.3844240560	19.3299753800	0.9474516903	1.3844240560	42.3370163100	7.3419247630
1.4078888710	19.2450122500	0.9504941256	1.4078888710	42.3328035300	7.3424833940
1.4313536850	19.0319435400	0.9902372043	1.4313536850	42.3366047200	7.3438560180
1.4548185000	19.0050031400	0.9878555985	1.4548185000	42.3322114900	7.3448827230
1.4782833140	18.9061145200	1.0049352470	1.4782833140	42.3383868300	7.3448626020
1.5017481290	18.8364945600	1.0140785470	1.5017481290	42.3345540900	7.3451458340
1.5252129430	18.5466986100	1.0951799010	1.5252129430	42.3304485200	7.3479544220
1.5486777580	18.3822566200	1.1155247040	1.5486777580	42.3320473700	7.3484855060
1.5721425720	18.2588479800	1.1422041530	1.5721425720	42.3335296800	7.3500068950
1.5956073870	18.1271546400	1.1643701150	1.5956073870	42.3334777000	7.3514427530
1.6190722010	17.9324582600	1.1670331070	1.6190722010	42.3286170200	7.3540796650
1.6425370160	17.6629352200	1.2123600870	1.6425370160	42.3298443600	7.3568927150
1.6660018300	17.5498298200	1.2356627700	1.6660018300	42.3336774700	7.3568267050
1.6894666450	17.4396018000	1.2448034980	1.6894666450	42.3305632400	7.3599802520
1.7129314590	17.3916595200	1.2578733370	1.7129314590	42.3341901400	7.3587602520
1.7363962740	17.2750558700	1.2676779740	1.7363962740	42.3360855400	7.3583367050
1.7598610880	17.0544072800	1.3049191870	1.7598610880	42.3352190000	7.3645024780
1.7833259030	17.0213508400	1.3167634290	1.7833259030	42.3375105900	7.3670508340
1.8067907170	16.7633718700	1.3530541130	1.8067907170	42.3380396300	7.3730343430
1.8302555320	16.6354096300	1.3695224050	1.8302555320	42.3062267000	7.3861818000
1.8537203460	16.5601194200	1.3776706350	1.8537203460	42.3051083800	7.3895478970
1.8771851610	16.3169338200	1.4121723930	1.8771851610	42.3012168100	7.3960805910
1.9006499750	16.1792296800	1.4328903480	1.9006499750	42.2864505700	7.4027835690
1.9241147900	16.0562790400	1.4422085590	1.9241147900	42.2830245000	7.4058632560
1.9475796040	15.8750207300	1.4579686000	1.9475796040	42.2777476300	7.4088585820
1.9710444190	15.7331451000	1.4698107880	1.9710444190	42.2756334700	7.4113464980
1.9945092330	15.5866401400	1.4912260590	1.9945092330	42.2741649400	7.4137492930
2.0179740480	15.3786868800	1.5233838780	2.0179740480	42.2755868900	7.4147612890
2.0414388620	15.0508299600	1.5499016180	2.0414388620	42.2821231800	7.4155387870
