GMendBEST			GMext		
t	x	y	t	x	y
0.00000000000	22.86940171000	0.70248733680	0.00000000000	5.12904451000	6.14635271400
0.05961251863	22.95112875000	0.69522286690	0.05961251863	5.13005821600	6.14518834800
0.11922503730	23.02087735000	0.68867923750	0.11922503730	5.12752393600	6.14512176100
0.17883755590	23.04008057000	0.68460678700	0.17883755590	5.12863673500	6.14486654100
0.23845007450	23.14910242000	0.68191330790	0.23845007450	5.13137366900	6.14479088300
0.29806259310	23.18202171000	0.67530119900	0.29806259310	5.12891401600	6.14562326400
0.35767511180	23.28599978000	0.67097828100	0.35767511180	5.12697815000	6.14583722900
0.41728763040	23.43959318000	0.66201543890	0.41728763040	5.12831731800	6.14525311500
0.47690014900	23.58102755000	0.65593315120	0.47690014900	5.12893110500	6.14516106900
0.53651266770	23.60991061000	0.65632579610	0.53651266770	5.12677317600	6.14548282600
0.59612518630	23.67753556000	0.64341130840	0.59612518630	5.12782156300	6.14553650900
0.65573770490	23.77307796000	0.63304525330	0.65573770490	5.12815832300	6.14541277200
0.71535022350	23.89715830000	0.62420430370	0.71535022350	5.12863796200	6.14544017000
0.77496274220	23.92496933000	0.61896529290	0.77496274220	5.13140446400	6.14574309100
0.83457526080	24.04153399000	0.61184687590	0.83457526080	5.13063793500	6.14554705600
0.89418777940	24.05816752000	0.60927022490	0.89418777940	5.12898376400	6.14560532300
0.95380029810	24.22863807000	0.59413935030	0.95380029810	5.12976109500	6.14564302800
1.01341281700	24.31412647000	0.58440939240	1.01341281700	5.12836792600	6.14462372000
1.07302533500	24.36452245000	0.57828071760	1.07302533500	5.13013465400	6.14521486000
1.13263785400	24.42947115000	0.57554494900	1.13263785400	5.12860757000	6.14499848300
1.19225037300	24.54409637000	0.56399550840	1.19225037300	5.12866320700	6.14538786300
1.25186289100	24.58211599000	0.56185710400	1.25186289100	5.12779320600	6.14566772500
1.31147541000	24.68414695000	0.55193835110	1.31147541000	5.12711220700	6.14571126800
1.37108792800	24.80202614000	0.54509950420	1.37108792800	5.12825727300	6.14574797700
1.43070044700	24.85096571000	0.54119044700	1.43070044700	5.12778842600	6.14535424700
1.49031296600	24.97041748000	0.53087335840	1.49031296600	5.12724309300	6.14525288800
1.54992548400	25.03743580000	0.52736599200	1.54992548400	5.12828169500	6.14530324900
1.60953800300	25.08752964000	0.52502571550	1.60953800300	5.12777095400	6.14541375900
1.66915052200	25.19172070000	0.51561028660	1.66915052200	5.12739693400	6.14491931300
1.72876304000	25.26090206000	0.51129354050	1.72876304000	5.12716304900	6.14514378900
1.78837555900	25.33135542000	0.50461359350	1.78837555900	5.12847626900	6.14506900600
1.84798807700	25.37765788000	0.50189829850	1.84798807700	5.12782849800	6.14509453900
1.90760059600	25.45543361000	0.49462138520	1.90760059600	5.12816456700	6.14542021700
1.96721311500	25.49693915000	0.49148552080	1.96721311500	5.12798128000	6.14513049100
2.02682563300	25.53941808000	0.48785315180	2.02682563300	5.12897184400	6.14545866300
