GMfas			GMext		
t	x	y	t	x	y
0.0000000000	17.1968285100	0.6338292844	0.0000000000	42.0469796600	9.4347708890
0.0235205570	17.1966325600	0.6343174232	0.0235205570	42.0465902700	9.4346124230
0.0470411139	17.1959728700	0.6343538958	0.0470411139	42.0464737700	9.4349400090
0.0705616709	17.1958874000	0.6348023620	0.0705616709	42.0455464700	9.4352419900
0.0940822279	17.1962789200	0.6346654750	0.0940822279	42.0464707400	9.4349585900
0.1176027848	17.1971746600	0.6348097243	0.1176027848	42.0455600400	9.4351069160
0.1411233418	17.1962445400	0.6345361901	0.1411233418	42.0456991400	9.4351776730
0.1646438988	17.1982327800	0.6348541760	0.1646438988	42.0456890300	9.4349844020
0.1881644557	17.1981252800	0.6346685586	0.1881644557	42.0452942000	9.4350380880
0.2116850127	17.1976272200	0.6344679439	0.2116850127	42.0457436400	9.4349520620
0.2352055697	17.1976332000	0.6353418719	0.2352055697	42.0459714700	9.4345070670
0.2587261266	17.2000462300	0.6353793536	0.2587261266	42.0459471200	9.4345221390
0.2822466836	17.1989015400	0.6352207809	0.2822466836	42.0456352200	9.4346440260
0.3057672406	17.1973489800	0.6350362849	0.3057672406	42.0451561900	9.4349346510
0.3292877975	17.1965671500	0.6350978717	0.3292877975	42.0451545400	9.4348452500
0.3528083545	17.1970294200	0.6354866392	0.3528083545	42.0452217300	9.4350016840
0.3763289115	17.1991720400	0.6348339711	0.3763289115	42.0446968000	9.4346761270
0.3998494684	17.1967590800	0.6350498955	0.3998494684	42.0446212600	9.4345742260
0.4233700254	17.1977267700	0.6350622395	0.4233700254	42.0435585000	9.4348571190
0.4468905824	17.1996553000	0.6357077555	0.4468905824	42.0444070600	9.4348572540
0.4704111393	17.2013783700	0.6352628876	0.4704111393	42.0449746800	9.4344325650
0.4939316963	17.2052627700	0.6359907146	0.4939316963	42.0443039000	9.4345018140
0.5174522533	17.2047596900	0.6360207627	0.5174522533	42.0450208700	9.4342421560
0.5409728102	17.2043575300	0.6364464280	0.5409728102	42.0444212400	9.4344336620
0.5644933672	17.2067999800	0.6367612412	0.5644933672	42.0443087500	9.4344057080
0.5880139242	17.2119962100	0.6369219143	0.5880139242	42.0451703800	9.4344059110
0.6115344811	17.2083075700	0.6364923718	0.6115344811	42.0453337600	9.4342412250
0.6350550381	17.2072729900	0.6355870344	0.6350550381	42.0453298000	9.4344910560
0.6585755951	17.2051235700	0.6361262048	0.6585755951	42.0445220200	9.4342003580
0.6820961520	17.2028503500	0.6357087628	0.6820961520	42.0432868300	9.4342578240
0.7056167090	17.2035039900	0.6348697450	0.7056167090	42.0430808700	9.4344897690
0.7291372660	17.2008533100	0.6355762215	0.7291372660	42.0433290800	9.4342208190
0.7526578229	17.2002312000	0.6354883375	0.7526578229	42.0432253600	9.4346668860
0.7761783799	17.2003012500	0.6356151051	0.7761783799	42.0425330300	9.4347737530
0.7996989369	17.1992409900	0.6352504444	0.7996989369	42.0431166700	9.4347236260
0.8232194938	17.2004261600	0.6364352139	0.8232194938	42.0433283800	9.4348143720
0.8467400508	17.2008382000	0.6363670572	0.8467400508	42.0428967900	9.4349095440
0.8702606078	17.2032616900	0.6359835153	0.8702606078	42.0428125400	9.4348848190
0.8937811647	17.2023193500	0.6366558505	0.8937811647	42.0437551800	9.4351742050
0.9173017217	17.2027291600	0.6365184927	0.9173017217	42.0438718900	9.4349172660
0.9408222787	17.2058711000	0.6363079848	0.9408222787	42.0436397800	9.4349458830
0.9643428356	17.2072941400	0.6365043304	0.9643428356	42.0429532200	9.4349849970
0.9878633926	17.2049451100	0.6363142825	0.9878633926	42.0420102400	9.4355026200
1.0113839500	17.2050634800	0.6369574782	1.0113839500	42.0435112500	9.4353437480
1.0349045070	17.2040838700	0.6364656593	1.0349045070	42.0427024200	9.4355553490
1.0584250640	17.2042532200	0.6367005145	1.0584250640	42.0415618400	9.4357240690
1.0819456200	17.2050759500	0.6368117815	1.0819456200	42.0421784700	9.4355439510
1.1054661770	17.2045036700	0.6363140353	1.1054661770	42.0426065600	9.4353995810
1.1289867340	17.2081110300	0.6364999856	1.1289867340	42.0430499000	9.4352841100
1.1525072910	17.2064655400	0.6365472804	1.1525072910	42.0417681300	9.4353470990
1.1760278480	17.2061794300	0.6366993784	1.1760278480	42.0433088000	9.4353348470
1.1995484050	17.2051641900	0.6364415897	1.1995484050	42.0435829900	9.4356546410
1.2230689620	17.2058860800	0.6366620188	1.2230689620	42.0426648100	9.4351545740
1.2465895190	17.2084192300	0.6362069747	1.2465895190	42.0426219100	9.4353618930
1.2701100760	17.2088389000	0.6363168166	1.2701100760	42.0435920200	9.4352467780
1.2936306330	17.2078288300	0.6371499297	1.2936306330	42.0427578600	9.4348096600
1.3171511900	17.2072024200	0.6371253321	1.3171511900	42.0423740700	9.4356860940
1.3406717470	17.2048558000	0.6363313138	1.3406717470	42.0431824400	9.4355807450
1.3641923040	17.2079726300	0.6359774889	1.3641923040	42.0424014000	9.4354732830
1.3877128610	17.2059903500	0.6357239758	1.3877128610	42.0421408800	9.4356069530
1.4112334180	17.2069609800	0.6357901083	1.4112334180	42.0434223500	9.4353417520
1.4347539750	17.2040972100	0.6355563622	1.4347539750	42.0432577900	9.4356941880
1.4582745320	17.2019625400	0.6355539423	1.4582745320	42.0426563900	9.4356990690
1.4817950890	17.1988788200	0.6351875533	1.4817950890	42.0427363500	9.4367430070
1.5053156460	17.1990843400	0.6350237088	1.5053156460	42.0429822000	9.4367579810
1.5288362030	17.1980703500	0.6355071600	1.5288362030	42.0431392200	9.4366671920
1.5523567600	17.1989529000	0.6362224399	1.5523567600	42.0425975500	9.4365833430
1.5758773170	17.1960212100	0.6363293462	1.5758773170	42.0436470900	9.4359665550
1.5993978740	17.1963971100	0.6370920816	1.5993978740	42.0428907500	9.4362686370
1.6229184310	17.1963358200	0.6360027651	1.6229184310	42.0424600500	9.4363512970
1.6464389880	17.1940970100	0.6358474320	1.6464389880	42.0439304800	9.4364511210
1.6699595450	17.1928405100	0.6356877427	1.6699595450	42.0431433600	9.4356278360
1.6934801020	17.0869797400	0.6428155374	1.6934801020	42.0427398700	9.4363385420
1.7170006590	16.9309242600	0.6473959160	1.7170006590	42.0437762600	9.4371661230
1.7405212160	16.7866500400	0.6349751890	1.7405212160	42.0426247200	9.4372578060
