SOLfasBEST			SOLext		
t	x	y	t	x	y
0.0000000000000	-9.0070920030000	12.0567373300000	0.0000000000000	-14.5185304600000	16.7819321300000
0.0612895317500	-9.0015710570000	12.0570201700000	0.0612895317500	-14.5186879600000	16.7785625400000
0.1225790635000	-8.9783926510000	12.0578058400000	0.1225790635000	-14.5192205000000	16.7791320000000
0.1838685952000	-8.9346810660000	12.0595357000000	0.1838685952000	-14.5208089100000	16.7791075300000
0.2451581270000	-8.9189632490000	12.0611849600000	0.2451581270000	-14.5204775300000	16.7795042800000
0.3064476587000	-8.9085970400000	12.0610713800000	0.3064476587000	-14.5202588700000	16.7786160700000
0.3677371905000	-8.8687610040000	12.0621707600000	0.3677371905000	-14.5208381700000	16.7790639700000
0.4290267222000	-8.8307552100000	12.0619097900000	0.4290267222000	-14.5217256700000	16.7793353000000
0.4903162540000	-8.7964612870000	12.0629680000000	0.4903162540000	-14.5236176700000	16.7793917000000
0.5516057857000	-8.7759373430000	12.0641485800000	0.5516057857000	-14.5226279000000	16.7793939500000
0.6128953175000	-8.7267860810000	12.0648876600000	0.6128953175000	-14.5223636700000	16.7795962200000
0.6741848492000	-8.7093929040000	12.0649194200000	0.6741848492000	-14.5254216100000	16.7796537600000
0.7354743810000	-8.6920533620000	12.0656795200000	0.7354743810000	-14.5254334300000	16.7795812000000
0.7967639127000	-8.6648420450000	12.0667428300000	0.7967639127000	-14.5268240000000	16.7797179200000
0.8580534445000	-8.7012563180000	12.0663634000000	0.8580534445000	-14.5240392300000	16.7795250000000
0.9193429762000	-8.6947062180000	12.0673025600000	0.9193429762000	-14.5231775500000	16.7791228200000
0.9806325080000	-8.6684299370000	12.0673883500000	0.9806325080000	-14.5251562300000	16.7787066100000
1.0419220400000	-8.6811270400000	12.0689996500000	1.0419220400000	-14.5241224500000	16.7775510500000
1.1032115710000	-8.6251596100000	12.0698837100000	1.1032115710000	-14.5298771900000	16.7778225200000
1.1645011030000	-8.6239227410000	12.0734125700000	1.1645011030000	-14.5268875000000	16.7774107200000
1.2257906350000	-8.5793318030000	12.0756458500000	1.2257906350000	-14.5259206000000	16.7772698100000
1.2870801670000	-8.5446349700000	12.0783413400000	1.2870801670000	-14.5286854700000	16.7771659300000
1.3483696980000	-8.5380506640000	12.0770438800000	1.3483696980000	-14.5323012400000	16.7770871700000
1.4096592300000	-8.5275689230000	12.0744695200000	1.4096592300000	-14.5330664400000	16.7777236100000
1.4709487620000	-8.5025600030000	12.0740742100000	1.4709487620000	-14.5333165500000	16.7790894700000
1.5322382940000	-8.4699735250000	12.0732855100000	1.5322382940000	-14.5327647400000	16.7792583200000
1.5935278250000	-8.4834802950000	12.0732795500000	1.5935278250000	-14.5363854500000	16.7786554800000
1.6548173570000	-8.4335651690000	12.0733243300000	1.6548173570000	-14.5339434900000	16.7785488100000
1.7161068890000	-8.4001618170000	12.0705893400000	1.7161068890000	-14.5340205100000	16.7779187000000
1.7773964210000	-8.4588270460000	12.0723046100000	1.7773964210000	-14.5475863000000	16.7777101600000
1.8386859520000	-8.4668274920000	12.0728326700000	1.8386859520000	-14.5546808500000	16.7772910400000
1.8999754840000	-8.3769773520000	12.0742305600000	1.8999754840000	-14.5545746700000	16.7749063000000
1.9612650160000	-8.3796569180000	12.0773244100000	1.9612650160000	-14.5568762500000	16.7698523400000
2.0225545480000	-8.3779899530000	12.0780631600000	2.0225545480000	-14.5766544200000	16.7702123500000
2.0838440790000	-8.3258745110000	12.0730165800000	2.0838440790000	-14.5826472200000	16.7705842600000
2.1451336110000	-8.2962384500000	12.0680927700000	2.1451336110000	-14.5901279900000	16.7737393100000
2.2064231430000	-8.3500255070000	12.0677073800000	2.2064231430000	-14.6038124200000	16.7746327800000
2.2677126750000	-8.3560882280000	12.0671234800000	2.2677126750000	-14.6158773100000	16.7736626300000
2.3290022060000	-8.3189832900000	12.0676300700000	2.3290022060000	-14.6145975800000	16.7731881700000
2.3902917380000	-8.3072504390000	12.0679596900000	2.3902917380000	-14.6110883000000	16.7722908600000
2.4515812700000	-8.3173286270000	12.0660259800000	2.4515812700000	-14.6161518000000	16.7719767400000
2.5128708020000	-8.3254575190000	12.0651757800000	2.5128708020000	-14.6342907600000	16.7686885200000
