SOLendBest			SOLext		
t	x	y	t	x	y
0.00000000000000	11.69343040000000	8.93430637500000	0.00000000000000	-12.13138660000000	13.83941576000000
0.05961251863000	11.72430817000000	8.93421043500000	0.05961251863000	-12.13176171000000	13.83899668000000
0.11922503730000	11.80291040000000	8.93689442200000	0.11922503730000	-12.13269191000000	13.83909404000000
0.17883755590000	11.85360845000000	8.93635256000000	0.17883755590000	-12.13280717000000	13.83898159000000
0.23845007450000	11.95065522000000	8.93963961400000	0.23845007450000	-12.13339001000000	13.83885587000000
0.29806259310000	11.99636438000000	8.94111867800000	0.29806259310000	-12.13306845000000	13.83910314000000
0.35767511180000	12.04518727000000	8.94019587300000	0.35767511180000	-12.13335941000000	13.83895833000000
0.41728763040000	12.13676171000000	8.94127953300000	0.41728763040000	-12.13362056000000	13.83898753000000
0.47690014900000	12.16931762000000	8.94269491500000	0.47690014900000	-12.13588434000000	13.83899207000000
0.53651266770000	12.16286919000000	8.94067519300000	0.53651266770000	-12.13963131000000	13.83935333000000
0.59612518630000	12.26331707000000	8.94602556900000	0.59612518630000	-12.13868563000000	13.83932217000000
0.65573770490000	12.30730158000000	8.94237138200000	0.65573770490000	-12.14148977000000	13.83920652000000
0.71535022350000	12.31182482000000	8.94088788900000	0.71535022350000	-12.14616645000000	13.83931880000000
0.77496274220000	12.41819058000000	8.94279193800000	0.77496274220000	-12.14431186000000	13.83965176000000
0.83457526080000	12.44891085000000	8.94326297500000	0.83457526080000	-12.14967424000000	13.83950736000000
0.89418777940000	12.45478935000000	8.94408045700000	0.89418777940000	-12.15212314000000	13.83982330000000
0.95380029810000	12.48345408000000	8.94295621300000	0.95380029810000	-12.15323190000000	13.83980725000000
1.01341281700000	12.53099671000000	8.93949542900000	1.01341281700000	-12.15759182000000	13.83997484000000
1.07302533500000	12.62243581000000	8.94106982500000	1.07302533500000	-12.15642720000000	13.84039529000000
1.13263785400000	12.64532007000000	8.94251689000000	1.13263785400000	-12.15322436000000	13.84004366000000
1.19225037300000	12.68740829000000	8.94181543700000	1.19225037300000	-12.15244586000000	13.83987284000000
1.25186289100000	12.72721665000000	8.94505897400000	1.25186289100000	-12.15495375000000	13.84003120000000
1.31147541000000	12.76806969000000	8.94470798600000	1.31147541000000	-12.16196096000000	13.83947579000000
