GMfas3BEST?			GMext		
t	x	y	t	x	y
0.608766233800	15.197234250000	0.807478469400	0.608766233800	43.008749670000	12.660535740000
0.634131493500	15.193134390000	0.805818985300	0.634131493500	43.009462360000	12.660469000000
0.659496753200	15.192129070000	0.804985467500	0.659496753200	43.009747480000	12.659785900000
0.684862013000	15.189181400000	0.804813668100	0.684862013000	43.009334010000	12.660234460000
0.710227272700	15.191804980000	0.804885751400	0.710227272700	43.009301480000	12.659728490000
0.735592532500	15.196982270000	0.804175702600	0.735592532500	43.009371470000	12.659841210000
0.760957792200	15.195183660000	0.804682723200	0.760957792200	43.009249880000	12.660469160000
0.786323051900	15.195631970000	0.804677990300	0.786323051900	43.009260960000	12.660161930000
0.811688311700	15.195939400000	0.804670625100	0.811688311700	43.008715950000	12.660363470000
0.837053571400	15.196193300000	0.804872141300	0.837053571400	43.009293380000	12.659882630000
0.862418831200	15.195881190000	0.805023876100	0.862418831200	43.009375440000	12.659723200000
0.887784090900	15.191965290000	0.807185079100	0.887784090900	43.009162800000	12.659785890000
0.913149350600	15.195177510000	0.806768472600	0.913149350600	43.008522340000	12.660335600000
0.938514610400	15.188995850000	0.809109112200	0.938514610400	43.009517560000	12.660104550000
0.963879870100	15.189887960000	0.809724965500	0.963879870100	43.008759570000	12.660151830000
0.989245129900	15.190380700000	0.810135463900	0.989245129900	43.008582670000	12.660188890000
1.014610390000	15.190052570000	0.809750206700	1.014610390000	43.008144860000	12.660255260000
1.039975649000	15.187670620000	0.809623102300	1.039975649000	43.008383300000	12.660192340000
1.065340909000	15.187351050000	0.811371002900	1.065340909000	43.008822800000	12.660182950000
1.090706169000	15.179524250000	0.812571508700	1.090706169000	43.008706170000	12.660356700000
1.116071429000	15.170821430000	0.816137089100	1.116071429000	43.009312140000	12.659514760000
1.141436688000	15.172505370000	0.818009477100	1.141436688000	43.009132770000	12.659613370000
1.166801948000	15.138803270000	0.821684089800	1.166801948000	43.009120400000	12.659390330000
1.192167208000	15.127531870000	0.822104297600	1.192167208000	43.009143250000	12.660125330000
1.217532468000	15.108823560000	0.832215215300	1.217532468000	43.008367000000	12.659877790000
1.242897727000	15.113350360000	0.833481359400	1.242897727000	43.009341230000	12.659510540000
1.268262987000	15.107377230000	0.831240778000	1.268262987000	43.008195910000	12.659862430000
1.293628247000	15.107647620000	0.832037655100	1.293628247000	43.008512030000	12.659727950000
1.318993506000	15.116792320000	0.832965462100	1.318993506000	43.008284770000	12.659838280000
1.344358766000	15.190646100000	0.854003514100	1.344358766000	43.007814020000	12.659934810000
1.369724026000	15.173477640000	0.872358631200	1.369724026000	43.008873030000	12.659627240000
1.395089286000	15.164218570000	0.877710650300	1.395089286000	43.008509190000	12.659959760000
1.420454545000	15.142259940000	0.882635351100	1.420454545000	43.008570330000	12.659848020000
1.445819805000	15.115361600000	0.890642849100	1.445819805000	43.007725340000	12.660477180000
1.471185065000	15.100298950000	0.894513033000	1.471185065000	43.008200690000	12.659924470000
1.496550325000	15.079653710000	0.895674503800	1.496550325000	43.008000180000	12.660392670000
1.521915584000	15.063899440000	0.899091222300	1.521915584000	43.008121170000	12.660024320000
1.547280844000	15.057832450000	0.902350233900	1.547280844000	43.007902740000	12.660385020000
1.572646104000	15.050527710000	0.906367323700	1.572646104000	43.008642090000	12.660316010000
1.598011364000	15.043378050000	0.907677980400	1.598011364000	43.007763670000	12.660519510000
1.623376623000	15.033523420000	0.911859750900	1.623376623000	43.007515500000	12.660525060000
1.648741883000	15.020927990000	0.913946473400	1.648741883000	43.007347010000	12.660328040000
1.674107143000	14.994926760000	0.918824585200	1.674107143000	43.007848450000	12.660723590000
1.699472403000	14.943309020000	0.944590463800	1.699472403000	43.007385220000	12.660382660000
1.724837662000	14.973337100000	0.953525590300	1.724837662000	43.007263840000	12.661040220000
1.750202922000	14.980618270000	0.966267405700	1.750202922000	43.006629390000	12.661179670000
1.775568182000	14.961223850000	0.980825308100	1.775568182000	43.006513150000	12.661670540000
1.800933442000	14.946306530000	0.982556184500	1.800933442000	43.006585970000	12.661763560000
1.826298701000	14.853104920000	0.993143746900	1.826298701000	43.006054050000	12.661932610000
1.851663961000	14.644743900000	1.012369514000	1.851663961000	43.005369780000	12.662582070000
1.877029221000	14.565448110000	1.026603940000	1.877029221000	43.004594080000	12.662771870000
1.902394481000	14.442847470000	1.051141151000	1.902394481000	43.004127490000	12.663045600000
1.927759740000	14.384583500000	1.065130364000	1.927759740000	43.004085360000	12.663349850000
1.953125000000	14.308770830000	1.092248485000	1.953125000000	43.004363490000	12.663680280000
1.978490260000	14.199891730000	1.119835234000	1.978490260000	43.003103690000	12.664613750000
2.003855519000	14.179138130000	1.131242305000	2.003855519000	43.004101930000	12.664422780000
2.029220779000	14.136648550000	1.144271856000	2.029220779000	43.003014600000	12.664793350000
2.054586039000	14.109450360000	1.151149620000	2.054586039000	43.003677270000	12.664419390000
2.079951299000	14.102299830000	1.155745429000	2.079951299000	43.003477070000	12.664086320000
2.105316558000	14.033153240000	1.170357400000	2.105316558000	43.004358210000	12.664041130000
2.130681818000	14.007167280000	1.176049735000	2.130681818000	43.004600390000	12.664151430000
2.156047078000	13.858180780000	1.222181009000	2.156047078000	43.004885970000	12.664313730000
2.181412338000	13.718140260000	1.238960211000	2.181412338000	43.003643850000	12.665682440000
2.206777597000	13.644543070000	1.240215034000	2.206777597000	43.003888590000	12.665472100000
2.232142857000	13.533622470000	1.247972757000	2.232142857000	43.005207470000	12.665400460000
2.257508117000	13.385536070000	1.265078205000	2.257508117000	43.004256030000	12.665432390000
2.282873377000	13.073166790000	1.299892371000	2.282873377000	43.005222110000	12.665496620000
2.308238636000	13.045186780000	1.304170959000	2.308238636000	43.004488670000	12.665834770000
2.333603896000	12.975380590000	1.305643067000	2.333603896000	43.003690080000	12.666417110000
2.358969156000	12.860387270000	1.293679393000	2.358969156000	43.005340640000	12.666055070000
2.384334416000	12.812573610000	1.297018299000	2.384334416000	43.006081720000	12.665602960000
2.409699675000	12.711757030000	1.283643795000	2.409699675000	43.005490140000	12.666504450000
2.435064935000	12.572968050000	1.268402211000	2.435064935000	43.004290540000	12.666851580000
2.460430195000	12.466283670000	1.283367908000	2.460430195000	43.004143620000	12.667205840000
2.485795455000	12.369484630000	1.296861976000	2.485795455000	43.003854710000	12.666424420000
2.511160714000	12.318274510000	1.302528657000	2.511160714000	43.004687270000	12.667001640000
2.536525974000	12.062048220000	1.344016450000	2.536525974000	43.004064460000	12.667938970000
2.561891234000	11.961651030000	1.346156865000	2.561891234000	43.003569070000	12.668693940000
2.587256494000	11.737920500000	1.371334391000	2.587256494000	43.002380210000	12.670166620000
2.612621753000	11.689828490000	1.382366063000	2.612621753000	43.001864660000	12.669133370000
2.637987013000	11.421748190000	1.412659151000	2.637987013000	43.001277610000	12.671069160000
2.663352273000	11.318059560000	1.429855328000	2.663352273000	43.000263110000	12.672717950000
2.688717532000	11.259510540000	1.438951184000	2.688717532000	42.999577850000	12.672729180000
2.714082792000	11.038911010000	1.484686876000	2.714082792000	42.999659230000	12.672076420000
2.739448052000	10.959197110000	1.495023866000	2.739448052000	42.998132060000	12.674378700000
2.764813312000	10.751381870000	1.520131131000	2.764813312000	42.996444700000	12.675280820000
2.790178571000	10.627090840000	1.523808958000	2.790178571000	42.995543700000	12.675068350000
2.815543831000	10.574955480000	1.526220455000	2.815543831000	42.996297240000	12.676861570000
2.840909091000	10.476256190000	1.542457952000	2.840909091000	42.995831180000	12.676735390000
2.866274351000	10.424195690000	1.553527625000	2.866274351000	42.996097310000	12.676102600000
2.891639610000	10.329335190000	1.558947146000	2.891639610000	42.996017390000	12.676137250000
2.917004870000	10.192173130000	1.566371487000	2.917004870000	42.995282100000	12.675554510000
2.942370130000	10.098110670000	1.589485418000	2.942370130000	42.994953760000	12.676420510000
2.967735390000	10.011507080000	1.605830035000	2.967735390000	42.994937770000	12.674952970000
2.993100649000	9.974430094000	1.613136807000	2.993100649000	42.994869630000	12.675186100000
3.018465909000	9.920498572000	1.612239988000	3.018465909000	42.993353840000	12.677283590000
3.043831169000	9.886653244000	1.608630256000	3.043831169000	42.996791450000	12.676399760000
3.069196429000	9.842079301000	1.613161912000	3.069196429000	42.996162580000	12.676620250000
3.094561688000	9.773922335000	1.615560469000	3.094561688000	42.997091610000	12.675821330000
3.119926948000	9.750307286000	1.613459721000	3.119926948000	42.994796050000	12.677196400000
3.145292208000	9.721896407000	1.610408814000	3.145292208000	42.994309970000	12.678684830000
3.170657468000	9.690679149000	1.612214677000	3.170657468000	42.994463170000	12.676632540000
3.196022727000	9.650005068000	1.609501153000	3.196022727000	42.995396690000	12.675803310000
3.221387987000	9.568909743000	1.577083041000	3.221387987000	42.995791460000	12.673739070000
3.246753247000	9.532491318000	1.571597326000	3.246753247000	42.996741780000	12.674636940000
3.272118506000	9.501252181000	1.577038112000	3.272118506000	42.995834040000	12.676333040000
3.297483766000	9.436772515000	1.587545046000	3.297483766000	42.995640280000	12.675363490000
3.322849026000	9.368877921000	1.590705891000	3.322849026000	42.996735640000	12.675209590000
3.348214286000	9.339326241000	1.596561348000	3.348214286000	42.996434720000	12.674820210000
3.373579545000	9.291178398000	1.611734438000	3.373579545000	42.997826080000	12.674382370000
3.398944805000	9.219576100000	1.644010429000	3.398944805000	42.998298360000	12.674077140000
3.424310065000	9.135131121000	1.677280221000	3.424310065000	42.998609610000	12.674804840000
3.449675325000	9.096675157000	1.685238508000	3.449675325000	42.999082340000	12.674211750000
3.475040584000	9.071125183000	1.691108569000	3.475040584000	42.998428760000	12.673258080000
3.500405844000	9.025724657000	1.699703736000	3.500405844000	42.998436020000	12.673604860000
3.525771104000	9.007382757000	1.701708865000	3.525771104000	42.999037990000	12.673176640000
3.551136364000	8.907574467000	1.717800399000	3.551136364000	43.001258810000	12.672035610000
3.576501623000	8.860684232000	1.725565704000	3.576501623000	42.999122330000	12.673716740000
3.601866883000	8.822723905000	1.730336906000	3.601866883000	43.000755820000	12.673616440000
3.627232143000	8.782935256000	1.742538576000	3.627232143000	42.999061460000	12.674389620000
3.652597403000	8.753723137000	1.745206379000	3.652597403000	42.998961150000	12.673455900000
3.677962662000	8.734168011000	1.745608496000	3.677962662000	43.000302370000	12.673402410000
3.703327922000	8.709072462000	1.748071238000	3.703327922000	42.998302630000	12.674258900000
3.728693182000	8.619288337000	1.756140738000	3.728693182000	42.996859610000	12.673967210000
3.754058442000	8.547717927000	1.770411151000	3.754058442000	42.999030390000	12.673840440000
3.779423701000	8.477365929000	1.781834692000	3.779423701000	42.998954650000	12.673723450000
3.804788961000	8.419935092000	1.793214604000	3.804788961000	42.997430170000	12.673120780000
3.830154221000	8.359899989000	1.800277025000	3.830154221000	42.998787160000	12.673934290000
3.855519481000	8.277770407000	1.815155366000	3.855519481000	42.996105850000	12.675060670000
3.880884740000	8.285564507000	1.830411141000	3.880884740000	42.997061060000	12.673480010000
3.906250000000	8.168473822000	1.866797752000	3.906250000000	42.994451960000	12.677678830000
3.931615260000	8.147591665000	1.873923874000	3.931615260000	42.993624810000	12.675754330000
3.956980519000	8.117133871000	1.879048641000	3.956980519000	42.997454440000	12.675892120000
3.982345779000	8.037341504000	1.892442365000	3.982345779000	42.997585500000	12.677768400000
4.007711039000	7.979045129000	1.895522615000	4.007711039000	42.995859110000	12.678026270000
4.033076299000	7.888275617000	1.901780833000	4.033076299000	42.997291650000	12.678190950000
4.058441558000	7.828208377000	1.911242988000	4.058441558000	42.997890050000	12.678972870000
4.083806818000	7.646893213000	1.940806335000	4.083806818000	42.994426940000	12.680361340000
4.109172078000	7.589454667000	1.946640371000	4.109172078000	42.995155420000	12.680530890000
4.134537338000	7.517694022000	1.960339808000	4.134537338000	42.998895030000	12.681606810000
4.159902597000	7.458789876000	1.969433081000	4.159902597000	42.995654200000	12.681348630000
4.185267857000	7.356951132000	1.998657997000	4.185267857000	42.995974830000	12.687014380000
4.210633117000	7.332058311000	1.999984996000	4.210633117000	42.995942630000	12.688774490000
4.235998377000	7.246700929000	2.033846575000	4.235998377000	42.996747520000	12.688235540000
4.261363636000	7.227939676000	2.040543951000	4.261363636000	42.996453970000	12.686997470000
4.286728896000	7.153073971000	2.052301531000	4.286728896000	42.995845960000	12.688792030000
4.312094156000	7.116925302000	2.054311486000	4.312094156000	42.996753000000	12.689282950000
4.337459416000	7.082420033000	2.062517759000	4.337459416000	43.000319090000	12.688021740000
4.362824675000	6.978406911000	2.071600823000	4.362824675000	42.998700260000	12.689520710000
4.388189935000	6.949130427000	2.081359085000	4.388189935000	42.999278180000	12.688527260000
4.413555195000	6.893423099000	2.093317650000	4.413555195000	42.998203960000	12.688585530000
4.438920455000	6.803391312000	2.112705474000	4.438920455000	42.998871660000	12.688465190000
4.464285714000	6.802971612000	2.143960932000	4.464285714000	42.997945920000	12.691095030000
4.489650974000	6.785824971000	2.151739197000	4.489650974000	43.002056860000	12.689605250000
4.515016234000	6.703632013000	2.172150949000	4.515016234000	43.001671620000	12.690095790000
4.540381494000	6.605949484000	2.192430128000	4.540381494000	43.003389260000	12.687306280000
4.565746753000	6.521564158000	2.205307460000	4.565746753000	43.003970630000	12.688959660000
4.591112013000	6.488807430000	2.211604513000	4.591112013000	42.999290050000	12.690937090000
4.616477273000	6.455785282000	2.213931567000	4.616477273000	43.000696340000	12.689551330000
4.641842532000	6.337810745000	2.238390063000	4.641842532000	43.001510240000	12.690071280000
4.667207792000	6.321063230000	2.266536282000	4.667207792000	43.002583540000	12.694759490000
4.692573052000	6.241514584000	2.277671480000	4.692573052000	43.002143380000	12.692072830000
4.717938312000	6.202484705000	2.293133005000	4.717938312000	43.000769780000	12.698702860000
4.743303571000	6.084014820000	2.319614239000	4.743303571000	43.002090420000	12.692366980000
4.768668831000	5.957172095000	2.348686339000	4.768668831000	43.001995600000	12.695534480000
4.794034091000	5.774695872000	2.390441854000	4.794034091000	43.001236760000	12.696223230000
4.819399351000	5.645983158000	2.418128817000	4.819399351000	43.000267290000	12.697197430000
4.844764610000	5.562372371000	2.439276696000	4.844764610000	42.999629820000	12.697650050000
4.870129870000	5.450421743000	2.460786835000	4.870129870000	42.997809260000	12.699222610000
4.895495130000	5.431387314000	2.468697434000	4.895495130000	42.997207630000	12.699815230000
4.920860390000	5.411488078000	2.484604129000	4.920860390000	42.997068590000	12.700291800000
4.946225649000	5.392653453000	2.523983334000	4.946225649000	42.996328210000	12.701939460000
4.971590909000	5.321914514000	2.538841702000	4.971590909000	42.995459700000	12.702212860000
4.996956169000	5.299858631000	2.540490411000	4.996956169000	42.995559340000	12.702155680000
5.022321429000	5.261559426000	2.559531938000	5.022321429000	42.995056920000	12.703046340000
5.047686688000	5.121451455000	2.588738316000	5.047686688000	42.994992040000	12.703957710000
5.073051948000	5.002766277000	2.603500398000	5.073051948000	42.993755940000	12.705148000000
5.098417208000	4.927094705000	2.646622977000	5.098417208000	42.992001610000	12.706790070000
5.123782468000	4.789737824000	2.667794480000	5.123782468000	42.990927850000	12.708198920000
5.149147727000	4.664511676000	2.694468516000	5.149147727000	42.989576850000	12.708835920000
5.174512987000	4.550309665000	2.708672392000	5.174512987000	42.988764350000	12.710061920000
5.199878247000	4.336129805000	2.724120371000	5.199878247000	42.986613610000	12.714076520000
5.225243506000	4.109213377000	2.775058172000	5.225243506000	42.986779120000	12.714959020000
5.250608766000	3.789706719000	2.828869152000	5.250608766000	42.985416350000	12.717469110000
5.275974026000	3.633512875000	2.860675474000	5.275974026000	42.984407750000	12.720229340000
5.301339286000	3.527897954000	2.884823678000	5.301339286000	42.983525890000	12.722380040000
5.326704545000	3.508994319000	2.915298352000	5.326704545000	42.983809760000	12.724067660000
5.352069805000	3.484909800000	2.926966104000	5.352069805000	42.982089930000	12.729193840000
5.377435065000	3.491898951000	2.932194308000	5.377435065000	42.985041360000	12.727114500000
5.402800325000	3.483206654000	2.934454347000	5.402800325000	42.982711420000	12.728934490000
5.428165584000	3.382942388000	2.941253033000	5.428165584000	42.981851250000	12.731595320000
5.453530844000	3.266192396000	2.973279297000	5.453530844000	42.982701850000	12.733565240000
5.478896104000	3.189953185000	3.035222338000	5.478896104000	42.983939640000	12.735298470000
5.504261364000	3.026732974000	3.060111556000	5.504261364000	42.983115370000	12.737224560000
5.529626623000	2.866649504000	3.092725173000	5.529626623000	42.984369230000	12.737433930000
5.554991883000	2.769607880000	3.155448254000	5.554991883000	42.983827180000	12.740074960000
5.580357143000	2.548667172000	3.190782141000	5.580357143000	42.985003930000	12.746460460000
5.605722403000	2.265893966000	3.292776912000	5.605722403000	42.986474880000	12.746917910000
5.631087662000	2.182847216000	3.320193687000	5.631087662000	42.987566970000	12.747672130000
5.656452922000	2.166653963000	3.326378482000	5.656452922000	42.988486940000	12.747757010000
5.681818182000	2.175601424000	3.331298523000	5.681818182000	42.988949500000	12.747579170000
5.707183442000	2.186301236000	3.349587914000	5.707183442000	42.990718010000	12.748837550000
5.732548701000	2.208296144000	3.364734399000	5.732548701000	42.990645470000	12.749006030000
5.757913961000	2.156892482000	3.379901893000	5.757913961000	42.992038270000	12.749793590000
5.783279221000	2.042779209000	3.398997785000	5.783279221000	42.992312350000	12.750191710000
5.808644481000	1.875479139000	3.433388826000	5.808644481000	42.992608930000	12.751647910000
5.834009740000	1.619860373000	3.459868260000	5.834009740000	42.992687120000	12.752504210000
5.859375000000	1.457309656000	3.484551459000	5.859375000000	42.993258920000	12.753029400000
5.884740260000	1.317316621000	3.503972070000	5.884740260000	42.992991990000	12.753542390000
5.910105519000	1.280670466000	3.507020048000	5.910105519000	42.994726520000	12.753683510000
5.935470779000	1.167032461000	3.517108197000	5.935470779000	42.996545230000	12.754452220000
5.960836039000	1.179468287000	3.517734999000	5.960836039000	42.998132780000	12.754230630000
5.986201299000	1.218216638000	3.513398531000	5.986201299000	42.997563360000	12.753610170000
6.011566558000	1.338387325000	3.495938669000	6.011566558000	42.996152010000	12.755899830000
6.036931818000	1.331979104000	3.496680568000	6.036931818000	42.995473970000	12.756292000000
6.062297078000	1.312387981000	3.499565858000	6.062297078000	42.996243170000	12.756367690000
6.087662338000	1.283687583000	3.502983310000	6.087662338000	42.996406040000	12.756706040000
6.113027597000	1.254013079000	3.507864722000	6.113027597000	42.995731510000	12.755909610000
6.138392857000	1.216912197000	3.509810583000	6.138392857000	42.993481230000	12.756204930000
6.163758117000	1.007212876000	3.652210831000	6.163758117000	42.996018250000	12.756934900000
6.189123377000	0.926017210500	3.660454991000	6.189123377000	42.997044490000	12.756953200000
6.214488636000	0.820139907000	3.664775332000	6.214488636000	42.994451940000	12.757179250000
6.239853896000	0.731090960100	3.677971230000	6.239853896000	42.996244480000	12.757195520000
6.265219156000	0.692459470100	3.677986223000	6.265219156000	42.993622650000	12.757666560000
6.290584416000	0.683725589400	3.681256227000	6.290584416000	42.991720760000	12.758078810000
6.315949675000	0.660736912000	3.685488148000	6.315949675000	42.992213400000	12.757177880000
6.341314935000	0.567486192000	3.699905543000	6.341314935000	42.991758210000	12.758151510000
6.366680195000	0.555395966900	3.703271946000	6.366680195000	42.991351060000	12.758659620000
6.392045455000	0.551095259700	3.701953546000	6.392045455000	42.989214010000	12.758896890000
6.417410714000	0.539548745000	3.703147978000	6.417410714000	42.989267160000	12.757968410000
6.442775974000	0.525519684400	3.707122148000	6.442775974000	42.989234120000	12.758020900000
6.468141234000	0.450795426700	3.720117245000	6.468141234000	42.987462540000	12.758643350000
6.493506494000	0.386810070700	3.728424640000	6.493506494000	42.987915760000	12.757853960000
6.518871753000	0.295829339900	3.738825894000	6.518871753000	42.987190310000	12.759357900000
6.544237013000	0.254546684900	3.738506210000	6.544237013000	42.985818080000	12.758842620000
6.569602273000	0.238670330800	3.744174431000	6.569602273000	42.984195230000	12.759998090000
6.594967532000	0.251236001800	3.736888260000	6.594967532000	42.984517120000	12.759515820000
6.620332792000	0.266281707900	3.739899608000	6.620332792000	42.984870020000	12.759776360000
6.645698052000	0.231881610000	3.746931461000	6.645698052000	42.985038160000	12.759347820000
6.671063312000	0.156173826400	3.759591573000	6.671063312000	42.984141780000	12.759646910000
6.696428571000	0.152300396300	3.767902052000	6.696428571000	42.984855870000	12.758877290000
6.721793831000	0.127001668900	3.767126059000	6.721793831000	42.982866520000	12.759063920000
6.747159091000	0.117001022800	3.766026916000	6.747159091000	42.982443700000	12.760436440000
6.772524351000	0.104883783900	3.767665610000	6.772524351000	42.983593000000	12.760005650000
6.797889610000	0.088123934650	3.768638180000	6.797889610000	42.982425560000	12.759566800000
6.823254870000	0.061959976940	3.773182837000	6.823254870000	42.982610100000	12.759327560000
6.848620130000	0.021098002690	3.776528651000	6.848620130000	42.982728380000	12.760984560000
6.873985390000	-0.018414189970	3.783032713000	6.873985390000	42.983341350000	12.759944510000
6.899350649000	-0.053537395670	3.791250775000	6.899350649000	42.984582880000	12.759164220000
6.924715909000	-0.092728834930	3.802743684000	6.924715909000	42.983420380000	12.759603790000
6.950081169000	-0.099404904290	3.801956552000	6.950081169000	42.982842770000	12.758922960000
6.975446429000	-0.114995379600	3.800057366000	6.975446429000	42.983153360000	12.758553060000
7.000811688000	-0.082649709900	3.796540659000	7.000811688000	42.984208920000	12.757852880000
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
