CALbump			CALext		
t	x	y	t	x	y
0.000000000000	14.563632440000	8.895026677000	0.000000000000	5.337696339000	14.836860260000
0.059612518630	14.554513600000	8.905360153000	0.059612518630	5.335678484000	14.834781310000
0.119225037300	14.573483270000	8.949813293000	0.119225037300	5.331125535000	14.833215830000
0.178837555900	14.505136180000	8.969626184000	0.178837555900	5.320811623000	14.831074510000
0.238450074500	14.505671100000	8.977943462000	0.238450074500	5.312333157000	14.830441180000
0.298062593100	14.521032660000	8.971420719000	0.298062593100	5.311215222000	14.830196740000
0.357675111800	14.507608000000	8.972293001000	0.357675111800	5.318526436000	14.831933710000
0.417287630400	14.488036550000	8.976154800000	0.417287630400	5.293073795000	14.835941320000
0.476900149000	14.512769440000	9.012856506000	0.476900149000	5.260331017000	14.831931190000
0.536512667700	14.410104400000	9.053716151000	0.536512667700	5.187742082000	14.831482540000
0.596125186300	14.334971870000	9.116252614000	0.596125186300	5.080979172000	14.836664810000
0.655737704900	14.306567180000	9.119803335000	0.655737704900	5.060843247000	14.848583710000
0.715350223500	14.284267030000	9.124985379000	0.715350223500	4.986568329000	14.866809740000
0.774962742200	14.200112790000	9.142559037000	0.774962742200	4.851106428000	14.855963560000
0.834575260800	14.172397630000	9.124964376000	0.834575260800	4.815371613000	14.880762070000
0.894187779400	14.083122660000	9.078376300000	0.894187779400	4.710216207000	14.877124540000
0.953800298100	14.132832370000	9.043752178000	0.953800298100	4.716910589000	14.881987170000
1.013412817000	14.085503900000	9.042931070000	1.013412817000	4.720154696000	14.883346970000
1.073025335000	14.133963030000	9.023165530000	1.073025335000	4.717805539000	14.884834070000
1.132637854000	14.095043720000	9.004480003000	1.132637854000	4.718039527000	14.887758780000
1.192250373000	14.132593190000	8.988225342000	1.192250373000	4.715511377000	14.888949800000
1.251862891000	14.177599850000	8.981967668000	1.251862891000	4.710571861000	14.891383500000
1.311475410000	14.251269850000	8.969322454000	1.311475410000	4.712563734000	14.892469000000
1.371087928000	14.314105040000	8.966086896000	1.371087928000	4.723232836000	14.895088370000
1.430700447000	14.443024630000	8.946628577000	1.430700447000	4.800949262000	14.886856220000
1.490312966000	14.410570500000	8.969515504000	1.490312966000	4.831533821000	14.883325590000
1.549925484000	14.444213820000	8.969600027000	1.549925484000	4.853516725000	14.882561510000
1.609538003000	14.435714610000	8.967581484000	1.609538003000	4.858424551000	14.882198250000
1.669150522000	14.439601840000	8.966352461000	1.669150522000	4.871707566000	14.883579530000
1.728763040000	14.430653440000	8.974316235000	1.728763040000	4.865910411000	14.884153970000
1.788375559000	14.480206810000	8.972334274000	1.788375559000	4.875292524000	14.885902780000
1.847988077000	14.486855770000	8.976683548000	1.847988077000	4.880130097000	14.882153130000
1.907600596000	14.555248870000	8.916396617000	1.907600596000	4.999326619000	14.879673250000
1.967213115000	14.578930280000	8.901539592000	1.967213115000	5.005067878000	14.875622210000
2.026825633000	14.582190640000	8.900163846000	2.026825633000	5.021142989000	14.878786640000
2.086438152000	14.571216450000	8.902283847000	2.086438152000	5.011985244000	14.879203600000
2.146050671000	14.550019870000	8.915278988000	2.146050671000	5.014280670000	14.882126760000
2.205663189000	14.571214980000	8.899352625000	2.205663189000	5.014669750000	14.884548640000
2.265275708000	14.590726990000	8.894646771000	2.265275708000	5.034513439000	14.880392350000
2.324888227000	14.645777200000	8.871561143000	2.324888227000	5.106102935000	14.875404830000
2.384500745000	14.638276130000	8.834137377000	2.384500745000	5.142279820000	14.880750650000
2.444113264000	14.680398930000	8.823184406000	2.444113264000	5.161307392000	14.884212900000
2.503725782000	14.714964690000	8.815203159000	2.503725782000	5.180000321000	14.891496080000
2.563338301000	14.726449940000	8.815980273000	2.563338301000	5.198839490000	14.894712200000
2.622950820000	14.749219990000	8.813933125000	2.622950820000	5.253138964000	14.898692390000
2.682563338000	14.758776380000	8.809151596000	2.682563338000	5.264447991000	14.898667800000
2.742175857000	14.825537210000	8.795369731000	2.742175857000	5.318758310000	14.901489020000
2.801788376000	14.825265520000	8.797968229000	2.801788376000	5.334660833000	14.901017200000
2.861400894000	14.836453580000	8.761513131000	2.861400894000	5.360329526000	14.901778880000
2.921013413000	14.875527960000	8.737974024000	2.921013413000	5.403530899000	14.903145560000
2.980625931000	14.905529220000	8.730943965000	2.980625931000	5.411296590000	14.891825950000
3.040238450000	14.885031850000	8.693595847000	3.040238450000	5.433351420000	14.889483050000
3.099850969000	14.936921940000	8.677797371000	3.099850969000	5.476058850000	14.884647210000
3.159463487000	14.994369850000	8.673380902000	3.159463487000	5.547240456000	14.876043660000
3.219076006000	15.109649980000	8.642569454000	3.219076006000	5.586835638000	14.880940550000
3.278688525000	15.046502290000	8.605904120000	3.278688525000	5.589725699000	14.887798770000
3.338301043000	15.116931480000	8.591163819000	3.338301043000	5.615826860000	14.889660430000
3.397913562000	15.168135880000	8.568011997000	3.397913562000	5.732825297000	14.898153210000
3.457526080000	15.181606890000	8.566683548000	3.457526080000	5.760902191000	14.902161880000
3.517138599000	15.160048150000	8.579008730000	3.517138599000	5.753580359000	14.902010420000
