CALbump			CALext		
t	x	y	t	x	y
0.000000000000	11.391843030000	10.065251330000	0.000000000000	-3.827731919000	14.402399870000
0.059612518630	11.393337120000	10.064474430000	0.059612518630	-3.828343358000	14.401329020000
0.119225037300	11.397904260000	10.061381790000	0.119225037300	-3.829356675000	14.401727100000
0.178837555900	11.394698900000	10.061119830000	0.178837555900	-3.828552469000	14.401335890000
0.238450074500	11.395424750000	10.061459650000	0.238450074500	-3.827970008000	14.401076590000
0.298062593100	11.394895420000	10.060426500000	0.298062593100	-3.828837604000	14.401249130000
0.357675111800	11.403872240000	10.052465810000	0.357675111800	-3.827623285000	14.400379660000
0.417287630400	11.399562780000	10.059313290000	0.417287630400	-3.828289198000	14.400385420000
0.476900149000	11.393283400000	10.063230320000	0.476900149000	-3.828848883000	14.399914170000
0.536512667700	11.392918790000	10.063261230000	0.536512667700	-3.829188743000	14.399206430000
0.596125186300	11.394289710000	10.062135830000	0.596125186300	-3.827332471000	14.398751950000
0.655737704900	11.394237320000	10.062408750000	0.655737704900	-3.827632352000	14.398439480000
0.715350223500	11.394612510000	10.062514460000	0.715350223500	-3.830843873000	14.398428650000
0.774962742200	11.395118830000	10.061802210000	0.774962742200	-3.832434651000	14.397302480000
0.834575260800	11.392758640000	10.064030500000	0.834575260800	-3.834766771000	14.397194190000
0.894187779400	11.384191940000	10.066573220000	0.894187779400	-3.827669664000	14.396057960000
0.953800298100	11.260907380000	10.077418850000	0.953800298100	-3.837152938000	14.397345140000
1.013412817000	11.168588310000	10.093054440000	1.013412817000	-3.857671872000	14.396714270000
1.073025335000	11.086654620000	10.123389550000	1.073025335000	-3.945387076000	14.394093980000
1.132637854000	11.074305150000	10.130039500000	1.132637854000	-3.971045685000	14.407325030000
1.192250373000	11.065120550000	10.141481680000	1.192250373000	-3.995285909000	14.386482340000
1.251862891000	11.048084130000	10.157051100000	1.251862891000	-4.016826527000	14.415234330000
1.311475410000	10.926733550000	10.215729920000	1.311475410000	-3.984813672000	14.403970270000
1.371087928000	10.917959210000	10.245877330000	1.371087928000	-4.035779830000	14.398216320000
1.430700447000	11.037196090000	10.226946880000	1.430700447000	-4.045484309000	14.407615830000
1.490312966000	11.217832720000	10.205996880000	1.490312966000	-4.096065343000	14.402984510000
1.549925484000	11.382551600000	10.195192250000	1.549925484000	-4.112473761000	14.399507120000
1.609538003000	11.479911970000	10.188786190000	1.609538003000	-4.118182114000	14.397361700000
1.669150522000	11.458716670000	10.219530980000	1.669150522000	-4.134292314000	14.395513010000
1.728763040000	11.496364100000	10.209718210000	1.728763040000	-4.127428353000	14.397209410000
1.788375559000	11.546909990000	10.179769200000	1.788375559000	-4.138680607000	14.392983870000
1.847988077000	11.686070730000	10.134926840000	1.847988077000	-4.137468979000	14.393708470000
1.907600596000	11.667138940000	10.138293260000	1.907600596000	-4.129260222000	14.393557720000
1.967213115000	11.682081970000	10.127385300000	1.967213115000	-4.124540106000	14.391087080000
