GMend1BEST			GMext		
t	x	y	t	x	y
0.000000000000	41.384824220000	0.522168641300	0.000000000000	48.147801640000	5.860132544000
0.025420712800	41.384990470000	0.521985059500	0.025420712800	48.147555660000	5.859840660000
0.050841425590	41.383314830000	0.521441548400	0.050841425590	48.148955650000	5.859720013000
0.076262138390	41.382196060000	0.520643533300	0.076262138390	48.149162690000	5.859474620000
0.101682851200	41.384411810000	0.521830361500	0.101682851200	48.148469620000	5.859866872000
0.127103564000	41.383141570000	0.522193423900	0.127103564000	48.149250820000	5.859956648000
0.152524276800	41.384405480000	0.523770224600	0.152524276800	48.148990440000	5.860145883000
0.177944989600	41.384633450000	0.523118696500	0.177944989600	48.148586050000	5.860240581000
0.203365702400	41.384421050000	0.521422236300	0.203365702400	48.148428990000	5.860150150000
0.228786415200	41.384306550000	0.521092855700	0.228786415200	48.147509650000	5.860250115000
0.254207128000	41.384647880000	0.521752621100	0.254207128000	48.148190970000	5.860344881000
0.279627840800	41.383861930000	0.521396666000	0.279627840800	48.147951640000	5.860324466000
0.305048553600	41.385163480000	0.523012391600	0.305048553600	48.148846430000	5.860100987000
0.330469266400	41.383664600000	0.523257315600	0.330469266400	48.148283810000	5.860085031000
0.355889979200	41.385119480000	0.524551899200	0.355889979200	48.149181570000	5.859775794000
0.381310692000	41.385822020000	0.524342574300	0.381310692000	48.147592840000	5.860074306000
0.406731404700	41.385312310000	0.524114653200	0.406731404700	48.148429070000	5.860043490000
0.432152117500	41.385303810000	0.522933280600	0.432152117500	48.147797790000	5.859920577000
0.457572830300	41.385291450000	0.521914554300	0.457572830300	48.149526670000	5.859847459000
0.482993543100	41.385030830000	0.521404664400	0.482993543100	48.147520380000	5.860176462000
0.508414255900	41.386364020000	0.522168472600	0.508414255900	48.148038600000	5.860325999000
0.533834968700	41.386642760000	0.521998054400	0.533834968700	48.149373360000	5.859963004000
0.559255681500	41.385642390000	0.522580182400	0.559255681500	48.148372780000	5.860000873000
0.584676394300	41.385622540000	0.522750119000	0.584676394300	48.148594590000	5.860085281000
0.610097107100	41.385896870000	0.522769255500	0.610097107100	48.148218650000	5.860340919000
0.635517819900	41.385009530000	0.522201889000	0.635517819900	48.147707760000	5.860215364000
0.660938532700	41.385583510000	0.522054955500	0.660938532700	48.147543470000	5.860105847000
0.686359245500	41.386837820000	0.522254311100	0.686359245500	48.148424770000	5.859993858000
0.711779958300	41.387689190000	0.522800613100	0.711779958300	48.148274110000	5.860083019000
0.737200671100	41.388136690000	0.522710147600	0.737200671100	48.147949340000	5.859947424000
0.762621383900	41.387670560000	0.522444431000	0.762621383900	48.148994840000	5.859916041000
0.788042096700	41.387041220000	0.522804205400	0.788042096700	48.148227740000	5.860043709000
0.813462809500	41.387097530000	0.521388137600	0.813462809500	48.148398310000	5.860053171000
0.838883522300	41.384263780000	0.520773516000	0.838883522300	48.148930530000	5.860049526000
0.864304235100	41.384855420000	0.520799584500	0.864304235100	48.148906310000	5.860149441000
0.889724947900	41.385070510000	0.522845716000	0.889724947900	48.148872230000	5.860216482000
0.915145660700	41.386013060000	0.523116770900	0.915145660700	48.147641630000	5.860197649000
0.940566373500	41.387216610000	0.523542379500	0.940566373500	48.147510000000	5.860155113000
0.965987086300	41.385981850000	0.523018968800	0.965987086300	48.149009720000	5.860121955000
0.991407799100	41.386303910000	0.524020337000	0.991407799100	48.148058590000	5.860300532000
1.016828512000	41.386158010000	0.524433898600	1.016828512000	48.148171330000	5.860438018000
1.042249225000	41.386296050000	0.522679587300	1.042249225000	48.148853030000	5.860451275000
1.067669937000	41.386415200000	0.522745266800	1.067669937000	48.147956080000	5.860637124000
1.093090650000	41.386387560000	0.522659222900	1.093090650000	48.148084170000	5.860203317000
1.118511363000	41.386199030000	0.522967592800	1.118511363000	48.147178930000	5.860449197000
1.143932076000	41.387385350000	0.523326108400	1.143932076000	48.148757070000	5.860252384000
1.169352789000	41.387437140000	0.523253776300	1.169352789000	48.148874240000	5.860136289000
1.194773501000	41.387606990000	0.523979745500	1.194773501000	48.148552940000	5.860349588000
1.220194214000	41.388051760000	0.522199946700	1.220194214000	48.147792540000	5.860334463000
1.245614927000	41.388352940000	0.521018256400	1.245614927000	48.148282560000	5.860523660000
1.271035640000	41.388839330000	0.521347240900	1.271035640000	48.148773300000	5.860159736000
1.296456353000	41.391687310000	0.521972284900	1.296456353000	48.148351830000	5.860207740000
1.321877065000	41.389000060000	0.522950197300	1.321877065000	48.149037140000	5.860151561000
1.347297778000	41.390398470000	0.522938127100	1.347297778000	48.147894410000	5.859960583000
1.372718491000	41.395339650000	0.523030157400	1.372718491000	48.148382630000	5.860206540000
1.398139204000	41.392517550000	0.522412305600	1.398139204000	48.148614670000	5.859967652000
1.423559917000	41.392669130000	0.522086802500	1.423559917000	48.149169720000	5.859785480000
1.448980629000	41.391020510000	0.520635767000	1.448980629000	48.149351700000	5.859671438000
1.474401342000	41.389465290000	0.520253137300	1.474401342000	48.148719210000	5.860124328000
1.499822055000	41.390815640000	0.520472499200	1.499822055000	48.147974110000	5.860028487000
1.525242768000	41.390425860000	0.520229987400	1.525242768000	48.148115510000	5.860242576000
1.550663481000	41.392172780000	0.521911457800	1.550663481000	48.148334620000	5.859900444000
1.576084193000	41.394996230000	0.523242720600	1.576084193000	48.148422850000	5.859980563000
1.601504906000	41.397106980000	0.525394836200	1.601504906000	48.148362390000	5.859839089000
1.626925619000	41.389460360000	0.524341826400	1.626925619000	48.148721620000	5.860198227000
1.652346332000	41.388367880000	0.523922757600	1.652346332000	48.147656750000	5.860482266000
1.677767045000	41.381192580000	0.524894858400	1.677767045000	48.147807600000	5.860488148000
1.703187757000	41.337298440000	0.542890616600	1.703187757000	48.148179350000	5.860431700000
1.728608470000	41.226971590000	0.591528682200	1.728608470000	48.148456070000	5.860444002000
1.754029183000	41.101462820000	0.613101261500	1.754029183000	48.148002420000	5.860237449000
1.779449896000	40.965174220000	0.637468296300	1.779449896000	48.148344620000	5.859708583000
1.804870609000	40.748273330000	0.664996939300	1.804870609000	48.149358330000	5.857969136000
1.830291321000	40.481061610000	0.706969616500	1.830291321000	48.149051480000	5.856624136000
1.855712034000	40.294812540000	0.752233139700	1.855712034000	48.149431700000	5.854949574000
1.881132747000	40.105615650000	0.784824162800	1.881132747000	48.149440680000	5.854641033000
1.906553460000	39.872764820000	0.823299189600	1.906553460000	48.151103750000	5.853746293000
1.931974173000	39.653371740000	0.854196698300	1.931974173000	48.150309080000	5.853458889000
