SOLfas2			SOLextNEW		
t	x	y	t	x	y
1.669150522000	9.056115209000	7.826446780000	1.669150522000	-5.783126597000	14.756919560000
1.728763040000	9.045714552000	7.839234303000	1.728763040000	-5.775453289000	14.756530350000
1.788375559000	9.196594557000	7.865446383000	1.788375559000	-5.776627468000	14.755565920000
1.847988077000	9.547607059000	7.925268790000	1.847988077000	-5.782019951000	14.752963480000
1.907600596000	9.941828555000	7.959481054000	1.907600596000	-5.784185255000	14.752722020000
1.967213115000	10.306583350000	8.043497371000	1.967213115000	-5.783013789000	14.773562290000
2.026825633000	10.403829720000	8.044675151000	2.026825633000	-5.783013789000	14.820818790000
2.086438152000	10.448596300000	8.100447571000	2.086438152000	-5.793918549000	14.754286870000
2.146050671000	10.631249770000	8.062499825000	2.146050671000	-5.830270286000	14.950774160000
2.205663189000	10.727222950000	8.078334083000	2.205663189000	-5.786892886000	14.749617120000
2.265275708000	10.575873200000	8.131169947000	2.265275708000	-5.831249873000	14.812499680000
2.324888227000	10.625021050000	8.168804282000	2.324888227000	-5.865712658000	14.785376420000
2.384500745000	10.928678950000	8.186423858000	2.384500745000	-5.912717185000	14.754778960000
2.444113264000	11.005753080000	8.224251932000	2.444113264000	-5.863887334000	14.754138690000
2.503725782000	11.055848320000	8.240879124000	2.503725782000	-5.860961785000	14.754718660000
2.563338301000	11.011631120000	8.261306636000	2.563338301000	-5.941227083000	14.754379190000
2.622950820000	10.980842630000	8.273459418000	2.622950820000	-5.916745795000	14.754999000000
2.682563338000	10.971221660000	8.331482963000	2.682563338000	-5.958023827000	14.754523420000
2.742175857000	10.862696460000	8.319903144000	2.742175857000	-5.935599691000	14.754243720000
2.801788376000	10.718731780000	8.312573765000	2.801788376000	-5.934899806000	14.754118450000
2.861400894000	10.782971800000	8.310125582000	2.861400894000	-5.916022425000	14.753367110000
2.921013413000	10.690509790000	8.295795302000	2.921013413000	-5.935777539000	14.754026470000
2.980625931000	10.688514960000	8.280310681000	2.980625931000	-5.952342374000	14.754559670000
3.040238450000	10.672128640000	8.262449704000	3.040238450000	-5.951733618000	14.754553600000
3.099850969000	10.626440170000	8.243354700000	3.099850969000	-5.948183924000	14.754549710000
3.159463487000	10.544616450000	8.230036991000	3.159463487000	-5.952738718000	14.755160900000
3.219076006000	10.483782280000	8.227874866000	3.219076006000	-5.944978447000	14.755063990000
3.278688525000	10.418633650000	8.230715357000	3.278688525000	-5.943505710000	14.755494570000
3.338301043000	10.351197930000	8.223604843000	3.338301043000	-5.951410151000	14.755191690000
3.397913562000	10.303940090000	8.219744017000	3.397913562000	-5.951588168000	14.755050700000
3.457526080000	10.226199830000	8.204767244000	3.457526080000	-5.949986751000	14.755093420000
3.517138599000	10.120000000000	8.202331231000	3.517138599000	-5.946897348000	14.755483250000
3.576751118000	10.020812710000	8.203722058000	3.576751118000	-5.953673879000	14.755513790000
3.636363636000	9.937471147000	8.204173516000	3.636363636000	-5.956490629000	14.755624660000
3.695976155000	9.928934640000	8.207264445000	3.695976155000	-5.952671550000	14.755631640000
3.755588674000	9.883501399000	8.202081873000	3.755588674000	-5.957053423000	14.756028190000
3.815201192000	9.846355104000	8.199449056000	3.815201192000	-5.948733769000	14.755657510000
3.874813711000	9.729318423000	8.204685072000	3.874813711000	-5.949709962000	14.755521440000
3.934426230000	9.601390647000	8.198148255000	3.934426230000	-5.953058962000	14.755270430000
3.994038748000	9.543278186000	8.202178444000	3.994038748000	-5.949661736000	14.755624670000
4.053651267000	9.506518296000	8.202463016000	4.053651267000	-5.947636797000	14.755601420000
4.113263785000	9.425472956000	8.198050295000	4.113263785000	-5.936774912000	14.755492390000
4.172876304000	9.423793675000	8.180976033000	4.172876304000	-5.942188038000	14.756055310000
4.232488823000	9.426674463000	8.150512207000	4.232488823000	-5.942242427000	14.755661800000
4.292101341000	9.393575296000	8.140233122000	4.292101341000	-5.942745197000	14.755918290000
4.351713860000	9.448356356000	8.129726691000	4.351713860000	-5.940773337000	14.755794560000
4.411326379000	9.444146265000	8.122904767000	4.411326379000	-5.939329868000	14.755668280000
4.470938897000	9.411499607000	8.119284719000	4.470938897000	-5.946133751000	14.755816540000
4.530551416000	9.456242383000	8.125996474000	4.530551416000	-5.940688131000	14.755762160000
4.590163934000	9.440768463000	8.125038417000	4.590163934000	-5.939575415000	14.755863900000
4.649776453000	9.433345348000	8.119128071000	4.649776453000	-5.936378172000	14.756238340000
4.709388972000	9.393074031000	8.109192063000	4.709388972000	-5.937280464000	14.756382130000
4.769001490000	9.488221264000	8.089215785000	4.769001490000	-5.929351205000	14.756037750000
4.828614009000	9.378882052000	8.066114815000	4.828614009000	-5.931974358000	14.756143050000
4.888226528000	9.372416456000	8.045310709000	4.888226528000	-5.932418635000	14.756327290000
4.947839046000	9.287582768000	8.044925269000	4.947839046000	-5.930431495000	14.756173310000
5.007451565000	9.272399599000	8.041817180000	5.007451565000	-5.931131009000	14.756304380000
5.067064083000	9.328796148000	8.039447722000	5.067064083000	-5.919635778000	14.756442370000
5.126676602000	9.355020890000	8.023365775000	5.126676602000	-5.920454046000	14.755975080000
5.186289121000	9.312360717000	8.044566608000	5.186289121000	-5.919660426000	14.756561620000
5.245901639000	9.310698656000	8.061384354000	5.245901639000	-5.913190709000	14.756378320000
5.305514158000	9.296580664000	8.071192813000	5.305514158000	-5.924140743000	14.756582240000
5.365126677000	9.280219723000	8.076961883000	5.365126677000	-5.918750137000	14.756390410000
5.424739195000	9.326223139000	8.077033274000	5.424739195000	-5.916187310000	14.756323830000
5.484351714000	9.342241604000	8.078968692000	5.484351714000	-5.919124592000	14.756409300000
5.543964232000	9.365588694000	8.074195976000	5.543964232000	-5.922531544000	14.756614400000
5.603576751000	9.397906143000	8.073026042000	5.603576751000	-5.923292976000	14.756496400000
5.663189270000	9.417125456000	8.071137368000	5.663189270000	-5.925632697000	14.756312010000
5.722801788000	9.425375902000	8.075341521000	5.722801788000	-5.920229177000	14.756395150000
5.782414307000	9.439975324000	8.073028743000	5.782414307000	-5.919619996000	14.756239770000
5.842026826000	9.458299921000	8.072984953000	5.842026826000	-5.920857907000	14.756334650000
5.901639344000	9.461979337000	8.069086058000	5.901639344000	-5.919300770000	14.756482280000
5.961251863000	9.504326881000	8.065389144000	5.961251863000	-5.919892724000	14.755838530000
6.020864382000	9.559889492000	8.070648037000	6.020864382000	-5.918480487000	14.755938030000
6.080476900000	9.573873767000	8.068539512000	6.080476900000	-5.922259329000	14.756037770000
6.140089419000	9.585751285000	8.075294292000	6.140089419000	-5.921271593000	14.756132120000
6.199701937000	9.449739592000	8.077809652000	6.199701937000	-5.929684190000	14.756064690000
6.259314456000	9.308158847000	8.083996590000	6.259314456000	-5.925415223000	14.756358660000
6.318926975000	9.304685273000	8.085363296000	6.318926975000	-5.924226952000	14.756543870000
6.378539493000	9.341645756000	8.081951627000	6.378539493000	-5.930657549000	14.756473640000
6.438152012000	9.346991511000	8.085241302000	6.438152012000	-5.926059854000	14.756820140000
6.497764531000	9.331970074000	8.084932332000	6.497764531000	-5.928776665000	14.756928750000
6.557377049000	9.334478018000	8.086667751000	6.557377049000	-5.927043098000	14.756992390000
6.616989568000	9.334588546000	8.084607861000	6.616989568000	-5.924423224000	14.756942110000
6.676602086000	9.325145475000	8.083475148000	6.676602086000	-5.930625060000	14.756868610000
6.736214605000	9.345046118000	8.077207033000	6.736214605000	-5.927251021000	14.756967320000
6.795827124000	9.328948205000	8.081457316000	6.795827124000	-5.931023833000	14.757099030000
6.855439642000	9.315313245000	8.085030274000	6.855439642000	-5.926249853000	14.756943050000
6.915052161000	9.331552360000	8.091487625000	6.915052161000	-5.928104637000	14.757164200000
6.974664680000	9.324033156000	8.085500524000	6.974664680000	-5.925415302000	14.756725080000
7.034277198000	9.333014677000	8.082719598000	7.034277198000	-5.927379580000	14.757108260000
7.093889717000	9.327808930000	8.083941417000	7.093889717000	-5.930747900000	14.757002380000
7.153502235000	9.372431611000	8.091064383000	7.153502235000	-5.929070310000	14.756640340000
7.213114754000	9.357597116000	8.093866319000	7.213114754000	-5.927144614000	14.756791130000
7.272727273000	9.379172438000	8.103584713000	7.272727273000	-5.932128340000	14.756800060000
7.332339791000	9.373321026000	8.099200402000	7.332339791000	-5.933771858000	14.756867250000
7.391952310000	9.290953128000	8.101858227000	7.391952310000	-5.939547441000	14.757070610000
7.451564829000	9.311615388000	8.098328284000	7.451564829000	-5.941380429000	14.757089230000
7.511177347000	9.329673808000	8.090627543000	7.511177347000	-5.943182950000	14.757157550000
7.570789866000	9.314144199000	8.081529954000	7.570789866000	-5.938254771000	14.757206260000
7.630402385000	9.236456455000	8.084643260000	7.630402385000	-5.946922522000	14.756952300000
7.690014903000	9.312996171000	8.086032123000	7.690014903000	-5.947475666000	14.756424630000
7.749627422000	9.263986813000	8.086637585000	7.749627422000	-5.946760099000	14.756560000000
7.809239940000	9.290947382000	8.091278952000	7.809239940000	-5.949160467000	14.756627370000
7.868852459000	9.257092077000	8.095025170000	7.868852459000	-5.953960851000	14.756953770000
7.928464978000	9.221569036000	8.093522527000	7.928464978000	-5.952538625000	14.756745680000
7.988077496000	9.250872669000	8.103392696000	7.988077496000	-5.967232779000	14.756256920000
8.047690015000	9.292571408000	8.111870165000	8.047690015000	-5.950067601000	14.756079790000
8.107302534000	9.252835611000	8.106856758000	8.107302534000	-5.960181790000	14.731297250000
8.166915052000	9.277072662000	8.117395402000	8.166915052000	-5.960181790000	14.731297250000
8.226527571000	9.267130164000	8.135629296000	8.226527571000	-5.960181790000	14.731297250000
8.286140089000	9.270013410000	8.146759443000	8.286140089000	-5.960181790000	14.731297250000
8.345752608000	9.288653966000	8.148033418000	8.345752608000	-5.960181790000	14.731297250000
8.405365127000	9.287277084000	8.157665734000	8.405365127000	-5.960181790000	14.731297250000
8.464977645000	9.323768762000	8.165481898000	8.464977645000	-5.960181790000	14.731297250000
8.524590164000	9.374554713000	8.181639649000	8.524590164000	-5.960181790000	14.731297250000
8.584202683000	9.428298192000	8.178029416000	8.584202683000	-5.960181790000	14.731297250000
8.643815201000	9.420537402000	8.187818425000	8.643815201000	-5.960181790000	14.731297250000
8.703427720000	9.424927852000	8.193487423000	8.703427720000	-5.960181790000	14.731297250000
8.763040238000	9.450937444000	8.209588671000	8.763040238000	-5.960181790000	14.731297250000
8.822652757000	9.437957352000	8.227217761000	8.822652757000	-5.960181790000	14.731297250000
8.882265276000	9.422505110000	8.225746665000	8.882265276000	-5.960181790000	14.731297250000
8.941877794000	9.422947097000	8.226227731000	8.941877794000	-5.938629991000	14.756936660000
9.001490313000	9.404811121000	8.229493382000	9.001490313000	-5.943356982000	14.757549940000
9.061102832000	9.389887350000	8.237535260000	9.061102832000	-5.951615942000	14.757242100000
9.120715350000	9.427087951000	8.232915171000	9.120715350000	-5.948211517000	14.758069110000
9.180327869000	9.409454742000	8.231870159000	9.180327869000	-5.948221341000	14.757538640000
9.239940387000	9.421842605000	8.229355644000	9.239940387000	-5.961145851000	14.757600170000
9.299552906000	9.400487916000	8.231918012000	9.299552906000	-5.952552583000	14.758334030000
9.359165425000	9.422221856000	8.228685554000	9.359165425000	-5.946795599000	14.757983640000
9.418777943000	9.406412473000	8.230300673000	9.418777943000	-5.944618263000	14.758037260000
9.478390462000	9.377233015000	8.234371173000	9.478390462000	-5.929289570000	14.758133870000
9.538002981000	9.343971991000	8.241583387000	9.538002981000	-5.934010230000	14.758162080000
9.597615499000	9.333320427000	8.234256512000	9.597615499000	-5.925581467000	14.757798930000
9.657228018000	9.287534650000	8.221334544000	9.657228018000	-5.926526906000	14.757136210000
9.716840537000	9.275358988000	8.221192944000	9.716840537000	-5.936243732000	14.757338400000
9.776453055000	9.270667765000	8.222091122000	9.776453055000	-5.940204860000	14.757120290000
9.836065574000	9.233886424000	8.225862244000	9.836065574000	-5.951264438000	14.756058240000
9.895678092000	9.258438815000	8.208687832000	9.895678092000	-5.953534881000	14.755564520000
9.955290611000	9.211577326000	8.193366552000	9.955290611000	-5.954837460000	14.755652540000
10.014903130000	9.156013856000	8.195990817000	10.014903130000	-5.950861728000	14.755716090000
10.074515650000	9.071340919000	8.195215976000	10.074515650000	-5.949504191000	14.755469410000
10.134128170000	8.957456948000	8.185581235000	10.134128170000	-5.950838134000	14.755114060000
10.193740690000	8.894652427000	8.165925443000	10.193740690000	-5.948783615000	14.755815400000
10.253353200000	8.824552455000	8.151914537000	10.253353200000	-5.951074885000	14.755687910000
10.312965720000	8.702618033000	8.151921975000	10.312965720000	-5.950073900000	14.755278140000
10.372578240000	8.666308801000	8.153904477000	10.372578240000	-5.943640487000	14.755460610000
10.432190760000	8.575720663000	8.143996952000	10.432190760000	-5.943699808000	14.755629930000
10.491803280000	8.629118792000	8.141610683000	10.491803280000	-5.944315999000	14.755606690000
10.551415800000	8.520193627000	8.135919560000	10.551415800000	-5.943001124000	14.755308010000
10.611028320000	8.481657970000	8.129796777000	10.611028320000	-5.944631463000	14.755926030000
10.670640830000	8.455683009000	8.129077961000	10.670640830000	-5.937827226000	14.755777780000
10.730253350000	8.360152374000	8.143073877000	10.730253350000	-5.937832719000	14.755973080000
10.789865870000	8.355141291000	8.143913005000	10.789865870000	-5.940843775000	14.756330480000
10.849478390000	8.339458632000	8.142398607000	10.849478390000	-5.940629581000	14.756140060000
10.909090910000	8.319351845000	8.137316478000	10.909090910000	-5.940407391000	14.756164050000
10.968703430000	8.333138863000	8.135783630000	10.968703430000	-5.940905506000	14.756397560000
11.028315950000	8.357054318000	8.128968458000	11.028315950000	-5.938413086000	14.756367920000
11.087928460000	8.368764074000	8.127216860000	11.087928460000	-5.943302174000	14.756275270000
11.147540980000	8.337989758000	8.122230783000	11.147540980000	-5.941484520000	14.755972960000
11.207153500000	8.312380776000	8.121283132000	11.207153500000	-5.945820619000	14.755985850000
11.266766020000	8.227719186000	8.118899942000	11.266766020000	-5.943342737000	14.756627970000
11.326378540000	8.180262146000	8.117124714000	11.326378540000	-5.944944145000	14.755672530000
11.385991060000	8.178772831000	8.116663031000	11.385991060000	-5.947489709000	14.756212250000
11.445603580000	8.214019820000	8.097115161000	11.445603580000	-5.948093374000	14.756514730000
11.505216100000	8.221147517000	8.084020413000	11.505216100000	-5.949689908000	14.756125300000
11.564828610000	8.244016991000	8.077613834000	11.564828610000	-5.950141689000	14.755909260000
11.624441130000	8.236534764000	8.072026536000	11.624441130000	-5.948895357000	14.756368790000
11.684053650000	8.255973698000	8.083993501000	11.684053650000	-5.947606211000	14.756438700000
11.743666170000	8.338203901000	8.078693958000	11.743666170000	-5.950123629000	14.755972010000
11.803278690000	8.339514926000	8.070276143000	11.803278690000	-5.949880651000	14.756276490000
11.862891210000	8.373108139000	8.057774384000	11.862891210000	-5.948257376000	14.756027620000
11.922503730000	8.474422504000	8.022037692000	11.922503730000	-5.948756257000	14.756468110000
11.982116240000	8.422644393000	8.016226844000	11.982116240000	-5.949828149000	14.756221550000
12.041728760000	8.429516912000	8.008657004000	12.041728760000	-5.948610335000	14.756264320000
12.101341280000	8.495854433000	7.998418784000	12.101341280000	-5.948945697000	14.756464190000
12.160953800000	8.540625177000	7.991036467000	12.160953800000	-5.950216876000	14.755572070000
12.220566320000	8.624446772000	7.977762957000	12.220566320000	-5.950332274000	14.755775040000
12.280178840000	8.634550744000	7.980711863000	12.280178840000	-5.950817064000	14.755761660000
12.339791360000	8.660011920000	7.977304754000	12.339791360000	-5.954107891000	14.756251420000
12.399403870000	8.671648245000	7.971234935000	12.399403870000	-5.949821537000	14.756086600000
12.459016390000	8.654394905000	7.960429902000	12.459016390000	-5.953927119000	14.756054590000
12.518628910000	8.592762988000	7.949863312000	12.518628910000	-5.960554914000	14.756062150000
12.578241430000	8.524052951000	7.952630294000	12.578241430000	-5.960200099000	14.756067800000
12.637853950000	8.508152686000	7.978382495000	12.637853950000	-5.960432064000	14.756045940000
12.697466470000	8.384707314000	7.973161574000	12.697466470000	-5.960627652000	14.755966640000
12.757078990000	8.327215626000	7.981484910000	12.757078990000	-5.957729510000	14.756188610000
12.816691510000	8.299228310000	7.988632182000	12.816691510000	-5.954720481000	14.756337840000
12.876304020000	8.255310570000	7.991836644000	12.876304020000	-5.957578894000	14.756458000000
12.935916540000	8.270661440000	7.991685663000	12.935916540000	-5.962350570000	14.756001120000
12.995529060000	8.234476411000	7.988111087000	12.995529060000	-5.952266605000	14.756573500000
13.055141580000	8.214396150000	7.996199396000	13.055141580000	-5.957416770000	14.756151330000
13.114754100000	8.228123513000	7.990925186000	13.114754100000	-5.957405912000	14.756250510000
13.174366620000	8.272188369000	7.988046683000	13.174366620000	-5.954891468000	14.756229290000
13.233979140000	8.272781773000	7.990215467000	13.233979140000	-5.955696588000	14.756329470000
13.293591650000	8.277244896000	7.988215178000	13.293591650000	-5.952323879000	14.756464950000
13.353204170000	8.410995229000	7.990383847000	13.353204170000	-5.956067743000	14.756382610000
13.412816690000	8.454668651000	7.988663822000	13.412816690000	-5.959785560000	14.756132700000
13.472429210000	8.466239320000	7.986551662000	13.472429210000	-5.955913433000	14.756555900000
13.532041730000	8.445076620000	7.998319039000	13.532041730000	-5.957518283000	14.756279080000
13.591654250000	8.303375862000	7.994658243000	13.591654250000	-5.954730196000	14.756099370000
13.651266770000	8.246154772000	7.998373827000	13.651266770000	-5.956970753000	14.756493330000
13.710879280000	8.211843261000	8.002549175000	13.710879280000	-5.957623207000	14.756571240000
13.770491800000	8.221407788000	7.998003956000	13.770491800000	-5.960638266000	14.756321880000
13.830104320000	8.135474722000	8.011061869000	13.830104320000	-5.956350610000	14.756616660000
13.889716840000	8.122666197000	8.017615293000	13.889716840000	-5.956283040000	14.756313020000
13.949329360000	8.170097660000	8.002870428000	13.949329360000	-5.960562459000	14.756410150000
14.008941880000	8.153658717000	8.007462542000	14.008941880000	-5.949736623000	14.756514360000
14.068554400000	8.151174215000	8.012414442000	14.068554400000	-5.959511429000	14.756357310000
14.128166920000	8.221573725000	8.023994716000	14.128166920000	-5.954602417000	14.756418400000
14.187779430000	8.196661206000	8.024158008000	14.187779430000	-5.955279812000	14.756515540000
14.247391950000	8.181075373000	8.032288258000	14.247391950000	-5.956034722000	14.756391830000
14.307004470000	8.215901310000	8.042129755000	14.307004470000	-5.955704518000	14.756651090000
14.366616990000	8.226782997000	8.066676113000	14.366616990000	-5.950903576000	14.756638450000
14.426229510000	8.179677403000	8.076451831000	14.426229510000	-5.946741048000	14.756353060000
14.485842030000	8.154904234000	8.079234334000	14.485842030000	-5.949578628000	14.756928260000
14.545454550000	8.075404471000	8.085962945000	14.545454550000	-5.950029475000	14.756880990000
14.605067060000	8.051946686000	8.098023453000	14.605067060000	-5.946223691000	14.756564840000
14.664679580000	8.062891655000	8.093432852000	14.664679580000	-5.947379631000	14.757106290000
14.724292100000	8.053597772000	8.088313087000	14.724292100000	-5.945104098000	14.756882520000
14.783904620000	8.088451137000	8.077035789000	14.783904620000	-5.944154718000	14.756782210000
14.843517140000	8.078610609000	8.068581830000	14.843517140000	-5.944092748000	14.756847530000
14.903129660000	8.060643881000	8.063746361000	14.903129660000	-5.946941910000	14.756981840000
14.962742180000	8.095300537000	8.052623466000	14.962742180000	-5.947561496000	14.757180060000
15.022354690000	8.063668703000	8.037503985000	15.022354690000	-5.940776044000	14.757287830000
15.081967210000	8.148147587000	7.999782143000	15.081967210000	-5.946540277000	14.757177330000
15.141579730000	8.118811064000	8.000770953000	15.141579730000	-5.944148607000	14.757404720000
15.201192250000	8.133891558000	8.002980239000	15.201192250000	-5.941690278000	14.757291940000
15.260804770000	8.134012376000	8.013901828000	15.260804770000	-5.943276973000	14.757577750000
15.320417290000	8.152602754000	8.041958114000	15.320417290000	-5.945680217000	14.757396520000
15.380029810000	8.117712155000	8.049550528000	15.380029810000	-5.942953574000	14.757384950000
15.439642320000	8.105262982000	7.894736671000	15.439642320000	-5.944125979000	14.757184970000
15.499254840000	-5.945927744000	14.756862250000	15.499254840000	-5.945927744000	14.756862250000
15.558867360000	-5.949693386000	14.756930310000	15.558867360000	-5.949693386000	14.756930310000
15.618479880000	-5.957947342000	14.757307840000	15.618479880000	-5.957947342000	14.757307840000
15.678092400000	-5.949259407000	14.756906790000	15.678092400000	-5.949259407000	14.756906790000
15.737704920000	-5.956636464000	14.756880890000	15.737704920000	-5.956636464000	14.756880890000
15.797317440000	-5.951680083000	14.756975140000	15.797317440000	-5.951680083000	14.756975140000
15.856929960000	-5.949706543000	14.756168590000	15.856929960000	-5.949706543000	14.756168590000
15.916542470000	-5.952354575000	14.756731420000	15.916542470000	-5.952354575000	14.756731420000
15.976154990000	-5.948869751000	14.756484840000	15.976154990000	-5.948869751000	14.756484840000
16.035767510000	-5.946906275000	14.756342310000	16.035767510000	-5.946906275000	14.756342310000
16.095380030000	-5.948888565000	14.757137010000	16.095380030000	-5.948888565000	14.757137010000
16.154992550000	-5.951252215000	14.756880220000	16.154992550000	-5.951252215000	14.756880220000
16.214605070000	-5.945356560000	14.757202420000	16.214605070000	-5.945356560000	14.757202420000
16.274217590000	-5.950251220000	14.757052200000	16.274217590000	-5.950251220000	14.757052200000
16.333830100000	-5.949916715000	14.756573350000	16.333830100000	-5.949916715000	14.756573350000
16.393442620000	-5.948610047000	14.756877320000	16.393442620000	-5.948610047000	14.756877320000
16.453055140000	-5.949613373000	14.756780950000	16.453055140000	-5.949613373000	14.756780950000
16.512667660000	-5.948597369000	14.756457670000	16.512667660000	-5.948597369000	14.756457670000
16.572280180000	-5.946180653000	14.756694450000	16.572280180000	-5.946180653000	14.756694450000
16.631892700000	-5.948296743000	14.756549160000	16.631892700000	-5.948296743000	14.756549160000
16.691505220000	-5.946729712000	14.756486180000	16.691505220000	-5.946729712000	14.756486180000
16.751117730000	-5.944251353000	14.756624110000	16.751117730000	-5.944251353000	14.756624110000
16.810730250000	-5.944038182000	14.756894700000	16.810730250000	-5.944038182000	14.756894700000
16.870342770000	-5.942400189000	14.756638000000	16.870342770000	-5.942400189000	14.756638000000
16.929955290000	-5.949124455000	14.755887580000	16.929955290000	-5.949124455000	14.755887580000
16.989567810000	-5.931351916000	14.753057690000	16.989567810000	-5.931351916000	14.753057690000
