GMend2BEST			GMext		
t	x	y	t	x	y
0.0000000000000	29.1527896800000	1.2961136610000	0.0000000000000	40.4468874800000	6.0061441210000
0.0189587836000	29.1534845600000	1.2969181940000	0.0189587836000	40.4471629800000	6.0056457630000
0.0379175672100	29.1516092700000	1.2962503840000	0.0379175672100	40.4467754300000	6.0056470810000
0.0568763508100	29.1518990000000	1.2967687770000	0.0568763508100	40.4465846700000	6.0059578750000
0.0758351344200	29.1532339900000	1.2964325070000	0.0758351344200	40.4464908400000	6.0060724530000
0.0947939180200	29.1522664500000	1.2971679830000	0.0947939180200	40.4468273500000	6.0060222920000
0.1137527016000	29.1506881100000	1.2969264230000	0.1137527016000	40.4467294300000	6.0064306770000
0.1327114852000	29.1487395400000	1.2967912700000	0.1327114852000	40.4464039600000	6.0061396200000
0.1516702688000	29.1496536800000	1.2964632180000	0.1516702688000	40.4464025400000	6.0061872360000
0.1706290524000	29.1476241800000	1.2972245370000	0.1706290524000	40.4464475900000	6.0061742630000
0.1895878360000	29.1499835900000	1.2971777230000	0.1895878360000	40.4462525100000	6.0065983180000
0.2085466196000	29.1507934900000	1.2967399130000	0.2085466196000	40.4467233700000	6.0064888800000
0.2275054033000	29.1501955600000	1.2968559820000	0.2275054033000	40.4466744100000	6.0060526960000
0.2464641869000	29.1502494100000	1.2961339870000	0.2464641869000	40.4464169200000	6.0062294300000
0.2654229705000	29.1516281000000	1.2958419230000	0.2654229705000	40.4469480400000	6.0056877410000
0.2843817541000	29.1494702900000	1.2949577560000	0.2843817541000	40.4472010500000	6.0058686630000
0.3033405377000	29.1510424900000	1.2958333770000	0.3033405377000	40.4465661000000	6.0057202850000
0.3222993213000	29.1507175900000	1.2963008660000	0.3222993213000	40.4466762000000	6.0059137250000
0.3412581049000	29.1496511300000	1.2973683860000	0.3412581049000	40.4473902600000	6.0055071290000
0.3602168885000	29.1507955500000	1.2966767330000	0.3602168885000	40.4471536800000	6.0058665340000
0.3791756721000	29.1512502400000	1.2966849540000	0.3791756721000	40.4466284200000	6.0056449690000
0.3981344557000	29.1529476700000	1.2963100450000	0.3981344557000	40.4464202800000	6.0059014640000
0.4170932393000	29.1513637100000	1.2955806320000	0.4170932393000	40.4468869600000	6.0058735940000
0.4360520229000	29.1525464200000	1.2952562450000	0.4360520229000	40.4469756400000	6.0059196140000
0.4550108065000	29.1491952500000	1.2960075540000	0.4550108065000	40.4465662600000	6.0059539490000
0.4739695901000	29.1523994600000	1.2965855190000	0.4739695901000	40.4471326100000	6.0057706770000
