SOLfasSAME			SOLext		
t	x	y	t	x	y
0.000000000000	6.209463796000	8.175049459000	0.000000000000	26.312044430000	13.029450410000
0.023657440260	6.209933143000	8.174813131000	0.023657440260	26.311301720000	13.029336160000
0.047314880530	6.211094409000	8.175021417000	0.047314880530	26.310836190000	13.029307180000
0.070972320790	6.210882170000	8.175416002000	0.070972320790	26.310857010000	13.029472060000
0.094629761060	6.209879086000	8.175363423000	0.094629761060	26.312039730000	13.029661660000
0.118287201300	6.210094485000	8.174973306000	0.118287201300	26.312205740000	13.029214490000
0.141944641600	6.208842061000	8.174436018000	0.141944641600	26.311546300000	13.029238250000
0.165602081900	6.210531087000	8.174917666000	0.165602081900	26.312161510000	13.028900410000
0.189259522100	6.210573137000	8.174522162000	0.189259522100	26.312297840000	13.028894280000
0.212916962400	6.210723336000	8.175240058000	0.212916962400	26.311965950000	13.028911980000
0.236574402600	6.211023198000	8.175372454000	0.236574402600	26.312156790000	13.029424870000
0.260231842900	6.209819904000	8.174972738000	0.260231842900	26.312009560000	13.029072360000
0.283889283200	6.208254007000	8.175547630000	0.283889283200	26.312336240000	13.029524230000
0.307546723400	6.208641396000	8.175374346000	0.307546723400	26.311508130000	13.029546240000
0.331204163700	6.208299673000	8.175543249000	0.331204163700	26.311556050000	13.029675910000
0.354861604000	6.208965557000	8.175526816000	0.354861604000	26.312141700000	13.029350190000
0.378519044200	6.207950707000	8.175265969000	0.378519044200	26.312726930000	13.029385770000
0.402176484500	6.206998804000	8.175631460000	0.402176484500	26.311442390000	13.029688280000
0.425833924800	6.208799686000	8.175515776000	0.425833924800	26.311036950000	13.029636330000
0.449491365000	6.207436037000	8.175469327000	0.449491365000	26.311985280000	13.029300130000
0.473148805300	6.208131261000	8.175308170000	0.473148805300	26.311542150000	13.029187020000
0.496806245600	6.207552210000	8.175982697000	0.496806245600	26.311534000000	13.029183640000
0.520463685800	6.207818270000	8.176191623000	0.520463685800	26.311586330000	13.028935770000
0.544121126100	6.208229998000	8.175037156000	0.544121126100	26.311643270000	13.028997030000
0.567778566400	6.208631895000	8.174797946000	0.567778566400	26.311782910000	13.029048880000
0.591436006600	6.209809746000	8.174925558000	0.591436006600	26.311463780000	13.028809790000
0.615093446900	6.209515759000	8.174586052000	0.615093446900	26.312074840000	13.028976050000
0.638750887200	6.209601562000	8.174145512000	0.638750887200	26.312722330000	13.029163530000
0.662408327400	6.209281615000	8.174329014000	0.662408327400	26.312536000000	13.028864490000
0.686065767700	6.210434998000	8.174788140000	0.686065767700	26.311298200000	13.028856890000
