CALbump			CALextJUMPS		
0.63002444490000	23.54857684000000	4.22347074700000	0.63002444490000	-13.60830060000000	13.12723282000000
0.65522542270000	23.55056859000000	4.22744848800000	0.65522542270000	-13.61230598000000	13.12775455000000
0.68042640050000	23.55245290000000	4.23018388100000	0.68042640050000	-13.61316953000000	13.12737936000000
0.70562737830000	23.55320324000000	4.23092848200000	0.70562737830000	-13.61043856000000	13.12672511000000
0.73082835610000	23.55398193000000	4.23136168600000	0.73082835610000	-13.61374934000000	13.12784823000000
0.75602933390000	23.55297822000000	4.23110134400000	0.75602933390000	-13.61576059000000	13.12821001000000
0.78123031170000	23.55272303000000	4.23009484600000	0.78123031170000	-13.61666875000000	13.12836156000000
0.80643128950000	23.55327540000000	4.22954035800000	0.80643128950000	-13.61555626000000	13.12823627000000
0.83163226730000	23.55118612000000	4.23059581700000	0.83163226730000	-13.61382061000000	13.12895342000000
0.85683324510000	23.55020114000000	4.23180699400000	0.85683324510000	-13.61707589000000	13.12991366000000
0.88203422290000	23.55120755000000	4.23321457800000	0.88203422290000	-13.60977878000000	13.12859541000000
0.90723520070000	23.54881909000000	4.23289813700000	0.90723520070000	-13.60581858000000	13.12921511000000
0.93243617850000	23.55358918000000	4.23451585000000	0.93243617850000	-13.61573250000000	13.13012074000000
0.95763715630000	23.55852302000000	4.23530613300000	0.95763715630000	-13.61150526000000	13.12889247000000
0.98283813410000	23.55883362000000	4.23425503800000	0.98283813410000	-13.60917885000000	13.12805232000000
1.00803911200000	23.55887861000000	4.23375044700000	1.00803911200000	-13.60889485000000	13.12710643000000
1.03324009000000	23.55750961000000	4.23234268200000	1.03324009000000	-13.60604861000000	13.12655381000000
1.05844106800000	23.55522667000000	4.23249614300000	1.05844106800000	-13.60744384000000	13.12627557000000
1.08364204500000	23.55747315000000	4.22595276900000	1.08364204500000	-13.60641565000000	13.12813495000000
1.10884302300000	23.55786668000000	4.22424637400000	1.10884302300000	-13.60737483000000	13.12902284000000
1.13404400100000	23.58295310000000	4.22564479300000	1.13404400100000	-13.60536614000000	13.12792727000000
1.15924497900000	23.59094660000000	4.22653336400000	1.15924497900000	-13.60788292000000	13.12862750000000
1.18444595700000	23.57990031000000	4.22706740000000	1.18444595700000	-13.60234633000000	13.12881679000000
1.20964693400000	23.57022437000000	4.22871388800000	1.20964693400000	-13.60386806000000	13.12848640000000
1.23484791200000	23.57209459000000	4.22958414100000	1.23484791200000	-13.60350736000000	13.12919701000000
1.26004889000000	23.60330004000000	4.21744165000000	1.26004889000000	-13.59343412000000	13.12913248000000
1.28524986800000	23.61845222000000	4.22217289200000	1.28524986800000	-13.58690396000000	13.12946185000000
1.31045084500000	23.61177422000000	4.22634065800000	1.31045084500000	-13.58844653000000	13.13103403000000
1.33565182300000	23.61324169000000	4.22486732500000	1.33565182300000	-13.59671919000000	13.13217375000000
1.36085280100000	23.62243107000000	4.22312082500000	1.36085280100000	-13.59056730000000	13.13075917000000
1.38605377900000	23.62408832000000	4.22400039900000	1.38605377900000	-13.59310853000000	13.13121904000000
1.41125475700000	23.61865101000000	4.22573348600000	1.41125475700000	-13.59756522000000	13.13349990000000
1.43645573400000	23.62258784000000	4.22909545500000	1.43645573400000	-13.59477200000000	13.13311756000000
1.46165671200000	23.62409496000000	4.22800078700000	1.46165671200000	-13.59431766000000	13.13328380000000
1.48685769000000	23.63010641000000	4.22789700600000	1.48685769000000	-13.59352584000000	13.13316147000000
1.51205866800000	23.62776950000000	4.23109825000000	1.51205866800000	-13.59625394000000	13.13199845000000
1.53725964600000	23.63066401000000	4.23242964700000	1.53725964600000	-13.59524120000000	13.13232179000000
1.56246062300000	23.63039403000000	4.22702045700000	1.56246062300000	-13.59283502000000	13.13196373000000
1.58766160100000	23.62896579000000	4.22886557900000	1.58766160100000	-13.59378830000000	13.13116803000000
1.61286257900000	23.63332954000000	4.23154335800000	1.61286257900000	-13.58542750000000	13.13288715000000
1.63806355700000	23.62840757000000	4.22959551000000	1.63806355700000	-13.59042301000000	13.13339169000000
1.66326453500000	23.62716140000000	4.23053136100000	1.66326453500000	-13.58948007000000	13.13237927000000
1.68846551200000	23.62769103000000	4.23123789400000	1.68846551200000	-13.59536777000000	13.13000406000000
1.71366649000000	23.62100606000000	4.23431545400000	1.71366649000000	-13.59907995000000	13.13045796000000
1.73886746800000	23.61985847000000	4.23399621800000	1.73886746800000	-13.59982505000000	13.12935015000000
1.76406844600000	23.62715383000000	4.23494386500000	1.76406844600000	-13.59847519000000	13.12759119000000
1.78926942400000	23.63685210000000	4.23914276600000	1.78926942400000	-13.59659903000000	13.12472590000000
1.81447040100000	23.64055085000000	4.23984355700000	1.81447040100000	-13.59467030000000	13.12597101000000
1.83967137900000	23.65426230000000	4.23905328200000	1.83967137900000	-13.59602962000000	13.12535784000000
1.86487235700000	23.63886186000000	4.23873220500000	1.86487235700000	-13.59631567000000	13.12634340000000
1.89007333500000	23.64360910000000	4.23947595500000	1.89007333500000	-13.58959770000000	13.12622331000000
1.91527431300000	23.65890893000000	4.23988359800000	1.91527431300000	-13.58592610000000	13.12777777000000
1.94047529000000	23.68976499000000	4.23736498000000	1.94047529000000	-13.58671940000000	13.12664540000000
1.96567626800000	23.67509098000000	4.23929026000000	1.96567626800000	-13.58502126000000	13.12361854000000
1.99087724600000	23.69346141000000	4.23861349900000	1.99087724600000	-13.58441009000000	13.12255306000000
2.01607822400000	23.69201548000000	4.23584691400000	2.01607822400000	-13.58217910000000	13.12329523000000
2.04127920200000	23.71527858000000	4.23485581800000	2.04127920200000	-13.56027750000000	13.11891638000000
2.06648017900000	23.70658136000000	4.23405237900000	2.06648017900000	-13.56347712000000	13.11957688000000
2.09168115700000	23.69909663000000	4.23248106100000	2.09168115700000	-13.55672967000000	13.12269103000000
2.11688213500000	23.70863005000000	4.23148779900000	2.11688213500000	-13.54596457000000	13.13014844000000
2.14208311300000	23.69638828000000	4.23110512600000	2.14208311300000	-13.54993179000000	13.13236528000000
2.16728409100000	23.63087980000000	4.22705287300000	2.16728409100000	-13.52777216000000	13.14096577000000
2.19248506800000	23.48210745000000	4.22187351100000	2.19248506800000	-13.49129129000000	13.14209105000000
2.21768604600000	23.36335555000000	4.22005944500000	2.21768604600000	-13.44215601000000	13.15582914000000
2.24288702400000	23.30651023000000	4.21933753700000	2.24288702400000	-13.38088877000000	13.15810655000000
2.26808800200000	23.11250749000000	4.21384486700000	2.26808800200000	-13.38802586000000	13.16812790000000
2.29328898000000	22.93932906000000	4.21098767300000	2.29328898000000	-13.30236594000000	13.15982091000000
2.31848995700000	22.88428863000000	4.21097237900000	2.31848995700000	-13.30189733000000	13.15395081000000
2.34369093500000	22.83127570000000	4.20446727600000	2.34369093500000	-13.33656959000000	13.14185601000000
2.36889191300000	22.67959398000000	4.21129479100000	2.36889191300000	-13.28199263000000	13.13139952000000
2.39409289100000	22.56707253000000	4.21303751000000	2.39409289100000	-13.26536232000000	13.12659678000000
2.41929386900000	22.49311468000000	4.22119279900000	2.41929386900000	-13.25827071000000	13.11959072000000
2.44449484600000	22.47810644000000	4.22554902500000	2.44449484600000	-13.25303968000000	13.11054493000000
2.46969582400000	22.39794740000000	4.23611787500000	2.46969582400000	-13.23683336000000	13.10778953000000
2.49489680200000	22.24617548000000	4.24607258600000	2.49489680200000	-13.09534563000000	13.06941600000000
2.52009778000000	22.21150698000000	4.24650344400000	2.52009778000000	-13.10172894000000	13.06826727000000
2.54529875800000	22.04974477000000	4.24975407600000	2.54529875800000	-13.15050238000000	13.09727597000000
2.57049973500000	21.96421246000000	4.24424268000000	2.57049973500000	-13.11529826000000	13.11292941000000
2.59570071300000	21.87340476000000	4.24613653300000	2.59570071300000	-13.10022261000000	13.11435063000000
2.62090169100000	21.80091125000000	4.24941727900000	2.62090169100000	-13.13287893000000	13.11735935000000
2.64610266900000	21.72242798000000	4.26548090700000	2.64610266900000	-13.04206343000000	13.09320860000000
2.67130364700000	21.63728351000000	4.29513400700000	2.67130364700000	-12.94539858000000	13.10311812000000
2.69650462400000	21.46012107000000	4.31234181200000	2.69650462400000	-12.95074423000000	13.13922495000000
2.72170560200000	21.44108180000000	4.31892948900000	2.72170560200000	-12.97692383000000	13.13781758000000
2.74690658000000	21.37180557000000	4.36586007600000	2.74690658000000	-12.93248208000000	13.13333065000000
2.77210755800000	21.32487922000000	4.38038056400000	2.77210755800000	-12.92868654000000	13.13444592000000
2.79730853600000	21.28898341000000	4.38924722800000	2.79730853600000	-12.93125122000000	13.13368917000000
2.82250951300000	21.28558126000000	4.39258664600000	2.82250951300000	-12.93617799000000	13.13116139000000
2.84771049100000	21.18279308000000	4.39401980800000	2.84771049100000	-12.95528735000000	13.13314991000000
2.87291146900000	21.13299428000000	4.39346514300000	2.87291146900000	-12.95428626000000	13.12184638000000
2.89811244700000	21.12588206000000	4.39562160500000	2.89811244700000	-12.94885015000000	13.12225238000000
2.92331342500000	21.12357250000000	4.39967208300000	2.92331342500000	-12.93955804000000	13.12017194000000
2.94851440200000	21.00424111000000	4.40313456300000	2.94851440200000	-12.86566048000000	13.11374021000000
2.97371538000000	20.96393989000000	4.40869769200000	2.97371538000000	-12.87968729000000	13.11129537000000
2.99891635800000	20.94572694000000	4.40600513400000	2.99891635800000	-12.88398070000000	13.11338274000000
3.02411733600000	20.90386964000000	4.39538721500000	3.02411733600000	-12.87543033000000	13.11315693000000
3.04931831400000	20.91671678000000	4.39768637700000	3.04931831400000	-12.87537163000000	13.11143873000000
3.07451929100000	20.90099018000000	4.39994404000000	3.07451929100000	-12.86989189000000	13.11306499000000
3.09972026900000	20.85010624000000	4.39582561900000	3.09972026900000	-12.86917626000000	13.11422343000000
3.12492124700000	20.82184044000000	4.39010866300000	3.12492124700000	-12.85765105000000	13.11678865000000
3.15012222500000	20.80541596000000	4.39247137500000	3.15012222500000	-12.81956300000000	13.11940228000000
3.17532320300000	20.74502257000000	4.38946773600000	3.17532320300000	-12.79754987000000	13.11706088000000
3.20052418000000	20.74681839000000	4.38755739800000	3.20052418000000	-12.77508499000000	13.11218538000000
3.22572515800000	20.75361589000000	4.38582308500000	3.22572515800000	-12.75148774000000	13.11340280000000
3.25092613600000	20.73201774000000	4.38974876000000	3.25092613600000	-12.70681396000000	13.11463526000000
3.27612711400000	20.67564501000000	4.38711485700000	3.27612711400000	-12.70066515000000	13.11687263000000
3.30132809200000	20.66670170000000	4.38636538500000	3.30132809200000	-12.66417431000000	13.12852834000000
3.32652906900000	20.64963680000000	4.38618440500000	3.32652906900000	-12.59865479000000	13.11942754000000
3.35173004700000	20.63460206000000	4.38614882500000	3.35173004700000	-12.58673389000000	13.11950877000000
3.37693102500000	20.62251545000000	4.38507649400000	3.37693102500000	-12.55117761000000	13.11690691000000
3.40213200300000	20.65148639000000	4.38869451500000	3.40213200300000	-12.50487101000000	13.11248442000000
3.42733298100000	20.64132524000000	4.38693987800000	3.42733298100000	-12.47933727000000	13.11434907000000
3.45253395800000	20.62523021000000	4.38486738800000	3.45253395800000	-12.47039442000000	13.11215821000000
3.47773493600000	20.60249637000000	4.38327572800000	3.47773493600000	-12.44627840000000	13.10545501000000
3.50293591400000	20.50077679000000	4.38371217800000	3.50293591400000	-12.38692092000000	13.09463698000000
3.52813689200000	20.48196738000000	4.37985785500000	3.52813689200000	-12.33172485000000	13.09673005000000
3.55333787000000	20.46494857000000	4.37906799200000	3.55333787000000	-12.34242350000000	13.09838120000000
3.57853884700000	20.43569412000000	4.38222527900000	3.57853884700000	-12.34392327000000	13.09610082000000
3.60373982500000	20.42049455000000	4.38001465900000	3.60373982500000	-12.31296018000000	13.09987496000000
3.62894080300000	20.38926163000000	4.37494900300000	3.62894080300000	-12.20630188000000	13.08870701000000
3.65414178100000	20.35013662000000	4.37945792600000	3.65414178100000	-12.20622867000000	13.07374840000000
3.67934275800000	20.35722654000000	4.38166191500000	3.67934275800000	-12.18285313000000	13.05442133000000
3.70454373600000	20.38755365000000	4.37624462200000	3.70454373600000	-12.09473221000000	13.04546396000000
3.72974471400000	20.45130569000000	4.37583743400000	3.72974471400000	-12.06936922000000	13.03149530000000
3.75494569200000	20.49263155000000	4.38029262000000	3.75494569200000	-12.02034355000000	13.03109567000000
3.78014667000000	20.50677989000000	4.37992765300000	3.78014667000000	-11.96855800000000	13.03196149000000
3.80534764700000	20.53898271000000	4.37918346100000	3.80534764700000	-11.92478826000000	13.02286199000000
3.83054862500000	20.50949531000000	4.37926392700000	3.83054862500000	-11.92382957000000	13.01961861000000
3.85574960300000	20.49972903000000	4.37662917700000	3.85574960300000	-11.91763516000000	13.01786182000000
3.88095058100000	20.50050508000000	4.36548642700000	3.88095058100000	-11.89206802000000	13.00714442000000
3.90615155900000	20.54318183000000	4.32853474100000	3.90615155900000	-11.90452112000000	13.01357761000000
3.93135253600000	20.54111371000000	4.31883302300000	3.93135253600000	-11.90543818000000	13.00706927000000
3.95655351400000	20.59286695000000	4.31832438800000	3.95655351400000	-11.79280610000000	12.99760084000000
3.98175449200000	20.61730997000000	4.31525341800000	3.98175449200000	-11.76098103000000	12.97001272000000
4.00695547000000	20.55577987000000	4.30817589500000	4.00695547000000	-11.64359751000000	12.94220042000000
4.03215644800000	20.54084626000000	4.30686420900000	4.03215644800000	-11.62556971000000	12.93778636000000
4.05735742500000	20.55697011000000	4.30626005900000	4.05735742500000	-11.56985368000000	12.93927956000000
4.08255840300000	20.58760999000000	4.30276453600000	4.08255840300000	-11.46003082000000	12.94040476000000
4.10775938100000	20.60829210000000	4.29838950500000	4.10775938100000	-11.35210914000000	12.93206472000000
4.13296035900000	20.66362497000000	4.30401745000000	4.13296035900000	-11.23960356000000	12.93492565000000
4.15816133700000	20.68207049000000	4.29846230900000	4.15816133700000	-11.12949994000000	12.93054663000000
4.18336231400000	20.68407674000000	4.29302591700000	4.18336231400000	-11.11282175000000	12.92809547000000
4.20856329200000	20.67830684000000	4.28913709700000	4.20856329200000	-11.07674799000000	12.93323922000000
4.23376427000000	20.66998776000000	4.27939322800000	4.23376427000000	-11.06442774000000	12.93323887000000
4.25896524800000	20.66718669000000	4.28136253300000	4.25896524800000	-11.06730022000000	12.93689446000000
4.28416622600000	20.65263639000000	4.28756144200000	4.28416622600000	-11.05590034000000	12.93340211000000
4.30936720300000	20.65816173000000	4.29621560800000	4.30936720300000	-11.04017524000000	12.92712264000000
4.33456818100000	20.63897418000000	4.28704959600000	4.33456818100000	-11.00005631000000	12.92855256000000
4.35976915900000	20.63973711000000	4.28364921400000	4.35976915900000	-10.96443514000000	12.92568005000000
4.38497013700000	20.60137313000000	4.28991286500000	4.38497013700000	-10.95256629000000	12.92947687000000
4.41017111500000	20.60699813000000	4.29273469600000	4.41017111500000	-10.95191440000000	12.93386360000000
4.43537209200000	20.61594259000000	4.29320799000000	4.43537209200000	-10.93125539000000	12.93415110000000
4.46057307000000	20.59737342000000	4.28472886200000	4.46057307000000	-10.92065500000000	12.92927815000000
4.48577404800000	20.63445431000000	4.29909071500000	4.48577404800000	-10.90799113000000	12.92965663000000
4.51097502600000	20.63905532000000	4.30359047000000	4.51097502600000	-10.90901758000000	12.93081991000000
4.53617600400000	20.63057261000000	4.30309428900000	4.53617600400000	-10.91875875000000	12.93077884000000
4.56137698100000	20.62176359000000	4.30462595100000	4.56137698100000	-10.92354814000000	12.93051883000000
4.58657795900000	20.61783228000000	4.30367729700000	4.58657795900000	-10.91397610000000	12.92830394000000
4.61177893700000	20.62023779000000	4.30358425900000	4.61177893700000	-10.88885580000000	12.92301139000000
4.63697991500000	20.63174621000000	4.30981348300000	4.63697991500000	-10.88160481000000	12.91669619000000
4.66218089300000	20.61470020000000	4.31910900200000	4.66218089300000	-10.88018879000000	12.89148254000000
4.68738187000000	20.48240018000000	4.32113984200000	4.68738187000000	-10.81903469000000	12.90826892000000
4.71258284800000	20.48805406000000	4.31782864700000	4.71258284800000	-10.81804284000000	12.90825259000000
4.73778382600000	20.43370381000000	4.32005619400000	4.73778382600000	-10.82078933000000	12.90683297000000
4.76298480400000	20.36617802000000	4.31828978100000	4.76298480400000	-10.82953614000000	12.90138689000000
4.78818578200000	20.35448638000000	4.31729544500000	4.78818578200000	-10.82103640000000	12.90433416000000
4.81338675900000	20.35346860000000	4.31795757600000	4.81338675900000	-10.83391716000000	12.90959864000000
4.83858773700000	20.31108510000000	4.30948776500000	4.83858773700000	-10.84111341000000	12.91284636000000
4.86378871500000	20.30796008000000	4.30982036800000	4.86378871500000	-10.83035437000000	12.91520035000000
4.88898969300000	20.32563223000000	4.31221809900000	4.88898969300000	-10.81636136000000	12.91908336000000
4.91419067100000	20.30159551000000	4.30624397900000	4.91419067100000	-10.80960901000000	12.91901473000000
4.93939164800000	20.30501185000000	4.30894159500000	4.93939164800000	-10.80668724000000	12.91937739000000
4.96459262600000	20.34149983000000	4.31191220400000	4.96459262600000	-10.75966080000000	12.92253900000000
4.98979360400000	20.33151120000000	4.30978032700000	4.98979360400000	-10.78461633000000	12.91930017000000
5.01499458200000	20.32068411000000	4.30945404100000	5.01499458200000	-10.80787363000000	12.91312667000000
5.04019556000000	20.33505964000000	4.31282671900000	5.04019556000000	-10.79136093000000	12.91716177000000
5.06539653700000	20.33675807000000	4.31096881200000	5.06539653700000	-10.77800859000000	12.92061241000000
5.09059751500000	20.32943464000000	4.30813395100000	5.09059751500000	-10.79056998000000	12.92002965000000
5.11579849300000	20.33393682000000	4.30970676900000	5.11579849300000	-10.79196539000000	12.91997922000000
5.14099947100000	20.32315025000000	4.30312378000000	5.14099947100000	-10.77662394000000	12.91865612000000
5.16620044900000	20.32274944000000	4.30477221000000	5.16620044900000	-10.78407651000000	12.91936644000000
5.19140142600000	20.32876758000000	4.30907524800000	5.19140142600000	-10.79447502000000	12.92010673000000
5.21660240400000	20.33650415000000	4.31154107800000	5.21660240400000	-10.69824791000000	12.92178830000000
5.24180338200000	20.33398107000000	4.30888202500000	5.24180338200000	-10.67981795000000	12.91744252000000
5.26700436000000	20.33210221000000	4.31179951400000	5.26700436000000	-10.64762566000000	12.93066369000000
5.29220533800000	20.32360274000000	4.31200923500000	5.29220533800000	-10.65407429000000	12.93284167000000
5.31740631500000	20.35257047000000	4.30793921700000	5.31740631500000	-10.64839169000000	12.94642407000000
5.34260729300000	20.33702480000000	4.31001778100000	5.34260729300000	-10.67349828000000	12.94777576000000
5.36780827100000	20.32165376000000	4.31160051700000	5.36780827100000	-10.70176704000000	12.94785413000000
5.39300924900000	20.33756308000000	4.31304784100000	5.39300924900000	-10.66275566000000	12.96165706000000
5.41821022700000	20.42868648000000	4.31346372300000	5.41821022700000	-10.57857179000000	12.95790033000000
5.44341120400000	20.41441040000000	4.31556426500000	5.44341120400000	-10.59028202000000	12.95859762000000
5.46861218200000	20.45089026000000	4.31893449900000	5.46861218200000	-10.54482110000000	12.95683264000000
5.49381316000000	20.47587674000000	4.31830660700000	5.49381316000000	-10.51800037000000	12.95677882000000
5.51901413800000	20.41755797000000	4.32073954200000	5.51901413800000	-10.53871800000000	12.95484213000000
5.54421511600000	20.35393547000000	4.32240900900000	5.54421511600000	-10.53171598000000	12.96892345000000
5.56941609300000	20.35858464000000	4.32043661900000	5.56941609300000	-10.49800779000000	12.97500009000000
5.59461707100000	20.32901203000000	4.31917969300000	5.59461707100000	-10.50490682000000	12.96921778000000
5.61981804900000	20.29358592000000	4.31708936600000	5.61981804900000	-10.51133673000000	12.97136304000000
5.64501902700000	20.29788289000000	4.31580213500000	5.64501902700000	-10.43528294000000	12.98588303000000
5.67022000500000	20.26909921000000	4.31458758500000	5.67022000500000	-10.44312201000000	12.97231014000000
5.69542098200000	20.19605705000000	4.31143488500000	5.69542098200000	-10.41003719000000	12.97488136000000
5.72062196000000	20.17222728000000	4.30827480800000	5.72062196000000	-10.41801878000000	12.97383499000000
5.74582293800000	20.18891572000000	4.30906393900000	5.74582293800000	-10.37257632000000	12.97386416000000
5.77102391600000	20.23822158000000	4.30732647000000	5.77102391600000	-10.35458857000000	12.97419585000000
5.79622489400000	20.20973296000000	4.30660548200000	5.79622489400000	-10.36448306000000	12.97185769000000
5.82142587100000	20.19265549000000	4.30898930800000	5.82142587100000	-10.36217540000000	12.97142297000000
5.84662684900000	20.18594508000000	4.30921865300000	5.84662684900000	-10.35943923000000	12.97116255000000
5.87182782700000	20.18864396000000	4.30784239800000	5.87182782700000	-10.35077673000000	12.96972817000000
5.89702880500000	20.19737716000000	4.30653456900000	5.89702880500000	-10.34033120000000	12.96859784000000
5.92222978300000	20.16099662000000	4.30703781300000	5.92222978300000	-10.35780482000000	12.96923403000000
5.94743076000000	20.11583555000000	4.30710831700000	5.94743076000000	-10.37268141000000	12.96760741000000
5.97263173800000	20.12375298000000	4.30651746900000	5.97263173800000	-10.35750431000000	12.96745280000000
5.99783271600000	20.16607332000000	4.30591041700000	5.99783271600000	-10.32820532000000	12.97159752000000
6.02303369400000	20.10650756000000	4.30143230900000	6.02303369400000	-10.34363499000000	12.97635640000000
6.04823467200000	20.10457724000000	4.30067901900000	6.04823467200000	-10.33302572000000	12.97461201000000
6.07343564900000	20.09742868000000	4.29577989400000	6.07343564900000	-10.30449644000000	12.97786717000000
6.09863662700000	20.02661094000000	4.30667950000000	6.09863662700000	-10.32883435000000	12.98083956000000
6.12383760500000	20.04050263000000	4.30962632700000	6.12383760500000	-10.33827808000000	12.97626565000000
6.14903858300000	20.05901064000000	4.30889868100000	6.14903858300000	-10.32603259000000	12.97797391000000
6.17423956000000	20.04536310000000	4.30382202100000	6.17423956000000	-10.32597477000000	12.98235838000000
6.19944053800000	20.12547069000000	4.30672311200000	6.19944053800000	-10.35210126000000	13.01323709000000
6.22464151600000	20.12477373000000	4.31496895600000	6.22464151600000	-10.33156705000000	13.02605005000000
6.24984249400000	20.11211494000000	4.31442919000000	6.24984249400000	-10.27935018000000	13.02192311000000
6.27504347200000	20.24942577000000	4.32044869300000	6.27504347200000	-10.22329923000000	13.02417481000000
6.30024444900000	20.32662364000000	4.33517792300000	6.30024444900000	-10.18657710000000	13.00143377000000
6.32544542700000	20.28730250000000	4.33712793600000	6.32544542700000	-10.12559934000000	12.98384957000000
6.35064640500000	20.30844855000000	4.32761037700000	6.35064640500000	-10.08556684000000	12.98263284000000
6.37584738300000	20.40035679000000	4.32998812400000	6.37584738300000	-10.07675595000000	12.99679801000000
6.40104836100000	20.41434325000000	4.33498994000000	6.40104836100000	-10.11437191000000	12.99227165000000
6.42624933800000	20.44045659000000	4.33722319400000	6.42624933800000	-10.12638625000000	12.99382551000000
6.45145031600000	20.60056547000000	4.33811003100000	6.45145031600000	-10.06493716000000	12.98893645000000
6.47665129400000	20.67607043000000	4.33719410800000	6.47665129400000	-10.06311963000000	12.97644848000000
6.50185227200000	20.70345770000000	4.34413828800000	6.50185227200000	-10.04572719000000	12.99996768000000
6.52705325000000	20.74492189000000	4.32104421100000	6.52705325000000	-10.07335942000000	13.02388521000000
6.55225422700000	20.70892199000000	4.31863285800000	6.55225422700000	-10.07998291000000	13.03349980000000
6.57745520500000	20.71242107000000	4.31827165200000	6.57745520500000	-10.09917621000000	13.05230392000000
6.60265618300000	20.71470642000000	4.30559395300000	6.60265618300000	-10.09625520000000	13.06123364000000
6.62785716100000	20.68310862000000	4.30043917600000	6.62785716100000	-10.09402641000000	13.04614714000000
6.65305813900000	20.69340632000000	4.31137513600000	6.65305813900000	-10.09848570000000	13.04683907000000
6.67825911600000	20.75113088000000	4.32106239900000	6.67825911600000	-10.19017403000000	13.06757894000000
6.70346009400000	20.83675793000000	4.31224112200000	6.70346009400000	-10.22724300000000	13.06247141000000
6.72866107200000	21.12255429000000	4.27152558500000	6.72866107200000	-10.10780553000000	13.04983144000000
6.75386205000000	21.25789098000000	4.23431565800000	6.75386205000000	-10.14271640000000	13.06106201000000
6.77906302800000	21.25080094000000	4.23035404400000	6.77906302800000	-10.20242642000000	13.06686780000000
6.80426400500000	21.45549748000000	4.18350385900000	6.80426400500000	-10.24712127000000	13.07475379000000
6.82946498300000	21.81674979000000	4.11086118700000	6.82946498300000	-10.26043682000000	13.08601254000000
6.85466596100000	22.03899365000000	4.05173739200000	6.85466596100000	-10.29259292000000	13.08965523000000
6.87986693900000	22.23147397000000	4.01374812900000	6.87986693900000	-10.26173366000000	13.08779163000000
6.90506791700000	22.34170307000000	3.97878748900000	6.90506791700000	-10.29333568000000	13.08424707000000
6.93026889400000	22.68656651000000	3.83905026700000	6.93026889400000	-10.45924528000000	13.09926077000000
6.95546987200000	22.64125352000000	3.82984523000000	6.95546987200000	-10.46478549000000	13.09369513000000
6.98067085000000	22.51978115000000	3.80132042300000	6.98067085000000	-10.47000875000000	13.09424329000000
